Key,Value
InGame.ConnectionError.TeleportGameEnded,Máy chủ không còn hoạt động nữa. Vui lòng thử một máy chủ khác hoặc thử sau.
InGame.ConnectionError.PlacelaunchFlooded,Máy chủ hiện đang bận. Vui lòng thử lại.
InGame.ConnectionError.DisconnectProtocolMismatch,Phiên bản Roblox của bạn có thể đã lỗi thời. Vui lòng cập nhật Roblox và thử lại.
InGame.ConnectionError.DisconnectRobloxMaintenance,Roblox đã tắt máy chủ để bảo trì. Vui lòng thử lại.
InGame.ConnectionError.DisconnectHashTimeout,Đã hết thời gian chờ kết nối. Kiểm tra kết nối Internet và thử lại.
InGame.ConnectionError.DisconnectReceivePacketError,"Đã xảy ra vấn đề khi nhận dữ liệu, vui lòng kết nối lại."
InGame.ConnectionError.PlacelaunchOtherError,Chúng tôi đang gặp sự cố kỹ thuật. Vui lòng thử lại sau.
InGame.ConnectionError.TeleportFlooded,Có quá nhiều yêu cầu dịch chuyển. Vui lòng thử lại sau.
InGame.ConnectionError.DisconnectIllegalTeleport,Mất kết nối do tính năng dịch chuyển không hợp lệ. 
InGame.ConnectionError.DisconnectReceivePacketStreamError,"Đã xảy ra vấn đề khi phát trực tuyến dữ liệu, vui lòng kết nối lại."
InGame.ConnectionError.PlacelaunchError,Không thể tìm thấy máy chủ bạn đang cố gắng kết nối. Vui lòng thử lại sau.
InGame.ConnectionError.TeleportUnauthorized,Cố gắng dịch chuyển đến một địa điểm bị hạn chế.
InGame.ConnectionError.Title.JoinError,Lỗi Khi Gia Nhập
InGame.ConnectionError.Title.Disconnected,Mất kết nối
InGame.ConnectionError.Title.TeleportFailed,Dịch Chuyển Thất Bại
InGame.ConnectionError.Message.ErrorCode,Mã Lỗi: {ERROR_CODE}
InGame.ConnectionError.Button.Reconnect,Kết Nối Lại
InGame.ConnectionError.DisconnectConnectionLost,Vui lòng kiểm tra kết nối Internet và thử lại.
InGame.ConnectionError.DisconnectIdle,Bạn bị mất kết nối vì không hoạt động trong {RBX_NUM} phút
InGame.ConnectionError.UnknownError,Lỗi không xác định.
InGame.ConnectionError.ReconnectFailed,Kết nối lại không thành công. Vui lòng thử lại.
InGame.EmotesMenu.SelectAnEmote,Chọn một Biểu Cảm
InGame.EmotesMenu.NoEmotesEquipped,Không có Biểu Cảm nào
InGame.EmotesMenu.ErrorMessageNotSupported,Bạn không thể sử dụng Biểu Cảm ở đây.
InGame.EmotesMenu.ErrorMessageR15Only,Chỉ avatar R15 mới sử dụng được Biểu Cảm.
InGame.EmotesMenu.ErrorMessageNoMatchingEmote,Bạn không sử dụng được Biểu Cảm đó.
InGame.EmotesMenu.ErrorMessageTemporarilyUnavailable,Bạn hiện không sử dụng được Biểu Cảm.
InGame.EmotesMenu.VisitShopToGetEmotes,Bạn không có biểu cảm. Ghé thăm Cửa Hàng để nhận biểu cảm!
InGame.EmotesMenu.ErrorMessageSwitchToR15,Chuyển sang avatar R15 để sử dụng Biểu Cảm.
InGame.EmotesMenu.ErrorMessageAnimationPlaying,Bạn không sử dụng được Biểu Cảm trong hành động này.
FriendPlayerPrompt.promptCompletedCallback.UnknownError,Đã xảy ra lỗi khi gửi yêu cầu làm Người quen cho {RBX_NAME}. Vui lòng thử lại sau.
FriendPlayerPrompt.DoPromptUnfriendPlayer,Bạn có muốn xóa {RBX_NAME} khỏi danh sách Người quen của mình không?
FriendPlayerPrompt.DoPromptRequestFriendPlayer,Bạn có muốn gửi yêu cầu làm Người quen đến {RBX_NAME} không?
FriendPlayerPrompt.promptCompletedCallback.AtFriendLimit,Bạn không thể gửi yêu cầu làm Người quen đến {RBX_NAME} vì họ đã đạt đến giới hạn số lượng Người quen tối đa.
FriendPlayerPrompt.Title.SendFriendRequest,Gửi yêu cầu kết bạn?
FriendPlayerPrompt.Label.Unfriend,Xóa Người quen
InGame.GameplayPaused.Title,Trải Nghiệm Trò Chơi Bị Tạm Dừng
InGame.GameplayPaused.Body,Trải Nghiệm Trò Chơi đã bị tạm dừng: vui lòng đợi trong khi tải nội dung trò chơi.
InGame.HelpMenu.UpArrow,Mũi Tên Lên
InGame.HelpMenu.DownArrow,Mũi Tên Xuống
InGame.HelpMenu.LeftArrow,Mũi Tên Sang Trái
InGame.HelpMenu.RightArrow,Mũi Tên Sang Phải
InGame.HelpMenu.Label.ServerVersion,Phiên Bản Máy Chủ:
InGame.HelpMenu.Label.ClientVersion,Phiên Bản Máy Khách:
InGame.HelpMenu.Label.PlayerScripts,PlayerScripts:
InGame.HelpMenu.Label.PlaceVersion,Phiên Bản Địa Điểm:
InGame.HelpMenu.Leave,Rời Khỏi
InGame.HelpMenu.Resume,Tiếp Tục
InGame.HelpMenu.Label.ClientCoreScriptVersion,Phiên Bản CoreScript Máy Khách:
InGame.InspectMenu.Description.NoInventoryNotice,Người dùng này không mặc bất kỳ vật phẩm nào bạn có thể kiểm tra.
InGame.InspectMenu.Description.MultipleBundlesNotice,Vật phẩm này nằm trong nhiều gói.
InGame.InspectMenu.Description.SingleBundleNotice,Vật phẩm này nằm trong một gói.
InGame.InspectMenu.Action.TakeOff,Tháo
InGame.InspectMenu.Action.TryOn,Mặc Thử
InGame.InspectMenu.Action.Buy,Mua
InGame.InspectMenu.Action.Inspect,Kiểm Tra
InGame.InspectMenu.Action.View,Xem
InGame.InspectMenu.Label.Owned,Đã Sở Hữu
InGame.InspectMenu.Label.Offsale,Giảm Giá
InGame.InspectMenu.Label.Limited,Giới Hạn
InGame.InspectMenu.Label.CurrentlyWearing,Hiện Đang Mặc
InGame.InspectMenu.Label.By,Tạo bởi {CREATOR}
InGame.InspectMenu.Description.LimitedNotice,Chỉ mua được vật phẩm này từ các đại lý trong Mục Lục.
InGame.InspectMenu.Label.Avatar,Avatar của {PLAYER_NAME}
InGame.InspectMenu.Label.NoResellers,Không có Đại Lý
InGame.InspectMenu.Label.PremiumOnly,Chỉ Dành Cho Thành Viên Gói Premium
NotificationScrip2.onCurrentGraphicsQualityLevelChanged.Decreased,Giảm xuống {RBX_NUMBER}
NotificationScrip2.onCurrentGraphicsQualityLevelChanged.Increased,Tăng đến {RBX_NUMBER}
NotificationScript2.NewFollower,Người Theo Dõi Mới {RBX_NAME} hiện đang theo dõi bạn!
NotificationScript2.FriendRequestEvent.Accept,Bạn hiện là bạn bè với {RBX_NAME}!
NotificationScript2.onPointsRewarded.negative,Bạn đã mất {RBX_NUMBER} điểm!
NotificationScript2.onPointsAwarded.single,Bạn đã nhận được {RBX_NUMBER} điểm!
NotificationScript2.onPointsAwarded.multiple,Bạn đã nhận được {RBX_NUMBER} điểm!
NotificationScript2.onBadgeAwardedTitle,Huy Hiệu Đã Trao
NotificationScript2.onBadgeAwardedDetail,"{RBX_NAME} đã thắng giải thưởng ""{BADGE_NAME}"" của {CREATOR_NAME}!"
NotificationScript2.Screenshot.Title,Ảnh Chụp Màn Hình Đã Chụp
NotificationScript2.Screenshot.Description,Hãy kiểm tra thư mục ảnh chụp màn hình của bạn để xem.
NotificationScript2.Screenshot.ButtonText,Mở Thư Mục
NotificationScript2.Video.Title,Video Đã Ghi
NotificationScript2.Video.Description,Kiểm tra thư mục video của bạn để xem.
NotificationScript2.Video.ButtonText,Mở Thư Mục
NotificationScript2.Capture.Permission.AlertTitle,Bật Quyền Lưu
NotificationScript2.Capture.Permission.AlertText,Bạn cần cấp quyền truy cập ảnh để sử dụng tính năng này. Bạn có thể thay đổi tính năng này trong phần cài đặt của thiết bị.
NotificationScript2.Capture.Permission.AlertTextIOS,Đi đến Cài Đặt > Quyền Riêng Tư > Ảnh và cho phép Roblox lưu ảnh chụp vào thư viện ảnh của bạn.
NotificationScript2.Capture.Permission.AlertTextAndroid,Đi đến Cài Đặt > Roblox > Quyền và bật Bộ Nhớ để lưu ảnh chụp vào thư viện ảnh của bạn.
NotificationScript2.Capture.Permission.AlertButtonText,OK
NotificationScript2.Capture.Success.ToastText,Ảnh Chụp Đã Lưu
NotificationScript2.Capture.Fail.ToastText,Capture Thất Bại
NotificationScript2.UINavigation.Title,Bật Điều Hướng Giao Diện
NotificationScript2.UINavigation.Text,Dấu chéo ngược để chuyển đổi
NotificationScript2.CameraToggle.Title,Bật Điều Khiển Camera
NotificationScript2.CameraToggle.Text,Nút phải chuột để chuyển đổi
NotificationScript2.GraphicsQuality.Title,Chất Lượng Đồ Họa
PlayerDropDown.onUnfollowButtonPress.success,Không theo dõi {RBX_NAME} nữa.
PlayerDropDown.onFollowButtonPress.success,hiện đang theo dõi {RBX_NAME}
PlayerDropDown.CannotSendFriendRequest,Không gửi được yêu cầu kết bạn
PlayerDropDown.FriendLimit,Bạn đã đạt giới hạn bạn bè tối đa.
PlayerDropDown.OtherPlayerFriendLimit,{RBX_NAME} đã đạt giới hạn bạn bè tối đa.
PlayerDropDown.UnFollow,Hủy Theo Dõi
PlayerDropDown.Follow,Theo Dõi
PlayerDropDown.Report,Báo Cáo Vi Phạm
PlayerDropDown.Examine,Kiểm Tra Avatar
PlayerDropDown.Unfriend,Hủy Kết Bạn
PlayerDropDown.FriendRequest,Yêu Cầu Kết Bạn
PlayerDropDown.CancelRequest,Hủy Bỏ Yêu Cầu
PlayerDropDown.Accept,Chấp Nhận
InGame.PlayerList.Leaderboard,Bảng Xếp Hạng
InGame.Presence.Label.InStudio,Trong Studio
InGame.Presence.Label.Offline,Ngoại tuyến
InGame.Presence.Label.Online,Trực Tuyến
PurchasePromptScript.PURCHASE_FAILED.CANNOT_GET_BALANCE,Không thể truy xuất số dư của bạn tại thời điểm này. Tài khoản của bạn chưa bị thu phí. Vui lòng thử lại sau.
PurchasePromptScript.ERROR_MSG.MAINTENANCE,ROBLOX đang thực hiện bảo trì
PurchasePromptScript.setBuyMoreRobuxDialog.PostBalanceText,{RBX_NUMBER} ROBUX còn lại sẽ được thêm vào số dư của bạn.
PurchasePromptScript.PURCHASE_FAILED.THIRD_PARTY_DISABLED,Mua bán vật phẩm bên thứ ba đã bị vô hiệu hóa đối với địa điểm này. Tài khoản của bạn chưa bị thu phí.
PurchasePromptScript.PURCHASE_FAILED.NOT_ENOUGH_TIX,Bạn hiện không có đủ vé để mua vật phẩm này. Hãy thử giao dịch tiền tệ trên www.roblox.com để nhận thêm vé.
PurchasePromptScript.PURCHASE_FAILED.NOT_FOR_SALE,Vật phẩm này hiện không được bán. Tài khoản của bạn chưa bị thu phí.
PurchasePromptScript.setPurchaseDataInGui.invalidBC,"Vật phẩm này yêu cầu {RBX_NAME1}. Nhấp vào ""Nâng Cấp"" để nâng cấp Builders Club của bạn!"
PurchasePromptScript.PURCHASE_FAILED.LIMITED,Vật phẩm giới hạn này không còn bản sao. Hãy thử mua từ một người dùng khác trên www.roblox.com. Tài khoản của bạn chưa bị thu phí.
PurchasePromptScript.PURCHASE_MSG.PURCHASE,Muốn mua {RBX_NAME1} {RBX_NAME2} cho
PurchasePromptScript.PURCHASE_FAILED.CANNOT_GET_ITEM_PRICE,Chúng tôi hiện không truy xuất được giá vật phẩm. Tài khoản của bạn chưa bị thu phí. Vui lòng thử lại sau.
PurchasePromptScript.PURCHASE_MSG.FREE,Bạn có muốn nhận {RBX_NAME2} MIỄN PHÍ không?
PurchasePromptScript.PURCHASE_FAILED.PROMPT_PURCHASE_ON_GUEST,"Bạn cần tạo tài khoản ROBLOX để mua vật phẩm, hãy truy cập www.roblox.com để biết thêm thông tin."
PurchasePromptScript.setBuyMoreRobuxDialog.descriptionText,Bạn cần thêm {RBX_NUMBER} ROBUX để mua {RBX_NAME1} {RBX_NAME2}. Bạn có muốn mua thêm ROBUX không?
PurchasePromptScript.PURCHASE_FAILED.UNDER_13,Người dùng tài khoản dưới 13 tuổi. Bạn không được mua vật phẩm này. Tài khoản của bạn chưa bị thu phí.
PurchasePromptScript.PURCHASE_MSG.BALANCE_FUTURE,Số dư của bạn sau giao dịch này sẽ là {RBX_NUMBER}.
PurchasePromptScript.PURCHASE_MSG.BALANCE_NOW,Số dư của bạn hiện là {RBX_NUMBER}.
PurchasePromptScript.ERROR_MSG.FAILED_NO_ITEM_NAME,Giao dịch mua của bạn không thành công do {ERROR_REASON}. Tài khoản của bạn chưa bị thu phí. Vui lòng thử lại sau.
PurchasePromptScript.PURCHASE_MSG.FAILED,Giao dịch mua {RBX_NAME1} của bạn không thành công do {RBX_NAME2}. Tài khoản của bạn chưa bị thu phí. Vui lòng thử lại sau.
PurchasePromptScript.PURCHASE_MSG.SUCCEEDED,Bạn đã mua {RBX_NAME1} thành công!
PurchasePromptScript.ERROR_MSG.UNKNOWN,đã xảy ra lỗi
PurchasePromptScript.ERROR_MSG.INVALID_FUNDS,tài khoản của bạn không đủ ROBUX
StatsUtil.KBps,{RBX_NUMBER} KB/s
StatsUtil.MB,{RBX_NUMBER} MB
StatsUtil.ms,{RBX_NUMBER} ms
Network,(Mạng)
GameChat_ChatCommandsTeller_SwitchChannelCommand,/c <channel> : chuyển đổi các tab trình đơn của kênh.
GameChat_ChatCommandsTeller_MeCommand,/me <text> : lệnh nhập vai để thực hiện hành động.
GameChat_ChatCommandsTeller_MuteCommand,/mute <speaker> : tắt tiếng người nói.
GameChat_ChatCommandsTeller_UnMuteCommand,/unmute <speaker> : mở tiếng người nói.
GameChat_ChatCommandsTeller_WhisperCommand,/whisper <speaker> hoặc /w <speaker> : mở kênh nhắn tin riêng với người nói.
Average,Trung bình
GameChat_ChatServiceRunner_ChannelDoesNotExist,Kênh {RBX_NAME} không tồn tại.
GameChat_ChatCommandsTeller_AllChannelWelcomeMessage,"""/?"" hoặc ""/help"" trong cuộc trò chuyện để xem danh sách các lệnh trò chuyện."
GameChat_SwallowGuestChat_Message,Tạo một tài khoản miễn phí để có thể sử dụng các quyền của cuộc trò chuyện!
Current,Hiện tại
DisableVoiceKey,Tắt Cuộc Nói Chuyện
EnableVoiceKey,Bật Cuộc Nói Chuyện
key_142,Bạn Mới {RBX_NAME}
KEY_DESCRIPTION_OPTIONAL,Không Bắt Buộc
key_145,Bạn nhận được {RBX_NUMBER} điểm thưởng!
Received,Đã Nhận
BACKPACK_SEARCH,Tìm Kiếm
KEY_DESCRIPTION_SHORT_DECRIPTION_OPTIONAL,Mô Tả Ngắn (Không Bắt Buộc)
GameChat_MuteSpeaker_SpeakerDoesNotExist,"Người nói ""{RBX_NAME}"" không tồn tại."
GameChat_ChatMain_SpeakerHasBeenBlocked,"Người nói ""{RBX_NAME}"" đã bị chặn."
GameChat_ChatMain_SpeakerHasBeenMuted,"Người nói ""{RBX_NAME}"" đã bị tắt tiếng."
GameChat_ChatMain_SpeakerHasBeenUnBlocked,"Người nói ""{RBX_NAME}"" đã được bỏ chặn."
GameChat_ChatMain_SpeakerHasBeenUnMuted,"Người nói ""{RBX_NAME}"" đã bị mở tiếng."
GameChat_ChatMain_ChatBarTextTouch,Nhấn vào đây để trò chuyện
Target,Mục Tiêu
GameChat_ChatService_ChatFilterIssues,Bộ lọc cuộc trò chuyện hiện đang gặp vấn đề và các tin nhắn có thể xuất hiện chậm.
GameChat_ChatCommandsTeller_Desc,Đây là các lệnh cơ bản trong cuộc trò chuyện.
