Key,Value
PurchasePromptScript.PURCHASE_FAILED.CANNOT_GET_BALANCE,Не удалось получить доступ к балансу. Средства со счёта не списаны. Повтори попытку позже.
PurchasePromptScript.ERROR_MSG.MAINTENANCE,Проводится техническое обслуживание ROBLOX
PurchasePromptScript.setBuyMoreRobuxDialog.PostBalanceText,Оставшиеся {RBX_NUMBER} ROBUX будут перечислены на счёт.
PurchasePromptScript.PURCHASE_FAILED.THIRD_PARTY_DISABLED,Продажа сторонних товаров в этом месте запрещена. Средства со счёта не списаны.
PurchasePromptScript.PURCHASE_FAILED.NOT_ENOUGH_TIX,"Цена товара превышает имеющееся количество купонов. Обменяй валюту на странице www.roblox.com, чтобы получить больше купонов."
PurchasePromptScript.PURCHASE_FAILED.NOT_FOR_SALE,Этот товар в настоящее время не продаётся. Средства со счёта не списаны.
PurchasePromptScript.setPurchaseDataInGui.invalidBC,"Для этого предмета требуется: {RBX_NAME1}. Нажми кнопку «Улучшение», чтобы улучшить клуб создателей!"
PurchasePromptScript.PURCHASE_FAILED.LIMITED,Этого ограниченного товара больше нет в продаже. Попробуй купить его у другого пользователя на сайте www.roblox.com. Средства со счёта не списаны.
PurchasePromptScript.PURCHASE_MSG.PURCHASE,Купить {RBX_NAME1} {RBX_NAME2} за
PurchasePromptScript.PURCHASE_FAILED.CANNOT_GET_ITEM_PRICE,Не удалось получить данные о цене товара. Средства со счёта не списаны. Повтори попытку позже.
PurchasePromptScript.PURCHASE_MSG.FREE,Хочешь получить товар {RBX_NAME2} БЕСПЛАТНО?
PurchasePromptScript.PURCHASE_FAILED.PROMPT_PURCHASE_ON_GUEST,"Создай аккаунт ROBLOX, чтобы покупать предметы. Посети сайт www.roblox.com."
PurchasePromptScript.setBuyMoreRobuxDialog.descriptionText,Для покупки товара {RBX_NAME1} {RBX_NAME2} требуется ещё {RBX_NUMBER} ROBUX. Приобрести больше ROBUX?
PurchasePromptScript.PURCHASE_FAILED.UNDER_13,Возраст владельца аккаунта не превышает 13 лет. Ты не можешь купить этот товар. Средства со счёта не списаны.
PurchasePromptScript.PURCHASE_MSG.BALANCE_FUTURE,После этой операции баланс составит {RBX_NUMBER}
PurchasePromptScript.PURCHASE_MSG.BALANCE_NOW,Сейчас баланс составляет {RBX_NUMBER}.
PurchasePromptScript.ERROR_MSG.FAILED_NO_ITEM_NAME,Произвести покупку не удалось: {ERROR_REASON}. Средства с аккаунта не списаны. Повтори попытку позже.
PurchasePromptScript.PURCHASE_MSG.FAILED,Не удалось купить товар {RBX_NAME1}: {RBX_NAME2}. Средства со счёта не списаны. Повтори попытку позже.
PurchasePromptScript.PURCHASE_MSG.SUCCEEDED,Куплен товар: {RBX_NAME1}!
PurchasePromptScript.ERROR_MSG.UNKNOWN,что-то пошло не так
PurchasePromptScript.ERROR_MSG.INVALID_FUNDS,недостаточно ROBUX
StatsUtil.KBps,{RBX_NUMBER} КБ/с
StatsUtil.MB,{RBX_NUMBER} МБ
StatsUtil.ms,{RBX_NUMBER} мс
Network,(Сеть)
GameChat_ChatCommandsTeller_SwitchChannelCommand,/c <канал> : переключить вкладку в меню каналов.
GameChat_ChatCommandsTeller_MeCommand,/me <текст> : сообщить о выполнении какого-либо действия.
GameChat_ChatCommandsTeller_MuteCommand,/mute <пользователь> : игнорировать пользователя.
GameChat_ChatCommandsTeller_UnMuteCommand,/unmute <speaker>: перестать игнорировать пользователя.
GameChat_ChatCommandsTeller_WhisperCommand,/whisper <speaker> или /w <speaker> : открыть канал для личной переписки с пользователем.
Average,Среднее
GameChat_ChatServiceRunner_ChannelDoesNotExist,Канал «{RBX_NAME}» не существует.
GameChat_ChatCommandsTeller_AllChannelWelcomeMessage,"Введи «/?» или «/help», чтобы увидеть список команд чата."
GameChat_SwallowGuestChat_Message,"Создай бесплатный аккаунт, чтобы настроить права доступа в чате!"
Current,Текущее
DisableVoiceKey,Отключить голосовой чат
EnableVoiceKey,Включить голосовой чат
key_142,Новый друг {RBX_NAME}
KEY_DESCRIPTION_OPTIONAL,Необязательно
key_145,Получены очки: {RBX_NUMBER}!
Received,Принято
BACKPACK_SEARCH,Поиск
KEY_DESCRIPTION_SHORT_DECRIPTION_OPTIONAL,Короткое описание (необязательно)
GameChat_MuteSpeaker_SpeakerDoesNotExist,Пользователь {RBX_NAME} не существует.
GameChat_ChatMain_SpeakerHasBeenBlocked,Пользователь {RBX_NAME} заблокирован.
GameChat_ChatMain_SpeakerHasBeenMuted,Пользователь {RBX_NAME} добавлен в список игнорируемых.
GameChat_ChatMain_SpeakerHasBeenUnBlocked,Пользователь {RBX_NAME} разблокирован.
GameChat_ChatMain_SpeakerHasBeenUnMuted,Пользователь {RBX_NAME} удалён из списка игнорируемых.
GameChat_ChatMain_ChatBarTextTouch,"Коснись здесь, чтобы общаться в чате"
Target,Цель
GameChat_ChatService_ChatFilterIssues,Могут возникать задержки в передаче сообщений из-за проблем с фильтром чата.
GameChat_ChatCommandsTeller_Desc,Это основные команды чата.
GameChat_TeamChat_WelcomeMessage,Это канал для личного общения участников команды.
GameChat_ChatMain_ChatBarText,"Чтобы общаться в чате, нажми здесь или на клавишу «/»"
GameChat_ChatChannel_MutedInChannel,Тебя добавили в список игнорируемых. Ты не можешь общаться на этом канале
GameChat_ChatServiceRunner_YouAreNotInChannel,Тебя нет на канале «{RBX_NAME}»
GameChat_SwitchChannel_NotInChannel,Тебя нет на канале «{RBX_NAME}»
GameChat_TeamChat_NowInTeam,Ты теперь в команде {RBX_NAME}.
GameChat_PrivateMessaging_NowChattingWith,Открыт канал для личного общения с пользователем {RBX_NAME}
GameChat_ChatServiceRunner_YouCannotJoinChannel,Ты не можешь подключиться к каналу «{RBX_NAME}»
GameChat_ChatServiceRunner_YouCannotLeaveChannel,Ты не можешь покинуть канал «{RBX_NAME}».
GameChat_ChatService_CannotLeaveChannel,Ты не можешь покинуть этот канал.
GameChat_DoMuteCommand_CannotMuteSelf,Невозможно добавить себя в список игнорируемых.
GameChat_TeamChat_CannotTeamChatIfNotInTeam,"Ты не можешь общаться в командном чате, если не состоишь в команде!"
GameChat_PrivateMessaging_CannotWhisperToSelf,Нельзя отправлять себе личные сообщения.
GameChat_ChatService_YouHaveLeftChannel,Ты покидаешь канал «{RBX_NAME}»
GameChat_ChatFloodDetector_Message,"Необходимо подождать, прежде чем отправлять новое сообщение!"
GameChat_ChatFloodDetector_MessageDisplaySeconds,Ты сможешь отправить новое сообщение только через {RBX_NUMBER} с!
KEY_PLAYER_IDLE_DISCONNECT,"Произошло отключение, так не было активности в течение {RBX_NUMBER} мин"
GameChat_ChatMessageValidator_SettingsError,В настройках чата заблокирована возможность отправлять сообщения.
GameChat_ChatMessageValidator_WhitespaceError,Сообщение содержит недопустимый пробел.
GameChat_ChatMessageValidator_MaxLengthError,Превышено максимально допустимое количество символов в сообщении.
GameChat_SwitchChannel_NowInChannel,Ты общаешься на канале «{RBX_NAME}»
Sent,Отправлено
Corescripts.AvatarContextMenu.PlayerBlocked,Пользователь заблокирован
CoreScripts.AvatarEditorPrompts.GameNamePlaceHolder,Неизвестное название плейса
CoreScripts.TopBar.GameNamePlaceHolder,Плейс
Feature.SettingsHub.Label.LeaveGame,Выйти?
Feature.SettingsHub.Label.GameInviteError,Не удалось отправить приглашение. Повтори попытку позже.
Feature.SettingsHub.Label.ModeratedInviteError,Приглашение было проверено и не было отправлено.
Feature.SettingsHub.Action.InviteFriendsToPlay,Пригласить друзей
Feature.SettingsHub.Label.CaptureDescription,Делай скриншоты в плейсах. Они сохраняются на устройстве.
Feature.SettingsHub.Label.CaptureDescription1,Делай скриншоты в плейсах.
Feature.SettingsHub.Label.WhichPlayer,Кто из пользователей?
InGame.ConnectionError.DisconnectDuplicatePlayer,Один и тот же аккаунт же запустил плейс с другого устройства. Оставь плейс на другом устройстве и повтори попытку.
InGame.ConnectionError.PlacelaunchUserLeft,"Пользователь, к которому ты пытаешься присоединиться, покинул плейс."
InGame.ConnectionError.PlacelaunchHashExpired,Этот плейс сейчас недоступен. Повтори попытку позже.
InGame.ConnectionError.PlacelaunchUnauthorized,Нет прав для доступа к этому плейсу.
InGame.ConnectionError.PlacelaunchDisabled,Локация имеет ограничения. Попробуй другую локацию или повтори попытку позже.
InGame.ConnectionError.DisconnectRejoin,"Плейс уже был запущен с того же аккаунта на другом устройстве. Необходимо подключиться повторно, если ты хочешь использовать это устройство."
InGame.ConnectionError.DisconnectDevMaintenance,Разработчик временно отключил сервер. Повтори попытку.
InGame.ConnectionError.DisconnectEvicted,"Плейс уже был запущен с того же аккаунта на другом устройстве. Необходимо подключиться повторно, если ты хочешь использовать это устройство."
