Key,Value
CoreScripts.TextChat.Emote.Error.NotEquipped,Bu İfadeyi donanmadın.
CoreScripts.TextChat.Emote.Error.NotEnabled,Bu İfadeyi burada kullanamazsın.
CoreScripts.TextChat.Help.FirstLine,Bunlar temel sohbet komutlarıdır:
CoreScripts.TextChat.InputBar.Hint.MouseKeyboard,Sohbet etmek için buraya tıkla veya {KEY} tuşuna bas
CoreScripts.TextChat.InputBar.Hint.PrivacySettingsDisabled,"Sohbet ayarların, mesajı göndermeni ve almanı engelliyor."
CoreScripts.TextChat.InputBar.Hint.Touch,Sohbet etmek için buraya dokun
CoreScripts.TextChat.MessageStatus.Warning.Floodchecked,Başka bir mesaj göndermeden önce beklemelisin.
CoreScripts.TextChat.MessageStatus.Warning.InvalidChannelPermissions,Bu kanalda konuşamazsın.
CoreScripts.TextChat.MessageStatus.Warning.InvalidPrivacySettings,"Sohbet ayarların, mesajı göndermeni ve almanı engelliyor."
CoreScripts.TextChat.MessageStatus.Warning.MessageTooLong,"Mesajın, maksimum mesaj uzunluğunu aşıyor."
CoreScripts.TextChat.MessageStatus.Warning.TextFilterFailed,Sohbet filtresinde şu anda sorunlar yaşanıyor ve mesajların görüntülenmesi yavaş olabilir.
CoreScripts.TextChat.MessageStatus.Warning.Unknown,Mesajın gönderilemedi.
CoreScripts.TextChat.Mute.Error.CannotMuteSelf,Kendini sessize alamazsın.
CoreScripts.TextChat.Mute.Error.MultipleMatches,"Aşağıda listelenen kullanıcılar, şu görünen ada sahip: {RBX_LIST_NAMES}"
CoreScripts.TextChat.Mute.Error.TargetDoesNotExist,"""{RBX_NAME}"" adlı bir kullanıcı yok."
CoreScripts.TextChat.Mute.Help.Description,/mute <user>: bir kullanıcıyı sessize al
CoreScripts.TextChat.Mute.Success,"""{RBX_NAME}"" adlı kullanıcı sessize alındı."
CoreScripts.TextChat.Notification.Friend.Joined,Etkileşim ağında bulunan {RBX_NAME} deneyime katıldı.
CoreScripts.TextChat.Notification.Team.Joined,"Artık ""{RBX_NAME}"" takımındasın."
CoreScripts.TextChat.Notification.WhisperChat.Created,Şu anda {RBX_NAME} ile özel sohbet ediyorsun.
CoreScripts.TextChat.TeamChat.Error.NotOnTeam,Bir takımda değilsen takım sohbeti yapamazsın.
CoreScripts.TextChat.TeamChat.Help.Description,/team <message> veya /t <message>: takımındaki kişilere takım sohbeti gönder
CoreScripts.TextChat.TeamChat.PrefixText,[Team]
CoreScripts.TextChat.Unmute.Help.Description,/unmute <user>: bir kullanıcının sesini aç
CoreScripts.TextChat.Unmute.Success,"""{RBX_NAME}"" adlı kullanıcının sesi açıldı."
CoreScripts.TextChat.Version.Success,{RBX_VERSION}
CoreScripts.TextChat.Whisper.Error.CannotChat,Bu kişiyle sohbet edemezsin.
CoreScripts.TextChat.Whisper.Help.Description,/whisper <user> veya /w <user>: bir kullanıcıyla özel mesaj kanalı aç
CoreScripts.TextChat.WhisperChat.PrefixText.Incoming,[Gönderen: {RBX_NAME}]
CoreScripts.TextChat.WhisperChat.PrefixText.Outgoing,[Alıcı: {RBX_NAME}]
CoreScripts.TopBar.Leaderboard,Liderlik Tablosu
CoreScripts.TopBar.Emotes,İfadeler
CoreScripts.TopBar.Inventory,Envanter
CoreScripts.TopBar.Leave,Ayrıl
CoreScripts.TopBar.Chat,Sohbet
CoreScripts.TopBar.QuickMenu,Hızlı Menü
CoreScripts.TopBar.Menu,Menü
CoreScripts.TopBar.Respawn,Karakteri Sıfırla
CoreScripts.TopBar.Back,Geri
CoreScripts.TopBar.Screenshot,Ekran Görüntüsü
Feature.SettingsHub.Label.LoadingFriendsListFailed,"Bir hata oluştu, lütfen daha sonra tekrar dene."
Feature.SettingsHub.Action.CancelSearch,İptal Et
Feature.SettingsHub.Label.DontLeaveButton,Ayrılma
Feature.SettingsHub.Action.InviteFriend,Davet Et
Feature.SettingsHub.Heading.InviteFriends,Arkadaşları Davet Et
Feature.SettingsHub.Label.Invited,Davet Edildi
Feature.SettingsHub.Label.LeaveButton,Ayrıl
Feature.SettingsHub.Label.Moderated,Denetlendi
Feature.SettingsHub.Label.InviteSearchNoResults,Hiçbir sonuç bulunamadı
Feature.SettingsHub.Label.SearchForFriendsPlaceholder,Etkileşim ağında kişi ara
Feature.SettingsHub.Label.Sending,Gönderiliyor
Feature.SettingsHub.Action.InviteFriendsBack,Geri
Feature.SettingsHub.Message.InviteToGameTitle,{PLACENAME} dünyasında bana katıl
Feature.SettingsHub.TouchMovementMode.DPad,Yön Tuşları
Feature.SettingsHub.Video.Off,Kapalı
Feature.SettingsHub.Video.SystemDefault,Sistem Varsayılanı
Feature.SettingsHub.Video.VideoCamera,Video Kamera
Feature.SettingsHub.Default.DynamicThumbstick,Varsayılan (Dinamik Kontrol Çubuğu)
Feature.SettingsHub.DefaultKeyboard,Varsayılan (Klavye)
Feature.SettingsHub.Heading.Capture,Yakalama
Feature.SettingsHub.Label.CaptureDescription2,Çekilen fotoğraflar cihazına kaydedilir.
Feature.SettingsHub.Label.ChooseOne,Birini Seç
InGame.CommonUI.Title.Warning,Uyarı
InGame.CommonUI.Title.Error,Hata
InGame.CommonUI.Button.Retry,Tekrar dene
InGame.CommonUI.Button.Ok,Tamam
InGame.CommonUI.Title.Alert,Uyarı
InGame.CommonUI.Label.Default,Varsayılan
InGame.CommonUI.Label.Custom,Özel
InGame.CommonUI.Label.PossiblyCustom,Muhtemelen Özel
InGame.CommonUI.Label.CustomOld,Özel Eski
InGame.ConnectionError.DisconnectCloudEditKick,Team Create ile bağlantı kesildi. Lütfen yeniden bağlan. 
InGame.ConnectionError.DisconnectWrongVersion,Roblox sürümün güncel olmayabilir. Lütfen Roblox'u güncelleyip tekrar dene.
InGame.ConnectionError.TeleportFailure,Beklenmedik bir hata nedeniyle ışınlanma başarısız oldu. Lütfen tekrar ışınlanmayı dene.
InGame.ConnectionError.DisconnectNewSecurityKeyMismatch,Bir hata nedeniyle bağlantı kesildi.
InGame.ConnectionError.TeleportGameFull,Sunucu dolu. Lütfen daha sonra tekrar dene veya başka bir sunucu kullan.
InGame.ConnectionError.DisconnectPlayerless,Bağlanmaya çalıştığında sunucu kapanıyordu. Lütfen tekrar dene.
InGame.ConnectionError.TeleportGameNotFound,Hedef dünya bulunamıyor. Lütfen bir kez daha kontrol edip tekrar dene.
InGame.ConnectionError.DisconnectErrors,Bilinmeyen bir hata nedeniyle bağlantı kesildi. Lütfen yeniden bağlan.
InGame.ConnectionError.DisconnectDuplicateTicket,Bir hata nedeniyle bağlantı kesildi. Aynı hesaptan gelen birden fazla bağlantı tespit edildi.
InGame.ConnectionError.DisconnectBadhash,Bir hata nedeniyle bağlantı kesildi.
InGame.ConnectionError.DisconnectSendPacketError,"Veri gönderilirken bir sorun oluştu, lütfen yeniden bağlan."
InGame.ConnectionError.DisconnectOnRemoteSysStats,Beklenmedik istemci davranışları nedeniyle atıldın.
InGame.ConnectionError.DisconnectTimeout,Bağlantın zaman aşımına uğradı. İnternet bağlantını kontrol edip tekrar dene.
InGame.ConnectionError.DisconnectSecurityKeyMismatch,Bir hata nedeniyle bağlantı kesildi.
InGame.ConnectionError.TeleportErrors,Beklenmedik bir hata nedeniyle ışınlanma başarısız oldu. Lütfen tekrar ışınlanmayı dene.
InGame.ConnectionError.TeleportGameEnded,Sunucu artık kullanılamıyor. Lütfen farklı bir sunucuyu dene veya daha sonra tekrar dene.
InGame.ConnectionError.PlacelaunchFlooded,Sunucu şu anda meşgul. Lütfen tekrar dene.
InGame.ConnectionError.DisconnectProtocolMismatch,Roblox sürümün güncel olmayabilir. Lütfen Roblox'u güncelleyip tekrar dene.
InGame.ConnectionError.DisconnectRobloxMaintenance,"Roblox, bakım için sunucuyu kapattı. Lütfen tekrar dene."
InGame.ConnectionError.DisconnectHashTimeout,Bağlantın zaman aşımına uğradı. İnternet bağlantını kontrol edip tekrar dene.
InGame.ConnectionError.DisconnectReceivePacketError,"Veri alınırken bir sorun oluştu, lütfen yeniden bağlan."
InGame.ConnectionError.PlacelaunchOtherError,Bazı teknik sıkıntılar yaşıyoruz. Lütfen daha sonra tekrar dene.
InGame.ConnectionError.TeleportFlooded,Çok fazla ışınlanma talebinde bulunuldu. Lütfen daha sonra tekrar dene.
InGame.ConnectionError.DisconnectIllegalTeleport,Geçersiz bir ışınlanma nedeniyle bağlantı kesildi. 
InGame.ConnectionError.DisconnectReceivePacketStreamError,"Veri akışında bir sorun oluştu, lütfen yeniden bağlan."
InGame.ConnectionError.PlacelaunchError,Katılmaya çalıştığın sunucu bulunamıyor. Lütfen daha sonra tekrar dene.
InGame.ConnectionError.TeleportUnauthorized,Kısıtlamaya sahip bir dünyaya ışınlanmaya çalışıldı.
InGame.ConnectionError.Title.JoinError,Katılım Hatası
InGame.ConnectionError.Title.Disconnected,Bağlantı kesildi
InGame.ConnectionError.Title.TeleportFailed,Işınlanma Başarısız
InGame.ConnectionError.Message.ErrorCode,Hata Kodu: {ERROR_CODE}
InGame.ConnectionError.Button.Reconnect,Yeniden Bağlan
InGame.ConnectionError.DisconnectConnectionLost,İnternet bağlantını kontrol edip tekrar dene.
InGame.ConnectionError.DisconnectIdle,{RBX_NUM} dakika boyunca boşta durduğun için bağlantın kesildi
InGame.ConnectionError.UnknownError,Bilinmeyen hata.
InGame.ConnectionError.ReconnectFailed,Yeniden bağlanma başarısız oldu. Lütfen tekrar dene.
InGame.EmotesMenu.SelectAnEmote,Bir İfade Seç
InGame.EmotesMenu.NoEmotesEquipped,Donanılmış hiç İfade yok
InGame.EmotesMenu.ErrorMessageNotSupported,Burada İfade kullanamazsın.
InGame.EmotesMenu.ErrorMessageR15Only,Yalnızca R15 avatarları İfade kullanabilir.
InGame.EmotesMenu.ErrorMessageNoMatchingEmote,Bu İfadeyi kullanamazsın.
InGame.EmotesMenu.ErrorMessageTemporarilyUnavailable,Şu anda İfade kullanamazsın.
InGame.EmotesMenu.VisitShopToGetEmotes,Hiç ifaden yok. İfade almak için Mağazayı ziyaret et!
InGame.EmotesMenu.ErrorMessageSwitchToR15,İfadeleri oynatmak için R15 avatarına geç.
InGame.EmotesMenu.ErrorMessageAnimationPlaying,İfadeleri bu eylem sırasında oynatamazsın.
FriendPlayerPrompt.promptCompletedCallback.UnknownError,{RBX_NAME} adlı kullanıcıyı Etkileşim Ağına ekleme talebin gönderilirken bir hata oluştu. Lütfen daha sonra tekrar dene.
FriendPlayerPrompt.DoPromptUnfriendPlayer,{RBX_NAME} adlı kullanıcıyı Etkileşim Ağından kaldırmak ister misin?
FriendPlayerPrompt.DoPromptRequestFriendPlayer,{RBX_NAME} adlı kullanıcıyı Etkileşim Ağına eklemek için kendisine talep göndermek ister misin?
FriendPlayerPrompt.promptCompletedCallback.AtFriendLimit,Etkileşim Ağın maksimum kişi sayısına ulaştığı için {RBX_NAME} adlı kullanıcıyı Etkileşim Ağına ekleme isteği gönderemezsin.
FriendPlayerPrompt.Title.SendFriendRequest,Arkadaşlık İsteği Gönderilsin mi?
FriendPlayerPrompt.Label.Unfriend,Etkileşim Ağından Kaldır
InGame.GameplayPaused.Title,Oyun Duraklatıldı
InGame.GameplayPaused.Body,Oyun duraklatıldı: Oyun içeriği yüklenirken lütfen bekle.
InGame.HelpMenu.UpArrow,Yukarı Ok Tuşu
InGame.HelpMenu.DownArrow,Aşağı Ok Tuşu
InGame.HelpMenu.LeftArrow,Sol Ok Tuşu
InGame.HelpMenu.RightArrow,Sağ Ok Tuşu
InGame.HelpMenu.Label.ServerVersion,Sunucu Sürümü:
InGame.HelpMenu.Label.ClientVersion,İstemci Sürümü:
InGame.HelpMenu.Label.PlayerScripts,Oyuncu Kodlamaları:
InGame.HelpMenu.Label.PlaceVersion,Dünya Sürümü:
InGame.HelpMenu.Leave,Ayrıl
InGame.HelpMenu.Resume,Oyuna Dön
InGame.HelpMenu.Label.ClientCoreScriptVersion,İstemci CoreScript Sürümü:
InGame.InspectMenu.Description.NoInventoryNotice,"Bu kullanıcı, inceleyebileceğin herhangi bir öğe giymiyor."
InGame.InspectMenu.Description.MultipleBundlesNotice,"Bu öğe, birden fazla paketin bir parçasıdır."
InGame.InspectMenu.Description.SingleBundleNotice,"Bu öğe, bir paketin parçasıdır."
InGame.InspectMenu.Action.TakeOff,Çıkar
InGame.InspectMenu.Action.TryOn,Üstüne Dene
InGame.InspectMenu.Action.Buy,Satın Al
InGame.InspectMenu.Action.Inspect,İncele
InGame.InspectMenu.Action.View,Görüntüle
InGame.InspectMenu.Label.Owned,Sahip Olunan
InGame.InspectMenu.Label.Offsale,Satışa Kapalı
InGame.InspectMenu.Label.Limited,Sınırlı Sayıda Üretilmiş
InGame.InspectMenu.Label.CurrentlyWearing,Şu Anda Giyilen
InGame.InspectMenu.Label.By,Oluşturan: {CREATOR}
InGame.InspectMenu.Description.LimitedNotice,"Bu öğe, yalnızca Katalogdaki satıcılardan satın alınabilir."
InGame.InspectMenu.Label.Avatar,{PLAYER_NAME} Adlı Oyuncunun Avatarı
InGame.InspectMenu.Label.NoResellers,Satıcı Yok
InGame.InspectMenu.Label.PremiumOnly,Premium'a Özel
NotificationScrip2.onCurrentGraphicsQualityLevelChanged.Decreased,{RBX_NUMBER}. seviyeye düşürüldü
NotificationScrip2.onCurrentGraphicsQualityLevelChanged.Increased,{RBX_NUMBER}. seviyeye çıkarıldı
NotificationScript2.NewFollower,"Yeni Takipçin {RBX_NAME}, artık seni takip ediyor!"
NotificationScript2.FriendRequestEvent.Accept,Artık {RBX_NAME} ile arkadaşsın!
NotificationScript2.onPointsRewarded.negative,{RBX_NUMBER} puan kaybettin!
NotificationScript2.onPointsAwarded.single,{RBX_NUMBER} puan kazandın!
NotificationScript2.onPointsAwarded.multiple,{RBX_NUMBER} puan kazandın!
NotificationScript2.onBadgeAwardedTitle,Ödüllendirilen Rozet
NotificationScript2.onBadgeAwardedDetail,"{RBX_NAME}, {CREATOR_NAME} adlı yaratıcının ""{BADGE_NAME}"" rozetini kazandı!"
NotificationScript2.Screenshot.Title,Ekran Görüntüsü Alındı
NotificationScript2.Screenshot.Description,Ekran görüntüsünü görmek için ekran görüntüleri klasörüne göz at.
NotificationScript2.Screenshot.ButtonText,Klasörü Aç
NotificationScript2.Video.Title,Video Kaydedildi
NotificationScript2.Video.Description,Videoyu görmek için video klasörüne göz at.
NotificationScript2.Video.ButtonText,Klasörü Aç
NotificationScript2.Capture.Permission.AlertTitle,Kaydetme İzinlerini Etkinleştir
NotificationScript2.Capture.Permission.AlertText,"Bu özelliği kullanabilmek için fotoğraf izinlerini etkinleştirmen gerekiyor. Bu ayar, cihazının ayarlarından değiştirilebilir."
NotificationScript2.Capture.Permission.AlertTextIOS,"Ayarlar > Gizlilik > Fotoğraflar'a git ve Roblox'un, yakalamalarını galerine kaydetmesini etkinleştir."
NotificationScript2.Capture.Permission.AlertTextAndroid,"Yakalamaları, fotoğraf kitaplığına kaydetmek için Ayarlar > Roblox > İzinler'e git ve Depolama'yı etkinleştir."
NotificationScript2.Capture.Permission.AlertButtonText,Tamam
NotificationScript2.Capture.Success.ToastText,Yakalama Kaydedildi
NotificationScript2.Capture.Fail.ToastText,Yakalama Başarısız
NotificationScript2.UINavigation.Title,Kullanıcı Arayüzü Gezinmesi Etkin
NotificationScript2.UINavigation.Text,Değiştirmek için ters eğik çizgi (\)
NotificationScript2.CameraToggle.Title,Kamera Kontrolü Etkin
NotificationScript2.CameraToggle.Text,Değiştirmek için sağ fare düğmesi
NotificationScript2.GraphicsQuality.Title,Grafik Kalitesi
PlayerDropDown.onUnfollowButtonPress.success,{RBX_NAME} adlı kullanıcıyı artık takip etmiyorsun.
PlayerDropDown.onFollowButtonPress.success,{RBX_NAME} adlı kullanıcıyı artık takip ediyorsun.
PlayerDropDown.CannotSendFriendRequest,Arkadaşlık isteği gönderilemez
PlayerDropDown.FriendLimit,Maksimum arkadaş sınırına ulaştın.
PlayerDropDown.OtherPlayerFriendLimit,"{RBX_NAME}, maksimum arkadaş sınırına ulaşmış durumda."
PlayerDropDown.UnFollow,Takipten Çık
PlayerDropDown.Follow,Takip Et
PlayerDropDown.Report,Kötüye Kullanım Bildir
PlayerDropDown.Examine,Avatarı İncele
PlayerDropDown.Unfriend,Arkadaşlıktan Çıkar
PlayerDropDown.FriendRequest,Arkadaşlık İsteği
PlayerDropDown.CancelRequest,İsteği İptal Et
PlayerDropDown.Accept,Kabul Et
InGame.PlayerList.Leaderboard,Liderlik Tablosu
InGame.Presence.Label.InStudio,Studio'da
InGame.Presence.Label.Offline,Çevrimdışı
InGame.Presence.Label.Online,Çevrimiçi
PurchasePromptScript.PURCHASE_FAILED.CANNOT_GET_BALANCE,Bakiyene şu anda erişilemiyor. Hesabından ücret alınmadı. Lütfen daha sonra tekrar dene.
PurchasePromptScript.ERROR_MSG.MAINTENANCE,ROBLOX bakım yapıyor
PurchasePromptScript.setBuyMoreRobuxDialog.PostBalanceText,"Kalan {RBX_NUMBER} ROBUX, bakiyene aktarılacak."
PurchasePromptScript.PURCHASE_FAILED.THIRD_PARTY_DISABLED,Bu dünya için üçüncü taraf öğe satışları devre dışı bırakıldı. Hesabından ücret alınmadı.
PurchasePromptScript.PURCHASE_FAILED.NOT_ENOUGH_TIX,Bu öğe şu anda sahip olduğundan daha fazla bilete mal oluyor. Daha fazla bilet almak için www.roblox.com adresinde para takası yapmayı dene.
PurchasePromptScript.PURCHASE_FAILED.NOT_FOR_SALE,Bu öğe şu anda satılık değil. Hesabından ücret alınmadı.
PurchasePromptScript.setPurchaseDataInGui.invalidBC,"Bu öğe için {RBX_NAME1} gerekli. Yaratıcılar Kulübü'nü yükseltmek için ""Yükselt"" düğmesine tıkla!"
PurchasePromptScript.PURCHASE_FAILED.LIMITED,Bu sınırlı sayıda üretilmiş öğenin başka kopyası yok. www.roblox.com adresindeki başka bir kullanıcıdan satın almayı dene. Hesabından ücret alınmadı.
PurchasePromptScript.PURCHASE_MSG.PURCHASE,Şu fiyata {RBX_NAME1} {RBX_NAME2} satın almak ister misin:
PurchasePromptScript.PURCHASE_FAILED.CANNOT_GET_ITEM_PRICE,Şu anda öğenin fiyatına erişemedik. Hesabından ücret alınmadı. Lütfen daha sonra tekrar dene.
PurchasePromptScript.PURCHASE_MSG.FREE,{RBX_NAME2} öğesini ÜCRETSİZ bir şekilde almak ister misin?
PurchasePromptScript.PURCHASE_FAILED.PROMPT_PURCHASE_ON_GUEST,"Öğe satın alabilmek için bir ROBLOX hesabı oluşturman gerekiyor, daha fazla bilgi için www.roblox.com adresini ziyaret et."
PurchasePromptScript.setBuyMoreRobuxDialog.descriptionText,{RBX_NAME1} {RBX_NAME2} satın almak için {RBX_NUMBER} ROBUX'a daha ihtiyacın var. Daha fazla ROBUX satın almak ister misin?
PurchasePromptScript.PURCHASE_FAILED.UNDER_13,Hesabın 13 yaşın altında. Bu öğenin satın alınmasına izin verilmiyor. Hesabından ücret alınmadı.
PurchasePromptScript.PURCHASE_MSG.BALANCE_FUTURE,Bu işlemden sonra bakiyen {RBX_NUMBER} olacak.
PurchasePromptScript.PURCHASE_MSG.BALANCE_NOW,Şu anki bakiyen {RBX_NUMBER}.
PurchasePromptScript.ERROR_MSG.FAILED_NO_ITEM_NAME,Satın alım işlemin başarısız oldu çünkü {ERROR_REASON}. Hesabından ücret alınmadı. Lütfen daha sonra tekrar dene.
PurchasePromptScript.PURCHASE_MSG.FAILED,{RBX_NAME1} satın alım işlemin başarısız oldu çünkü {RBX_NAME2}. Hesabından ücret alınmadı. Lütfen daha sonra tekrar dene.
PurchasePromptScript.PURCHASE_MSG.SUCCEEDED,{RBX_NAME1} satın alım işlemin başarılı!
PurchasePromptScript.ERROR_MSG.UNKNOWN,bir şeyler yanlış gitti
PurchasePromptScript.ERROR_MSG.INVALID_FUNDS,hesabında yeterli ROBUX yok
StatsUtil.KBps,{RBX_NUMBER} KB/s
StatsUtil.MB,{RBX_NUMBER} MB
StatsUtil.ms,{RBX_NUMBER} ms
Network,(Ağ bağlantısı)
GameChat_ChatCommandsTeller_SwitchChannelCommand,/c <channel>: kanal menü sekmelerini değiştir.
GameChat_ChatCommandsTeller_MeCommand,/me <text>: eylemleri gerçekleştirmek için rol yapma komutu.
GameChat_ChatCommandsTeller_MuteCommand,/mute <speaker>: bir konuşmacıyı sessize al.
GameChat_ChatCommandsTeller_UnMuteCommand,/unmute <speaker>: bir konuşmacının sesini aç.
GameChat_ChatCommandsTeller_WhisperCommand,/whisper <speaker> veya /w <speaker>: bir konuşmacı ile özel mesaj kanalı aç.
Average,Ortalama
GameChat_ChatServiceRunner_ChannelDoesNotExist,{RBX_NAME} kanalı mevcut değil.
GameChat_ChatCommandsTeller_AllChannelWelcomeMessage,"Sohbet komut listesi için sohbete ""/?"" veya ""/help"" yaz."
GameChat_SwallowGuestChat_Message,Sohbet izinlerine erişim sağlamak için ücretsiz bir hesap oluştur!
Current,Güncel
DisableVoiceKey,Sesli Sohbeti Devre Dışı Bırak
EnableVoiceKey,Sesli Sohbeti Etkinleştir
key_142,"Yeni Arkadaş, {RBX_NAME}"
KEY_DESCRIPTION_OPTIONAL,İsteğe Bağlı
key_145,Ödüllendirilen Puan. {RBX_NUMBER} puan kazandın!
Received,Alındı
BACKPACK_SEARCH,Ara
KEY_DESCRIPTION_SHORT_DECRIPTION_OPTIONAL,Kısa Açıklama (İsteğe Bağlı)
GameChat_MuteSpeaker_SpeakerDoesNotExist,"""{RBX_NAME}"" adlı bir konuşmacı yok."
GameChat_ChatMain_SpeakerHasBeenBlocked,"""{RBX_NAME}"" adlı konuşmacı engellendi."
GameChat_ChatMain_SpeakerHasBeenMuted,"""{RBX_NAME}"" adlı konuşmacı sessize alındı."
GameChat_ChatMain_SpeakerHasBeenUnBlocked,"""{RBX_NAME}"" adlı konuşmacının engeli açıldı."
GameChat_ChatMain_SpeakerHasBeenUnMuted,"""{RBX_NAME}"" adlı konuşmacının sesi açıldı."
GameChat_ChatMain_ChatBarTextTouch,Sohbet etmek için buraya dokun
Target,Hedef
GameChat_ChatService_ChatFilterIssues,Sohbet filtresinde şu anda sorunlar yaşanıyor ve mesajların görüntülenmesi yavaş olabilir.
GameChat_ChatCommandsTeller_Desc,Bunlar temel sohbet komutlarıdır.
GameChat_TeamChat_WelcomeMessage,"Bu kanal, senin ile takım üyelerin arasındaki özel bir kanaldır."
GameChat_ChatMain_ChatBarText,"Sohbet etmek için buraya tıkla veya ""/"" tuşuna bas"
GameChat_ChatChannel_MutedInChannel,Sessize alındın ve bu kanalda konuşamazsın
GameChat_ChatServiceRunner_YouAreNotInChannel,{RBX_NAME} kanalında değilsin
GameChat_SwitchChannel_NotInChannel,{RBX_NAME} kanalında değilsin.
GameChat_TeamChat_NowInTeam,"Artık ""{RBX_NAME}"" takımındasın."
