Key,Value
CoreScripts.AvatarEditorPrompts.EnterOutfitNamePromptYes,Konfirmasi
CoreScripts.AvatarEditorPrompts.ItemsListLoadingFailed,Loading Gagal
CoreScripts.AvatarEditorPrompts.Adding,Menambahkan:
CoreScripts.AvatarEditorPrompts.Removing,Menghapus:
CoreScripts.AvatarEditorPrompts.NoChangedAssets,Tidak ada perubahan item
CoreScripts.AvatarEditorPrompts.EnterOutfitNamePromptNo,Batalkan
CoreScripts.PremiumModal.Title.PremiumRequired,Hanya untuk Premium
CoreScripts.PremiumModal.Body.Description,Roblox Premium akan memberikan kamu:
CoreScripts.PremiumModal.Body.RobuxMonthly,450 Robux setiap bulan
CoreScripts.PremiumModal.Body.PremiumOnlyAreas,Akses ke keuntungan hanya Premium
CoreScripts.PremiumModal.Body.RobuxDiscount,Bonus 10% saat membeli Robux
CoreScripts.PremiumModal.Action.PricePerMonth,{price}/bulan
CoreScripts.PremiumModal.Error.PlatformUnavailable,Membeli Roblox Premium tidak didukung di perangkat kamu. Gunakan desktop untuk membeli Premium.
CoreScripts.PremiumModal.Error.AlreadyPremium,"Sepertinya developer sedang menyarankan kamu untuk membeli Roblox Premium, tetapi kamu sudah menjadi anggota Premium."
CoreScripts.PremiumModal.Error.Unavailable,Premium tidak tersedia saat ini. Coba lagi nanti.
CoreScripts.PremiumModal.Body.RobuxMonthlyV2,{robux} Robux setiap bulan
CoreScripts.PremiumModal.Error.FailedNativePurchase,Pembelian gagal. Coba lagi.
CoreScripts.PremiumModal.Title.Error,Eror
CoreScripts.ScreenshotHud.Action.TakePhoto,Ambil Foto
CoreScripts.ScreenshotHud.Action.Cancel,Batalkan
CoreScripts.TextChat.ChatWindow.Welcome,Chat '/?' atau '/help' untuk daftar perintah chat.
CoreScripts.TextChat.FriendsChat.LoadConversationsError,
CoreScripts.TextChat.FriendsChat.LoadingConversations,
CoreScripts.TextChat.FriendsChat.NoConversationsYet,
CoreScripts.TextChat.FriendsChat.NoLoadedConversationsFound,
CoreScripts.TextChat.Emote.Error.AnimationPlaying,Kamu tidak dapat menggunakan Emote saat melakukan tindakan ini.
CoreScripts.TextChat.Emote.Error.NoMatchingEmote,Kamu tidak dapat menggunakan Emote itu.
CoreScripts.TextChat.Emote.Error.R15Only,Hanya avatar R15 yang dapat menggunakan Emote.
CoreScripts.TextChat.Emote.Error.TemporarilyUnavailable,Kamu tidak dapat menggunakan Emote saat ini.
CoreScripts.TextChat.Emote.Error.DoesNotExist,Emote tidak ada.
CoreScripts.TextChat.Emote.Error.NotEquipped,Kamu tidak memakai Emote itu.
CoreScripts.TextChat.Emote.Error.NotEnabled,Kamu tidak dapat menggunakan Emote itu di sini.
CoreScripts.TextChat.Help.FirstLine,Ini adalah perintah chat dasar:
CoreScripts.TextChat.InputBar.Hint.MouseKeyboard,"Untuk chat, klik di sini atau tekan tombol {KEY}"
CoreScripts.TextChat.InputBar.Hint.PrivacySettingsDisabled,Pengaturan chat-mu mencegahmu mengirim dan menerima pesan.
CoreScripts.TextChat.InputBar.Hint.Touch,Ketuk di sini untuk chat
CoreScripts.TextChat.MessageStatus.Warning.Floodchecked,Kamu harus menunggu sebelum mengirim pesan lain.
CoreScripts.TextChat.MessageStatus.Warning.InvalidChannelPermissions,Kamu tidak dapat berbicara di channel ini.
CoreScripts.TextChat.MessageStatus.Warning.InvalidPrivacySettings,Pengaturan chat-mu mencegahmu mengirim dan menerima pesan.
CoreScripts.TextChat.MessageStatus.Warning.MessageTooLong,Pesan kamu melebihi panjang maksimal.
CoreScripts.TextChat.MessageStatus.Warning.TextFilterFailed,Filter chat sedang mengalami masalah dan pesan mungkin akan muncul terlambat.
CoreScripts.TextChat.MessageStatus.Warning.Unknown,Pesan kamu tidak dapat dikirim.
CoreScripts.TextChat.Mute.Error.CannotMuteSelf,Kamu tidak dapat membisukan diri sendiri.
CoreScripts.TextChat.Mute.Error.MultipleMatches,Pengguna berikut memiliki nama display: {RBX_LIST_NAMES}
CoreScripts.TextChat.Mute.Error.TargetDoesNotExist,Pengguna {RBX_NAME} tidak ada.
CoreScripts.TextChat.Mute.Help.Description,/mute <user> : bisukan pengguna
CoreScripts.TextChat.Mute.Success,Pengguna {RBX_NAME} telah dibisukan.
CoreScripts.TextChat.Notification.Friend.Joined,Koneksimu {RBX_NAME} telah bergabung ke pengalaman virtual ini.
CoreScripts.TextChat.Notification.Team.Joined,Kamu sekarang berada di tim {RBX_NAME}.
CoreScripts.TextChat.Notification.WhisperChat.Created,Sekarang kamu sedang chat privat dengan {RBX_NAME}.
CoreScripts.TextChat.TeamChat.Error.NotOnTeam,Kamu tidak dapat melakukan chat tim jika kamu tidak berada dalam tim.
CoreScripts.TextChat.TeamChat.Help.Description,/team <message> atau /t <message> : kirim chat tim ke anggota tim kamu
CoreScripts.TextChat.TeamChat.PrefixText,[Team]
CoreScripts.TextChat.Unmute.Help.Description,/unmute <user> : bunyikan pengguna
CoreScripts.TextChat.Unmute.Success,Pengguna {RBX_NAME} telah dibunyikan.
CoreScripts.TextChat.Version.Success,{RBX_VERSION}
CoreScripts.TextChat.Whisper.Error.CannotChat,Kamu tidak dapat chat dengan pengguna ini.
CoreScripts.TextChat.Whisper.Help.Description,/whisper <user> atau /w <user> : buka channel pesan privat dengan pengguna
CoreScripts.TextChat.WhisperChat.PrefixText.Incoming,[Dari {RBX_NAME}]
CoreScripts.TextChat.WhisperChat.PrefixText.Outgoing,[Kepada {RBX_NAME}]
CoreScripts.TopBar.Leaderboard,Papan Peringkat
CoreScripts.TopBar.Emotes,Emote
CoreScripts.TopBar.Inventory,Inventaris
CoreScripts.TopBar.Leave,Keluar
CoreScripts.TopBar.Chat,Chat
CoreScripts.TopBar.QuickMenu,Menu Cepat
CoreScripts.TopBar.Menu,Menu
CoreScripts.TopBar.Respawn,Respawn Karakter
CoreScripts.TopBar.Back,Kembali
CoreScripts.TopBar.Screenshot,Tangkapan Layar
Feature.SettingsHub.Label.LoadingFriendsListFailed,Terjadi eror. Coba lagi nanti.
Feature.SettingsHub.Action.CancelSearch,Batalkan
Feature.SettingsHub.Label.DontLeaveButton,Jangan Keluar
Feature.SettingsHub.Action.InviteFriend,Undang
Feature.SettingsHub.Heading.InviteFriends,Undang Teman
Feature.SettingsHub.Label.Invited,Diundang
Feature.SettingsHub.Label.LeaveButton,Keluar
Feature.SettingsHub.Label.Moderated,Dimoderasi
Feature.SettingsHub.Label.InviteSearchNoResults,Tidak ada hasil
Feature.SettingsHub.Label.SearchForFriendsPlaceholder,Cari Koneksi
Feature.SettingsHub.Label.Sending,Mengirim
Feature.SettingsHub.Action.InviteFriendsBack,Kembali
Feature.SettingsHub.Message.InviteToGameTitle,Bergabung dengan saya di {PLACENAME}
Feature.SettingsHub.TouchMovementMode.DPad,DPad
Feature.SettingsHub.Video.Off,Mati
Feature.SettingsHub.Video.SystemDefault,Sistem Default
Feature.SettingsHub.Video.VideoCamera,Kamera Video
Feature.SettingsHub.Default.DynamicThumbstick,Default (Thumbstick Dinamis)
Feature.SettingsHub.DefaultKeyboard,Default (Keyboard)
Feature.SettingsHub.Heading.Capture,Ambil Tangkapan Layar
Feature.SettingsHub.Label.CaptureDescription2,Tangkapan layar yang diambil akan disimpan di perangkat kamu.
Feature.SettingsHub.Label.ChooseOne,Pilih Satu
InGame.CommonUI.Title.Warning,Peringatan
InGame.CommonUI.Title.Error,Eror
InGame.CommonUI.Button.Retry,Coba Lagi
InGame.CommonUI.Button.Ok,Oke
InGame.CommonUI.Title.Alert,Peringatan
InGame.CommonUI.Label.Default,Default
InGame.CommonUI.Label.Custom,Kustom
InGame.CommonUI.Label.PossiblyCustom,Kemungkinan Kustom
InGame.CommonUI.Label.CustomOld,Kustom Lama
InGame.ConnectionError.DisconnectCloudEditKick,Koneksi ke Tim Kreasi terputus. Hubungkan kembali. 
InGame.ConnectionError.DisconnectWrongVersion,Versi Roblox kamu mungkin sudah kedaluwarsa. Update Roblox lalu coba lagi.
InGame.ConnectionError.TeleportFailure,Teleportasi gagal karena kesalahan tidak terduga. Coba lagi.
InGame.ConnectionError.DisconnectNewSecurityKeyMismatch,Koneksi terputus karena terjadi eror.
InGame.ConnectionError.TeleportGameFull,Server penuh. Coba lagi nanti atau gunakan server yang berbeda.
InGame.ConnectionError.DisconnectPlayerless,Server dimatikan saat kamu mencoba menghubungkan.  Coba lagi.
InGame.ConnectionError.TeleportGameNotFound,Tidak dapat menemukan tempat tujuan. Periksa kembali lalu coba lagi.
InGame.ConnectionError.DisconnectErrors,Koneksi terputus karena eror yang tidak diketahui. Hubungkan kembali.
InGame.ConnectionError.DisconnectDuplicateTicket,Koneksi terputus karena terjadi eror. Beberapa koneksi terdeteksi dari akun yang sama.
InGame.ConnectionError.DisconnectBadhash,Koneksi terputus karena terjadi eror.
InGame.ConnectionError.DisconnectSendPacketError,Terjadi masalah saat mengirim data. Hubungkan kembali.
InGame.ConnectionError.DisconnectOnRemoteSysStats,Kamu telah dikeluarkan karena masalah pada aplikasi.
InGame.ConnectionError.DisconnectTimeout,Waktu koneksi habis. Periksa koneksi internet lalu coba lagi.
InGame.ConnectionError.DisconnectSecurityKeyMismatch,Koneksi terputus karena terjadi eror.
InGame.ConnectionError.TeleportErrors,Teleportasi gagal karena kesalahan tidak terduga. Coba lagi.
InGame.ConnectionError.TeleportGameEnded,Server tidak lagi tersedia. Coba server yang berbeda atau coba lagi nanti.
InGame.ConnectionError.PlacelaunchFlooded,Saat ini server sedang sibuk.  Coba lagi.
InGame.ConnectionError.DisconnectProtocolMismatch,Versi Roblox kamu mungkin sudah kedaluwarsa. Update Roblox lalu coba lagi.
InGame.ConnectionError.DisconnectRobloxMaintenance,Roblox telah mematikan server untuk maintenance. Coba lagi.
InGame.ConnectionError.DisconnectHashTimeout,Waktu koneksi habis. Periksa koneksi internet lalu coba lagi.
InGame.ConnectionError.DisconnectReceivePacketError,Terjadi masalah saat menerima data. Hubungkan kembali.
InGame.ConnectionError.PlacelaunchOtherError,Kami sedang mengalami masalah teknis. Coba lagi nanti.
InGame.ConnectionError.TeleportFlooded,Terlalu banyak permintaan teleportasi. Coba lagi nanti.
InGame.ConnectionError.DisconnectIllegalTeleport,Koneksi terputus karena teleportasi tidak valid. 
InGame.ConnectionError.DisconnectReceivePacketStreamError,Terjadi masalah saat streaming data. Hubungkan kembali.
InGame.ConnectionError.PlacelaunchError,Tidak dapat menemukan server yang ingin kamu gabung. Coba lagi nanti.
InGame.ConnectionError.TeleportUnauthorized,Mencoba berteleportasi ke tempat yang dibatasi.
InGame.ConnectionError.Title.JoinError,Eror saat Bergabung
InGame.ConnectionError.Title.Disconnected,Koneksi Terputus
InGame.ConnectionError.Title.TeleportFailed,Teleportasi Gagal
InGame.ConnectionError.Message.ErrorCode,Kode Eror: {ERROR_CODE}
InGame.ConnectionError.Button.Reconnect,Hubungkan Kembali
InGame.ConnectionError.DisconnectConnectionLost,Periksa koneksi internet lalu coba lagi.
InGame.ConnectionError.DisconnectIdle,Koneksi terputus karena tidak ada aktivitas selama {RBX_NUM} menit
InGame.ConnectionError.UnknownError,Eror tidak diketahui.
InGame.ConnectionError.ReconnectFailed,Menghubungkan kembali tidak berhasil. Coba lagi.
InGame.EmotesMenu.SelectAnEmote,Pilih Emote
InGame.EmotesMenu.NoEmotesEquipped,Tidak ada Emote yang dipakai
InGame.EmotesMenu.ErrorMessageNotSupported,Kamu tidak dapat menggunakan Emote di sini.
InGame.EmotesMenu.ErrorMessageR15Only,Hanya avatar R15 yang dapat menggunakan Emote.
InGame.EmotesMenu.ErrorMessageNoMatchingEmote,Kamu tidak dapat menggunakan Emote itu.
InGame.EmotesMenu.ErrorMessageTemporarilyUnavailable,Kamu tidak dapat menggunakan Emote saat ini.
InGame.EmotesMenu.VisitShopToGetEmotes,Kamu tidak memiliki emote. Kunjungi Toko untuk mendapatkan emote.
InGame.EmotesMenu.ErrorMessageSwitchToR15,Beralih ke avatar R15 kamu untuk menggunakan Emote.
InGame.EmotesMenu.ErrorMessageAnimationPlaying,Kamu tidak dapat menggunakan Emote saat melakukan tindakan ini.
FriendPlayerPrompt.promptCompletedCallback.UnknownError,Terjadi kesalahan saat mengirim permintaan Koneksi ke {RBX_NAME}. Coba lagi nanti.
FriendPlayerPrompt.DoPromptUnfriendPlayer,Kamu ingin menghapus {RBX_NAME} dari daftar Koneksimu?
FriendPlayerPrompt.DoPromptRequestFriendPlayer,Kamu ingin mengirim Permintaan Koneksi ke {RBX_NAME}?
FriendPlayerPrompt.promptCompletedCallback.AtFriendLimit,Kamu tidak dapat mengirim permintaan Koneksi ke {RBX_NAME} karena mereka sudah mencapai batas maksimum Koneksi.
FriendPlayerPrompt.Title.SendFriendRequest,Kirim Permintaan Pertemanan?
FriendPlayerPrompt.Label.Unfriend,Hapus Koneksi
InGame.GameplayPaused.Title,Gameplay Terjeda
InGame.GameplayPaused.Body,Gameplay terjeda: harap tunggu sementara konten game di-load.
InGame.HelpMenu.UpArrow,Panah Atas
InGame.HelpMenu.DownArrow,Panah Bawah
InGame.HelpMenu.LeftArrow,Panah Kiri
InGame.HelpMenu.RightArrow,Panah Kanan
InGame.HelpMenu.Label.ServerVersion,Versi Server:
InGame.HelpMenu.Label.ClientVersion,Versi Aplikasi:
InGame.HelpMenu.Label.PlayerScripts,PlayerScripts:
InGame.HelpMenu.Label.PlaceVersion,Versi Tempat:
InGame.HelpMenu.Leave,Keluar
InGame.HelpMenu.Resume,Lanjutkan
InGame.HelpMenu.Label.ClientCoreScriptVersion,Versi CoreScript Aplikasi:
InGame.InspectMenu.Description.NoInventoryNotice,Pengguna ini tidak memakai item apa pun yang dapat kamu cek.
InGame.InspectMenu.Description.MultipleBundlesNotice,Item ini bagian dari beberapa bundel.
InGame.InspectMenu.Description.SingleBundleNotice,Item ini bagian dari suatu bundel.
InGame.InspectMenu.Action.TakeOff,Lepaskan
InGame.InspectMenu.Action.TryOn,Coba
InGame.InspectMenu.Action.Buy,Beli
InGame.InspectMenu.Action.Inspect,Cek
InGame.InspectMenu.Action.View,Lihat
InGame.InspectMenu.Label.Owned,Dimiliki
InGame.InspectMenu.Label.Offsale,Tidak Dijual
InGame.InspectMenu.Label.Limited,Terbatas
InGame.InspectMenu.Label.CurrentlyWearing,Saat Ini Memakai
InGame.InspectMenu.Label.By,Oleh {CREATOR}
InGame.InspectMenu.Description.LimitedNotice,Item ini hanya dapat dibeli dari Reseller di Katalog.
InGame.InspectMenu.Label.Avatar,Avatar {PLAYER_NAME}
InGame.InspectMenu.Label.NoResellers,Tidak Ada Reseller
InGame.InspectMenu.Label.PremiumOnly,Hanya Premium
NotificationScrip2.onCurrentGraphicsQualityLevelChanged.Decreased,Diturunkan ke {RBX_NUMBER}
NotificationScrip2.onCurrentGraphicsQualityLevelChanged.Increased,Ditingkatkan ke {RBX_NUMBER}
NotificationScript2.NewFollower,Pengikut Baru {RBX_NAME} sekarang mengikuti kamu.
NotificationScript2.FriendRequestEvent.Accept,Sekarang kamu berteman dengan {RBX_NAME}.
NotificationScript2.onPointsRewarded.negative,Kamu hilang {RBX_NUMBER} poin.
NotificationScript2.onPointsAwarded.single,Kamu menerima {RBX_NUMBER} poin.
NotificationScript2.onPointsAwarded.multiple,Kamu menerima {RBX_NUMBER} poin.
NotificationScript2.onBadgeAwardedTitle,Lencana Dihadiahkan
NotificationScript2.onBadgeAwardedDetail,"{RBX_NAME} memenangkan lencana ""{BADGE_NAME}"" {CREATOR_NAME}."
NotificationScript2.Screenshot.Title,Tangkapan Layar Diambil
NotificationScript2.Screenshot.Description,Buka folder tangkapan layar kamu untuk melihatnya.
NotificationScript2.Screenshot.ButtonText,Buka Folder
NotificationScript2.Video.Title,Video Direkam
NotificationScript2.Video.Description,Buka folder video kamu untuk melihatnya.
NotificationScript2.Video.ButtonText,Buka Folder
NotificationScript2.Capture.Permission.AlertTitle,Aktifkan Izin Menyimpan
NotificationScript2.Capture.Permission.AlertText,Kamu harus mengaktifkan izin foto untuk menggunakan fitur ini. Izin ini dapat diubah di pengaturan perangkat kamu.
NotificationScript2.Capture.Permission.AlertTextIOS,Buka Pengaturan > Privasi & Keamanan > Foto lalu aktifkan Roblox untuk menyimpan tangkapan layar ke rol kamera perangkat kamu.
NotificationScript2.Capture.Permission.AlertTextAndroid,Buka Setelan > Roblox > Izin lalu aktifkan Penyimpanan untuk menyimpan tangkapan layar ke perpustakaan foto perangkat kamu.
NotificationScript2.Capture.Permission.AlertButtonText,OKE
NotificationScript2.Capture.Success.ToastText,Tangkapan Layar Disimpan
NotificationScript2.Capture.Fail.ToastText,Tangkapan Layar Gagal Disimpan
NotificationScript2.UINavigation.Title,Navigasi UI Diaktifkan
NotificationScript2.UINavigation.Text,Garis miring terbalik untuk mengaktifkan/menonaktifkan
NotificationScript2.CameraToggle.Title,Kendali Kamera Diaktifkan
NotificationScript2.CameraToggle.Text,Tombol kanan mouse untuk mengaktifkan/menonaktifkan
NotificationScript2.GraphicsQuality.Title,Kualitas Grafik
PlayerDropDown.onUnfollowButtonPress.success,Tidak lagi mengikuti {RBX_NAME}.
PlayerDropDown.onFollowButtonPress.success,sekarang mengikuti {RBX_NAME}
PlayerDropDown.CannotSendFriendRequest,Tidak dapat mengirim permintaan pertemanan
PlayerDropDown.FriendLimit,Jumlah teman sudah mencapai maksimum.
PlayerDropDown.OtherPlayerFriendLimit,{RBX_NAME} adalah batas jumlah teman.
PlayerDropDown.UnFollow,Berhenti Mengikuti
PlayerDropDown.Follow,Ikuti
PlayerDropDown.Report,Laporkan Penyalahgunaan
PlayerDropDown.Examine,Cek Avatar
PlayerDropDown.Unfriend,Putus Pertemanan
PlayerDropDown.FriendRequest,Permintaan Pertemanan
PlayerDropDown.CancelRequest,Batalkan Permintaan Pertemanan
PlayerDropDown.Accept,Terima
InGame.PlayerList.Leaderboard,Papan Peringkat
InGame.Presence.Label.InStudio,Dalam Studio
InGame.Presence.Label.Offline,Offline
InGame.Presence.Label.Online,Online
PurchasePromptScript.PURCHASE_FAILED.CANNOT_GET_BALANCE,Tidak dapat menarik saldo kamu pada saat ini. Akun kamu belum dikenakan biaya. Coba lagi nanti.
PurchasePromptScript.ERROR_MSG.MAINTENANCE,ROBLOX sedang melakukan maintenance
PurchasePromptScript.setBuyMoreRobuxDialog.PostBalanceText,Sisa {RBX_NUMBER} ROBUX akan dikreditkan ke saldo kamu.
PurchasePromptScript.PURCHASE_FAILED.THIRD_PARTY_DISABLED,Penjualan item pihak ketiga telah dinonaktifkan untuk tempat ini. Akun kamu belum dikenakan biaya.
PurchasePromptScript.PURCHASE_FAILED.NOT_ENOUGH_TIX,Kamu tidak memiliki cukup tiket untuk membeli item ini. Coba menukar mata uang di www.roblox.com untuk mendapatkan lebih banyak tiket.
PurchasePromptScript.PURCHASE_FAILED.NOT_FOR_SALE,Item ini tidak untuk dijual saat ini. Akun kamu belum dikenakan biaya.
PurchasePromptScript.setPurchaseDataInGui.invalidBC,Item ini membutuhkan {RBX_NAME1}. Klik 'Upgrade' untuk meningkatkan Builders Club kamu.
PurchasePromptScript.PURCHASE_FAILED.LIMITED,Item terbatas ini tidak memiliki salinan lagi. Coba beli dari pengguna lain di www.roblox.com. Akun kamu belum dikenakan biaya.
PurchasePromptScript.PURCHASE_MSG.PURCHASE,Ingin membeli {RBX_NAME1} {RBX_NAME2} seharga
PurchasePromptScript.PURCHASE_FAILED.CANNOT_GET_ITEM_PRICE,Tidak dapat mengidentifikasi harga pada saat ini. Akun kamu belum dikenakan biaya. Coba lagi nanti.
PurchasePromptScript.PURCHASE_MSG.FREE,Kamu ingin mengambil {RBX_NAME2} secara GRATIS?
PurchasePromptScript.PURCHASE_FAILED.PROMPT_PURCHASE_ON_GUEST,Kamu perlu membuat akun ROBLOX untuk membeli item. Kunjungi www.roblox.com untuk informasi lebih lanjut.
PurchasePromptScript.setBuyMoreRobuxDialog.descriptionText,Kamu memerlukan {RBX_NUMBER} ROBUX lagi untuk membeli {RBX_NAME1} {RBX_NAME2}. Kamu ingin membeli lebih banyak ROBUX?
PurchasePromptScript.PURCHASE_FAILED.UNDER_13,Akun kamu adalah akun untuk pengguna yang berusia di bawah 13 tahun. Pembelian item ini tidak diperbolehkan. Akun kamu belum dikenakan biaya.
PurchasePromptScript.PURCHASE_MSG.BALANCE_FUTURE,"Setelah transaksi ini, saldo kamu akan menjadi {RBX_NUMBER}."
PurchasePromptScript.PURCHASE_MSG.BALANCE_NOW,Saldo kamu sekarang adalah {RBX_NUMBER}.
PurchasePromptScript.ERROR_MSG.FAILED_NO_ITEM_NAME,Pembelian gagal karena {ERROR_REASON}. Akun kamu belum dikenakan biaya. Coba lagi nanti.
PurchasePromptScript.PURCHASE_MSG.FAILED,Pembelian {RBX_NAME1} gagal karena {RBX_NAME2}. Akun kamu belum dikenakan biaya. Coba lagi nanti.
PurchasePromptScript.PURCHASE_MSG.SUCCEEDED,Pembelian {RBX_NAME1} berhasil.
PurchasePromptScript.ERROR_MSG.UNKNOWN,terjadi masalah
PurchasePromptScript.ERROR_MSG.INVALID_FUNDS,akun kamu tidak memiliki cukup ROBUX
StatsUtil.KBps,{RBX_NUMBER} kB/s
StatsUtil.MB,{RBX_NUMBER} MB
StatsUtil.ms,{RBX_NUMBER} ms
Network,(Jaringan)
GameChat_ChatCommandsTeller_SwitchChannelCommand,/c <channel> : tab menu beralih channel.
GameChat_ChatCommandsTeller_MeCommand,/me <text> : perintah roleplay untuk melakukan tindakan.
GameChat_ChatCommandsTeller_MuteCommand,/mute <speaker> : bisukan pembicara.
GameChat_ChatCommandsTeller_UnMuteCommand,/unmute <speaker> : bunyikan pembicara.
GameChat_ChatCommandsTeller_WhisperCommand,/whisper <speaker> atau /w <speaker> : buka channel pesan privat dengan pembicara.
Average,Rata-rata
GameChat_ChatServiceRunner_ChannelDoesNotExist,Channel {RBX_NAME} tidak ada.
GameChat_ChatCommandsTeller_AllChannelWelcomeMessage,Chat '/?' atau '/help' untuk daftar perintah chat.
GameChat_SwallowGuestChat_Message,Buat akun gratis untuk mendapatkan akses ke izin chat.
Current,Saat Ini
DisableVoiceKey,Nonaktifkan Chat Suara
EnableVoiceKey,Aktifkan Chat Suara
key_142,Teman Baru {RBX_NAME}
KEY_DESCRIPTION_OPTIONAL,Opsional
key_145,Poin Dihadiahkan Kamu menerima {RBX_NUMBER} poin.
Received,Menerima
BACKPACK_SEARCH,Cari
KEY_DESCRIPTION_SHORT_DECRIPTION_OPTIONAL,Deskripsi Pendek (Opsional)
GameChat_MuteSpeaker_SpeakerDoesNotExist,Pembicara {RBX_NAME} tidak ada.
GameChat_ChatMain_SpeakerHasBeenBlocked,Pembicara {RBX_NAME} telah diblokir.
GameChat_ChatMain_SpeakerHasBeenMuted,Pembicara {RBX_NAME} telah dibisukan.
GameChat_ChatMain_SpeakerHasBeenUnBlocked,Pembicara {RBX_NAME} telah dibuka blokir.
GameChat_ChatMain_SpeakerHasBeenUnMuted,Pembicara {RBX_NAME} telah dibunyikan.
GameChat_ChatMain_ChatBarTextTouch,Ketuk di sini untuk chat
Target,Target
GameChat_ChatService_ChatFilterIssues,Filter chat sedang mengalami masalah dan pesan mungkin akan muncul terlambat.
GameChat_ChatCommandsTeller_Desc,Ini adalah perintah chat dasar.
GameChat_TeamChat_WelcomeMessage,Ini adalah channel privat antara kamu dan anggota tim kamu.
GameChat_ChatMain_ChatBarText,"Untuk chat, klik di sini atau tekan tombol ""/"""
GameChat_ChatChannel_MutedInChannel,"Kamu dibisukan, jadi kamu tidak dapat berbicara di channel ini"
GameChat_ChatServiceRunner_YouAreNotInChannel,Kamu tidak ada di channel {RBX_NAME}
GameChat_SwitchChannel_NotInChannel,Kamu tidak ada di channel: {RBX_NAME}
GameChat_TeamChat_NowInTeam,Kamu sekarang berada di tim {RBX_NAME}.
GameChat_PrivateMessaging_NowChattingWith,Sekarang kamu sedang chat dengan {RBX_NAME} secara privat
GameChat_ChatServiceRunner_YouCannotJoinChannel,Kamu tidak dapat bergabung ke channel {RBX_NAME}
GameChat_ChatServiceRunner_YouCannotLeaveChannel,Kamu tidak dapat keluar dari channel {RBX_NAME}
GameChat_ChatService_CannotLeaveChannel,Kamu tidak dapat keluar dari channel ini.
GameChat_DoMuteCommand_CannotMuteSelf,Kamu tidak dapat membisukan diri sendiri.
GameChat_TeamChat_CannotTeamChatIfNotInTeam,Kamu tidak dapat melakukan chat tim jika kamu tidak berada dalam tim.
GameChat_PrivateMessaging_CannotWhisperToSelf,Kamu tidak dapat berbisik ke diri sendiri.
GameChat_ChatService_YouHaveLeftChannel,Kamu telah keluar dari channel: {RBX_NAME}
GameChat_ChatFloodDetector_Message,Kamu harus menunggu sebelum mengirim pesan lain.
GameChat_ChatFloodDetector_MessageDisplaySeconds,Kamu harus menunggu {RBX_NUMBER} detik sebelum mengirim pesan lain.
KEY_PLAYER_IDLE_DISCONNECT,Koneksi terputus karena tidak ada aktivitas selama {RBX_NUMBER} menit
GameChat_ChatMessageValidator_SettingsError,Pengaturan chat mencegah kamu untuk mengirim pesan.
GameChat_ChatMessageValidator_WhitespaceError,Terdapat spasi kosong di pesan kamu. Spasi kosong tidak diperbolehkan.
GameChat_ChatMessageValidator_MaxLengthError,Pesan kamu melebihi panjang maksimal.
GameChat_SwitchChannel_NowInChannel,Saat ini kamu sedang chat di channel: {RBX_NAME}
Sent,Terkirim
Corescripts.AvatarContextMenu.PlayerBlocked,Pengguna Diblokir
