Key,Value
CoreScripts.AvatarEditorPrompts.ItemsListLoadingFailed,Échec du téléchargement
CoreScripts.AvatarEditorPrompts.Adding,Ajouter :
CoreScripts.AvatarEditorPrompts.Removing,Enlever :
CoreScripts.AvatarEditorPrompts.NoChangedAssets,Aucun changements d'article
CoreScripts.AvatarEditorPrompts.EnterOutfitNamePromptNo,Annuler
CoreScripts.PremiumModal.Title.PremiumRequired,Pour Premium uniquement
CoreScripts.PremiumModal.Body.Description,"Avec Roblox Premium, vous avez droit à :"
CoreScripts.PremiumModal.Body.RobuxMonthly,450 Robux par mois
CoreScripts.PremiumModal.Body.PremiumOnlyAreas,Accédez à des avantages réservés aux membres Premium
CoreScripts.PremiumModal.Body.RobuxDiscount,10 % de bonus lors de l'achat de Robux
CoreScripts.PremiumModal.Action.PricePerMonth,{price} par mois
CoreScripts.PremiumModal.Error.PlatformUnavailable,L'achat de Roblox Premium n'est pas pris en charge sur votre plateforme. Veuillez utiliser un ordinateur pour l'acheter.
CoreScripts.PremiumModal.Error.AlreadyPremium,Il semble que le dévelopeur essaie de vous inviter à acheter Roblox Premium mais vous êtes déjà une membre Premium !
CoreScripts.PremiumModal.Error.Unavailable,Le niveau Premium n'est pas disponible pour le moment. Réessayez plus tard !
CoreScripts.PremiumModal.Body.RobuxMonthlyV2,{robux} Robux par mois
CoreScripts.PremiumModal.Error.FailedNativePurchase,"L'achat n'est pas finalisé, réessaie s'il te plaît."
CoreScripts.PremiumModal.Title.Error,Erreur
CoreScripts.ScreenshotHud.Action.TakePhoto,Prendre une photo
CoreScripts.ScreenshotHud.Action.Cancel,Annuler
CoreScripts.TextChat.ChatWindow.Welcome,"Chat, « /? » ou « /help » pour la liste des commandes du chat."
CoreScripts.TextChat.FriendsChat.LoadConversationsError,
CoreScripts.TextChat.FriendsChat.LoadingConversations,
CoreScripts.TextChat.FriendsChat.NoConversationsYet,
CoreScripts.TextChat.FriendsChat.NoLoadedConversationsFound,
CoreScripts.TextChat.Emote.Error.AnimationPlaying,Tu ne peux pas jouer à Emotes pendant cette action.
CoreScripts.TextChat.Emote.Error.NoMatchingEmote,Tu ne peux pas utiliser cette Emote.
CoreScripts.TextChat.Emote.Error.R15Only,Seuls les avatars R15 peuvent utiliser les Emotes.
CoreScripts.TextChat.Emote.Error.TemporarilyUnavailable,Tu ne peux pas utiliser d'Emote maintenant.
CoreScripts.TextChat.Emote.Error.DoesNotExist,L'Emote n'existe pas.
CoreScripts.TextChat.Emote.Error.NotEquipped,Tu n'as pas équipé cet emote.
CoreScripts.TextChat.Emote.Error.NotEnabled,Tu ne peux pas utiliser cet emote ici.
CoreScripts.TextChat.Help.FirstLine,Voici les commandes de base de chat :
CoreScripts.TextChat.InputBar.Hint.MouseKeyboard,"Pour chatter, cliquez ici ou appuyer sur la touche {KEY}"
CoreScripts.TextChat.InputBar.Hint.PrivacySettingsDisabled,Tes paramètres de chat t'empêchent d'envoyer et de recevoir des messages.
CoreScripts.TextChat.InputBar.Hint.Touch,Appuyer ici pour discuter
CoreScripts.TextChat.MessageStatus.Warning.Floodchecked,Tu dois attendre avant d'envoyer un autre message.
CoreScripts.TextChat.MessageStatus.Warning.InvalidChannelPermissions,Tu ne peux pas parler dans cette chaîne.
CoreScripts.TextChat.MessageStatus.Warning.InvalidPrivacySettings,Tes paramètres de chat t'empêchent d'envoyer et de recevoir des messages.
CoreScripts.TextChat.MessageStatus.Warning.MessageTooLong,Ton message dépasse la longueur maximale.
CoreScripts.TextChat.MessageStatus.Warning.TextFilterFailed,Le filtre de chat connaît actuellement des problèmes et les messages pourraient mettre du temps à apparaître.
CoreScripts.TextChat.MessageStatus.Warning.Unknown,Ton message n'a pas pu être envoyé.
CoreScripts.TextChat.Mute.Error.CannotMuteSelf,Tu ne peux pas te mettre en sourdine toi-même.
CoreScripts.TextChat.Mute.Error.MultipleMatches,Les utilisateurs suivants ont ce nom d'affichage : {RBX_LIST_NAMES}
CoreScripts.TextChat.Mute.Error.TargetDoesNotExist,L'utilisateur '{RBX_NAME}' n'existe pas.
CoreScripts.TextChat.Mute.Help.Description,/mute <utilisateur> : mettre en sourdine un utilisateur
CoreScripts.TextChat.Mute.Success,L'utilisateur '{RBX_NAME}' a été mis en sourdine.
CoreScripts.TextChat.Notification.Friend.Joined,Ta connexion {RBX_NAME} a rejoint l’expérience.
CoreScripts.TextChat.Notification.Team.Joined,Tu es maintenant dans l'équipe '{RBX_NAME}'.
CoreScripts.TextChat.Notification.WhisperChat.Created,Tu discutes maintenant en privé avec {RBX_NAME}.
CoreScripts.TextChat.TeamChat.Error.NotOnTeam,Tu ne peux pas discuter en équipe si tu n'es pas dans une équipe.
CoreScripts.TextChat.TeamChat.Help.Description,/team <message> ou /t <message> : envoyer un message aux personnes de ton équipe
CoreScripts.TextChat.TeamChat.PrefixText,[Team]
CoreScripts.TextChat.Unmute.Help.Description,/unmute <utilisateur> : réactiver un utilisateur
CoreScripts.TextChat.Unmute.Success,L'utilisateur '{RBX_NAME}' a été réactivé.
CoreScripts.TextChat.Version.Success,{RBX_VERSION}
CoreScripts.TextChat.Whisper.Error.CannotChat,Tu ne peux pas discuter avec cette personne.
CoreScripts.TextChat.Whisper.Help.Description,/whisper <utilisateur> ou /w <utilisateur> : ouvrir un canal de message privé avec un utilisateur
CoreScripts.TextChat.WhisperChat.PrefixText.Incoming,[De {RBX_NAME}]
CoreScripts.TextChat.WhisperChat.PrefixText.Outgoing,[À {RBX_NAME}]
CoreScripts.TopBar.Leaderboard,Tableau des scores
CoreScripts.TopBar.Emotes,Emotes
CoreScripts.TopBar.Inventory,Inventaire
CoreScripts.TopBar.Leave,Quitter
CoreScripts.TopBar.Chat,Chat
CoreScripts.TopBar.QuickMenu,Menu rapide
CoreScripts.TopBar.Menu,Menu
CoreScripts.TopBar.Respawn,Reproduction du personnage
CoreScripts.TopBar.Back,Retour
CoreScripts.TopBar.Screenshot,Capture d'écran
Feature.SettingsHub.Label.LoadingFriendsListFailed,"Une erreur s'est produite, veuillez reéssayer plus tard."
Feature.SettingsHub.Action.CancelSearch,Annuler
Feature.SettingsHub.Label.DontLeaveButton,Ne pas quitter
Feature.SettingsHub.Action.InviteFriend,Inviter
Feature.SettingsHub.Heading.InviteFriends,Inviter des amis
Feature.SettingsHub.Label.Invited,Invité
Feature.SettingsHub.Label.LeaveButton,Quitter
Feature.SettingsHub.Label.Moderated,Modéré
Feature.SettingsHub.Label.InviteSearchNoResults,Aucun résultat trouvé
Feature.SettingsHub.Label.SearchForFriendsPlaceholder,Rechercher des connexions
Feature.SettingsHub.Label.Sending,En cours d'envoi
Feature.SettingsHub.Action.InviteFriendsBack,Arrière
Feature.SettingsHub.Message.InviteToGameTitle,Rejoins-moi ici : {PLACENAME}
Feature.SettingsHub.TouchMovementMode.DPad,DPad
Feature.SettingsHub.Video.Off,Off
Feature.SettingsHub.Video.SystemDefault,Système par défaut
Feature.SettingsHub.Video.VideoCamera,Caméra vidéo
Feature.SettingsHub.Default.DynamicThumbstick,Par défaut (Joystick)
Feature.SettingsHub.DefaultKeyboard,Par défaut (Clavier)
Feature.SettingsHub.Heading.Capture,Capturer
Feature.SettingsHub.Label.CaptureDescription2,Les photos prises sont sauvegardées sur ton appareil.
Feature.SettingsHub.Label.ChooseOne,Choisir
InGame.CommonUI.Title.Warning,Attention
InGame.CommonUI.Title.Error,Erreur
InGame.CommonUI.Button.Retry,Réessaye
InGame.CommonUI.Button.Ok,Ok
InGame.CommonUI.Title.Alert,Alerte
InGame.CommonUI.Label.Default,Par défaut
InGame.CommonUI.Label.Custom,Personnalisé
InGame.CommonUI.Label.PossiblyCustom,Peut être personnalisé
InGame.CommonUI.Label.CustomOld,Peut être une ancienne version personnalisée
InGame.ConnectionError.DisconnectCloudEditKick,Connexion perdue lors de la création d'équipe. Reconnecte-toi. 
InGame.ConnectionError.DisconnectWrongVersion,Ta version de Roblox n'est plus à jour. Mettre Roblox à jour et réessayer.
InGame.ConnectionError.TeleportFailure,La téléportation a échoué en raison d'une erreur inattendue. Réessaie de te téléporter à nouveau.
InGame.ConnectionError.DisconnectNewSecurityKeyMismatch,Connexion perdue suite à une erreur.
InGame.ConnectionError.TeleportGameFull,Le serveur est plein. Veuillez réessayer plus tard ou utiliser un autre serveur.
InGame.ConnectionError.DisconnectPlayerless,Le serveur a fermé lors de votre tentative de connexion. Veuillez réessayer.
InGame.ConnectionError.TeleportGameNotFound,Impossible de trouver le lieu de destination. Vérifier et réessayer.
InGame.ConnectionError.DisconnectErrors,Connexion perdue suite à une erreur inconnue. Veuillez vous reconnecter.
InGame.ConnectionError.DisconnectDuplicateTicket,Connexion perdue suite à une erreur ; plusieurs connexions détectées depuis le même compte.
InGame.ConnectionError.DisconnectBadhash,Connexion perdue suite à une erreur.
InGame.ConnectionError.DisconnectSendPacketError,"Une erreur s'est produite lors de l'envoi des données, veuillez vous reconnecter."
InGame.ConnectionError.DisconnectOnRemoteSysStats,Vous avez été expulsé(e) à cause d'un comportement inattendu du client.
InGame.ConnectionError.DisconnectTimeout,Votre connexion a été perdue. Vérifiez que vous disposez d'un accès à Internet et réessayez.
InGame.ConnectionError.DisconnectSecurityKeyMismatch,Connexion perdue suite à une erreur.
InGame.ConnectionError.TeleportErrors,La téléportation a échoué en raison d'une erreur inattendue. Réessaie de te téléporter à nouveau.
InGame.ConnectionError.TeleportGameEnded,Le serveur n'est plus disponible. En essayer un autre ou réessaie plus tard.
InGame.ConnectionError.PlacelaunchFlooded,Le serveur est occupé. Veuillez réessayer plus tard.
InGame.ConnectionError.DisconnectProtocolMismatch,Votre version de Roblox n'est plus à jour. Veuillez mettre Roblox à jour et réessayer.
InGame.ConnectionError.DisconnectRobloxMaintenance,Roblox a fermé ce serveur de jeu pour en effectuer la maintenance. Veuillez réessayer.
InGame.ConnectionError.DisconnectHashTimeout,Votre connexion a été perdue. Vérifiez que vous disposez d'un accès à Internet et réessayez.
InGame.ConnectionError.DisconnectReceivePacketError,"Une erreur s'est produite lors de la réception des données, veuillez vous reconnecter."
InGame.ConnectionError.PlacelaunchOtherError,Nous rencontrons des problèmes techniques. Veuillez réessayer plus tard.
InGame.ConnectionError.TeleportFlooded,Trop de demandes de téléportation. Réessayer plus tard.
InGame.ConnectionError.DisconnectIllegalTeleport,Connexion perdue en raison d'une téléportation invalide. 
InGame.ConnectionError.DisconnectReceivePacketStreamError,"Une erreur s'est produite lors de la diffusion des données, veuillez vous reconnecter."
InGame.ConnectionError.PlacelaunchError,Impossible de trouver le serveur que vous tentez de rejoindre. Veuillez réessayer plus tard.
InGame.ConnectionError.TeleportUnauthorized,Vous avez tenté de vous téléporter dans un emplacement à accès restreint.
InGame.ConnectionError.Title.JoinError,Erreur de connexion
InGame.ConnectionError.Title.Disconnected,Déconnecté
InGame.ConnectionError.Title.TeleportFailed,Erreur de téléportation
InGame.ConnectionError.Message.ErrorCode,Code Erreur : {ERROR_CODE}
InGame.ConnectionError.Button.Reconnect,Reconnexion
InGame.ConnectionError.DisconnectConnectionLost,Vérifie ta connexion internet et réessaye.
InGame.ConnectionError.DisconnectIdle,Tu as été déconnecté.e car tu étais en mode inactif pendant {RBX_NUM} minutes
InGame.ConnectionError.UnknownError,Erreur inconnue.
InGame.ConnectionError.ReconnectFailed,Ta tentative de connexion a échoué. Réessaye.
InGame.EmotesMenu.SelectAnEmote,Choisis une emote
InGame.EmotesMenu.NoEmotesEquipped,Aucune Emote équipée
InGame.EmotesMenu.ErrorMessageNotSupported,Tu ne peux pas utiliser les Emotes ici.
InGame.EmotesMenu.ErrorMessageR15Only,Seuls les avatars R15 peuvent utiliser les Emotes.
InGame.EmotesMenu.ErrorMessageNoMatchingEmote,Tu ne peux pas utiliser cette Emote.
InGame.EmotesMenu.ErrorMessageTemporarilyUnavailable,Tu ne peux pas utiliser d'Emote maintenant.
InGame.EmotesMenu.VisitShopToGetEmotes,Tu n'as d'émotes. Rends-toi dans la section Acheter pour en trouver !
InGame.EmotesMenu.ErrorMessageSwitchToR15,Passe à ton avatar R15 pour jouer à Emote.
InGame.EmotesMenu.ErrorMessageAnimationPlaying,Tu ne peux pas jouer à Emotes pendant cette action.
FriendPlayerPrompt.promptCompletedCallback.UnknownError,Une erreur est survenue lors de l'envoi de la demande de connexion à {RBX_NAME}. Réessaie plus tard.
FriendPlayerPrompt.DoPromptUnfriendPlayer,Supprimer {RBX_NAME} de ta liste de connexions ?
FriendPlayerPrompt.DoPromptRequestFriendPlayer,Envoyer une demande de connexion à {RBX_NAME} ?
FriendPlayerPrompt.promptCompletedCallback.AtFriendLimit,"Impossible d'envoyer une demande de connexion à {RBX_NAME}, car il a atteint sa limite maximale de connexions."
FriendPlayerPrompt.Title.SendFriendRequest,Envoyer demande d'amitié ?
FriendPlayerPrompt.Label.Unfriend,Supprimer la connexion
InGame.GameplayPaused.Title,Jeu en pause
InGame.GameplayPaused.Body,Le jeu est en pause : attends quelques instants pendant que le contenu du jeu se charge.
InGame.HelpMenu.UpArrow,Flèche haut
InGame.HelpMenu.DownArrow,Flèche bas
InGame.HelpMenu.LeftArrow,Flèche gauche
InGame.HelpMenu.RightArrow,Flèche droite
InGame.HelpMenu.Label.ServerVersion,Version du serveur :
InGame.HelpMenu.Label.ClientVersion,Version du client :
InGame.HelpMenu.Label.PlayerScripts,PlayerScripts :
InGame.HelpMenu.Label.PlaceVersion,Version de la location :
InGame.HelpMenu.Leave,Quitter
InGame.HelpMenu.Resume,Reprendre
InGame.HelpMenu.Label.ClientCoreScriptVersion,Version CoreScript du client :
InGame.InspectMenu.Description.NoInventoryNotice,Cette utilisateur ne porte aucun objet possible d'être inspecté.
InGame.InspectMenu.Description.MultipleBundlesNotice,Cet article fait partie de plusieurs paquets.
InGame.InspectMenu.Description.SingleBundleNotice,Cet article fait partie d'un paquet.
InGame.InspectMenu.Action.TakeOff,Enlever
InGame.InspectMenu.Action.TryOn,Essaie
InGame.InspectMenu.Action.Buy,Acheter
InGame.InspectMenu.Action.Inspect,Inspecter
InGame.InspectMenu.Action.View,Voir
InGame.InspectMenu.Label.Owned,Possédé
InGame.InspectMenu.Label.Offsale,Pas en vente
InGame.InspectMenu.Label.Limited,Limité-e
InGame.InspectMenu.Label.CurrentlyWearing,Porté-e actuellement
InGame.InspectMenu.Label.By,Par {CREATOR}
InGame.InspectMenu.Description.LimitedNotice,Objet disponible à l'achat uniquement à des revendeurs dans le Catalogue. 
InGame.InspectMenu.Label.Avatar,L'avatar de {PLAYER_NAME}
InGame.InspectMenu.Label.NoResellers,Aucun revendeur
InGame.InspectMenu.Label.PremiumOnly,Premium uniquement
NotificationScrip2.onCurrentGraphicsQualityLevelChanged.Decreased,Réduit jusqu'à {RBX_NUMBER}
NotificationScrip2.onCurrentGraphicsQualityLevelChanged.Increased,Augmenté jusqu'à {RBX_NUMBER}
NotificationScript2.NewFollower,"Désormais, le nouvel abonné, {RBX_NAME}, vous suit !"
NotificationScript2.FriendRequestEvent.Accept,Vous êtes maintenant ami avec {RBX_NAME}!
NotificationScript2.onPointsRewarded.negative,Vous avez perdu {RBX_NUMBER} points !
NotificationScript2.onPointsAwarded.single,Vous avez reçu {RBX_NUMBER} point !
NotificationScript2.onPointsAwarded.multiple,Vous avez reçu {RBX_NUMBER} points !
NotificationScript2.onBadgeAwardedTitle,Badge accordé
NotificationScript2.onBadgeAwardedDetail,{RBX_NAME} a gagné la récompense « {BADGE_NAME} » de {CREATOR_NAME} !
NotificationScript2.Screenshot.Title,Capture d'écran enregistrée
NotificationScript2.Screenshot.Description,Ouvrir le dossier des captures d'écran pour la visualiser.
NotificationScript2.Screenshot.ButtonText,Ouvrir le dossier
NotificationScript2.Video.Title,Vidéo enregistrée
NotificationScript2.Video.Description,Ouvrez le dossier des vidéos pour la visualiser.
NotificationScript2.Video.ButtonText,Ouvrir le dossier
NotificationScript2.Capture.Permission.AlertTitle,Activer les autorisations de sauvegarde
NotificationScript2.Capture.Permission.AlertText,Tu dois activer les autorisations de photos pour pouvoir utiliser cette fonction. Cette option peut être modifiée dans les paramètres de ton appareil.
NotificationScript2.Capture.Permission.AlertTextIOS,Aller dans Paramètres > Confidentialité > Photos et active Roblox pour enregistrer des captures sur ta pellicule photo.
NotificationScript2.Capture.Permission.AlertTextAndroid,Aller dans Paramètres > Roblox > Autorisations et active Stockage pour enregistrer les captures dans ta photothèque.
NotificationScript2.Capture.Permission.AlertButtonText,OK
NotificationScript2.Capture.Success.ToastText,Capture sauvegardée
NotificationScript2.Capture.Fail.ToastText,Échec de la capture
NotificationScript2.UINavigation.Title,Navigation de l'interface utilisateur activée
NotificationScript2.UINavigation.Text,Barre oblique inverse pour basculer
NotificationScript2.CameraToggle.Title,Contrôle de la caméra activé
NotificationScript2.CameraToggle.Text,Bouton droit de la souris pour basculer
NotificationScript2.GraphicsQuality.Title,Qualité graphique
PlayerDropDown.onUnfollowButtonPress.success,Vous ne suivez plus {RBX_NAME}.
PlayerDropDown.onFollowButtonPress.success,Vous suivez désormais {RBX_NAME}.
PlayerDropDown.CannotSendFriendRequest,Tu ne peux pas envoyer de demande d’ami
PlayerDropDown.FriendLimit,Tu as atteint la limite d'amis.
PlayerDropDown.OtherPlayerFriendLimit,{RBX_NAME} a atteint la limite d'amis.
PlayerDropDown.UnFollow,Ne plus suivre
PlayerDropDown.Follow,Suivre
PlayerDropDown.Report,Signaler une infraction
PlayerDropDown.Examine,Examiner l'avatar
PlayerDropDown.Unfriend,Retirer des amis
PlayerDropDown.FriendRequest,Demande d'amitié
PlayerDropDown.CancelRequest,Annuler la demande
PlayerDropDown.Accept,Accepter
InGame.PlayerList.Leaderboard,Tableau des scores
InGame.Presence.Label.InStudio,En Studio
InGame.Presence.Label.Offline,Hors ligne
InGame.Presence.Label.Online,En ligne
PurchasePromptScript.PURCHASE_FAILED.CANNOT_GET_BALANCE,Impossible d'obtenir votre solde pour l'instant. Votre compte n'a pas été débité. Veuillez réessayer plus tard.
PurchasePromptScript.ERROR_MSG.MAINTENANCE,ROBLOX est en cours de maintenance
PurchasePromptScript.setBuyMoreRobuxDialog.PostBalanceText,Les {RBX_NUMBER} ROBUX restants seront portés à votre solde.
PurchasePromptScript.PURCHASE_FAILED.THIRD_PARTY_DISABLED,Les ventes d'objets par des tiers ont été désactivées pour cet emplacement. Votre compte n'a pas été débité.
PurchasePromptScript.PURCHASE_FAILED.NOT_ENOUGH_TIX,Cet objet coûte plus de tickets que vous n'en avez. Essayez d'échanger des devises sur www.roblox.com pour obtenir plus de tickets.
PurchasePromptScript.PURCHASE_FAILED.NOT_FOR_SALE,Cet objet n'est pas en vente pour l'instant. Votre compte n'a pas été débité.
PurchasePromptScript.setPurchaseDataInGui.invalidBC,Cet objet nécessite {RBX_NAME1}. Cliquez sur « Améliorer » pour améliorer votre Builders Club !
PurchasePromptScript.PURCHASE_FAILED.LIMITED,Il n'y a plus d'exemplaires de cet objet en série limitée. Essayez de l'acheter à un autre utilisateur sur www.roblox.com. Votre compte n'a pas été débité.
PurchasePromptScript.PURCHASE_MSG.PURCHASE,Vous voulez acheter le {RBX_NAME1} {RBX_NAME2} pour
PurchasePromptScript.PURCHASE_FAILED.CANNOT_GET_ITEM_PRICE,Nous ne pouvons pas récupérer le prix de cet objet pour l'instant. Votre compte n'a pas été débité. Veuillez réessayer plus tard.
PurchasePromptScript.PURCHASE_MSG.FREE,Souhaitez-vous prendre l'objet {RBX_NAME2} GRATUITEMENT ?
PurchasePromptScript.PURCHASE_FAILED.PROMPT_PURCHASE_ON_GUEST,"Vous devez créer un compte ROBLOX pour acheter des objets, rendez-vous sur www.roblox.com pour plus d'informations."
PurchasePromptScript.setBuyMoreRobuxDialog.descriptionText,Vous avez besoin de {RBX_NUMBER} ROBUX de plus pour acheter le {RBX_NAME1} {RBX_NAME2}. Souhaitez-vous acheter plus de ROBUX ?
PurchasePromptScript.PURCHASE_FAILED.UNDER_13,Votre compte est Moins de 13 ans. L'achat de cet objet n'est pas permis. Votre compte n'a pas été débité.
PurchasePromptScript.PURCHASE_MSG.BALANCE_FUTURE,Votre solde après cette transaction sera de {RBX_NUMBER}.
PurchasePromptScript.PURCHASE_MSG.BALANCE_NOW,Votre solde est désormais de {RBX_NUMBER}.
PurchasePromptScript.ERROR_MSG.FAILED_NO_ITEM_NAME,Échec de la transaction. Motif : {ERROR_REASON}. Votre compte n'a pas été débité. Veuillez réessayer plus tard.
PurchasePromptScript.PURCHASE_MSG.FAILED,Votre achat de {RBX_NAME1} a échoué à cause de {RBX_NAME2}. Votre compte n'a pas été débité. Veuillez réessayer plus tard.
PurchasePromptScript.PURCHASE_MSG.SUCCEEDED,Votre achat de {RBX_NAME1} a réussi !
PurchasePromptScript.ERROR_MSG.UNKNOWN,quelque chose s'est mal passé
PurchasePromptScript.ERROR_MSG.INVALID_FUNDS,votre compte ne possède pas assez de ROBUX
StatsUtil.KBps,{RBX_NUMBER} Ko/s
StatsUtil.MB,{RBX_NUMBER} Mo
StatsUtil.ms,{RBX_NUMBER} ms
Network,(Réseau)
GameChat_ChatCommandsTeller_SwitchChannelCommand,/c <canal> : échanger les onglets du menu Canal.
GameChat_ChatCommandsTeller_MeCommand,/me <texte> : commande jeu de rôle pour accomplir des actions.
GameChat_ChatCommandsTeller_MuteCommand,/mute <interlocuteur> : bâillonne un interlocuteur.
GameChat_ChatCommandsTeller_UnMuteCommand,/unmute <interlocuteur> : retire le bâillon d'un interlocuteur.
GameChat_ChatCommandsTeller_WhisperCommand,/whisper <interlocuteur> ou /w <interlocuteur> : ouvre un canal de discussion privé avec l'interlocuteur.
Average,Moyen
GameChat_ChatServiceRunner_ChannelDoesNotExist,Le canal {RBX_NAME} n'existe pas.
GameChat_ChatCommandsTeller_AllChannelWelcomeMessage,"Dans le chat, « /? » ou « /help » pour la liste des commandes du chat."
GameChat_SwallowGuestChat_Message,Créez un compte gratuit pour accéder aux permissions de chat !
Current,Actuel
DisableVoiceKey,Désactiver le chat vocal
EnableVoiceKey,Activer le chat vocal
key_142,Nouvel ami {RBX_NAME}
KEY_DESCRIPTION_OPTIONAL,Optionnel
key_145,Points accordés Vous avez reçu {RBX_NUMBER} points !
Received,Reçus
BACKPACK_SEARCH,Rechercher
KEY_DESCRIPTION_SHORT_DECRIPTION_OPTIONAL,Description brève (facultatif)
GameChat_MuteSpeaker_SpeakerDoesNotExist,L'interlocuteur {RBX_NAME} n'existe pas.
GameChat_ChatMain_SpeakerHasBeenBlocked,L'interlocuteur {RBX_NAME} a été bloqué.
GameChat_ChatMain_SpeakerHasBeenMuted,L'interlocuteur {RBX_NAME} a été bâillonné.
GameChat_ChatMain_SpeakerHasBeenUnBlocked,L'interlocuteur {RBX_NAME} n'est plus bloqué.
GameChat_ChatMain_SpeakerHasBeenUnMuted,L'interlocuteur {RBX_NAME} n'est plus bâillonné.
GameChat_ChatMain_ChatBarTextTouch,Touchez ici pour discuter
Target,Cible
GameChat_ChatService_ChatFilterIssues,Le filtre de chat connaît actuellement des problèmes et les messages pourraient mettre du temps à apparaître.
GameChat_ChatCommandsTeller_Desc,Voici les commandes de chat basiques.
GameChat_TeamChat_WelcomeMessage,Ceci est un canal privé entre les membres de votre équipe et vous.
GameChat_ChatMain_ChatBarText,"Pour discuter, cliquez ici ou sur la touche « / »"
GameChat_ChatChannel_MutedInChannel,Vous êtes bâillonné et ne pouvez pas parler sur ce canal
GameChat_ChatServiceRunner_YouAreNotInChannel,Vous n'êtes pas sur le canal {RBX_NAME}
GameChat_SwitchChannel_NotInChannel,Vous n'êtes pas sur le canal : {RBX_NAME}
GameChat_TeamChat_NowInTeam,Vous êtes désormais dans l'équipe {RBX_NAME}.
GameChat_PrivateMessaging_NowChattingWith,"Maintenant, vous discutez en privé avec {RBX_NAME}"
GameChat_ChatServiceRunner_YouCannotJoinChannel,Vous ne pouvez pas rejoindre le canal {RBX_NAME}
GameChat_ChatServiceRunner_YouCannotLeaveChannel,Vous ne pouvez pas quitter le canal {RBX_NAME}
GameChat_ChatService_CannotLeaveChannel,Vous ne pouvez pas quitter ce canal.
GameChat_DoMuteCommand_CannotMuteSelf,Vous ne pouvez pas vous bâillonner.
GameChat_TeamChat_CannotTeamChatIfNotInTeam,Vous ne pouvez pas avoir de discussion d'équipe si vous n'appartenez pas à une équipe !
GameChat_PrivateMessaging_CannotWhisperToSelf,Vous ne pouvez pas murmurer à votre propre oreille.
GameChat_ChatService_YouHaveLeftChannel,Vous avez quitté le canal {RBX_NAME}
GameChat_ChatFloodDetector_Message,Vous devez attendre avant d'envoyer un autre message !
GameChat_ChatFloodDetector_MessageDisplaySeconds,Vous devez attendre {RBX_NUMBER} secondes avant d'envoyer un autre message !
KEY_PLAYER_IDLE_DISCONNECT,Vous avez été déconnecté car vous êtes resté inactif durant {RBX_NUMBER} minutes.
GameChat_ChatMessageValidator_SettingsError,Vos paramètres de chat vous empêchent d'envoyer des messages.
GameChat_ChatMessageValidator_WhitespaceError,Votre message contient des espaces blancs qui sont interdits.
GameChat_ChatMessageValidator_MaxLengthError,Votre message dépasse la longueur maximale.
GameChat_SwitchChannel_NowInChannel,"Maintenant, vous discutez sur le canal : {RBX_NAME}"
Sent,Envoyé
Corescripts.AvatarContextMenu.PlayerBlocked,Personne bloquée
CoreScripts.AvatarEditorPrompts.GameNamePlaceHolder,Nom de l'expérience inconnu
CoreScripts.TopBar.GameNamePlaceHolder,Expérience
