Key,Value
CoreScripts.PremiumModal.Body.Description,Roblox Premium dá direito a:
CoreScripts.PremiumModal.Body.RobuxMonthly,450 Robux por mês
CoreScripts.PremiumModal.Body.PremiumOnlyAreas,Acesso a benefícios exclusivos
CoreScripts.PremiumModal.Body.RobuxDiscount,Bônus de 10% ao comprar Robux
CoreScripts.PremiumModal.Action.PricePerMonth,{price}/mês
CoreScripts.PremiumModal.Error.PlatformUnavailable,A compra da assinatura Roblox Premium não está disponível na sua plataforma. Use o computador para comprar a assinatura Premium.
CoreScripts.PremiumModal.Error.AlreadyPremium,"Parece que o desenvolvedor quer convidar você para comprar uma assinatura Roblox Premium, mas você já é assinante!"
CoreScripts.PremiumModal.Error.Unavailable,Roblox Premium não está disponível no momento. Tente mais tarde!
CoreScripts.PremiumModal.Body.RobuxMonthlyV2,{robux} Robux por mês
CoreScripts.PremiumModal.Error.FailedNativePurchase,A compra não foi concluída. Tente novamente.
CoreScripts.PremiumModal.Title.Error,Erro
CoreScripts.ScreenshotHud.Action.TakePhoto,Tirar foto
CoreScripts.ScreenshotHud.Action.Cancel,Cancelar
CoreScripts.TextChat.ChatWindow.Welcome,Digite '/?' ou '/help' no chat para ver uma lista de comandos.
CoreScripts.TextChat.FriendsChat.LoadConversationsError,
CoreScripts.TextChat.FriendsChat.LoadingConversations,
CoreScripts.TextChat.FriendsChat.NoConversationsYet,
CoreScripts.TextChat.FriendsChat.NoLoadedConversationsFound,
CoreScripts.TextChat.Emote.Error.AnimationPlaying,Você não pode usar emotes durante esta ação.
CoreScripts.TextChat.Emote.Error.NoMatchingEmote,Você não pode usar esse emote.
CoreScripts.TextChat.Emote.Error.R15Only,Apenas avatares R15 podem usar emotes.
CoreScripts.TextChat.Emote.Error.TemporarilyUnavailable,Você não pode usar emotes no momento.
CoreScripts.TextChat.Emote.Error.DoesNotExist,O emote não existe.
CoreScripts.TextChat.Emote.Error.NotEquipped,Você não tem esse emote equipado.
CoreScripts.TextChat.Emote.Error.NotEnabled,Você não pode usar esse emote.
CoreScripts.TextChat.Help.FirstLine,Estes são os comandos básicos do chat:
CoreScripts.TextChat.InputBar.Hint.MouseKeyboard,Para escrever clique aqui ou aperte a tecla {KEY}
CoreScripts.TextChat.InputBar.Hint.PrivacySettingsDisabled,Suas configurações de bate-papo impedem que você envie e receba mensagens.
CoreScripts.TextChat.InputBar.Hint.Touch,Toque aqui para escrever
CoreScripts.TextChat.MessageStatus.Warning.Floodchecked,Você precisa esperar antes de enviar outra mensagem.
CoreScripts.TextChat.MessageStatus.Warning.InvalidChannelPermissions,Você não pode falar neste canal.
CoreScripts.TextChat.MessageStatus.Warning.InvalidPrivacySettings,Suas configurações de bate-papo impedem que você envie e receba mensagens.
CoreScripts.TextChat.MessageStatus.Warning.MessageTooLong,Sua mensagem ultrapassa o tamanho máximo de mensagem.
CoreScripts.TextChat.MessageStatus.Warning.TextFilterFailed,O filtro de chat está com problemas no momento e as mensagens podem demorar para aparecer.
CoreScripts.TextChat.MessageStatus.Warning.Unknown,Sua mensagem não pôde ser enviada.
CoreScripts.TextChat.Mute.Error.CannotMuteSelf,Você não pode silenciar a si mesmo.
CoreScripts.TextChat.Mute.Error.MultipleMatches,Os seguintes usuários têm esse nome de exibição: {RBX_LIST_NAMES}
CoreScripts.TextChat.Mute.Error.TargetDoesNotExist,O usuário '{RBX_NAME}' não existe.
CoreScripts.TextChat.Mute.Help.Description,/mute <user> : silenciar uma pessoa
CoreScripts.TextChat.Mute.Success,O usuário '{RBX_NAME}' foi silenciado(a).
CoreScripts.TextChat.Notification.Friend.Joined,Sua conexão {RBX_NAME} juntou-se à experiência.
CoreScripts.TextChat.Notification.Team.Joined,Agora você está na equipe '{RBX_NAME}'.
CoreScripts.TextChat.Notification.WhisperChat.Created,Agora você está em um chat privado com {RBX_NAME}.
CoreScripts.TextChat.TeamChat.Error.NotOnTeam,Você não pode participar de chat de equipe se não estiver em uma equipe.
CoreScripts.TextChat.TeamChat.Help.Description,/team <message> ou /t <message> : enviar um chat de equipe aos membros da sua equipe
CoreScripts.TextChat.TeamChat.PrefixText,[Equipe]
CoreScripts.TextChat.Unmute.Help.Description,/unmute <user> : remover silêncio de uma pessoa
CoreScripts.TextChat.Unmute.Success,O usuário '{RBX_NAME}' foi dessilenciado(a).
CoreScripts.TextChat.Version.Success,{RBX_VERSION}
CoreScripts.TextChat.Whisper.Error.CannotChat,Você não pode participar de chat com esta pessoa.
CoreScripts.TextChat.Whisper.Help.Description,/whisper <user> ou /w <user> : abrir um canal de mensagem privada com uma pessoa
CoreScripts.TextChat.WhisperChat.PrefixText.Incoming,[De {RBX_NAME}]
CoreScripts.TextChat.WhisperChat.PrefixText.Outgoing,[Para {RBX_NAME}]
CoreScripts.TopBar.Leaderboard,Classificação
CoreScripts.TopBar.Emotes,Emotes
CoreScripts.TopBar.Inventory,Inventário
CoreScripts.TopBar.Leave,Sair
CoreScripts.TopBar.Chat,Chat
CoreScripts.TopBar.QuickMenu,Menu rápido
CoreScripts.TopBar.Menu,Menu
CoreScripts.TopBar.Respawn,Regenerar personagem
CoreScripts.TopBar.Back,Voltar
CoreScripts.TopBar.Screenshot,Captura de tela
Feature.SettingsHub.Label.LoadingFriendsListFailed,"Ocorreu um erro, tente novamente mais tarde."
Feature.SettingsHub.Action.CancelSearch,Cancelar
Feature.SettingsHub.Label.DontLeaveButton,Não sair
Feature.SettingsHub.Action.InviteFriend,Convidar
Feature.SettingsHub.Heading.InviteFriends,Convidar amizades
Feature.SettingsHub.Label.Invited,Convidado
Feature.SettingsHub.Label.LeaveButton,Sair
Feature.SettingsHub.Label.Moderated,Moderado
Feature.SettingsHub.Label.InviteSearchNoResults,Nenhum resultado
Feature.SettingsHub.Label.SearchForFriendsPlaceholder,Pesquisar conexões
Feature.SettingsHub.Label.Sending,Enviando
Feature.SettingsHub.Action.InviteFriendsBack,Voltar
Feature.SettingsHub.Message.InviteToGameTitle,Junte-se a mim em {PLACENAME}
Feature.SettingsHub.TouchMovementMode.DPad,Direcional
Feature.SettingsHub.Video.Off,Desligado
Feature.SettingsHub.Video.SystemDefault,Padrão do sistema
Feature.SettingsHub.Video.VideoCamera,Câmera de vídeo
Feature.SettingsHub.Default.DynamicThumbstick,Padrão (direcional analógico dinâmico)
Feature.SettingsHub.DefaultKeyboard,Padrão (teclado)
Feature.SettingsHub.Heading.Capture,Capturar
Feature.SettingsHub.Label.CaptureDescription2,As fotos tiradas são armazenadas em seu dispositivo.
Feature.SettingsHub.Label.ChooseOne,Escolha um
InGame.CommonUI.Title.Warning,Aviso
InGame.CommonUI.Title.Error,Erro
InGame.CommonUI.Button.Retry,Tentar de novo
InGame.CommonUI.Button.Ok,Ok
InGame.CommonUI.Title.Alert,Alerta
InGame.CommonUI.Label.Default,Padrão
InGame.CommonUI.Label.Custom,Personalizado
InGame.CommonUI.Label.PossiblyCustom,Possivelmente personalizado
InGame.CommonUI.Label.CustomOld,Personalizado antigo
InGame.ConnectionError.DisconnectCloudEditKick,Conexão perdida com a Criação em equipe. Reconecte-se. 
InGame.ConnectionError.DisconnectWrongVersion,Sua versão do cliente Roblox pode estar desatualizada. Atualize o cliente Roblox e tente novamente.
InGame.ConnectionError.TeleportFailure,O teletransporte falhou devido a um erro inesperado. Tente teletransportar novamente.
InGame.ConnectionError.DisconnectNewSecurityKeyMismatch,Conexão perdida devido a um erro.
InGame.ConnectionError.TeleportGameFull,O servidor está cheio. Tente novamente mais tarde ou use outro servidor.
InGame.ConnectionError.DisconnectPlayerless,O servidor estava sendo desligado quando você tentou se conectar. Tente novamente mais tarde.
InGame.ConnectionError.TeleportGameNotFound,Não foi possível encontrar o local de destino. Verifique e tente novamente.
InGame.ConnectionError.DisconnectErrors,Conexão perdida devido a um erro desconhecido. Reconecte-se.
InGame.ConnectionError.DisconnectDuplicateTicket,Conexão perdida devido a um erro. Várias conexões detectadas da mesma conta.
InGame.ConnectionError.DisconnectBadhash,Conexão perdida devido a um erro.
InGame.ConnectionError.DisconnectSendPacketError,Ocorreu um erro ao enviar os dados. Reconecte-se.
InGame.ConnectionError.DisconnectOnRemoteSysStats,Você foi expulso devido a um comportamento inesperado do cliente.
InGame.ConnectionError.DisconnectTimeout,Sua conexão expirou. Verifique sua conexão de internet e tente novamente.
InGame.ConnectionError.DisconnectSecurityKeyMismatch,Conexão perdida devido a um erro.
InGame.ConnectionError.TeleportErrors,O teletransporte falhou devido a um erro inesperado. Tente teletransportar novamente.
InGame.ConnectionError.TeleportGameEnded,O servidor não está mais disponível. Tente outro ou tente mais tarde.
InGame.ConnectionError.PlacelaunchFlooded,O servidor está ocupado no momento. Tente de novo.
InGame.ConnectionError.DisconnectProtocolMismatch,Sua versão do Roblox pode estar desatualizada. Atualize o Roblox e tente novamente.
InGame.ConnectionError.DisconnectRobloxMaintenance,Roblox desligou o servidor para realizar uma manutenção. Tente novamente.
InGame.ConnectionError.DisconnectHashTimeout,Sua conexão expirou. Verifique sua conexão de internet e tente novamente.
InGame.ConnectionError.DisconnectReceivePacketError,Ocorreu um erro ao receber os dados. Reconecte-se.
InGame.ConnectionError.PlacelaunchOtherError,Estamos tendo dificuldades técnicas. Tente novamente mais tarde.
InGame.ConnectionError.TeleportFlooded,Muitas solicitações de teletransporte. Tente novamente mais tarde.
InGame.ConnectionError.DisconnectIllegalTeleport,Conexão perdida devido a um teleporte inválido. 
InGame.ConnectionError.DisconnectReceivePacketStreamError,Ocorreu um erro ao transmitir os dados. Reconecte-se.
InGame.ConnectionError.PlacelaunchError,Impossível encontrar o servidor no qual você está tentando entrar. Tente novamente.
InGame.ConnectionError.TeleportUnauthorized,Tentativa de se teleportar para um local restrito.
InGame.ConnectionError.Title.JoinError,Erro ao entrar
InGame.ConnectionError.Title.Disconnected,Desconectado
InGame.ConnectionError.Title.TeleportFailed,Falha no teleporte
InGame.ConnectionError.Message.ErrorCode,Código de erro: {ERROR_CODE}
InGame.ConnectionError.Button.Reconnect,Reconectar
InGame.ConnectionError.DisconnectConnectionLost,Verifique sua conexão de internet e tente novamente.
InGame.ConnectionError.DisconnectIdle,Você perdeu a conexão por ficar inativo(a) por {RBX_NUM} minutos
InGame.ConnectionError.UnknownError,Erro desconhecido.
InGame.ConnectionError.ReconnectFailed,Falha ao reconectar. Tente novamente.
InGame.EmotesMenu.SelectAnEmote,Selecione um emote
InGame.EmotesMenu.NoEmotesEquipped,Nenhum emote equipado
InGame.EmotesMenu.ErrorMessageNotSupported,Você não pode usar emotes aqui.
InGame.EmotesMenu.ErrorMessageR15Only,Apenas avatares R15 podem usar emotes.
InGame.EmotesMenu.ErrorMessageNoMatchingEmote,Você não pode usar esse emote.
InGame.EmotesMenu.ErrorMessageTemporarilyUnavailable,Você não pode usar emotes no momento.
InGame.EmotesMenu.VisitShopToGetEmotes,Você não tem nenhum emote. Visite a loja para adquirir emotes!
InGame.EmotesMenu.ErrorMessageSwitchToR15,Mude seu avatar para o modelo R15 para usar os emotes.
InGame.EmotesMenu.ErrorMessageAnimationPlaying,Você não pode usar emotes durante esta ação.
FriendPlayerPrompt.promptCompletedCallback.UnknownError,Ocorreu um erro ao enviar uma solicitação de conexão para {RBX_NAME}. Tente novamente mais tarde.
FriendPlayerPrompt.DoPromptUnfriendPlayer,Gostaria de remover {RBX_NAME} da sua lista de Conexões?
FriendPlayerPrompt.DoPromptRequestFriendPlayer,Gostaria de enviar uma solicitação de conexão para {RBX_NAME}?
FriendPlayerPrompt.promptCompletedCallback.AtFriendLimit,Você não pode enviar um pedido de conexão porque {RBX_NAME} alcançou o limite máximo de conexões.
FriendPlayerPrompt.Title.SendFriendRequest,Enviar pedido de amizade?
FriendPlayerPrompt.Label.Unfriend,Remover conexão
InGame.GameplayPaused.Title,Jogo pausado
InGame.GameplayPaused.Body,A experiência foi pausado: espere o carregamento do conteúdo.
InGame.HelpMenu.UpArrow,Seta para cima
InGame.HelpMenu.DownArrow,Seta para baixo
InGame.HelpMenu.LeftArrow,Seta esquerda
InGame.HelpMenu.RightArrow,Seta direita
InGame.HelpMenu.Label.ServerVersion,Versão de servidor:
InGame.HelpMenu.Label.ClientVersion,Versão de cliente:
InGame.HelpMenu.Label.PlayerScripts,Scripts de jogador:
InGame.HelpMenu.Label.PlaceVersion,Versão do local:
InGame.HelpMenu.Leave,Sair
InGame.HelpMenu.Resume,Continuar
InGame.HelpMenu.Label.ClientCoreScriptVersion,Versão de cliente CoreScript:
InGame.InspectMenu.Description.NoInventoryNotice,Este usuário não está usando nenhum item que você possa inspecionar.
InGame.InspectMenu.Description.MultipleBundlesNotice,Este item faz parte de vários pacotes.
InGame.InspectMenu.Description.SingleBundleNotice,Este item faz parte de um pacote.
InGame.InspectMenu.Action.TakeOff,Remover
InGame.InspectMenu.Action.TryOn,Experimentar
InGame.InspectMenu.Action.Buy,Comprar
InGame.InspectMenu.Action.Inspect,Inspecionar
InGame.InspectMenu.Action.View,Ver
InGame.InspectMenu.Label.Owned,Possuído
InGame.InspectMenu.Label.Offsale,Indisponível
InGame.InspectMenu.Label.Limited,Limitado
InGame.InspectMenu.Label.CurrentlyWearing,Roupa atual
InGame.InspectMenu.Label.By,De {CREATOR}
InGame.InspectMenu.Description.LimitedNotice,Este item só pode ser comprado de revendedores no catálogo.
InGame.InspectMenu.Label.Avatar,Avatar de {PLAYER_NAME}
InGame.InspectMenu.Label.NoResellers,Nenhum revendedor
InGame.InspectMenu.Label.PremiumOnly,Apenas Premium
NotificationScrip2.onCurrentGraphicsQualityLevelChanged.Decreased,Reduzido para {RBX_NUMBER}
NotificationScrip2.onCurrentGraphicsQualityLevelChanged.Increased,Aumentado para {RBX_NUMBER}
NotificationScript2.NewFollower,"O novo seguidor, {RBX_NAME}, está seguindo você!"
NotificationScript2.FriendRequestEvent.Accept,Agora você é amigo de {RBX_NAME}!
NotificationScript2.onPointsRewarded.negative,Você perdeu {RBX_NUMBER} pontos!
NotificationScript2.onPointsAwarded.single,Você recebeu {RBX_NUMBER} ponto!
NotificationScript2.onPointsAwarded.multiple,Você recebeu {RBX_NUMBER} pontos!
NotificationScript2.onBadgeAwardedTitle,Emblema concedido
NotificationScript2.onBadgeAwardedDetail,"{RBX_NAME} ganhou o prêmio ""{BADGE_NAME}"" de {CREATOR_NAME}!"
NotificationScript2.Screenshot.Title,Captura de tela salva
NotificationScript2.Screenshot.Description,Confira sua pasta de capturas de tela para vê-la.
NotificationScript2.Screenshot.ButtonText,Abrir pasta
NotificationScript2.Video.Title,Vídeo gravado
NotificationScript2.Video.Description,Confira sua pasta de vídeos para vê-lo.
NotificationScript2.Video.ButtonText,Abrir pasta
NotificationScript2.Capture.Permission.AlertTitle,Habilitar permissões para salvar
NotificationScript2.Capture.Permission.AlertText,Você precisa habilitar as permissões de fotos para poder usar esta funcionalidade. Isto pode ser feito nas configurações do seu dispositivo.
NotificationScript2.Capture.Permission.AlertTextIOS,"Vá para Configurações > Privacidade > Fotos, e permita que o aplicativo Roblox possa salvar as capturas na sua galeria de fotos."
NotificationScript2.Capture.Permission.AlertTextAndroid,Vá para Configurações > Roblox > Permissões e permita o armazenamento para salvar as capturas em sua biblioteca de fotos.
NotificationScript2.Capture.Permission.AlertButtonText,OK
NotificationScript2.Capture.Success.ToastText,Captura salva
NotificationScript2.Capture.Fail.ToastText,Falha na captura
NotificationScript2.UINavigation.Title,Navegação de IU ativada
NotificationScript2.UINavigation.Text,Barra invertida para alternar
NotificationScript2.CameraToggle.Title,Controle de câmera habilitado
NotificationScript2.CameraToggle.Text,Botão direito do mouse para alternar
NotificationScript2.GraphicsQuality.Title,Qualidade dos gráficos
PlayerDropDown.onUnfollowButtonPress.success,Você não está mais seguindo {RBX_NAME}.
PlayerDropDown.onFollowButtonPress.success,Seguindo {RBX_NAME}
PlayerDropDown.CannotSendFriendRequest,Impossível enviar pedido de amizade
PlayerDropDown.FriendLimit,Você alcançou o limite máximo de amizades.
PlayerDropDown.OtherPlayerFriendLimit,{RBX_NAME} alcançou o limite máximo de amizades.
PlayerDropDown.UnFollow,Deixar de seguir
PlayerDropDown.Follow,Seguir
PlayerDropDown.Report,Denunciar abuso
PlayerDropDown.Examine,Examinar avatar
PlayerDropDown.Unfriend,Remover amigo
PlayerDropDown.FriendRequest,Solicitar amizade
PlayerDropDown.CancelRequest,Cancelar pedido
PlayerDropDown.Accept,Aceitar
InGame.PlayerList.Leaderboard,Classificação
InGame.Presence.Label.InStudio,No Studio
InGame.Presence.Label.Offline,Desconectado
InGame.Presence.Label.Online,Conectado
PurchasePromptScript.PURCHASE_FAILED.CANNOT_GET_BALANCE,Impossível obter seu saldo no momento. Nada foi cobrado da sua conta. Tente novamente mais tarde.
PurchasePromptScript.ERROR_MSG.MAINTENANCE,ROBLOX está em manutenção
PurchasePromptScript.setBuyMoreRobuxDialog.PostBalanceText,Os {RBX_NUMBER} ROBUX restantes serão somados ao seu saldo.
PurchasePromptScript.PURCHASE_FAILED.THIRD_PARTY_DISABLED,Vendas de itens de terceiros foram desabilitadas para este local. Nada foi cobrado da sua conta.
PurchasePromptScript.PURCHASE_FAILED.NOT_ENOUGH_TIX,Este item custa mais tickets do que você tem no momento. Experimente trocar moeda da experiência em www.roblox.com para obter mais.
PurchasePromptScript.PURCHASE_FAILED.NOT_FOR_SALE,Este item não está disponível para compra no momento. Nada foi cobrado da sua conta.
PurchasePromptScript.setPurchaseDataInGui.invalidBC,Este item requer {RBX_NAME1}. Clique em 'Melhorar' para melhorar seu Builders Club!
PurchasePromptScript.PURCHASE_FAILED.LIMITED,Esgotaram-se as cópias deste item limitado. Tente comprar de outro usuário em www.roblox.com. Nada foi cobrado da sua conta.
PurchasePromptScript.PURCHASE_MSG.PURCHASE,Deseja comprar {RBX_NAME1} {RBX_NAME2} por
PurchasePromptScript.PURCHASE_FAILED.CANNOT_GET_ITEM_PRICE,Não conseguimos obter o preço do item no momento. Nada foi cobrado da sua conta. Tente novamente mais tarde.
PurchasePromptScript.PURCHASE_MSG.FREE,Gostaria de obter {RBX_NAME2} GRÁTIS?
PurchasePromptScript.PURCHASE_FAILED.PROMPT_PURCHASE_ON_GUEST,Você precisa criar uma conta ROBLOX para comprar itens. Visite www.roblox.com para mais informações.
PurchasePromptScript.setBuyMoreRobuxDialog.descriptionText,Você precisa de mais {RBX_NUMBER} ROBUX para comprar o(a) {RBX_NAME2} {RBX_NAME1}. Gostaria de comprar mais ROBUX?
PurchasePromptScript.PURCHASE_FAILED.UNDER_13,Sua conta é para menores de 13 anos. A compra deste item não é permitida. Nada foi cobrado da sua conta.
PurchasePromptScript.PURCHASE_MSG.BALANCE_FUTURE,Seu saldo depois desta transação será de {RBX_NUMBER}.
PurchasePromptScript.PURCHASE_MSG.BALANCE_NOW,Seu saldo agora é {RBX_NUMBER}.
PurchasePromptScript.ERROR_MSG.FAILED_NO_ITEM_NAME,Sua compra falhou. Motivo: {ERROR_REASON}. Nada foi cobrado da sua conta. Tente novamente mais tarde.
PurchasePromptScript.PURCHASE_MSG.FAILED,Sua compra de {RBX_NAME1} fracassou. Motivo: {RBX_NAME2}. Nada foi cobrado da sua conta. Tente novamente mais tarde.
PurchasePromptScript.PURCHASE_MSG.SUCCEEDED,Sua compra de {RBX_NAME1} foi bem-sucedida!
PurchasePromptScript.ERROR_MSG.UNKNOWN,algo deu errado
PurchasePromptScript.ERROR_MSG.INVALID_FUNDS,sua conta não tem ROBUX suficientes
StatsUtil.KBps,{RBX_NUMBER} kB/s
StatsUtil.MB,{RBX_NUMBER} MB
StatsUtil.ms,{RBX_NUMBER} ms
Network,(Rede)
GameChat_ChatCommandsTeller_SwitchChannelCommand,/c <channel> : trocar abas do menu de canal.
GameChat_ChatCommandsTeller_MeCommand,/me <text> : comando de RPG para realizar ações.
GameChat_ChatCommandsTeller_MuteCommand,/mute <speaker> : silenciar uma pessoa.
GameChat_ChatCommandsTeller_UnMuteCommand,/unmute <speaker> : remover silêncio de uma pessoa.
GameChat_ChatCommandsTeller_WhisperCommand,/whisper <speaker> ou /w <speaker> : abrir um canal de mensagem privada com uma pessoa.
Average,Média
GameChat_ChatServiceRunner_ChannelDoesNotExist,O canal {RBX_NAME} não existe.
GameChat_ChatCommandsTeller_AllChannelWelcomeMessage,Digite '/?' ou '/help' no chat para ver uma lista de comandos.
GameChat_SwallowGuestChat_Message,Crie uma conta grátis para ter acesso à permissões de chat!
Current,Atual
DisableVoiceKey,Desativar conversa por voz
EnableVoiceKey,Ativar conversa por voz
key_142,Novo amigo {RBX_NAME}
KEY_DESCRIPTION_OPTIONAL,Opcional
key_145,Pontos concedidos Você recebeu {RBX_NUMBER} pontos!
Received,Recebido
BACKPACK_SEARCH,Pesquisar
KEY_DESCRIPTION_SHORT_DECRIPTION_OPTIONAL,Breve descrição (opcional)
GameChat_MuteSpeaker_SpeakerDoesNotExist,O usuário '{RBX_NAME}' não existe.
GameChat_ChatMain_SpeakerHasBeenBlocked,O usuário '{RBX_NAME}' foi bloqueado(a).
GameChat_ChatMain_SpeakerHasBeenMuted,O usuário '{RBX_NAME}' foi silenciado(a).
GameChat_ChatMain_SpeakerHasBeenUnBlocked,O usuário '{RBX_NAME}' foi desbloqueado.
GameChat_ChatMain_SpeakerHasBeenUnMuted,O silêncio de '{RBX_NAME}' foi removido.
GameChat_ChatMain_ChatBarTextTouch,Toque aqui para escrever
Target,Alvo
GameChat_ChatService_ChatFilterIssues,O filtro de chat está com problemas no momento e as mensagens podem demorar para aparecer.
GameChat_ChatCommandsTeller_Desc,Estes são os comandos de chat básicos.
GameChat_TeamChat_WelcomeMessage,Este é um canal privado entre você e os membros da sua equipe.
GameChat_ChatMain_ChatBarText,"Para escrever clique aqui ou aperte a tecla ""/"""
GameChat_ChatChannel_MutedInChannel,Você está silenciado(a) e não pode falar neste canal
GameChat_ChatServiceRunner_YouAreNotInChannel,Você não está no canal {RBX_NAME}
GameChat_SwitchChannel_NotInChannel,Você não está no canal: '{RBX_NAME}'
GameChat_TeamChat_NowInTeam,Agora você está na equipe '{RBX_NAME}'.
GameChat_PrivateMessaging_NowChattingWith,Agora você está em um chat privado com {RBX_NAME}
GameChat_ChatServiceRunner_YouCannotJoinChannel,Você não pode entrar no canal {RBX_NAME}
GameChat_ChatServiceRunner_YouCannotLeaveChannel,Você não pode sair do canal {RBX_NAME}
GameChat_ChatService_CannotLeaveChannel,Você não pode sair deste canal.
GameChat_DoMuteCommand_CannotMuteSelf,Você não pode silenciar a si mesmo.
GameChat_TeamChat_CannotTeamChatIfNotInTeam,Você não pode participar de chat de equipe se não estiver em uma!
GameChat_PrivateMessaging_CannotWhisperToSelf,Você não pode sussurrar para si mesmo.
GameChat_ChatService_YouHaveLeftChannel,Você saiu do canal '{RBX_NAME}'
GameChat_ChatFloodDetector_Message,Você precisa esperar antes de enviar outra mensagem!
GameChat_ChatFloodDetector_MessageDisplaySeconds,Você precisa esperar {RBX_NUMBER} segundos antes de enviar outra mensagem!
KEY_PLAYER_IDLE_DISCONNECT,Você perdeu a conexão por ficar inativo(a) por {RBX_NUMBER} minutos
GameChat_ChatMessageValidator_SettingsError,Suas configurações de chat impedem que você envie mensagens.
GameChat_ChatMessageValidator_WhitespaceError,"Sua mensagem contém um espaço em branco, que não é permitido."
GameChat_ChatMessageValidator_MaxLengthError,Sua mensagem ultrapassa o tamanho máximo de mensagem.
GameChat_SwitchChannel_NowInChannel,Agora você está no canal de chat: '{RBX_NAME}'
Sent,Enviado
Corescripts.AvatarContextMenu.PlayerBlocked,Pessoa bloqueada
CoreScripts.AvatarEditorPrompts.GameNamePlaceHolder,Nome de experiência desconhecido
CoreScripts.TopBar.GameNamePlaceHolder,Experiência
Feature.SettingsHub.Label.LeaveGame,Quer mesmo sair da experiência?
Feature.SettingsHub.Label.GameInviteError,O convite da experiência não pôde ser enviado. Tente novamente mais tarde.
Feature.SettingsHub.Label.ModeratedInviteError,O convite da experiência foi moderado e não foi enviado.
Feature.SettingsHub.Action.InviteFriendsToPlay,Convidar amizades
Feature.SettingsHub.Label.CaptureDescription,Capture suas experiências. As fotos tiradas são armazenadas em seu dispositivo.
Feature.SettingsHub.Label.CaptureDescription1,Capture suas experiências.
Feature.SettingsHub.Label.WhichPlayer,Qual pessoa?
InGame.ConnectionError.DisconnectDuplicatePlayer,A mesma conta lançou a experiência de um dispositivo diferente. Deixe a experiência no outro dispositivo e tente novamente.
InGame.ConnectionError.PlacelaunchUserLeft,O usuário ao qual você estava tentando se juntar saiu da experiência.
InGame.ConnectionError.PlacelaunchHashExpired,Esta experiência não está disponível no momento. Tente novamente mais tarde.
InGame.ConnectionError.PlacelaunchUnauthorized,Você não tem permissão para entrar nesta experiência.
InGame.ConnectionError.PlacelaunchDisabled,O lugar de destino é restrito. Tente um lugar diferente ou tente novamente mais tarde.
InGame.ConnectionError.DisconnectRejoin,A mesma conta iniciou uma experiência em um dispositivo diferente. Reconecte-se se você prefere usar este dispositivo.
