Key,Value
Amp.IDVUpsell.Modal.Disclaimer,請注意：您即將開始進行我們的第三方服務供應商提供的 ID 驗證程序。此過程中收集的資訊將用於維護您的帳號安全和/或啟用 Roblox 功能。
Amp.IDVUpsell.Modal.PrivacyLinkText,Roblox 生物辨識隱私權布告
Amp.IDVUpsell.Modal.QRHeaderText,掃描 QR 碼即開始
Amp.IDVUpsell.Modal.Title,需要驗證年齡
Amp.IDVUpsell.PrivacyPageHeader,隱私權政策
Amp.Upsell.Action.AskNow,立即詢問
Amp.Upsell.Description.PrologueEnablePurchase,由於地區限制，您需要家長許可才能進行此購買。
Amp.Upsell.Description.PrologueJoinExperience,需要取得家長許可，才能加入此體驗。
Amp.Upsell.Description.PrologueTextVpc,您需要家長的許可。
Amp.Upsell.Description.PrologueUnblockUser,您需要家長許可才能解除封鎖「{displayName}」
Amp.Upsell.Message.EmailSent,我們已傳送電子郵件至 {parentEmail}
Amp.Upsell.Message.EmailSentPluralParent,我們已傳送電子郵件給您連結的家長
Amp.Upsell.Title.AskYourParent,詢問您的家長
Amp.Upsell.Title.RequestSent,已傳送請求
Application.Logout.Action.Logout,登出
Application.Logout.Message.Confirmation,確定登出？
Authentication.AccountSwitch.Action.SwitchAccount,切換帳戶
Authentication.AccountSwitch.Header.SwitchAccountSentenceCase,切換帳號
Authentication.CrossDevice.Heading.QuickLogin,快速登入
Authentication.Login.Action.QuickSignIn,
Authentication.Login.Button.CloseAndSwitchPlatformAccount,離開 Roblox 以切換成 {platformAccountName} 帳號
Authentication.Login.Button.UseDifferentRobloxAccount,使用其他 Roblox 帳號
Authentication.Login.Error.PasskeyOnlyAccount,您的帳號只有一組密碼金鑰可用於登入。請嘗試使用密碼金鑰登入或恢復帳號。
Authentication.Login.Error.PlatformAccountConnectionFailure,無法驗證平台帳號，請稍後再試。
Authentication.Login.Heading.IncompatibleAccounts,帳號不相容
Authentication.Login.Label.LearnMore,了解更多
Authentication.Login.LinkIllegalChildAccountLinking,此 Roblox 帳號無法連結至 Xbox 兒童帳號。請嘗試使用其他帳號，或檢查你的設定。
Authentication.Login.Response.AlreadyLinked,這個 Roblox 帳號已連結到 {platform} 上的其他帳號。請嘗試使用其他 Roblox 帳號登入。
Authentication.Login.Response.IncorrectEmailOrPassword,電子郵件或密碼不正確。
Authentication.Login.Response.IncorrectOtpCode,驗證碼不正確，請檢查後重新嘗試。
Authentication.Login.Response.IncorrectPhoneOrPassword,手機或密碼不正確。
Authentication.Login.Response.IncorrectUsernamePassword,使用者名稱或密碼不正確。
Authentication.Login.Response.InvalidPasskeyCredential,無法使用此密碼金鑰登入。如要重新獲得存取權，請前往「忘記密碼或使用者名稱」。
Authentication.Login.Response.MoreThanOneUsername,有多組帳號加入此電子郵件地址，請以您的使用者名稱登入。
Authentication.Login.Response.PlatformAlreadyLinked,此 {platform} 帳號已連結到其他 Roblox 帳號。請使用已連結的 Roblox 帳號登入。
Authentication.Login.Response.RelinkingFreeze,這個 Roblox 帳號在過去 90 天內已連結到 {platform} 的其他帳號。請嘗試用其他 Roblox 帳號登入。
Authentication.Login.Response.Require2FA,主機上不支持兩步驗證。請按照右邊的指示安全登入。
Authentication.Login.Response.Require2FAGeneric,此裝置不支援必要的額外驗證。請按照右邊指示安全登入。
Authentication.Login.Response.ServiceUnavailable,無法使用服務，請稍後再試。
Authentication.Login.Response.SomethingWentWrong,
Authentication.Login.Response.UnknownErrorLoginWithDifferentMethod,發生錯誤。請嘗試以其他方法登入。
Authentication.Login.Response.UnverifiedEmailLoginWithUsername,您的電子郵件未驗證，請以您的使用者名稱登入。
Authentication.Login.WeChat.AntiAddictionText,抵制劣質與抄襲體驗！玩遊戲有益身心，但過度沉迷會對身體造成影響。控制遊戲時間，享受健康人生！
Authentication.SignUp.Button.RetryLogIn,重試登入
Authentication.SignUp.Description.AccountAlreadyLinked,你的 {platformAccountName} 帳號已與 Roblox 帳號綁定。請試著重新登入。
Authentication.SignUp.Description.VerificationLinkingText.VariableButtonName,您的 Roblox 帳號將連結到您在 {platform} 的帳號。您可以隨時從設定畫面取消連結。成功連結到 {platform} 上的另一個帳號之前，可能會有一段時間的等待期。按一下「{ctaButton}」即表示您同意使用條款（包括仲裁條款），並瞭解隱私權政策。
Authentication.SignUp.Heading.CountryCodeSelector,選擇國家
Authentication.SignUp.Heading.RetryLogIn,
Authentication.SignUp.Response.ErrorTryAgain,
Authentication.TwoStepVerification.Action.GoToSecurity,
Authentication.TwoStepVerification.Label.TwoStepRequired,繼續交易之前需要進行雙步驟驗證。請前往設定 > 安全完成雙步驟驗證。
Authentication.TwoStepVerification.Response.TooManyAttempts,嘗試次數過多，請稍後再試。
Authentication.TwoStepVerification.Title.VerificationRequired,需要驗證
AvatarGeneration.SelfieConsent.AgreeButton,同意
AvatarGeneration.SelfieConsent.BodyTextLink,上傳圖片即代表您確認自己有權使用該圖片，並同意 Roblox 收集、使用及分享圖片的 Gen AI 成像，以供創作者進行虛擬人偶創作。
AvatarGeneration.SelfieConsent.CancelButton,
AvatarGeneration.SelfieConsent.PrivacyLinkText,
AvatarGeneration.SelfieConsent.QRBody,{fontStart}使用手機掃描 QR 碼並拍攝自拍照。{fontEnd}
AvatarGeneration.SelfieConsent.QRErrorBody,{fontStart}若要取得新的 QR 碼，請從遊戲或體驗中重新開始。{fontEnd}
AvatarGeneration.SelfieConsent.QRErrorTitle,{fontStart}作業逾時{fontEnd}
AvatarGeneration.SelfieConsent.QRTitle,{fontStart}掃描 QR 碼即可開始{fontEnd}
AvatarGeneration.SelfieConsent.Title,使用圖片生成我的虛擬人偶。
Common.GameSorts.Label.Favorites,最愛
Common.Presence.Label.InExperience,體驗中
Common.Presence.Label.Invisible,隱藏
Common.Presence.Label.Offline,離線
Common.Presence.Label.Online,在線
Common.Presence.Label.RobloxStudio,Roblox Studio
Common.UGCValidation.ErrorLabel.AQSFail_AnimationTooLong,動畫太長（{duration} 秒）。動作動畫最長只能 {maxLength} 秒。
Common.UGCValidation.ErrorLabel.AQSFail_AnimationTooShort,動畫太短（{duration} 秒）。動作動畫必須超過 {minLength} 秒。
Common.UGCValidation.ErrorLabel.AQSFail_MeshIslandML,你的身體包含小型未連接的網格元件（網格島）。請移除浮動幾何，並確保所有網格部位皆已正確連接。
Common.UGCValidation.ErrorLabel.AQSFail_TooManyDisconnectedComponents,素材品質：{partName} 有 {num_disconnected_components} 個未連接的元件，超過 {max_disconnected_components} 個的上限。
Common.UGCValidation.ErrorLabel.AQSInputDataError,由於輸入資料不正確或不完整，無法正確計算品質分數。請檢查你的模型或提交錯誤報告
Common.UGCValidation.ErrorLabel.AQSInternalError,由於資產品質錯誤，無法產生分數。請檢查輸入資料的正確性，然後再試一次，或提交錯誤報告。
Common.UGCValidation.ErrorLabel.AQSWarn_CageMeshDistance,素材品質警告：圍籠與網格之間的距離分數為 {score}。外部圍籠與網格之間的最長距離為 {max_distance}，{negative_sdf_percent}% 的外部圍籠頂點位於成像網格內部。
Common.UGCValidation.ErrorLabel.AQSWarn_CageMeshDistanceAvatar,素材品質警告：身體圍籠距離分數為 {score}。身體圍籠與網格之間的最長距離為 {max_distance}，{negative_sdf_percent}% 的身體圍籠頂點位於身體網格內部。
Common.UGCValidation.ErrorLabel.AQSWarn_CageMeshDistanceHead,素材品質警告：頭部圍籠距離分數為 {score}。頭部圍籠與網格之間的最長距離為 {max_distance}，{negative_sdf_percent}% 的頭部圍籠頂點位於頭部網格內部。
Common.UGCValidation.ErrorLabel.AQSWarn_CageRelevancy,素材品質警告：圍籠相關性分數為 {score}。已修改的外部圍籠頂點中，有 {irrelevant_percent}% 未覆蓋飾品。
Common.UGCValidation.ErrorLabel.AQSWarn_CageUV,素材品質警告：圍籠 {cage_name} 的 UV 分數為 {score}。UV 數量不正確：{incorrect_uv_count}。
Common.UGCValidation.ErrorLabel.AQSWarn_DegenTriangles,素材品質：{partName} 有 {degenerate_triangle_percent}% 的退化三角形（分數：{score}）。
Common.UGCValidation.ErrorLabel.AQSWarn_DynamicHead,素材品質警告：動態頭部表情分數為 {score}。
Common.UGCValidation.ErrorLabel.AQSWarn_JointNumber,素材品質：關節設定分數為 {score}（關節：{joint_number}，左手：{left_hand_joint_number}，右手：{right_hand_joint_number}）。
Common.UGCValidation.ErrorLabel.AQSWarn_MeshIslandVolume,素材品質：在 {num_disconnected_components} 個元件中，{partName} 有 {num_small_volume_islands} 個小型未連接的島嶼（分數：{score}）。
Common.UGCValidation.ErrorLabel.AQSWarn_MeshManifold,素材品質：{partName} 有網格流形問題（分數：{score}）。
Common.UGCValidation.ErrorLabel.AQSWarn_MeshNotWatertight,素材品質：{partName} 網格非密封（{boundary_edges_percent}% 邊界邊緣）。
Common.UGCValidation.ErrorLabel.AQSWarn_MeshOutsideOuterCage,素材品質警告：網格圍阻分數為 {score}。{mesh_outside_outer_cage_percent}% 的網格頂點位於外部圍籠之外。
Common.UGCValidation.ErrorLabel.AQSWarn_MissingData,由於輸入資料不完整或無效，因此無法計算 {measureName} 的素材品質分數。這並不會使你無法上傳。
Common.UGCValidation.ErrorLabel.AQSWarn_TextureComplexity,素材品質：紋理 {textureName} 的複雜度低（分數：{score}）。
Common.UGCValidation.ErrorLabel.AQSWarn_TextureResolution,素材品質：紋理 {textureName} 的解析度為 {texture_width} x {texture_height}（分數：{score}）。
Common.UGCValidation.ErrorLabel.AQSWarn_TriangleIntersection,素材品質：{partName} 有 {intersecting_tri_face_percent}% 的相交三角形面（分數：{score}）。
Common.UGCValidation.ErrorLabel.AQSWarn_UVBound,素材品質：{partName} 有 {uv_outside_bound_vert_percent}% 的 UV 頂點超出界限（分數：{score}）。
Common.UGCValidation.ErrorLabel.AQSWarn_VertexSimilarity,素材品質：{partName} 有 {similar_vertex_percent}% 的相似頂點（分數：{score}）。
Common.UGCValidation.ErrorLabel.AccessoryAttachmentOutOfBounds,「{PartName}」中的飾品附件「{AttachmentName}」，必須放置在網格表面附近。目前位置 [{CurrentPosition}] 超出有效區域。請將其移動至更靠近 [{ClosestValidPosition}] 的位置。
Common.UGCValidation.ErrorLabel.AccessorySkinning_ExtraJoint,手把已蒙皮至關節 {jointName}，但該關節不屬於允許的結構。僅允許使用標準 R15 關節和蒙皮轉移關節。
Common.UGCValidation.ErrorLabel.AccessorySkinning_MissingTransferJoint,{assetType} 必須使用蒙皮轉移，但你缺少必要的關節 {requiredJointName}。
Common.UGCValidation.ErrorLabel.AccessorySkinning_NotLeaderOrFollower,手把已蒙皮至關節 {jointName}，但此素材必須使用自動蒙皮。僅可蒙皮至 {validJointNameList}。
Common.UGCValidation.ErrorLabel.AccessorySkinning_RequiredSkinningTransfer,{assetType} 必須使用蒙皮轉移，請將 WrapLayer.AutoSkin 設為 EnabledOverride。
Common.UGCValidation.ErrorLabel.AccessorySkinning_RigidIsSkinned,剛性飾品包含不支援的蒙皮資料。請確保骨骼未隨網格一併匯入。
Common.UGCValidation.ErrorLabel.AccessorySkinning_TransferJointWithoutAutoSkin,手把包含關節 {jointName}，這只有在 WrapLayer.AutoSkin 設定為 EnabledOverride 時才允許。
Common.UGCValidation.ErrorLabel.AccessorySkinning_WeightNotFull,已蒙皮至轉移關節的頂點必須完全加權。
Common.UGCValidation.ErrorLabel.AnimationPack_DuplicateAnimationId,動畫包組合中的多個片段使用了重複的動畫編號「{animationId}」：{instancePaths}。每個動畫片段都必須各自引用不同的動畫素材。
Common.UGCValidation.ErrorLabel.AnimationPack_InvalidR15AnimChildren,動畫包組合缺少預期的動畫類型：{missingAnimationTypes}。每個動畫類型都必須有一個 R15Anim 資料夾，其中包含其預期的 StringValue 子資料夾。
Common.UGCValidation.ErrorLabel.Animation_WeightNotPositive,動畫「{animationName}」的 Weight 值為 {weight}，但 Weight 必須大於 0。請修正此動畫。
Common.UGCValidation.ErrorLabel.AssetSchemaMissingItem,無法在 {ParentPath} 中找到名為 {ExpectedName}、類型為 {ExpectedClass} 的必要項目
Common.UGCValidation.ErrorLabel.AssetSchemaUnexpectedItems,以下個體不屬於已核准的結構定義，應予以移除：{UnexpectedDescendantPaths}。
Common.UGCValidation.ErrorLabel.AssetSchemaWrongRootClass,上傳的素材應為 {ExpectedClass}，但實際上為 {RootClass}。
Common.UGCValidation.ErrorLabel.AssetSchemaWrongRootName,上傳的素材應命名為 {ExpectedClass}，但實際上命名為 {RootClass}。
Common.UGCValidation.ErrorLabel.ContentNotEditable,{InstanceFullName}.{FieldName} 仍有未儲存的可編輯內容。請在發佈前將其儲存為素材，然後再試一次。
Common.UGCValidation.ErrorLabel.CurveAnim_BodyPartHasPosition,CurveAnimation 中的身體部位「{bodyPartName}」包含位移（平移）軌道。動畫身體部位僅可旋轉；不允許使用位移軌道。請移除此身體部位的位移軌道。
Common.UGCValidation.ErrorLabel.CurveAnim_BodyPartTranslationExceedsThreshold,CurveAnimation 中的身體部位「{bodyPartName}」從起始位置移動 {distance} 個磚塊。允許的最大平移距離為 {maxDistance} 個磚塊。請減少身體部位的位移。
Common.UGCValidation.ErrorLabel.CurveAnim_BodyPartWithBoneHasPosition,CurveAnimation 包含 HRD/DRD 骨骼，且身體部位「{bodyPartName}」包含位移（平移）軌道。當動畫中存在任何骨骼時，任何身體部位都不得平移，以防止關節分離。請移除身體部位中的所有位移軌道。
Common.UGCValidation.ErrorLabel.CurveAnim_BonePositionNotAllowed,CurveAnimation 中的骨骼 {boneName} 包含位移（平移）軌道。HRD/DRD 骨骼僅可旋轉；位移軌道會導致關節分離，因此不允許使用。請移除此骨骼的位移動畫。
Common.UGCValidation.ErrorLabel.CurveAnim_BoneTranslationExceedsThreshold,CurveAnimation 中的骨骼「{boneName}」從起始位置移動 {distance} 個磚塊。允許的最大平移距離為 {maxDistance} 個磚塊。請減少骨骼的位移。
Common.UGCValidation.ErrorLabel.CurveAnim_BonesNotAllowed,CurveAnimation 包含尚未支援的 HRD/DRD 骨骼資料夾。請在上傳前移除所有骨骼子資料夾。
Common.UGCValidation.ErrorLabel.CurveAnim_BoundsExceeded,CurveAnimation 中的身體部位不能低於距 HumanoidRootPart 高度 {minHeight} 個磚塊的位置，也不能高於距 HumanoidRootPart 高度 {maxDistance} 個磚塊的位置。請修正此動畫。
Common.UGCValidation.ErrorLabel.CurveAnim_ChildrenOnMarkerOrRig,CurveAnimation 的子資料夾類型 MarkerCurves 和 AnimationRigData 不得有子資料夾
Common.UGCValidation.ErrorLabel.CurveAnim_ContainsScripts,CurveAnimation 層級包含 Scripts、LocalScripts 或 ModuleScripts。請將之移除。
Common.UGCValidation.ErrorLabel.CurveAnim_FetchFailed,無法載入 CurveAnimation 資料。動畫素材可能無效或無法存取。
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidBodyPartHierarchy,CurveAnimation 包含具有無效層級的身體部位資料夾 {folderName}（其子資料夾不被允許或設定不正確）
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidBoneName,CurveAnimation 中的資料夾「{boneName}」並非可辨識的 HRD/DRD 骨骼名稱。動畫子資料夾必須為有效的 R15 身體部位，或可辨識的骨骼名稱（例如：HeadBase、Spine、Chest、LeftClavicle、RightClavicle、LeftToeBase、RightToeBase，或 LeftHandIndex1 等手指骨骼）。
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidCurveData,CurveAnimation 包含具有無效 Time 或 Value 的 Curve。請修正此動畫。
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidInstanceTypes,CurveAnimation 層級只能包含 {allowedTypes}。請移除任何其他實例類型。
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidLength,CurveAnimation 的長度必須介於 {minLength} 到 {maxLength} 秒之間。請修正此動畫。
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidMarkerData,CurveAnimation 包含具有無效 Time 或 Value 的 MarkerCurve，或者 Value 過長。請修正動畫。
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidNumericalData,CurveAnimation 包含具有無效數值資料的 Curve。請修正此動畫。
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidRigData,AnimationRigData 未通過內部驗證。請確認 AnimationRigData 已正確設定。
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidRigDataR15Plus,AnimationRigData 未通過 R15+ 內部驗證。請確認 AnimationRigData 已正確設定，可用於骨骼動畫。
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidTags,CurveAnimation 只能包含單一時間戳記標註。請移除所有其他標註。
Common.UGCValidation.ErrorLabel.CurveAnim_JointRotationExceeded,在 CurveAnimation 中的第 {time} 秒，關節{bodyPart}相對於靜止姿勢具有 {rotation} 度的旋轉角度。允許的最大值為 {maxRotation} 度。請修正此動畫。
Common.UGCValidation.ErrorLabel.CurveAnim_KeysTooClose,CurveAnimation 包含 Curve {curvePath}，其索引鍵在時間上過於接近，不及動畫的影格率上限 {maxFPS}。請修正此動畫。
Common.UGCValidation.ErrorLabel.CurveAnim_LoopingNotEnabled,CurveAnimation「{animationName}」未啟用循環。上傳到市集的動畫必須循環。請啟用循環屬性。
Common.UGCValidation.ErrorLabel.CurveAnim_MultipleBodyRoots,CurveAnimation 包含多個身體部位或 HumanoidRootPart 子資料夾。請確保只有一個子資料夾以身體部位或 HumanoidRootPart 命名。
Common.UGCValidation.ErrorLabel.CurveAnim_MultipleRigData,CurveAnimation 包含多個 AnimationRigData 子資料夾類型。請確保只有一個 AnimationRigData 子資料夾類型。
Common.UGCValidation.ErrorLabel.CurveAnim_NegativeKeyTime,CurveAnimation 包含 Curve {curvePath}，其索引鍵具有負值的時間。請修正此動畫。
Common.UGCValidation.ErrorLabel.CurveAnim_NoBodyRoot,CurveAnimation 不包含任何以身體部位或 HumanoidRootPart 命名的子資料夾。請確保只有一個以身體部位或 HumanoidRootPart 命名的子資料夾。
Common.UGCValidation.ErrorLabel.CurveAnim_NoJointManipulation,CurveAnimation 不含任何關節操作。
Common.UGCValidation.ErrorLabel.CurveAnim_NoRigData,CurveAnimation 不包含任何 AnimationRigData 子資料夾類型。請確保只有一個 AnimationRigData 子資料夾類型。
Common.UGCValidation.ErrorLabel.CurveAnim_NotCurveAnimation,參考的動畫不是 CurveAnimation。請確認動畫已正確上傳。
Common.UGCValidation.ErrorLabel.CurveAnim_PartTooFar,在 CurveAnimation 中的第 {time} 秒，身體部位 {bodyPart} 位於距 HumanoidRootPart 高度 {distance} 個磚塊的位置。身體部位不能高於距 HumanoidRootPart 高度 {maxDistance} 個磚塊的位置。請修正此動畫。
Common.UGCValidation.ErrorLabel.CurveAnim_PartTooLow,在 CurveAnimation 中的第 {time} 秒，身體部位 {bodyPart} 位於距 HumanoidRootPart 高度 {height} 個磚塊的位置。身體部位不能低於距 HumanoidRootPart 高度 {minHeight} 個磚塊的位置。請修正此動畫。
Common.UGCValidation.ErrorLabel.CurveAnim_PositionSeparation,CurveAnimation 包含位置分離的身體部位。只有 LowerTorso 可以變更位置，其他身體部位只能變更其方向。身體部位 {bodyPart} 從其父元素移動的距離超過 {maxMovement} 個磚塊。請修正此動畫。
Common.UGCValidation.ErrorLabel.CurveAnim_RotationTooFast,在 CurveAnimation 中的第 {time} 秒，身體部位 {bodyPart} 以每秒 {speed} 度的旋轉速度移動。每秒最多可旋轉 {maxSpeed} 度。請修正此動畫。
Common.UGCValidation.ErrorLabel.CurveAnim_SpeedTooFast,在 CurveAnimation 中的第 {time} 秒，身體部位 {bodyPart} 以每秒 {speed} 個磚塊的速度移動。每秒最多可移動 {maxSpeed} 個磚塊。請修正此動畫。
Common.UGCValidation.ErrorLabel.CurveAnim_SpeedTooFastLegacy,CurveAnimation 中的身體部位 {bodyPart}，在不同影格之間移動的距離超過 {maxMovement} 個磚塊。請修正此動畫。
Common.UGCValidation.ErrorLabel.CurveAnim_TooManyDescendants,CurveAnimation 具有 {count} 個後代（上限為 {maxAllowed} 個）。請減少後代數量。
Common.UGCValidation.ErrorLabel.CurveAnim_TooManyKeys,CurveAnimation 包含的 Curve 含有過多索引鍵（每個 Curve 的上限為 {maxAllowed} 個）。請修正此動畫。
Common.UGCValidation.ErrorLabel.CurveAnim_TooManyMarkerCurves,CurveAnimation 包含 {maxAllowed} 個以上的 MarkerCurve。請確保 MarkerCurve 後代的數量不超過 {maxAllowed} 個。
Common.UGCValidation.ErrorLabel.CurveAnim_TooManyMarkers,CurveAnimation 包含一個含有 {count} 個 Marker 的 MarkerCurve（每個 MarkerCurve 的上限為 {maxAllowed} 個）。請修正此動畫。
Common.UGCValidation.ErrorLabel.CurveAnim_UnexpectedChild,CurveAnimation 包含未預期的子資料夾類型：{childName}
Common.UGCValidation.ErrorLabel.DynamicHeadCageMisaligned,市集上的動態頭部必須妥善置於圍籠中，以便圍籠上的眼睛和嘴巴頂點與網格頂點對齊。請改善置於圍籠及其與網格的對齊情況。
Common.UGCValidation.ErrorLabel.DynamicHeadHappyNotShown,無法偵測到動態頭部微笑的表情。請根據嘴巴在頭部上的位置，調整嘴巴的圍籠地標，並確保嘴巴是微笑的狀態。
Common.UGCValidation.ErrorLabel.DynamicHeadLeftEyeNotClose,無法偵測到動態頭部閉上左眼的表情。請根據左眼在頭部上的位置，調整左眼的圍籠地標，並確保眼睛是閉上的狀態。
Common.UGCValidation.ErrorLabel.DynamicHeadMISSINGCAGE,市集上的動態頭部沒有頭部圍籠。請為動態頭部建立頭部圍籠。
Common.UGCValidation.ErrorLabel.DynamicHeadMouthNotOpen,無法偵測到動態頭部張嘴的表情。請根據嘴巴在頭部上的位置，調整嘴巴的圍籠地標，並確保嘴巴是打開的狀態。
Common.UGCValidation.ErrorLabel.DynamicHeadNOFACS,市集上的動態頭部必須要能夠活動，但這個頭部沒有 FACS 資料。
Common.UGCValidation.ErrorLabel.DynamicHeadRightEyeNotClose,無法偵測到動態頭部閉上右眼的表情。請根據右眼在頭部上的位置，調整右眼的圍籠地標，並確保眼睛是閉上的狀態。
Common.UGCValidation.ErrorLabel.DynamicHeadSadNotShown,無法偵測到動態頭部皺眉的表情。請根據嘴巴在頭部上的位置，調整嘴巴的圍籠地標，並確保是皺眉的表情。
Common.UGCValidation.ErrorLabel.EmissiveMap_NotAllowed,此素材使用僅供「信任創作者計畫」中的創作者使用的發光貼圖。請移除所有發光貼圖內容，或在上傳前加入該計畫。
Common.UGCValidation.ErrorLabel.EmoteAnimation_InvalidMaxPartTranslationAttribute,已發佈的動畫缺少有效的部位最大平移距離值。請重新發佈此動畫。
Common.UGCValidation.ErrorLabel.EmoteAnimation_InvalidUGCAttribute,已發佈的動畫缺少有效的 UGC 動作標記。請重新發佈此動畫。
Common.UGCValidation.ErrorLabel.EmoteAnimation_MaxPartTranslationCalcFailed,無法從已發佈的動畫資料中，計算部位的最大平移距離。請重新發佈此動畫。
Common.UGCValidation.ErrorLabel.EmoteAnimation_MaxPartTranslationMismatch,已發佈的動畫指定部位的最大平移距離為 {taggedTranslation} 個磚塊，但其動畫資料計算出為 {calculatedTranslation} 個磚塊。請重新發佈此動畫。
Common.UGCValidation.ErrorLabel.FaceControlsOverrideFACSNotEmpty,FaceControls 上的 InternalOverrideFACSData 屬性在上傳時，必須為空。
Common.UGCValidation.ErrorLabel.FacsExpandsHead,FACS 偵測到你的頭部被放大至 {modPercent}%，但更改頭部的行為違反了市集的臉部動畫政策。
Common.UGCValidation.ErrorLabel.FacsShrinksHead,FACS 偵測到你的頭部被縮小至 {modPercent}%，但更改頭部的行為違反了市集的臉部動畫政策。
Common.UGCValidation.ErrorLabel.FailureWithoutReason,驗證失敗，原因不明。請再試一次，如果問題仍然存在，請開啟錯誤報告。
Common.UGCValidation.ErrorLabel.FolderStructureMismatch,上傳格式不符合預期的資料夾結構。請再試一次或提交錯誤報告。
Common.UGCValidation.ErrorLabel.HeadNotDynamic,市集上的動態頭部必須先行設定，才能正確地展現主要臉部動作，但我們的偵測並無發現重大變化。
