Key,Value
Common.UGCValidation.ErrorLabel.AQSWarn_TriangleIntersection,Kualitas aset: {partName} memiliki {intersecting_tri_face_percent}% permukaan segitiga yang berpotongan (skor: {score}).
Common.UGCValidation.ErrorLabel.AQSWarn_UVBound,Kualitas aset: {partName} memiliki {uv_outside_bound_vert_percent}% verteks UV di luar batas (skor: {score}).
Common.UGCValidation.ErrorLabel.AQSWarn_VertexSimilarity,Kualitas aset: {partName} memiliki {similar_vertex_percent}% verteks yang serupa (skor: {score}).
Common.UGCValidation.ErrorLabel.AccessoryAttachmentOutOfBounds,Sambungan aksesori '{AttachmentName}' di '{PartName}' harus ditempatkan dekat dengan permukaan mesh. Posisi saat ini [{CurrentPosition}] berada di luar wilayah yang valid. Pindahkan lebih dekat ke [{ClosestValidPosition}].
Common.UGCValidation.ErrorLabel.AccessorySkinning_ExtraJoint,"Handel terikat ke sendi {jointName}, yang bukan bagian dari skema yang diizinkan. Hanya sendi R15 standar dan sendi transfer skinning yang diizinkan."
Common.UGCValidation.ErrorLabel.AccessorySkinning_MissingTransferJoint,"{assetType} harus menggunakan transfer skinning, tetapi kamu tidak memiliki sendi yang diperlukan {requiredJointName}."
Common.UGCValidation.ErrorLabel.AccessorySkinning_NotLeaderOrFollower,"Handel terikat ke sendi {jointName}, tetapi aset ini harus di-skin secara otomatis. Kamu hanya boleh melakukan skinning ke {validJointNameList}."
Common.UGCValidation.ErrorLabel.AccessorySkinning_RequiredSkinningTransfer,"{assetType} harus menggunakan transfer skinning, atur WrapLayer.AutoSkin ke EnabledOverride."
Common.UGCValidation.ErrorLabel.AccessorySkinning_RigidIsSkinned,Aksesori kaku memiliki data skinning yang tidak didukung. Pastikan tulang tidak diimpor bersama mesh
Common.UGCValidation.ErrorLabel.AccessorySkinning_TransferJointWithoutAutoSkin,"Handle berisi sendi {jointName}, yang hanya diperbolehkan jika WrapLayer.AutoSkin diatur ke EnabledOverride."
Common.UGCValidation.ErrorLabel.AccessorySkinning_WeightNotFull,Verteks yang terikat ke sendi transfer harus memiliki bobot penuh.
Common.UGCValidation.ErrorLabel.AnimationPack_DuplicateAnimationId,Bundel paket animasi berisi ID animasi duplikat '{animationId}' yang digunakan oleh beberapa klip: {instancePaths}. Setiap klip animasi harus merujuk ke aset animasi yang unik.
Common.UGCValidation.ErrorLabel.AnimationPack_InvalidR15AnimChildren,Bundel paket animasi tidak memiliki tipe animasi yang diharapkan: {missingAnimationTypes}. Setiap tipe animasi harus memiliki 1 Folder R15Anim yang tepat berisi children StringValue yang diharapkan.
Common.UGCValidation.ErrorLabel.Animation_WeightNotPositive,"Animasi '{animationName}' memiliki nilai Bobot {weight}, tetapi Bobot harus lebih besar dari 0. Perbaiki animasi."
Common.UGCValidation.ErrorLabel.AssetSchemaMissingItem,Tidak dapat menemukan {ExpectedClass} yang diperlukan bernama {ExpectedName} di dalam {ParentPath}
Common.UGCValidation.ErrorLabel.AssetSchemaUnexpectedItems,Instance berikut bukan bagian dari skema yang disetujui dan harus dihapus: {UnexpectedDescendantPaths}.
Common.UGCValidation.ErrorLabel.AssetSchemaWrongRootClass,"Aset yang di-upload seharusnya berupa {ExpectedClass}, tetapi terdeteksi sebagai {RootClass}."
Common.UGCValidation.ErrorLabel.AssetSchemaWrongRootName,"Aset yang di-upload seharusnya diberi nama {ExpectedClass}, tetapi saat ini bernama {RootClass}."
Common.UGCValidation.ErrorLabel.ContentNotEditable,"{InstanceFullName}.{FieldName} masih memiliki konten yang dapat diedit dan belum disimpan. Simpan sebagai aset sebelum memublikasikannya, lalu coba lagi."
Common.UGCValidation.ErrorLabel.CurveAnim_BodyPartHasPosition,Bagian tubuh '{bodyPartName}' di CurveAnimation memiliki track Posisi (translasi). Bagian tubuh animasi hanya boleh diputar; track posisi tidak diizinkan. Hapus track Posisi dari bagian tubuh ini.
Common.UGCValidation.ErrorLabel.CurveAnim_BodyPartTranslationExceedsThreshold,Bagian tubuh '{bodyPartName}' dalam CurveAnimation bergerak {distance} kotak dari posisi awalnya. Translasi maksimum yang diizinkan adalah {maxDistance} kotak. Kurangi pergerakan posisi bagian tubuh tersebut.
Common.UGCValidation.ErrorLabel.CurveAnim_BodyPartWithBoneHasPosition,"CurveAnimation berisi tulang HRD/DRD dan bagian tubuh '{bodyPartName}' memiliki track Posisi (translasi). Jika ada tulang dalam animasi, tidak ada bagian tubuh yang boleh melakukan translasi untuk mencegah pemisahan sendi. Hapus semua track Posisi dari bagian tubuh."
Common.UGCValidation.ErrorLabel.CurveAnim_BonePositionNotAllowed,Tulang {boneName} di CurveAnimation memiliki track Posisi (translasi). Tulang HRD/DRD hanya boleh diputar; track posisi menyebabkan pemisahan sendi dan tidak diizinkan. Hapus animasi posisi dari tulang ini.
Common.UGCValidation.ErrorLabel.CurveAnim_BoneTranslationExceedsThreshold,Tulang '{boneName}' dalam CurveAnimation bergerak {distance} kotak dari posisi awalnya. Translasi maksimum yang diizinkan adalah {maxDistance} kotak. Kurangi pergerakan posisi tulang tersebut.
Common.UGCValidation.ErrorLabel.CurveAnim_BonesNotAllowed,CurveAnimation berisi folder tulang HRD/DRD yang belum didukung. Hapus semua subfolder tulang sebelum meng-upload.
Common.UGCValidation.ErrorLabel.CurveAnim_BoundsExceeded,Bagian tubuh dalam CurveAnimation tidak boleh lebih rendah dari {minHeight} kotak atau berjarak lebih dari {maxDistance} kotak dari HumanoidRootPart. Perbaiki animasi.
Common.UGCValidation.ErrorLabel.CurveAnim_ChildrenOnMarkerOrRig,"Child CurveAnimation, MarkerCurves dan AnimationRigData, tidak dapat memiliki child"
Common.UGCValidation.ErrorLabel.CurveAnim_ContainsScripts,"Hierarki CurveAnimation berisi Scripts, LocalScripts, atau ModuleScripts. Hapus semuanya."
Common.UGCValidation.ErrorLabel.CurveAnim_FetchFailed,Gagal me-load data CurveAnimation. Aset animasi mungkin tidak valid atau tidak dapat diakses.
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidBodyPartHierarchy,CurveAnimation berisi Folder bagian tubuh {folderName} yang memiliki hierarki yang tidak valid (Folder ini memiliki child yang tidak diizinkan atau diatur secara tidak benar)
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidBoneName,"Folder '{boneName}' di CurveAnimation bukan nama tulang HRD/DRD yang dikenali. Subfolder animasi harus berupa bagian tubuh R15 yang valid atau nama tulang yang dikenali (misalnya HeadBase, Spine, Chest, LeftClavicle, RightClavicle, LeftToeBase, RightToeBase, atau tulang jari seperti LeftHandIndex1)."
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidCurveData,CurveAnimation berisi Curve dengan Waktu atau Nilai yang tidak valid. Perbaiki animasi.
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidInstanceTypes,Hierarki CurveAnimation hanya dapat berisi {allowedTypes}. Hapus tipe Instance lainnya.
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidLength,CurveAnimation harus berdurasi antara {minLength} dan {maxLength} detik. Perbaiki animasi.
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidMarkerData,"CurveAnimation berisi MarkerCurve dengan Waktu atau Nilai yang tidak valid, atau Nilai terlalu panjang. Perbaiki animasi."
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidNumericalData,CurveAnimation berisi Curve dengan data numerik yang tidak valid. Perbaiki animasi.
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidRigData,AnimationRigData gagal dalam validasi internal. Pastikan AnimationRigData diatur dengan benar.
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidRigDataR15Plus,AnimationRigData gagal dalam validasi internal R15+. Pastikan AnimationRigData diatur dengan benar untuk aminasi tulang.
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidTags,CurveAnimation hanya dapat berisi 1 tag timestamp. Hapus semua tag lainnya.
Common.UGCValidation.ErrorLabel.CurveAnim_JointRotationExceeded,"Dalam CurveAnimation pada waktu {time} detik, sendi {bodyPart} memiliki sudut rotasi {rotation} derajat dari pose istirahat. Maksimum yang diizinkan adalah {maxRotation} derajat. Perbaiki animasi."
Common.UGCValidation.ErrorLabel.CurveAnim_KeysTooClose,CurveAnimation berisi Curve {curvePath} dengan key yang jarak waktunya terlalu dekat untuk animasi dengan kecepatan maksimum {maxFPS} fps. Perbaiki animasi.
Common.UGCValidation.ErrorLabel.CurveAnim_LoopingNotEnabled,CurveAnimation '{animationName}' tidak mengaktifkan Loop. Animasi yang di-upload ke marketplace harus berputar. Aktifkan properti Loop.
Common.UGCValidation.ErrorLabel.CurveAnim_MultipleBodyRoots,CurveAnimation berisi lebih dari 1 Folder child bagian tubuh atau HumanoidRootPart. Pastikan hanya ada 1 Folder child yang diberi nama sesuai dengan bagian tubuh atau HumanoidRootPart.
Common.UGCValidation.ErrorLabel.CurveAnim_MultipleRigData,CurveAnimation berisi lebih dari 1 child AnimationRigData. Pastikan hanya ada 1 child AnimationRigData.
Common.UGCValidation.ErrorLabel.CurveAnim_NegativeKeyTime,CurveAnimation berisi Curve {curvePath} dengan key yang memiliki waktu negatif. Perbaiki animasi.
Common.UGCValidation.ErrorLabel.CurveAnim_NoBodyRoot,CurveAnimation tidak berisi Folder child bagian tubuh atau HumanoidRootPart. Pastikan ada 1 (dan hanya 1) Folder child yang diberi nama sesuai dengan bagian tubuh atau HumanoidRootPart.
Common.UGCValidation.ErrorLabel.CurveAnim_NoJointManipulation,CurveAnimation tidak berisi manipulasi sendi.
Common.UGCValidation.ErrorLabel.CurveAnim_NoRigData,CurveAnimation tidak berisi child AnimationRigData. Pastikan ada 1 (dan hanya 1) child AnimationRigData.
Common.UGCValidation.ErrorLabel.CurveAnim_NotCurveAnimation,Animasi yang dirujuk bukan CurveAnimation. Pastikan animasi di-upload dengan benar.
Common.UGCValidation.ErrorLabel.CurveAnim_PartTooFar,"Dalam CurveAnimation pada waktu {time} detik, bagian tubuh {bodyPart} berjarak {distance} kotak dari HumanoidRootPart. Bagian tubuh tidak boleh berjarak lebih dari {maxDistance} kotak dari HumanoidRootPart. Perbaiki animasi."
Common.UGCValidation.ErrorLabel.CurveAnim_PartTooLow,"Dalam CurveAnimation pada waktu {time} detik, bagian tubuh {bodyPart} berada pada ketinggian {height} kotak dari HumanoidRootPart. Bagian tubuh tidak boleh lebih rendah dari {minHeight} kotak dari HumanoidRootPart. Perbaiki animasi."
Common.UGCValidation.ErrorLabel.CurveAnim_PositionSeparation,CurveAnimation berisi pemisahan posisi bagian tubuh. Hanya LowerTorso yang dapat berubah posisi. Semua bagian tubuh lainnya hanya dapat berubah orientasi. {bodyPart} bergerak lebih dari {maxMovement} kotak dari parent-nya. Perbaiki animasi.
Common.UGCValidation.ErrorLabel.CurveAnim_RotationTooFast,"Dalam CurveAnimation pada waktu {time} detik, bagian tubuh {bodyPart} bergerak dengan kecepatan rotasi {speed} derajat/detik. Kecepatan maksimumnya adalah {maxSpeed} derajat/detik. Perbaiki animasi."
Common.UGCValidation.ErrorLabel.CurveAnim_SpeedTooFast,"Dalam CurveAnimation pada waktu {time} detik, bagian tubuh {bodyPart} bergerak dengan kecepatan {speed} kotak/detik. Kecepatan maksimumnya adalah {maxSpeed} kotak/detik. Perbaiki animasi."
Common.UGCValidation.ErrorLabel.CurveAnim_SpeedTooFastLegacy,Bagian tubuh {bodyPart} dalam CurveAnimation bergerak lebih dari {maxMovement} kotak antarframe. Perbaiki animasi.
Common.UGCValidation.ErrorLabel.CurveAnim_TooManyDescendants,CurveAnimation memiliki {count} descendant. Jumlah maksimum yang diizinkan adalah {maxAllowed}. Kurangi jumlah descendant.
Common.UGCValidation.ErrorLabel.CurveAnim_TooManyKeys,CurveAnimation berisi Curve dengan terlalu banyak key. Jumlah maksimum yang diizinkan per Curve adalah {maxAllowed}. Perbaiki animasi.
Common.UGCValidation.ErrorLabel.CurveAnim_TooManyMarkerCurves,CurveAnimation berisi lebih dari {maxAllowed} MarkerCurve. Pastikan descendant MarkerCurve tidak lebih dari {maxAllowed}.
Common.UGCValidation.ErrorLabel.CurveAnim_TooManyMarkers,CurveAnimation berisi MarkerCurve dengan {count} Marker. Jumlah maksimum yang diizinkan per MarkerCurve adalah {maxAllowed}. Perbaiki animasi.
Common.UGCValidation.ErrorLabel.CurveAnim_UnexpectedChild,CurveAnimation berisi child yang tidak diharapkan: {childName}
Common.UGCValidation.ErrorLabel.DynamicHeadCageMisaligned,Kepala Dinamis di marketplace harus dikurung dengan benar sehingga titik lengkung mata dan mulut pada cage sejajar dengan titik lengkung mesh. Tingkatkan kurungan (caging) dan keselarasan dengan mesh.
