Key,Value
Common.UGCValidation.ErrorLabel.AssetSchemaUnexpectedItems,다음 인스턴스는 승인된 스키마의 일부가 아니며 제거되어야 합니다: {UnexpectedDescendantPaths}.
Common.UGCValidation.ErrorLabel.AssetSchemaWrongRootClass,업로드할 애셋 조건은 {ExpectedClass}인 반면 현재 애셋은 {RootClass}입니다.
Common.UGCValidation.ErrorLabel.AssetSchemaWrongRootName,"업로드할 애셋의 이름이 {ExpectedClass}여(이어)야 하지만, 현재 애셋의 이름은 {RootClass}입니다."
Common.UGCValidation.ErrorLabel.ContentNotEditable,{InstanceFullName}.{FieldName}에는 아직 저장되지 않은 편집 가능한 콘텐츠가 있습니다. 게시하기 전에 애셋으로 저장한 후 다시 시도하세요.
Common.UGCValidation.ErrorLabel.CurveAnim_BodyPartHasPosition,CurveAnimation의 신체 부위 '{bodyPartName}'에 위치(이동) 트랙이 있습니다. 애니메이션 신체 부위는 회전만 가능합니다. 위치 트랙은 허용되지 않습니다. 이 신체 부위에서 위치 트랙을 제거하세요.
Common.UGCValidation.ErrorLabel.CurveAnim_BodyPartTranslationExceedsThreshold,CurveAnimation의 신체 부위 '{bodyPartName}'이(가) 시작 위치에서 {distance} 스터드 만큼 움직입니다. 허용되는 최대 이동 거리는 {maxDistance} 스터드 입니다. 신체 부위의 위치 이동을 줄이세요.
Common.UGCValidation.ErrorLabel.CurveAnim_BodyPartWithBoneHasPosition,"CurveAnimation에 HRD/DRD 뼈대가 포함되어 있으며 신체 부위 '{bodyPartName}'에 위치(이동) 트랙이 있습니다. 애니메이션에 뼈대가 있는 경우, 관절 분리를 방지하기 위해 신체 부위를 이동할 수 없습니다. 신체 부위에서 모든 위치 트랙을 제거하세요."
Common.UGCValidation.ErrorLabel.CurveAnim_BonePositionNotAllowed,CurveAnimation의 {boneName} 뼈대에는 위치(이동) 트랙이 있습니다. HRD/DRD 뼈대는 회전만 가능합니다. 위치 트랙은 관절 분리를 유발하므로 허용되지 않습니다. 이 뼈대에서 위치 애니메이션을 제거하세요.
Common.UGCValidation.ErrorLabel.CurveAnim_BoneTranslationExceedsThreshold,CurveAnimation의 뼈대 '{boneName}'이(가) 시작 위치에서 {distance} 스터드 만큼 움직입니다. 허용되는 최대 이동 거리는 {maxDistance} 스터드 입니다. 뼈대의 위치 이동을 줄이세요.
Common.UGCValidation.ErrorLabel.CurveAnim_BonesNotAllowed,CurveAnimation에는 아직 지원되지 않는 HRD/DRD 뼈대 폴더가 포함되어 있습니다. 업로드하기 전에 모든 뼈대 하위 폴더를 제거하세요.
Common.UGCValidation.ErrorLabel.CurveAnim_BoundsExceeded,CurveAnimation의 신체 부위는 HumanoidRootPart에서 {minHeight}스터드보다 낮거나 {maxDistance}스터드 이상 떨어져 있으면 안 됩니다. 애니메이션을 수정하세요.
Common.UGCValidation.ErrorLabel.CurveAnim_ChildrenOnMarkerOrRig,CurveAnimation의 자식 항목인 MarkerCurves 및 AnimationRigData는 자식 항목을 포함할 수 없습니다.
Common.UGCValidation.ErrorLabel.CurveAnim_ContainsScripts,"CurveAnimation 계층 구조에 Scripts, LocalScripts 또는 ModuleScripts가 포함되어 있습니다. 해당 항목을 제거하세요."
Common.UGCValidation.ErrorLabel.CurveAnim_DuplicateBodyPartFolder,CurveAnimation에 중복 신체 부위 폴더({bodyPartName})가 '{instancePath}'에 포함되어 있습니다. 각 신체 부위는 애니메이션 계층 구조에 최대 한 번만 나타날 수 있습니다.
Common.UGCValidation.ErrorLabel.CurveAnim_FetchFailed,CurveAnimation 데이터를 불러오는 데 실패했습니다. 애니메이션 애셋이 유효하지 않거나 액세스할 수 없는 상태일 수 있습니다.
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidBodyPartHierarchy,CurveAnimation에 유효하지 않은 계층 구조를 가진 신체 부위 폴더({folderName})가 포함되어 있습니다(허용되지 않거나 잘못 설정된 자식 항목이 있음).
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidBoneName,"CurveAnimation의 '{boneName}' 폴더는 인식되는 HRD/DRD 뼈대 이름이 아닙니다. 애니메이션 하위 폴더는 유효한 R15 신체 부위이거나 인식되는 뼈대 이름(예: HeadBase, Spine, Chest, LeftClavicle, RightClavicle, LeftToeBase, RightToeBase 또는 LeftHandIndex1과 같은 손가락 뼈대)이어야 합니다."
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidCurveData,CurveAnimation에 '시간' 또는 '값'이 유효하지 않은 Curve가 있습니다. 애니메이션을 수정하세요.
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidInstanceTypes,CurveAnimation 계층 구조에는 {allowedTypes}만 포함할 수 있습니다. 다른 인스턴스 유형은 모두 제거하세요.
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidLength,CurveAnimation의 길이는 {minLength}~{maxLength}초여야 합니다. 애니메이션을 수정하세요.
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidMarkerData,CurveAnimation에 '시간' 또는 '값'이 유효하지 않거나 '값'이 너무 긴 MarkerCurve가 포함되어 있습니다. 애니메이션을 수정하세요.
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidNumericalData,CurveAnimation에 수치 데이터가 유효하지 않은 Curve가 있습니다. 애니메이션을 수정하세요.
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidRigData,AnimationRigData 내부 유효성을 확인하는 데 실패했습니다. AnimationRigData가 올바르게 설정되었는지 확인하세요.
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidRigDataR15Plus,AnimationRigData R15+ 내부 유효성을 확인하는 데 실패했습니다. 뼈대 애니메이션에 대해 AnimationRigData가 올바르게 설정되었는지 확인하세요.
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidTags,CurveAnimation에는 타임스탬프 태그를 하나만 포함할 수 있습니다. 다른 모든 태그를 제거하세요.
Common.UGCValidation.ErrorLabel.CurveAnim_JointRotationExceeded,CurveAnimation의 시간이 {time}초일 때 관절({bodyPart})의 회전 각도가 휴식 자세에서 {rotation}도입니다. 최대 허용 각도는 {maxRotation}도입니다. 애니메이션을 수정하세요.
Common.UGCValidation.ErrorLabel.CurveAnim_KeysTooClose,최대 {maxFPS}FPS 애니메이션을 기준으로 CurveAnimation의 Curve({curvePath})에 있는 키 프레임 간격이 너무 가깝습니다. 애니메이션을 수정하세요.
Common.UGCValidation.ErrorLabel.CurveAnim_LoopingNotEnabled,CurveAnimation '{animationName}'에 루프가 활성화되어 있지 않습니다. 마켓플레이스에 업로드되는 애니메이션은 루프가 되어야 합니다. 루프 속성을 활성화하세요.
Common.UGCValidation.ErrorLabel.CurveAnim_MultipleBodyRoots,CurveAnimation에 2개 이상의 신체 부위 또는 HumanoidRootPart 자식 폴더가 포함되어 있습니다. 신체 부위 또는 HumanoidRootPart의 이름을 가진 자식 폴더는 1개만 있어야 합니다.
Common.UGCValidation.ErrorLabel.CurveAnim_MultipleRigData,CurveAnimation에 2개 이상의 AnimationRigData 자식 항목이 포함되어 있습니다. AnimationRigData 자식 항목 1개만 있어야 합니다.
Common.UGCValidation.ErrorLabel.CurveAnim_NegativeKeyTime,CurveAnimation의 Curve({curvePath})에 시간 값이 음수인 키 프레임이 있습니다. 애니메이션을 수정하세요.
Common.UGCValidation.ErrorLabel.CurveAnim_NoBodyRoot,CurveAnimation에 신체 부위 또는 HumanoidRootPart 자식 폴더가 없습니다. 신체 부위 또는 HumanoidRootPart의 이름을 가진 자식 폴더는 1개만 있어야 합니다.
Common.UGCValidation.ErrorLabel.CurveAnim_NoJointManipulation,CurveAnimation에 관절 조작이 포함되어 있지 않습니다.
Common.UGCValidation.ErrorLabel.CurveAnim_NoRigData,CurveAnimation에 AnimationRigData 자식 항목이 없습니다. AnimationRigData 자식 항목은 1개만 있어야 합니다.
Common.UGCValidation.ErrorLabel.CurveAnim_NotCurveAnimation,참조된 애니메이션은 CurveAnimation이 아닙니다. 애니메이션이 올바르게 업로드되었는지 확인하세요.
Common.UGCValidation.ErrorLabel.CurveAnim_PartTooFar,CurveAnimation의 시간이 {time}초일 때 신체 부위({bodyPart})가 HumanoidRootPart에서 {distance}스터드만큼 떨어져 있습니다. 신체 부위는 HumanoidRootPart에서 {maxDistance}스터드 이상 떨어져 있으면 안 됩니다. 애니메이션을 수정하세요.
Common.UGCValidation.ErrorLabel.CurveAnim_PartTooLow,CurveAnimation의 시간이 {time}초일 때 신체 부위({bodyPart})가 HumanoidRootPart에서 {height}스터드만큼 떨어진 높이에 있습니다. 신체 부위는 HumanoidRootPart에서 {minHeight}스터드보다 낮으면 안 됩니다. 애니메이션을 수정하세요.
