Key,Value
Amp.IDVErrorScreen.Close,
Amp.IDVErrorScreen.Declined,"Rất tiếc, yêu cầu xác thực của bạn đã bị từ chối vì lý do bảo mật. Nếu bạn vẫn muốn xác thực, vui lòng kiểm tra lại sau vài ngày."
Amp.IDVErrorScreen.Retry,Đã xảy ra sự cố. Vui lòng làm mới trang thử lại.
Amp.IDVErrorScreen.Timeout,Xin lỗi vì quá trình xác thực mất quá nhiều thời gian. Vui lòng làm mới trang và thử lại.
Amp.IDVErrorScreen.Title,Xác Thực Thất Bại
Amp.IDVUpsell.Button.Cancel,
Amp.IDVUpsell.Button.StartVerification,Bắt Đầu Xác Thực
Amp.IDVUpsell.Directions.IDBody,"Giấy Phép Lái Xe, Hộ Chiếu, Thẻ Căn Cước, Giấy Phép Cư Trú"
Amp.IDVUpsell.Directions.IDHeader,Chuẩn bị ID hợp lệ
Amp.IDVUpsell.Directions.PhoneBody,Bạn cần một chiếc điện thoại thông minh để tiếp tục
Amp.IDVUpsell.Directions.PhoneHeader,Sử dụng điện thoại thông minh
Amp.IDVUpsell.Modal.Disclaimer,Xin Lưu Ý: Bạn sắp bắt đầu quá trình xác thực ID với nhà cung cấp dịch vụ bên thứ ba của chúng tôi. Thông tin được thu thập qua quá trình này sẽ được sử dụng cho mục đích bảo mật tài khoản của bạn và/hoặc kích hoạt các tính năng của Roblox.
Amp.IDVUpsell.Modal.PrivacyLinkText,Lưu Ý Về Quyền Riêng Tư Sinh Trắc Học Của Roblox
Amp.IDVUpsell.Modal.QRHeaderText,Quét Mã QR để bắt đầu
Amp.IDVUpsell.Modal.Title,Yêu Cầu Xác Thực Tuổi
Amp.IDVUpsell.PrivacyPageHeader,Chính Sách Quyền Riêng Tư
Amp.Upsell.Action.AskNow,Hỏi Ngay
Amp.Upsell.Description.PrologueEnablePurchase,"Do hạn chế về khu vực, bạn cần được phụ huynh cho phép để thực hiện giao dịch mua này."
Amp.Upsell.Description.PrologueJoinExperience,"Để tham gia trải nghiệm này, bạn cần có sự cho phép của cha mẹ."
Amp.Upsell.Description.PrologueTextVpc,Bạn cần sự cho phép của phụ huynh.
Amp.Upsell.Description.PrologueUnblockUser,"Để bỏ chặn {displayName}, bạn cần được phụ huynh cho phép"
Amp.Upsell.Message.EmailSent,Chúng tôi đã gửi một email đến {parentEmail}
Amp.Upsell.Message.EmailSentPluralParent,Chúng tôi đã gửi email đến tài khoản phụ huynh liên kết của bạn
Amp.Upsell.Title.AskYourParent,Hỏi phụ huynh
Amp.Upsell.Title.RequestSent,Đã gửi yêu cầu
Application.Logout.Action.Logout,Đăng Xuất
Application.Logout.Message.Confirmation,Bạn có chắc muốn đăng xuất không?
Authentication.AccountSwitch.Action.SwitchAccount,Chuyển đổi tài khoản
Authentication.AccountSwitch.Header.SwitchAccountSentenceCase,
Authentication.CrossDevice.Heading.QuickLogin,Đăng Nhập Nhanh
Authentication.Login.Action.QuickSignIn,Đăng nhập nhanh
Authentication.Login.Button.CloseAndSwitchPlatformAccount,Thoát Roblox để chuyển tài khoản sang {platformAccountName}
Authentication.Login.Button.UseDifferentRobloxAccount,Sử dụng tài khoản Roblox khác
Authentication.Login.Error.PasskeyOnlyAccount,Tài khoản của bạn được thiết lập ở chế độ chỉ cho phép đăng nhập bằng khóa bảo mật. Hãy đăng nhập bằng khóa bảo mật hoặc tiến hành khôi phục tài khoản.
Authentication.Login.Error.PlatformAccountConnectionFailure,Không xác minh được tài khoản trên nền tảng. Vui lòng thử lại sau.
Authentication.Login.Heading.IncompatibleAccounts,Tài khoản không phù hợp
Authentication.Login.Label.LearnMore,Tìm hiểu thêm
Authentication.Login.LinkIllegalChildAccountLinking,Không thể liên kết tài khoản Roblox này với tài khoản Xbox của trẻ em. Vui lòng thử dùng một tài khoản khác hoặc kiểm tra tùy chọn cài đặt của bạn.
Authentication.Login.Response.AlreadyLinked,Tài khoản Roblox này đã được liên kết với một tài khoản dùng cho {platform}. Vui lòng thử đăng nhập bằng một tài khoản Roblox khác.
Authentication.Login.Response.IncorrectEmailOrPassword,Sai địa chỉ email hoặc mật khẩu.
Authentication.Login.Response.IncorrectOtpCode,Mã của bạn không chính xác. Vui lòng kiểm tra và thử lại.
Authentication.Login.Response.IncorrectPhoneOrPassword,Sai số điện thoại hoặc mật khẩu.
Authentication.Login.Response.IncorrectUsernamePassword,Sai tên người dùng hoặc mật khẩu.
Authentication.Login.Response.InvalidPasskeyCredential,"Không thể đăng nhập bằng mã xác nhận này. Để lấy lại quyền truy cập, hãy truy cập ""Quên mật khẩu hoặc tên người dùng""."
Authentication.Login.Response.MoreThanOneUsername,Địa chỉ email của bạn được liên kết với nhiều hơn một tên người dùng. Vui lòng đăng nhập bằng tên người dùng của bạn.
Authentication.Login.Response.PlatformAlreadyLinked,Tài khoản {platform} này đã được liên kết với một tài khoản Roblox khác. Vui lòng đăng nhập bằng tài khoản Roblox đã liên kết.
Authentication.Login.Response.RelinkingFreeze,Tài khoản Roblox này đã được liên kết với một tài khoản dùng cho {platform} trong vòng 90 ngày gần đây. Vui lòng thử đăng nhập bằng một tài khoản Roblox khác.
Authentication.Login.Response.Require2FA,Xác thực 2 bước không được hỗ trợ trên máy chơi game. Vui lòng tuân theo hướng dẫn bên phải để đăng nhập một cách an toàn.
Authentication.Login.Response.Require2FAGeneric,Bước xác minh bổ sung bắt buộc không được hỗ trợ trên thiết bị này. Vui lòng làm theo hướng dẫn ở bên phải để đăng nhập an toàn.
Authentication.Login.Response.ServiceUnavailable,Dịch vụ không khả dụng. Vui lòng thử lại sau.
Authentication.Login.Response.SomethingWentWrong,Đã xảy ra sự cố. Vui lòng thử lại sau.
Authentication.Login.Response.UnknownErrorLoginWithDifferentMethod,Đã xảy ra sự cố. Vui lòng thử cách khác để đăng nhập.
Authentication.Login.Response.UnverifiedEmailLoginWithUsername,Địa chỉ email của bạn chưa được xác minh. Vui lòng đăng nhập bằng tên người dùng của bạn.
Authentication.Login.WeChat.AntiAddictionText,"Tẩy chay trò chơi xấu, không chơi trò chơi bị bẻ khóa. Chú ý để tự bảo vệ mình và không bị lừa. Chơi trò chơi có tác động tốt tới não bộ của bạn nhưng chơi quá nhiều trò chơi có thể ảnh hướng xấu tới sức khỏe của bạn. Hãy quản lý thời gian của bạn hiệu quả và tận hưởng lối sống lành mạnh."
Authentication.SignUp.Button.RetryLogIn,Thử đăng nhập lại
Authentication.SignUp.Description.AccountAlreadyLinked,Tài khoản dùng cho {platformAccountName} đã được liên kết với một tài khoản Roblox. Vui lòng thử đăng nhập lại.
Authentication.SignUp.Description.VerificationLinkingText.VariableButtonName,"Tài khoản Roblox của bạn sẽ được liên kết với tài khoản dùng cho {platform}. Bạn có thể hủy liên kết từ màn hình Cài đặt bất kỳ lúc nào. Bạn có thể phải chờ một lúc trước khi có thể liên kết với một tài khoản dùng cho {platform}. Bằng việc nhấp chuột vào {ctaButton}, bạn đồng ý với Điều khoản sử dụng, bao gồm điều khoản trọng tài, và bạn cũng xác nhận Chính sách quyền riêng tư."
Authentication.SignUp.Heading.CountryCodeSelector,Chọn quốc gia
Authentication.SignUp.Heading.RetryLogIn,
Authentication.SignUp.Response.ErrorTryAgain,
Authentication.TwoStepVerification.Action.GoToSecurity,Cài đặt
Authentication.TwoStepVerification.Label.TwoStepRequired,Yêu cầu Xác minh 2 bước để thực hiện các giao dịch tiếp theo. Đến Cài đặt > Bảo mật để hoàn thành Xác minh 2 bước.
Authentication.TwoStepVerification.Response.TooManyAttempts,Quá nhiều lần thử. Vui lòng thử lại sau.
Authentication.TwoStepVerification.Title.VerificationRequired,Yêu cầu xác minh
AvatarGeneration.SelfieConsent.AgreeButton,Đồng ý
AvatarGeneration.SelfieConsent.BodyTextLink,"Khi tải ảnh lên, bạn khẳng định rằng bạn có quyền sử dụng ảnh đó và bạn đồng ý cho Roblox thu thập, sử dụng và chia sẻ bản kết xuất AI tạo sinh của ảnh đó với các nhà sáng tạo để tạo avatar."
AvatarGeneration.SelfieConsent.CancelButton,
AvatarGeneration.SelfieConsent.PrivacyLinkText,Chính sách quyền riêng tư
AvatarGeneration.SelfieConsent.QRBody,{fontStart}Sử dụng điện thoại để quét mã QR và tự chụp ảnh chân dung.{fontEnd}
AvatarGeneration.SelfieConsent.QRErrorBody,"{fontStart}Để nhận mã QR mới, hãy quay lại trò chơi hoặc trải nghiệm và bắt đầu lại.{fontEnd}"
AvatarGeneration.SelfieConsent.QRErrorTitle,{fontStart}Phiên đã hết hạn{fontEnd}
AvatarGeneration.SelfieConsent.QRTitle,{fontStart}Quét mã QR để bắt đầu{fontEnd}
AvatarGeneration.SelfieConsent.Title,Sử dụng hình ảnh để tạo avatar của tôi.
Common.GameSorts.Label.Favorites,Yêu Thích
Common.Presence.Label.InExperience,Trong Trải Nghiệm
Common.Presence.Label.Invisible,Vô Hình
Common.Presence.Label.Offline,Ngoại Tuyến
Common.Presence.Label.Online,Trực Tuyến
Common.Presence.Label.RobloxStudio,Roblox Studio
Common.UGCValidation.ErrorLabel.AQSFail_AnimationTooLong,Hiệu ứng động quá dài ({duration} giây). Hiệu ứng động biểu cảm chỉ được dài tối đa {maxLength} giây.
Common.UGCValidation.ErrorLabel.AQSFail_AnimationTooShort,Hiệu ứng động quá ngắn ({duration} giây). Hiệu ứng động biểu cảm phải dài hơn {minLength} giây.
Common.UGCValidation.ErrorLabel.AQSFail_MeshIslandML,Thân của bạn chứa một số mảng lưới nhỏ không liên kết với nhau (mesh island). Vui lòng xóa các chi tiết nổi và đảm bảo tất cả các mảng lưới được liên kết với nhau.
Common.UGCValidation.ErrorLabel.AQSFail_TooManyDisconnectedComponents,Chất lượng tài sản: {partName} có {num_disconnected_components} thành phần bị ngắt kết nối. Số lượng này vượt quá giới hạn tối đa là {max_disconnected_components} thành phần.
Common.UGCValidation.ErrorLabel.AQSInputDataError,Không thể tính toán điểm chất lượng đúng cách do dữ liệu đầu vào không chính xác hoặc không đầy đủ. Vui lòng kiểm tra mô hình của bạn hoặc gửi báo cáo lỗi
Common.UGCValidation.ErrorLabel.AQSInternalError,"Không tạo được điểm do Lỗi chất lượng tài sản. Vui lòng kiểm tra xem dữ liệu đầu vào có chính xác hay không và thử lại, hoặc gửi báo cáo lỗi."
Common.UGCValidation.ErrorLabel.AQSWarn_CageMeshDistance,"Cảnh báo chất lượng tài sản: Điểm khoảng cách giữa khung bao và lưới bề mặt là {score}. Khoảng cách tối đa giữa khung bao ngoài và lưới bề mặt là {max_distance}, {negative_sdf_percent}% các đỉnh khung bao ngoài nằm bên trong lưới bề mặt kết xuất."
Common.UGCValidation.ErrorLabel.AQSWarn_CageMeshDistanceAvatar,"Cảnh báo chất lượng tài sản: Điểm khoảng cách khung bao của thân là {score}. Khoảng cách tối đa giữa khung bao và lưới bề mặt của thân là {max_distance}, {negative_sdf_percent}% các đỉnh khung bao của thân nằm bên trong lưới bề mặt của thân."
Common.UGCValidation.ErrorLabel.AQSWarn_CageMeshDistanceHead,"Cảnh báo chất lượng tài sản: Điểm khoảng cách khung bao cho đầu là {score}. Khoảng cách tối đa giữa khung bao cho đầu và lưới bề mặt của đầu là {max_distance}, {negative_sdf_percent}% các đỉnh khung bao cho đầu nằm bên trong lưới bề mặt của đầu."
Common.UGCValidation.ErrorLabel.AQSWarn_CageRelevancy,Cảnh báo chất lượng tài sản: Điểm mức độ phù hợp của khung bao là {score}. {irrelevant_percent}% các đỉnh của khung bao ngoài đã sửa đổi không bao phủ phụ kiện.
Common.UGCValidation.ErrorLabel.AQSWarn_CageUV,Cảnh báo chất lượng tài sản: Điểm UV của khung bao là {score} dành cho {cage_name}. Số UV không chính xác: {incorrect_uv_count}.
Common.UGCValidation.ErrorLabel.AQSWarn_DegenTriangles,Chất lượng tài sản: {partName} có {degenerate_triangle_percent}% tam giác suy biến (điểm: {score}).
Common.UGCValidation.ErrorLabel.AQSWarn_DynamicHead,Cảnh báo chất lượng tài sản: Điểm biểu cảm của đầu hiệu ứng động là {score}.
Common.UGCValidation.ErrorLabel.AQSWarn_JointNumber,"Chất lượng tài sản: cấu hình khớp đạt {score} điểm (khớp: {joint_number}, tay trái: {left_hand_joint_number}, tay phải: {right_hand_joint_number})."
Common.UGCValidation.ErrorLabel.AQSWarn_MeshIslandVolume,Chất lượng tài sản: {partName} có {num_small_volume_islands} đảo nhỏ bị ngắt kết nối trên tổng số {num_disconnected_components} thành phần (điểm: {score}).
Common.UGCValidation.ErrorLabel.AQSWarn_MeshManifold,Chất lượng tài sản: {partName} có vấn đề về lưới đa tạp (điểm: {score}).
Common.UGCValidation.ErrorLabel.AQSWarn_MeshNotWatertight,Chất lượng tài sản: Lưới {partName} không kín nước ({boundary_edges_percent}% cạnh biên).
Common.UGCValidation.ErrorLabel.AQSWarn_MeshOutsideOuterCage,Cảnh báo chất lượng tài sản: Điểm mức độ bao phủ của lưới bề mặt là {score}. {mesh_outside_outer_cage_percent}% các đỉnh của lưới bề mặt nằm bên ngoài khung bao ngoài.
Common.UGCValidation.ErrorLabel.AQSWarn_MissingData,Không tính toán được điểm chất lượng tài sản cho {measureName} vì dữ liệu đầu vào không đầy đủ hoặc không hợp lệ. Điều này không làm cản trở quá trình tải lên của bạn.
Common.UGCValidation.ErrorLabel.AQSWarn_TextureComplexity,Chất lượng tài sản: vân đồ họa {textureName} có độ phức tạp thấp (điểm: {score}).
Common.UGCValidation.ErrorLabel.AQSWarn_TextureResolution,Chất lượng tài sản: vân đồ họa {textureName} có độ phân giải {texture_width}x{texture_height} (điểm: {score}).
Common.UGCValidation.ErrorLabel.AQSWarn_TriangleIntersection,Chất lượng tài sản: {partName} có {intersecting_tri_face_percent}% mặt tam giác giao nhau (điểm: {score}).
Common.UGCValidation.ErrorLabel.AQSWarn_UVBound,Chất lượng tài sản: {partName} có {uv_outside_bound_vert_percent}% đỉnh UV nằm ngoài giới hạn (điểm: {score}).
Common.UGCValidation.ErrorLabel.AQSWarn_VertexSimilarity,Chất lượng tài sản: {partName} có {similar_vertex_percent}% đỉnh tương đồng (điểm: {score}).
Common.UGCValidation.ErrorLabel.AccessoryAttachmentOutOfBounds,"Chỗ đính ""{AttachmentName}"" của phụ kiện trong ""{PartName}"" phải đặt gần bề mặt của lưới. Vị trí hiện tại [{CurrentPosition}] nằm ngoài vùng hợp lệ. Hãy di chuyển đến gần [{ClosestValidPosition}] hơn."
Common.UGCValidation.ErrorLabel.AccessorySkinning_ExtraJoint,"Handle được gắn kết bề mặt vào khớp {jointName}, là khớp không thuộc lược đồ được cho phép sử dụng. Chỉ được phép sử dụng các khớp R15 tiêu chuẩn và các khớp chuyển phần gắn kết bề mặt."
Common.UGCValidation.ErrorLabel.AccessorySkinning_MissingTransferJoint,"{assetType} phải sử dụng tính năng chuyển phần gắn kết bề mặt, nhưng bạn đang thiếu khớp bắt buộc là {requiredJointName}."
Common.UGCValidation.ErrorLabel.AccessorySkinning_NotLeaderOrFollower,"Handle được gắn kết bề mặt vào khớp nối {jointName}, tuy nhiên tài sản này phải được gắn kết bề mặt tự động. Bạn chỉ được gắn kết bề mặt vào {validJointNameList}."
Common.UGCValidation.ErrorLabel.AccessorySkinning_RequiredSkinningTransfer,"{assetType} phải sử dụng tính năng chuyển phần gắn kết bề mặt, vui lòng đặt WrapLayer.AutoSkin thành EnabledOverride."
Common.UGCValidation.ErrorLabel.AccessorySkinning_RigidIsSkinned,Phụ kiện cứng có dữ liệu gắn kết bề mặt không được hỗ trợ. Hãy đảm bảo không nhập các xương cùng với lưới bề mặt
Common.UGCValidation.ErrorLabel.AccessorySkinning_TransferJointWithoutAutoSkin,Handle có chứa khớp nới {jointName}. Chỉ được phép làm việc này khi WrapLayer.AutoSkin được đặt là EnabledOverride.
Common.UGCValidation.ErrorLabel.AccessorySkinning_WeightNotFull,Các đỉnh được gắn kết bề mặt vào các khớp chuyển giao phải được gán trọng số đầy đủ.
Common.UGCValidation.ErrorLabel.AnimationPack_DuplicateAnimationId,"Gói hiệu ứng động chứa ID hiệu ứng động ""{animationId}"" bị trùng lặp và sử dụng cho nhiều clip: {instancePaths}. Mỗi clip hiệu ứng động phải tham chiếu đến một tài sản hiệu ứng động duy nhất."
Common.UGCValidation.ErrorLabel.AnimationPack_InvalidR15AnimChildren,Gói hiệu ứng động đang thiếu (các) loại hiệu ứng động bắt buộc: {missingAnimationTypes}. Mỗi loại hiệu ứng động phải có một Thư mục R15Anim chứa chính xác các phần tử con StringValue theo yêu cầu.
Common.UGCValidation.ErrorLabel.Animation_WeightNotPositive,"Hiệu ứng động ""{animationName}"" có giá trị Trọng lượng là {weight}, nhưng Trọng lượng phải lớn hơn 0. Vui lòng điều chỉnh lại hiệu ứng động này."
Common.UGCValidation.ErrorLabel.AssetSchemaMissingItem,Không tìm thấy {ExpectedClass} cần thiết có tên {ExpectedName} trong {ParentPath}
Common.UGCValidation.ErrorLabel.AssetSchemaUnexpectedItems,Các trường hợp sau không thuộc giản đồ được duyệt nên cần được xóa bỏ: {UnexpectedDescendantPaths}.
Common.UGCValidation.ErrorLabel.AssetSchemaWrongRootClass,Tài sản tải lên phải là {ExpectedClass} chứ không phải là {RootClass}.
Common.UGCValidation.ErrorLabel.AssetSchemaWrongRootName,Tài sản tải lên phải được đặt tên là {ExpectedClass} chứ không phải là {RootClass}.
Common.UGCValidation.ErrorLabel.ContentNotEditable,"{InstanceFullName}.{FieldName} còn chứa nội dung có thể chỉnh sửa chưa được lưu. Trước khi đăng, hãy lưu nội dung này thành một tài sản rồi thử lại."
Common.UGCValidation.ErrorLabel.CurveAnim_BodyPartHasPosition,"Bộ phận cơ thể ""{bodyPartName}"" trong CurveAnimation có một rãnh Vị trí (tịnh tiến). Bộ phận cơ thể trong hiệu ứng động chỉ có thể xoay; rãnh vị trí không được phép xoay. Vui lòng xóa rãnh Vị trí khỏi bộ phận cơ thể này."
Common.UGCValidation.ErrorLabel.CurveAnim_BodyPartTranslationExceedsThreshold,"Bộ phận cơ thể ""{bodyPartName}"" trong CurveAnimation đã di chuyển {distance} stud so với vị trí ban đầu. Khoảng cách dịch chuyển tối đa cho phép là {maxDistance} stud. Vui lòng giảm khoảng cách dịch chuyển vị trí của bộ phận cơ thể này."
Common.UGCValidation.ErrorLabel.CurveAnim_BodyPartWithBoneHasPosition,"CurveAnimation chứa các xương HRD/DRD và bộ phận cơ thể ""{bodyPartName}"" có một rãnh Vị trí (tịnh tiến). Khi có bất kỳ xương nào xuất hiện trong hiệu ứng động, để tránh bị tách khớp, các bộ phận cơ thể không được phép tịnh tiến. Vui lòng xóa tất cả các rãnh Vị trí khỏi bộ phận cơ thể."
Common.UGCValidation.ErrorLabel.CurveAnim_BonePositionNotAllowed,Xương {boneName} trong CurveAnimation có một rãnh Vị trí (tịnh tiến). Xương HRD/DRD chỉ có thể xoay; các rãnh vị trí sẽ gây ra hiện tượng tách khớp và không được phép. Vui lòng xóa hiệu ứng động cho vị trí khỏi xương này.
Common.UGCValidation.ErrorLabel.CurveAnim_BoneTranslationExceedsThreshold,"Xương ""{boneName}"" trong CurveAnimation đã di chuyển {distance} stud so với vị trí ban đầu. Khoảng cách dịch chuyển tối đa cho phép là {maxDistance} stud. Vui lòng giảm khoảng cách dịch chuyển vị trí của xương này."
Common.UGCValidation.ErrorLabel.CurveAnim_BonesNotAllowed,CurveAnimation chứa các thư mục xương HRD/DRD hiện chưa được hỗ trợ. Vui lòng xóa tất cả các thư mục con của xương trước khi tải lên.
Common.UGCValidation.ErrorLabel.CurveAnim_BoundsExceeded,Các bộ phận cơ thể trong CurveAnimation không được thấp hơn {minHeight} stud hoặc cách HumanoidRootPart quá {maxDistance} stud. Vui lòng sửa lại hiệu ứng động này.
Common.UGCValidation.ErrorLabel.CurveAnim_ChildrenOnMarkerOrRig,Các mục con MarkerCurves và AnimationRigData của CurveAnimation không được có mức con
Common.UGCValidation.ErrorLabel.CurveAnim_ContainsScripts,"Hệ thống phân cấp của CurveAnimation chứa Scripts, LocalScripts hoặc ModuleScripts. Vui lòng xóa các phân cấp này."
Common.UGCValidation.ErrorLabel.CurveAnim_DuplicateBodyPartFolder,"CurveAnimation chứa thư mục bộ phận cơ thể ""{bodyPartName}"" bị trùng tên tại ""{instancePath}"". Mỗi bộ phận cơ thể chỉ được xuất hiện tối đa một lần trong hệ thống phân cấp của hiệu ứng động."
Common.UGCValidation.ErrorLabel.CurveAnim_FetchFailed,Không tải được dữ liệu CurveAnimation. Tài sản hiệu ứng động có thể không hợp lệ hoặc không truy cập được.
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidBodyPartHierarchy,CurveAnimation chứa Thư mục {folderName} được đặt tên theo bộ phận cơ thể có hệ thống phân cấp không hợp lệ (thư mục này có các thư mục con không hợp lệ hoặc chưa được thiết lập chính xác)
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidBoneName,"Thư mục ""{boneName}"" trong CurveAnimation không phải là tên xương HRD/DRD hợp lệ. Các thư mục con của hiệu ứng động phải là bộ phận cơ thể R15 hợp lệ hoặc tên xương được công nhận (ví dụ: HeadBase, Spine, Chest, LeftClavicle, RightClavicle, LeftToeBase, RightToeBase, hoặc các xương ngón tay như LeftHandIndex1)."
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidCurveData,CurveAnimation chứa các Đường cong có Thời gian hoặc Giá trị không hợp lệ. Vui lòng sửa lại hiệu ứng động này.
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidInstanceTypes,Hệ thống phân cấp của CurveAnimation chỉ được chứa {allowedTypes}. Vui lòng xóa mọi loại Đối tượng khác.
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidLength,CurveAnimation phải có độ dài từ {minLength} đến {maxLength} giây. Vui lòng sửa lại hiệu ứng động này.
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidMarkerData,"CurveAnimation chứa các MarkerCurve có Thời gian hoặc Giá trị không hợp lệ, hoặc Giá trị quá dài. Vui lòng sửa lại hiệu ứng động này."
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidNumericalData,CurveAnimation chứa các Đường cong có dữ liệu dạng số không hợp lệ. Vui lòng sửa lại hiệu ứng động này.
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidRigData,AnimationRigData không vượt qua được quy trình xác thực nội bộ. Đảm bảo AnimationRigData đã được thiết lập chính xác.
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidRigDataR15Plus,AnimationRigData không vượt qua được quy trình xác thực nội bộ R15+. Hãy đảm bảo AnimationRigData đã được thiết lập chính xác cho hiệu ứng động của xương.
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidTags,CurveAnimation chỉ được chứa một thẻ dấu thời gian duy nhất. Vui lòng xóa tất cả các thẻ khác.
Common.UGCValidation.ErrorLabel.CurveAnim_JointRotationExceeded,"Trong CurveAnimation, tại thời điểm {time} giây, khớp {bodyPart} có góc xoay {rotation} độ so với tư thế nghỉ. Góc xoay tối đa được phép là {maxRotation} độ. Vui lòng điều chỉnh lại hiệu ứng động này."
Common.UGCValidation.ErrorLabel.CurveAnim_KeysTooClose,CurveAnimation chứa Đường cong {curvePath} có thời gian quá sát nhau đối với hiệu ứng động có tốc độ khung hình tối đa {maxFPS} fps. Vui lòng sửa lại hiệu ứng động này.
Common.UGCValidation.ErrorLabel.CurveAnim_LoopingNotEnabled,"CurveAnimation ""{animationName}"" chưa bật tính năng Vòng lặp. HÌnh động được tải lên chợ phải có tính năng vòng lặp. Vui lòng bật thuộc tính Loop."
Common.UGCValidation.ErrorLabel.CurveAnim_MultipleBodyRoots,CurveAnimation chứa nhiều Thư mục con đặt tên theo bộ phận cơ thể hoặc HumanoidRootPart. Đảm bảo chỉ có một Thư mục con được đặt tên theo bộ phận cơ thể hoặc HumanoidRootPart.
Common.UGCValidation.ErrorLabel.CurveAnim_MultipleRigData,CurveAnimation chứa nhiều mục con AnimationRigData. Đảm bảo chỉ có một mục con AnimationRigData.
