Key,Value
Authentication.Login.LinkIllegalChildAccountLinking,Nie udało się połączyć tego konta Roblox z kontem dziecka na konsoli Xbox. Spróbuj użyć innego konta lub sprawdź ustawienia.
Authentication.Login.Response.AlreadyLinked,To konto Roblox jest już powiązane z innym konto w {platform}. Zaloguj się na inne konto Roblox.
Authentication.Login.Response.IncorrectEmailOrPassword,Nieprawidłowy adres e-mail lub hasło.
Authentication.Login.Response.IncorrectOtpCode,Kod jest nieprawidłowy. Sprawdź go i spróbuj ponownie.
Authentication.Login.Response.IncorrectPhoneOrPassword,Nieprawidłowy numer telefonu lub hasło.
Authentication.Login.Response.IncorrectUsernamePassword,Nieprawidłowa nazwa użytkownika lub hasło.
Authentication.Login.Response.InvalidPasskeyCredential,"Nie można zalogować się za pomocą tego klucza dostępu. Aby odzyskać dostęp, kliknij „Nie pamiętam hasła lub nazwy użytkownika”."
Authentication.Login.Response.MoreThanOneUsername,Twój adres e-mail jest powiązany z więcej niż jedną nazwą użytkownika. Zaloguj się za pomocą nazwy użytkownika.
Authentication.Login.Response.PlatformAlreadyLinked,To konto {platform} jest już powiązane z innym kontem Roblox. Zaloguj się na powiązane konto Roblox.
Authentication.Login.Response.RelinkingFreeze,To konto Roblox zostało już powiązane z innym konto w {platform} w ciągu ostatnich 90 dni. Zaloguj się na inne konto Roblox.
Authentication.Login.Response.Require2FA,"Weryfikacja dwuetapowa nie jest obsługiwana na konsoli. Aby bezpiecznie się zalogować, postępuj zgodnie z instrukcjami po prawej stronie."
Authentication.Login.Response.Require2FAGeneric,"Wymagana dodatkowa weryfikacja nie jest obsługiwana na tym urządzeniu. Aby bezpiecznie się zalogować, postępuj zgodnie z instrukcjami po prawej stronie."
Authentication.Login.Response.ServiceUnavailable,Usługa niedostępna. Spróbuj ponownie później.
Authentication.Login.Response.SomethingWentWrong,
Authentication.Login.Response.UnknownErrorLoginWithDifferentMethod,Coś poszło nie tak. Spróbuj zalogować się w inny sposób.
Authentication.Login.Response.UnverifiedEmailLoginWithUsername,Twój adres e-mail nie jest zweryfikowany. Zaloguj się za pomocą nazwy użytkownika.
Authentication.Login.WeChat.AntiAddictionText,"Bojkotuj szkodliwe projekty i odmawiaj dołączenia do projektów pirackich. Dbaj o własne bezpieczeństwo i uważaj na oszustwa. Odwiedzanie projektów pozytywnie wpływa na mózg, ale gdy robisz to zbyt często, możesz sobie zaszkodzić. Dobrze zarządzaj czasem i prowadź zdrowy tryb życia."
Authentication.SignUp.Button.RetryLogIn,Spróbuj zalogować się ponownie
Authentication.SignUp.Description.AccountAlreadyLinked,Twoje konto w {platformAccountName} jest już połączone z kontem Roblox. Spróbuj zalogować się ponownie.
Authentication.SignUp.Description.VerificationLinkingText.VariableButtonName,"Twoje konto Roblox zostanie połączone z Twoim konto w {platform}. Możesz w dowolnym momencie rozłączyć konta w ustawieniach. Możliwość połączenia kolejnego konto w {platform} może być dostępna dopiero po upływie określonego czasu. Klikając {ctaButton}, akceptujesz Warunki korzystania z usługi, w tym klauzulę arbitrażową, i Zasady ochrony prywatności."
Authentication.SignUp.Heading.CountryCodeSelector,Wybierz kraj
Authentication.SignUp.Heading.RetryLogIn,
Authentication.SignUp.Response.ErrorTryAgain,
Authentication.TwoStepVerification.Action.GoToSecurity,
Authentication.TwoStepVerification.Label.TwoStepRequired,"Do kolejnych transakcji wymagana jest weryfikacja dwuetapowa. Wybierz kolejno Ustawienia > Zabezpieczenia, aby przeprowadzić weryfikację dwuetapową."
Authentication.TwoStepVerification.Response.TooManyAttempts,Zbyt wiele prób. Spróbuj ponownie później.
Authentication.TwoStepVerification.Title.VerificationRequired,Wymagana jest weryfikacja
AvatarGeneration.SelfieConsent.AgreeButton,Zgadzam się
AvatarGeneration.SelfieConsent.BodyTextLink,"Przesyłając obraz, potwierdzasz, że masz prawo do jego używania i wyrażasz zgodę na gromadzenie, wykorzystywanie i udostępnianie przez Robloxa jego renderowania Gen AI twórcom w celu tworzenia awatarów."
AvatarGeneration.SelfieConsent.CancelButton,
AvatarGeneration.SelfieConsent.PrivacyLinkText,Zasady ochrony prywatności
AvatarGeneration.SelfieConsent.QRBody,"{fontStart}Użyj telefonu, aby zeskanować kod QR i zrobić selfie.{fontEnd}"
AvatarGeneration.SelfieConsent.QRErrorBody,"{fontStart}Aby otrzymać nowy kod QR, zacznij od nowa w grze lub w projekcie.{fontEnd}"
AvatarGeneration.SelfieConsent.QRErrorTitle,{fontStart}Sesja wygasła{fontEnd}
AvatarGeneration.SelfieConsent.QRTitle,"{fontStart}Zeskanuj kod QR, aby rozpocząć{fontEnd}"
AvatarGeneration.SelfieConsent.Title,"Użyj obrazu, aby wygenerować mojego awatara."
Common.GameSorts.Label.Favorites,Ulubione
Common.Presence.Label.InExperience,W projekcie
Common.Presence.Label.Invisible,Niewidoczny
Common.Presence.Label.Offline,Offline
Common.Presence.Label.Online,Online
Common.Presence.Label.RobloxStudio,Roblox Studio
Common.UGCValidation.ErrorLabel.AQSFail_AnimationTooLong,Animacja jest za długa ({duration} s). Animacje emotikonów mogą trwać maksymalnie {maxLength} s.
Common.UGCValidation.ErrorLabel.AQSFail_AnimationTooShort,Animacja jest za krótka ({duration} s). Animacje emotikonów muszą trwać dłużej niż {minLength} s.
Common.UGCValidation.ErrorLabel.AQSFail_MeshIslandML,"Twoje ciało zawiera małe odłączone komponenty siatki (wyspy siatki). Usuń unoszące się elementy geometryczne i upewnij się, że wszystkie części siatki są prawidłowo połączone."
Common.UGCValidation.ErrorLabel.AQSFail_TooManyDisconnectedComponents,"Jakość zasobu: {partName} ma odłączone komponenty ({num_disconnected_components}), które przekraczają ich maksymalną liczbę ({max_disconnected_components})."
Common.UGCValidation.ErrorLabel.AQSInputDataError,"Nie można poprawnie obliczyć oceny jakości, ponieważ dane wejściowe są nieprawidłowe lub niekompletne. Sprawdź swój model lub zgłoś błąd"
Common.UGCValidation.ErrorLabel.AQSInternalError,Nie można wygenerować wyniku z powodu błędu jakości zasobu. Sprawdź poprawność danych wejściowych i spróbuj ponownie lub zgłoś błąd.
Common.UGCValidation.ErrorLabel.AQSWarn_CageMeshDistance,"Ostrzeżenie dotyczące jakości zasobu: Wynik odległości między obramowaniem a siatką wynosi {score}. Maksymalna odległość między obramowaniem zewnętrznym a siatką wynosi {max_distance}, {negative_sdf_percent}% wierzchołków obramowania zewnętrznego znajduje się wewnątrz siatki renderowania."
Common.UGCValidation.ErrorLabel.AQSWarn_CageMeshDistanceAvatar,"Ostrzeżenie dotyczące jakości zasobu: Wynik odległości obramowania ciała wynosi {score}. Maksymalna odległość między obramowaniem ciała a siatką wynosi {max_distance}, {negative_sdf_percent}% wierzchołków obramowania ciała znajduje się wewnątrz siatki ciała."
Common.UGCValidation.ErrorLabel.AQSWarn_CageMeshDistanceHead,"Ostrzeżenie dotyczące jakości zasobu: Wynik odległości obramowania głowy wynosi {score}. Maksymalna odległość między obramowaniem głowy a siatką wynosi {max_distance}, {negative_sdf_percent}% wierzchołków obramowania głowy znajduje się wewnątrz siatki głowy."
Common.UGCValidation.ErrorLabel.AQSWarn_CageRelevancy,Ostrzeżenie dotyczące jakości zasobu: Wynik trafności obramowania wynosi {score}. {irrelevant_percent}% zmodyfikowanych wierzchołków zewnętrznego obramowania nie obejmuje akcesorium.
Common.UGCValidation.ErrorLabel.AQSWarn_CageUV,Ostrzeżenie dotyczące jakości zasobu: Wynik UV obramowania wynosi {score} dla {cage_name}. Nieprawidłowa liczba UV: {incorrect_uv_count}.
Common.UGCValidation.ErrorLabel.AQSWarn_DegenTriangles,Jakość zasobu: {partName} ma {degenerate_triangle_percent}% zdegenerowanych trójkątów (wynik: {score}).
Common.UGCValidation.ErrorLabel.AQSWarn_DynamicHead,Ostrzeżenie dotyczące jakości zasobu: Wynik dynamicznego wyrazu twarzy wynosi {score}.
Common.UGCValidation.ErrorLabel.AQSWarn_JointNumber,"Jakość zasobu: konfiguracja stawów uzyskała wynik {score} (stawy: {joint_number}, lewa ręka: {left_hand_joint_number}, prawa ręka: {right_hand_joint_number})."
Common.UGCValidation.ErrorLabel.AQSWarn_MeshIslandVolume,Jakość zasobu: {partName} ma małe odłączone wyspy ({num_small_volume_islands}) spośród wszystkich komponentów ({num_disconnected_components}) (wynik: {score}).
Common.UGCValidation.ErrorLabel.AQSWarn_MeshManifold,Jakość zasobu: {partName} ma problemy z rozmaitością siatki (wynik: {score}).
Common.UGCValidation.ErrorLabel.AQSWarn_MeshNotWatertight,Jakość zasobu: siatka {partName} nie jest szczelna ({boundary_edges_percent}% krawędzi granicznych).
Common.UGCValidation.ErrorLabel.AQSWarn_MeshOutsideOuterCage,Ostrzeżenie dotyczące jakości zasobu: Wynik zawartości siatki wynosi {score}. {mesh_outside_outer_cage_percent}% wierzchołków siatki znajduje się poza obramowaniem zewnętrznym.
Common.UGCValidation.ErrorLabel.AQSWarn_MissingData,"Nie można obliczyć oceny jakości zasobu dla {measureName}, ponieważ dane wejściowe były niekompletne lub nieprawidłowe. Nie blokuje to przesyłania."
Common.UGCValidation.ErrorLabel.AQSWarn_TextureComplexity,Jakość zasobu: tekstura {textureName} ma niską złożoność (wynik: {score}).
Common.UGCValidation.ErrorLabel.AQSWarn_TextureResolution,Jakość zasobu: tekstura {textureName} ma rozdzielczość {texture_width} x {texture_height} (wynik: {score}).
Common.UGCValidation.ErrorLabel.AQSWarn_TriangleIntersection,Jakość zasobu: {partName} ma {intersecting_tri_face_percent}% przecinających się powierzchni trójkątnych (wynik: {score}).
Common.UGCValidation.ErrorLabel.AQSWarn_UVBound,Jakość zasobu: {partName} ma {uv_outside_bound_vert_percent}% wierzchołków UV poza granicami (wynik: {score}).
Common.UGCValidation.ErrorLabel.AQSWarn_VertexSimilarity,Jakość zasobu: {partName} ma {similar_vertex_percent}% podobnych wierzchołków (wynik: {score}).
Common.UGCValidation.ErrorLabel.AccessoryAttachmentOutOfBounds,Punkt zaczepienia akcesorium „{AttachmentName}” w „{PartName}” musi być umieszczony blisko powierzchni siatki. Bieżąca pozycja [{CurrentPosition}] znajduje się poza prawidłowym obszarem. Przybliż ją do [{ClosestValidPosition}].
Common.UGCValidation.ErrorLabel.AccessorySkinning_ExtraJoint,"Uchwyt jest połączony skórką ze stawem {jointName}, który nie jest częścią dozwolonego schematu. Dozwolone są wyłącznie standardowe stawy R15 oraz stawy do przenoszenia skinningu."
Common.UGCValidation.ErrorLabel.AccessorySkinning_MissingTransferJoint,"{assetType} musi używać transferu skinningu, ale brakuje wymaganego stawu {requiredJointName}."
Common.UGCValidation.ErrorLabel.AccessorySkinning_NotLeaderOrFollower,"Uchwyt jest połączony skórką ze stawem {jointName}, ale ten zasób musi być połączony skórką automatycznie. Możesz połączyć skórką wyłącznie ze stawem {validJointNameList}."
Common.UGCValidation.ErrorLabel.AccessorySkinning_RequiredSkinningTransfer,{assetType} musi używać transferu skinningu. Ustaw WrapLayer.AutoSkin na EnabledOverride.
Common.UGCValidation.ErrorLabel.AccessorySkinning_RigidIsSkinned,"Akcesorium sztywne zawiera dane skinningu, które nie są obsługiwane. Upewnij się, że kości nie są importowane wraz z siatką."
Common.UGCValidation.ErrorLabel.AccessorySkinning_TransferJointWithoutAutoSkin,"Uchwyt zawiera staw {jointName}, co jest dozwolone tylko wtedy, gdy parametr WrapLayer.AutoSkin jest ustawiony na EnabledOverride."
Common.UGCValidation.ErrorLabel.AccessorySkinning_WeightNotFull,Wierzchołki skinningowane ze stawami transferowymi muszą mieć pełną wagę.
Common.UGCValidation.ErrorLabel.AnimationPack_DuplicateAnimationId,"Pakiet animacji zawiera zduplikowany identyfikator animacji „{animationId}”, który jest używany przez wiele klipów: {instancePaths}. Każdy klip animacji musi odwoływać się do unikalnego zasobu animacji."
Common.UGCValidation.ErrorLabel.AnimationPack_InvalidR15AnimChildren,"W pakiecie animacji brakuje oczekiwanych typów animacji: {missingAnimationTypes}. Każdy typ animacji musi mieć jeden folder R15Anim zawierający dokładnie takie elementy podrzędne StringValue, które są dla niego oczekiwane."
Common.UGCValidation.ErrorLabel.Animation_WeightNotPositive,"Animacja „{animationName}” ma wartość wagi równą {weight}, ale musi ona być większa od 0. Popraw animację."
Common.UGCValidation.ErrorLabel.AssetSchemaMissingItem,Nie można znaleźć wymaganego elementu typu {ExpectedClass} o nazwie {ExpectedName} wewnątrz {ParentPath}
Common.UGCValidation.ErrorLabel.AssetSchemaUnexpectedItems,Następujące instancje nie są częścią zatwierdzonego schematu i należy je usunąć: {UnexpectedDescendantPaths}.
Common.UGCValidation.ErrorLabel.AssetSchemaWrongRootClass,"Przesłany zasób powinien być typu {ExpectedClass}, a jest typu {RootClass}."
Common.UGCValidation.ErrorLabel.AssetSchemaWrongRootName,"Przesłany zasób powinien mieć nazwę {ExpectedClass}, a zamiast tego ma nazwę {RootClass}."
Common.UGCValidation.ErrorLabel.ContentNotEditable,{InstanceFullName}.{FieldName} nadal zawiera niezapisaną edytowalną treść. Zapisz ją jako zasób przed opublikowaniem i spróbuj ponownie.
Common.UGCValidation.ErrorLabel.CurveAnim_BodyPartHasPosition,Część ciała „{bodyPartName}” w CurveAnimation ma ścieżkę pozycji (translacji). Części ciała w animacji mogą być tylko obracane; ścieżki pozycji nie są dozwolone. Usuń ścieżkę pozycji z tej części ciała.
Common.UGCValidation.ErrorLabel.CurveAnim_BodyPartTranslationExceedsThreshold,Część ciała „{bodyPartName}” w CurveAnimation przemieszcza się o {distance} studów od pozycji początkowej. Maksymalna dozwolona translacja to {maxDistance} studów. Zmniejsz ruch pozycyjny części ciała.
Common.UGCValidation.ErrorLabel.CurveAnim_BodyPartWithBoneHasPosition,"CurveAnimation zawiera kości HRD/DRD, a część ciała „{bodyPartName}” ma ścieżkę pozycji (translacji). Gdy w animacji znajdują się jakiekolwiek kości, żadne części ciała nie mogą być przesuwane, aby zapobiec rozdzieleniu stawów. Usuń wszystkie ścieżki pozycji z części ciała."
Common.UGCValidation.ErrorLabel.CurveAnim_BonePositionNotAllowed,Kość {boneName} w CurveAnimation ma ścieżkę pozycji (translacji). Kości HRD/DRD mogą być tylko obracane; ścieżki pozycji powodują rozdzielenie stawów i nie są dozwolone. Usuń animację pozycji z tej kości.
Common.UGCValidation.ErrorLabel.CurveAnim_BoneTranslationExceedsThreshold,Kość „{boneName}” w CurveAnimation przemieszcza się o {distance} studów od pozycji początkowej. Maksymalna dozwolona translacja to {maxDistance} studów. Zmniejsz ruch pozycyjny kości.
Common.UGCValidation.ErrorLabel.CurveAnim_BonesNotAllowed,"CurveAnimation zawiera foldery kości HRD/DRD, które nie są jeszcze obsługiwane. Usuń wszystkie podfoldery kości przed przesłaniem."
Common.UGCValidation.ErrorLabel.CurveAnim_BoundsExceeded,Części ciała w CurveAnimation nie mogą znajdować się na wysokości poniżej {minHeight} studów ani powyżej {maxDistance} studów od HumanoidRootPart. Popraw animację.
Common.UGCValidation.ErrorLabel.CurveAnim_ChildrenOnMarkerOrRig,"Elementy podrzędne CurveAnimation, MarkerCurves i AnimationRigData nie mogą mieć elementów podrzędnych"
Common.UGCValidation.ErrorLabel.CurveAnim_ContainsScripts,"Hierarchia CurveAnimation zawiera elementy Scripts, LocalScripts lub ModuleScripts. Usuń je."
Common.UGCValidation.ErrorLabel.CurveAnim_DuplicateBodyPartFolder,Obiekt CurveAnimation zawiera zduplikowany folder części ciała „{bodyPartName}” w „{instancePath}”. Każda część ciała może pojawić się co najwyżej raz w hierarchii animacji.
Common.UGCValidation.ErrorLabel.CurveAnim_FetchFailed,Nie udało się wczytać danych CurveAnimation. Zasób animacji może być nieprawidłowy lub niedostępny.
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidBodyPartHierarchy,"CurveAnimation zawiera folder części ciała {folderName}, który ma nieprawidłową hierarchię (ma elementy podrzędne, które są niedozwolone lub skonfigurowane nieprawidłowo)."
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidBoneName,"Folder „{boneName}” w CurveAnimation nie jest rozpoznaną nazwą kości HRD/DRD. Podfoldery animacji muszą być albo prawidłowymi częściami ciała R15, albo rozpoznanymi nazwami kości (np. HeadBase, Spine, Chest, LeftClavicle, RightClavicle, LeftToeBase, RightToeBase lub kości palców, takie jak LeftHandIndex1)."
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidCurveData,CurveAnimation zawiera Curve z nieprawidłowym czasem (Time) lub wartością (Value). Popraw animację.
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidInstanceTypes,Hierarchia CurveAnimation może zawierać wyłącznie {allowedTypes}. Usuń wszelkie inne typy instancji.
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidLength,CurveAnimation musi trwać od {minLength} do {maxLength} sekund. Popraw animację.
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidMarkerData,CurveAnimation zawiera MarkerCurves z nieprawidłowym czasem (Time) lub wartością (Value) albo wartość (Value) jest za długa. Popraw animację.
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidNumericalData,CurveAnimation zawiera Curve z nieprawidłowymi danymi liczbowymi. Popraw animację.
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidRigData,"Obiekt AnimationRigData nie przeszedł wewnętrznej walidacji. Upewnij się, że obiekt AnimationRigData został prawidłowo skonfigurowany."
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidRigDataR15Plus,"Obiekt AnimationRigData nie przeszedł wewnętrznej walidacji R15+. Upewnij się, że obiekt AnimationRigData został prawidłowo skonfigurowany dla animacji kości."
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidTags,CurveAnimation może zawierać wyłącznie jeden tag znacznika czasu. Usuń wszystkie pozostałe tagi.
Common.UGCValidation.ErrorLabel.CurveAnim_JointRotationExceeded,W CurveAnimation w {time} sekundzie staw {bodyPart} ma kąt obrotu wynoszący {rotation} stopni od pozycji spoczynkowej. Maksymalny dozwolony kąt to {maxRotation} stopni. Popraw animację.
Common.UGCValidation.ErrorLabel.CurveAnim_KeysTooClose,"CurveAnimation zawiera krzywą {curvePath} z kluczami, które są zbyt blisko siebie w czasie dla animacji o maksymalnej liczbie klatek na sekundę wynoszącej {maxFPS}. Popraw animację."
Common.UGCValidation.ErrorLabel.CurveAnim_LoopingNotEnabled,CurveAnimation „{animationName}” nie ma włączonej pętli. Animacje przesyłane na rynek muszą być zapętlone. Włącz właściwość Loop.
Common.UGCValidation.ErrorLabel.CurveAnim_MultipleBodyRoots,"CurveAnimation zawiera więcej niż jeden folder podrzędny z nazwą części ciała lub HumanoidRootPart. Upewnij się, że istnieje tylko jeden folder podrzędny o nazwie części ciała lub HumanoidRootPart."
Common.UGCValidation.ErrorLabel.CurveAnim_MultipleRigData,"CurveAnimation zawiera więcej niż jeden element podrzędny AnimationRigData. Upewnij się, że istnieje tylko jeden element podrzędny AnimationRigData."
Common.UGCValidation.ErrorLabel.CurveAnim_NegativeKeyTime,"CurveAnimation zawiera krzywą {curvePath} z kluczem, który ma ujemny czas. Popraw animację."
Common.UGCValidation.ErrorLabel.CurveAnim_NoBodyRoot,"CurveAnimation nie zawiera żadnych folderów podrzędnych z nazwami części ciała ani HumanoidRootPart. Upewnij się, że istnieje jeden (i tylko jeden) folder podrzędny nazwany częścią ciała lub HumanoidRootPart."
Common.UGCValidation.ErrorLabel.CurveAnim_NoJointManipulation,CurveAnimation nie zawiera żadnych manipulacji stawami.
Common.UGCValidation.ErrorLabel.CurveAnim_NoRigData,"CurveAnimation nie zawiera żadnych elementów podrzędnych AnimationRigData. Upewnij się, że istnieje jeden (i tylko jeden) element podrzędny AnimationRigData."
Common.UGCValidation.ErrorLabel.CurveAnim_NotCurveAnimation,"Animacja, do której się odwołujesz, nie jest obiektem CurveAnimation. Upewnij się, że animacja została prawidłowo przesłana."
Common.UGCValidation.ErrorLabel.CurveAnim_PartTooFar,W CurveAnimation w czasie {time} s część ciała {bodyPart} znajduje się w odległości {distance} studów od HumanoidRootPart. Części ciała nie mogą znajdować się dalej niż w odległości {maxDistance} studów od HumanoidRootPart. Popraw animację.
Common.UGCValidation.ErrorLabel.CurveAnim_PartTooLow,W CurveAnimation w czasie {time} s część ciała {bodyPart} znajduje się na wysokości {height} studów od HumanoidRootPart. Części ciała nie mogą znajdować się niżej niż na wysokości {minHeight} studów od HumanoidRootPart. Popraw animację.
Common.UGCValidation.ErrorLabel.CurveAnim_PositionSeparation,CurveAnimation zawiera rozdzielenie części ciała pod względem położenia. Tylko LowerTorso może zmieniać położenie. Wszystkie pozostałe części ciała mogą zmieniać jedynie swoją orientację. {bodyPart} przemieszcza się na odległość ponad {maxMovement} studów od swojej kości nadrzędnej. Popraw animację.
