Key,Value
Amp.IDVUpsell.Directions.IDBody,"Sürücü Belgesi, Pasaport, Kimlik Kartı, Oturma İzni"
Amp.IDVUpsell.Directions.IDHeader,Geçerli bir kimlik belgesi hazırla
Amp.IDVUpsell.Directions.PhoneBody,Devam etmek için bir akıllı telefona ihtiyacın var
Amp.IDVUpsell.Directions.PhoneHeader,Bir akıllı telefon kullan
Amp.IDVUpsell.Modal.Disclaimer,"Lütfen Dikkat: Kimlik doğrulama sürecini, üçüncü taraf hizmet sağlayıcımızla başlatmak üzeresin. Bu işlem aracılığıyla toplanan bilgiler, hesabının güvenliğini sağlamak ve/veya Roblox özelliklerini etkinleştirmek amacıyla kullanılır."
Amp.IDVUpsell.Modal.PrivacyLinkText,Roblox Biyometrik Gizlilik Bildirimi
Amp.IDVUpsell.Modal.QRHeaderText,Başlamak için QR Kodunu tara
Amp.IDVUpsell.Modal.Title,Yaş Doğrulaması Gerekli
Amp.IDVUpsell.PrivacyPageHeader,Gizlilik Politikası
Amp.Upsell.Action.AskNow,Şimdi İste
Amp.Upsell.Description.PrologueEnablePurchase,Bölgesel kısıtlamalar nedeniyle bu satın alım işlemini gerçekleştirmek için ebeveyn iznine ihtiyacın var.
Amp.Upsell.Description.PrologueJoinExperience,Bu deneyime katılabilmek için ebeveyn iznine ihtiyacın var.
Amp.Upsell.Description.PrologueTextVpc,Ebeveyn iznine ihtiyacın var.
Amp.Upsell.Description.PrologueUnblockUser,{displayName} adlı kullanıcının engelini kaldırmak için ebeveyn iznine ihtiyacın var
Amp.Upsell.Message.EmailSent,{parentEmail} adresine bir e-posta yolladık
Amp.Upsell.Message.EmailSentPluralParent,Hesabına bağlantılı ebeveynlerine bir e-posta gönderdik
Amp.Upsell.Title.AskYourParent,Ebeveynine sor
Amp.Upsell.Title.RequestSent,Talep gönderildi
Application.Logout.Action.Logout,Çıkış Yap
Application.Logout.Message.Confirmation,Çıkış yapmak istediğine emin misin?
Authentication.AccountSwitch.Action.SwitchAccount,Hesap Değiştir
Authentication.AccountSwitch.Header.SwitchAccountSentenceCase,Hesap değiştir
Authentication.CrossDevice.Heading.QuickLogin,Hızlı giriş
Authentication.Login.Action.QuickSignIn,
Authentication.Login.Button.CloseAndSwitchPlatformAccount,{platformAccountName} hesabını değiştirmek için Roblox'tan çıkış yap
Authentication.Login.Button.UseDifferentRobloxAccount,Farklı bir Roblox hesabı kullan
Authentication.Login.Error.PasskeyOnlyAccount,Hesabına yalnızca giriş yapmak için bir geçiş anahtarı ayarlanmış. Geçiş anahtarınla giriş yapmayı dene veya hesabını kurtar.
Authentication.Login.Error.PlatformAccountConnectionFailure,Platform hesabı doğrulanamıyor. Lütfen daha sonra tekrar dene.
Authentication.Login.Heading.IncompatibleAccounts,Uyumsuz Hesaplar
Authentication.Login.Label.LearnMore,Daha fazla bilgi edin
Authentication.Login.LinkIllegalChildAccountLinking,Bu Roblox hesabı bir Xbox çocuk hesabına bağlanamadı. Lütfen başka bir hesabı dene veya ayarlarını kontrol et.
Authentication.Login.Response.AlreadyLinked,Bu Roblox hesabı zaten {platform} için hesap farklı bir hesaba bağlı. Lütfen farklı bir Roblox hesabıyla giriş yapmayı dene.
Authentication.Login.Response.IncorrectEmailOrPassword,Hatalı e-posta veya şifre.
Authentication.Login.Response.IncorrectOtpCode,Kodun hatalı. Lütfen kontrol edip tekrar dene.
Authentication.Login.Response.IncorrectPhoneOrPassword,Hatalı telefon veya şifre.
Authentication.Login.Response.IncorrectUsernamePassword,Hatalı kullanıcı adı veya şifre.
Authentication.Login.Response.InvalidPasskeyCredential,"Bu geçiş anahtarıyla giriş yapılamıyor. Yeniden erişim sağlamak için şuraya git: ""Şifreyi veya Kullanıcı Adını Unuttum""."
Authentication.Login.Response.MoreThanOneUsername,E-postan birden fazla kullanıcı adıyla ilişkilendirilmiş. Lütfen kullanıcı adınla giriş yap.
Authentication.Login.Response.PlatformAlreadyLinked,Bu {platform} hesabı zaten başka bir Roblox hesabına bağlı. Lütfen bağlı Roblox hesabıyla giriş yap.
Authentication.Login.Response.RelinkingFreeze,Bu Roblox hesabı son 90 gün içinde {platform} için hesap bir hesaba bağlandı. Lütfen farklı bir Roblox hesabıyla giriş yapmayı dene.
Authentication.Login.Response.Require2FA,"2 Aşamalı Doğrulama, konsolda desteklenmiyor. Güvenli bir şekilde oturum açmak için lütfen sağdaki talimatları izle."
Authentication.Login.Response.Require2FAGeneric,"Gerekli ek doğrulama, bu cihazda desteklenmiyor. Güvenli bir şekilde oturum açmak için lütfen sağdaki talimatları izle."
Authentication.Login.Response.ServiceUnavailable,Hizmet kullanılamıyor. Lütfen daha sonra tekrar dene.
Authentication.Login.Response.SomethingWentWrong,Bir şeyler yanlış gitti. Lütfen daha sonra tekrar dene.
Authentication.Login.Response.UnknownErrorLoginWithDifferentMethod,Bir şeyler yanlış gitti. Lütfen başka bir yöntemle giriş yapmayı dene.
Authentication.Login.Response.UnverifiedEmailLoginWithUsername,E-postan doğrulanmadı. Lütfen kullanıcı adınla giriş yap.
Authentication.Login.WeChat.AntiAddictionText,"Kötü deneyimleri boykot et ve korsan deneyimlerden kaçın. Kandırılma ve kendini savunma konusunda bilinçli ol. Deneyim ziyaretleri, zihnin için faydalıdır ancak çok fazla deneyim ziyareti, sağlığına zarar verebilir. Zamanını iyi kullan ve sağlıklı bir yaşam tarzı benimsemeye özen göster."
Authentication.SignUp.Button.RetryLogIn,Giriş yapmayı tekrar dene
Authentication.SignUp.Description.AccountAlreadyLinked,{platformAccountName} için hesap zaten bir Roblox hesabına bağlı. Lütfen tekrar giriş yapmayı dene.
Authentication.SignUp.Description.VerificationLinkingText.VariableButtonName,"Roblox hesabın, {platform} için hesap bağlanacak. Bu bağlantıyı Ayarlar ekranından istediğin zaman kopartabilirsin. {platform} için hesap başka bir hesaba bağlanmadan önce bir bekleme süresi olabilir. {ctaButton} düğmesine tıklayarak tahkim maddesi de dâhil olmak üzere Kullanım Koşulları'nı kabul etmiş ve Gizlilik Politikası'nı onaylamış olursun."
Authentication.SignUp.Heading.CountryCodeSelector,Ülke seç
Authentication.SignUp.Heading.RetryLogIn,
Authentication.SignUp.Response.ErrorTryAgain,
Authentication.TwoStepVerification.Action.GoToSecurity,
Authentication.TwoStepVerification.Label.TwoStepRequired,Daha fazla işlem yapabilmek için 2 Aşamalı Doğrulama gerekiyor. 2 Aşamalı Doğrulamayı tamamlamak için Ayarlar > Güvenlik menüsüne git.
Authentication.TwoStepVerification.Response.TooManyAttempts,Çok fazla girişimde bulunuldu. Lütfen daha sonra tekrar dene.
Authentication.TwoStepVerification.Title.VerificationRequired,Doğrulama Gerekli
AvatarGeneration.SelfieConsent.AgreeButton,Kabul Et
AvatarGeneration.SelfieConsent.BodyTextLink,"Bir görsel yükleyerek, onu kullanma hakkına sahip olduğunu onaylamış ve Roblox'un bu görselin Gen AI tarafından dönüştürülmüş hâlini avatar yaratımı amacıyla toplamasına, kullanmasına ve yaratıcılarla paylaşmasına onay vermiş olursun."
AvatarGeneration.SelfieConsent.CancelButton,
AvatarGeneration.SelfieConsent.PrivacyLinkText,
AvatarGeneration.SelfieConsent.QRBody,{fontStart}QR kodunu taramak ve selfie çekmek için telefonunu kullan.{fontEnd}
AvatarGeneration.SelfieConsent.QRErrorBody,{fontStart}Yeni bir QR kodu almak için oyundan veya deneyimden tekrar başla.{fontEnd}
AvatarGeneration.SelfieConsent.QRErrorTitle,{fontStart}Oturumun süresi doldu{fontEnd}
AvatarGeneration.SelfieConsent.QRTitle,Başlamak için {fontStart}QR kodunu tara{fontEnd}
AvatarGeneration.SelfieConsent.Title,Avatarımı oluşturmak için resmi kullan.
Common.GameSorts.Label.Favorites,Favoriler
Common.Presence.Label.InExperience,Deneyim İçi
Common.Presence.Label.Invisible,Görünmez
Common.Presence.Label.Offline,Çevrimdışı
Common.Presence.Label.Online,Çevrimiçi
Common.Presence.Label.RobloxStudio,Roblox Studio
Common.UGCValidation.ErrorLabel.AQSFail_AnimationTooLong,Animasyon çok uzun ({duration} saniye). İfade animasyonları en fazla {maxLength} saniye uzunluğunda olmalıdır.
Common.UGCValidation.ErrorLabel.AQSFail_AnimationTooShort,Animasyon çok kısa ({duration} saniye). İfade animasyonları {minLength} saniyeden uzun olmalıdır.
Common.UGCValidation.ErrorLabel.AQSFail_MeshIslandML,Vücudun küçük bağlantısız mesh bileşenleri (mesh adaları) içeriyor. Lütfen serbest geometriyi kaldır ve tüm mesh parçalarının düzgün şekilde bağlanmasını sağla.
Common.UGCValidation.ErrorLabel.AQSFail_TooManyDisconnectedComponents,"Varlık kalitesi: {partName}, {num_disconnected_components} bağlantısız bileşene sahip ve bu sayı {max_disconnected_components} olan üst sınırı aşıyor."
Common.UGCValidation.ErrorLabel.AQSInputDataError,Girdi verileri yanlış veya eksik olduğu için kalite puanı düzgün şekilde hesaplanamıyor. Lütfen modelini kontrol et veya bir hata raporu gönder
Common.UGCValidation.ErrorLabel.AQSInternalError,Varlık Kalite Hatası nedeniyle puan oluşturulamıyor. Lütfen girdi verilerinin doğruluğunu kontrol edip tekrar dene veya bir hata raporu gönder.
Common.UGCValidation.ErrorLabel.AQSWarn_CageMeshDistance,Varlık kalitesi uyarısı: Kafes-mesh mesafesi skoru {score}. Dış kafes ile mesh arasındaki maksimum mesafe {max_distance}. Dış kafes köşelerinin yüzde {negative_sdf_percent} kadarı görsele dönüştürme mesh'inin içinde.
Common.UGCValidation.ErrorLabel.AQSWarn_CageMeshDistanceAvatar,Varlık kalitesi uyarısı: Vücut kafesi mesafe skoru {score}. Vücut kafesi ile mesh arasındaki maksimum mesafe {max_distance}. Vücut kafesi köşelerinin yüzde {negative_sdf_percent} kadarı vücut mesh'inin içinde.
Common.UGCValidation.ErrorLabel.AQSWarn_CageMeshDistanceHead,Varlık kalitesi uyarısı: Kafa kafesi mesafe skoru {score}. Kafa kafesi ile mesh arasındaki maksimum mesafe {max_distance}. Kafa kafesi köşelerinin yüzde {negative_sdf_percent} kadarı kafa mesh'inin içinde.
Common.UGCValidation.ErrorLabel.AQSWarn_CageRelevancy,Varlık kalitesi uyarısı: Kafes alaka skoru {score}. Değiştirilen dış kafes köşelerinin yüzde {irrelevant_percent} kadarı aksesuarı kapsamıyor.
Common.UGCValidation.ErrorLabel.AQSWarn_CageUV,Varlık kalitesi uyarısı: {cage_name} için kafes UV skoru {score}. Yanlış UV sayısı: {incorrect_uv_count}.
Common.UGCValidation.ErrorLabel.AQSWarn_DegenTriangles,Varlık kalitesi: {partName} için bozuk üçgen oranı yüzde {degenerate_triangle_percent} (skor: {score}).
Common.UGCValidation.ErrorLabel.AQSWarn_DynamicHead,Varlık kalitesi uyarısı: Dinamik kafa ifadesi skoru {score}.
Common.UGCValidation.ErrorLabel.AQSWarn_JointNumber,"Varlık kalitesi: Eklem yapılandırması skoru {score} (eklemler: {joint_number}, sol el: {left_hand_joint_number}, sağ el: {right_hand_joint_number})."
Common.UGCValidation.ErrorLabel.AQSWarn_MeshIslandVolume,"Varlık kalitesi: {partName}, {num_disconnected_components} bileşen içinde {num_small_volume_islands} küçük bağlantısız adaya sahip (puan: {score})."
Common.UGCValidation.ErrorLabel.AQSWarn_MeshManifold,"Varlık kalitesi: {partName}, çok katlı mesh sorunlarına sahip (puan: {score})."
Common.UGCValidation.ErrorLabel.AQSWarn_MeshNotWatertight,"Varlık kalitesi: {partName} adlı mesh, su geçirmez değil (yüzde {boundary_edges_percent} kenar sınırları)."
Common.UGCValidation.ErrorLabel.AQSWarn_MeshOutsideOuterCage,Varlık kalitesi uyarısı: Mesh kapsama skoru {score}. Mesh köşelerinin yüzde {mesh_outside_outer_cage_percent} kadarı dış kafesin dışında.
Common.UGCValidation.ErrorLabel.AQSWarn_MissingData,"Giriş verileri eksik veya geçersiz olduğundan {measureName} için varlık kalitesi skoru hesaplanamadı. Bu, yükleme işlemini engellemez."
Common.UGCValidation.ErrorLabel.AQSWarn_TextureComplexity,Varlık kalitesi: {textureName} dokusu düşük karmaşıklığa sahip (skor: {score}).
Common.UGCValidation.ErrorLabel.AQSWarn_TextureResolution,Varlık kalitesi: {textureName} dokusunun çözünürlüğü {texture_width}x{texture_height} (skor: {score}).
Common.UGCValidation.ErrorLabel.AQSWarn_TriangleIntersection,Varlık kalitesi: {partName} için kesişen üçgen yüzü oranı yüzde {intersecting_tri_face_percent} (skor: {score}).
Common.UGCValidation.ErrorLabel.AQSWarn_UVBound,Varlık kalitesi: {partName} için sınır değerleri dışındaki UV köşesi oranı yüzde {uv_outside_bound_vert_percent} (skor: {score}).
Common.UGCValidation.ErrorLabel.AQSWarn_VertexSimilarity,Varlık kalitesi: {partName} için benzer köşe oranı yüzde {similar_vertex_percent} (skor: {score}).
Common.UGCValidation.ErrorLabel.AccessoryAttachmentOutOfBounds,"""{PartName}"" içindeki ""{AttachmentName}"" aksesuar eklentisi, mesh yüzeyine yakın yerleştirilmelidir. Mevcut konum [{CurrentPosition}], geçerli bölgenin dışında. [{ClosestValidPosition}] konumuna yaklaştır."
Common.UGCValidation.ErrorLabel.AccessorySkinning_ExtraJoint,"Tutamak, izin verilen şemada olmayan {jointName} eklemine giydirildi. Yalnızca standart R15 eklemlerine ve soyma aktarımı eklemlerine izin verilir."
Common.UGCValidation.ErrorLabel.AccessorySkinning_MissingTransferJoint,"{assetType}, soyma aktarımı kullanmalıdır fakat gerekli olan {requiredJointName} eklemi eksik."
Common.UGCValidation.ErrorLabel.AccessorySkinning_NotLeaderOrFollower,İşleyici {jointName} eklemine giydirildi ancak bu varlığın otomatik olarak giydirilmesi gerekir. Yalnızca {validJointNameList} eklemine giydirebilirsin.
Common.UGCValidation.ErrorLabel.AccessorySkinning_RequiredSkinningTransfer,"{assetType}, soyma aktarımı kullanmalıdır. Lütfen WrapLayer.AutoSkin değerini EnabledOverride (Geçersiz Kılma Etkinleştirilmiş) olarak ayarla."
Common.UGCValidation.ErrorLabel.AccessorySkinning_RigidIsSkinned,Rijit aksesuardaki soyma verileri desteklenmiyor. Kemiklerin ağ ile birlikte içe aktarılmamasına dikkat et.
Common.UGCValidation.ErrorLabel.AccessorySkinning_TransferJointWithoutAutoSkin,"İşleyici, yalnızca WrapLayer.AutoSkin değeri EnabledOverride olarak ayarlandığında izin verilen {jointName} eklemini içeriyor."
Common.UGCValidation.ErrorLabel.AccessorySkinning_WeightNotFull,Aktarım eklemlerine giydirilen köşeler tamamen ağırlıklandırılmış olmalıdır.
Common.UGCValidation.ErrorLabel.AnimationPack_DuplicateAnimationId,"Animasyon paketi seti, birden fazla klip tarafından kullanılan ve yinelenen ""{animationId}"" animasyon kimliğini içeriyor: {instancePaths}. Her animasyon klibi benzersiz bir animasyon varlığına dayanmalıdır."
Common.UGCValidation.ErrorLabel.AnimationPack_InvalidR15AnimChildren,"Animasyon paketi setinde beklenen animasyon tipleri ({missingAnimationTypes}) eksik. Her animasyon tipinde, tam olarak beklenen StringValue alt öğelerini içeren bir R15Anim Klasörü olmalıdır."
Common.UGCValidation.ErrorLabel.Animation_WeightNotPositive,"""{animationName}"" animasyonunun Ağırlık değeri {weight}, ancak Ağırlık 0'dan büyük olmalıdır. Lütfen animasyonu düzelt."
Common.UGCValidation.ErrorLabel.AssetSchemaMissingItem,{ParentPath} içinde adı {ExpectedName} olan gerekli {ExpectedClass} bulunamadı
Common.UGCValidation.ErrorLabel.AssetSchemaUnexpectedItems,Aşağıdaki durumlar onaylanmış şemanın bir parçası değildir ve kaldırılmalıdır: {UnexpectedDescendantPaths}.
Common.UGCValidation.ErrorLabel.AssetSchemaWrongRootClass,Yüklenen varlık bir {ExpectedClass} olmalıdır ancak yüklemeye çalıştığın varlığın türü {RootClass}.
Common.UGCValidation.ErrorLabel.AssetSchemaWrongRootName,Yüklenen varlığın adı {ExpectedClass} olmalıdır ancak yüklemeye çalıştığın varlığın adı {RootClass}.
Common.UGCValidation.ErrorLabel.ContentNotEditable,{InstanceFullName}.{FieldName} hâlâ kaydedilmemiş düzenlenebilir içerik barındırıyor. Yayınlamadan önce varlık olarak kaydedip tekrar dene.
Common.UGCValidation.ErrorLabel.CurveAnim_BodyPartHasPosition,"CurveAnimation'daki ""{bodyPartName}"" vücut parçası bir Pozisyon (çeviri) izine sahip. Animasyon vücut parçaları yalnızca döndürülebilir; pozisyon izlerine izin verilmez. Lütfen bu vücut parçasından Pozisyon izini kaldır."
Common.UGCValidation.ErrorLabel.CurveAnim_BodyPartTranslationExceedsThreshold,"CurveAnimation'daki ""{bodyPartName}"" vücut parçası, başlangıç konumundan {distance} birim kare hareket ediyor. En fazla {maxDistance} birim karelik öteleme hareketine izin verilir. Lütfen vücut parçasının pozisyonel hareketini azalt."
Common.UGCValidation.ErrorLabel.CurveAnim_BodyPartWithBoneHasPosition,"CurveAnimation, HRD/DRD kemikleri içeriyor ve ""{bodyPartName}"" vücut parçası bir Pozisyon (çeviri) izine sahip. Animasyonda herhangi bir kemik olduğunda, eklem ayrılmasını önlemek için hiçbir vücut parçası çevrilemez. Lütfen tüm Pozisyon izlerini vücut parçalarından kaldır."
Common.UGCValidation.ErrorLabel.CurveAnim_BonePositionNotAllowed,CurveAnimation'daki {boneName} kemiği bir Pozisyon (çeviri) izine sahip. HRD/DRD kemikleri yalnızca döndürülebilir; pozisyon izleri eklem ayrılmasına neden olur ve bunlara izin verilmez. Lütfen bu kemikten konum animasyonunu kaldır.
Common.UGCValidation.ErrorLabel.CurveAnim_BoneTranslationExceedsThreshold,"CurveAnimation'daki ""{boneName}"" kemiği, başlangıç konumundan {distance} birim kare hareket ediyor. En fazla {maxDistance} birim karelik öteleme hareketine izin verilir. Lütfen kemiğin pozisyonel hareketini azalt."
Common.UGCValidation.ErrorLabel.CurveAnim_BonesNotAllowed,CurveAnimation henüz desteklenmeyen HRD/DRD kemik klasörleri içeriyor. Lütfen yüklemeden önce tüm kemik alt klasörlerini kaldır.
Common.UGCValidation.ErrorLabel.CurveAnim_BoundsExceeded,"CurveAnimation'daki vücut parçaları, HumanoidRootPart'tan en fazla {minHeight} birim kare aşağıda veya en fazla {maxDistance} birim kare uzakta olmalıdır. Lütfen animasyonu düzelt."
Common.UGCValidation.ErrorLabel.CurveAnim_ChildrenOnMarkerOrRig,CurveAnimation alt öğeleri MarkerCurves ve AnimationRigData'nın alt öğeleri olamaz
Common.UGCValidation.ErrorLabel.CurveAnim_ContainsScripts,"CurveAnimation hiyerarşisi; Scripts, LocalScripts veya ModuleScripts içeriyor. Lütfen bunları kaldır."
Common.UGCValidation.ErrorLabel.CurveAnim_FetchFailed,CurveAnimation verileri yüklenemedi. Animasyon varlığı geçersiz veya erişilemez olabilir.
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidBodyPartHierarchy,"CurveAnimation, geçersiz bir hiyerarşiye sahip olan {folderName} vücut parçası klasörünü içeriyor (izin verilmeyen veya yanlış ayarlanmış alt öğeleri var)"
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidBoneName,"CurveAnimation'daki ""{boneName}"" klasörü tanınan bir HRD/DRD kemik adı değil. Animasyon alt klasörleri ya geçerli R15 vücut parçaları ya da tanınan kemik adları olmalıdır (ör. HeadBase, Spine, Chest, LeftClavicle, RightClavicle, LeftToeBase, RightToeBase ya da LeftHandIndex1 gibi parmak kemikleri)."
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidCurveData,"CurveAnimation, geçersiz Zaman veya Değere sahip Eğriler içeriyor. Lütfen animasyonu düzelt."
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidInstanceTypes,CurveAnimation hiyerarşisi yalnızca {allowedTypes} içerebilir. Lütfen diğer tüm Durum tiplerini kaldır.
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidLength,"CurveAnimation'ın uzunluğu, {minLength} ila {maxLength} saniye olmalıdır. Lütfen animasyonu düzelt."
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidMarkerData,"CurveAnimation, geçersiz Zaman veya Değere sahip MarkerCurve'ler içeriyor ya da Değer çok uzun. Lütfen animasyonu düzelt."
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidNumericalData,"CurveAnimation, geçersiz sayısal verilere sahip Eğriler içeriyor. Lütfen animasyonu düzelt."
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidRigData,AnimationRigData dâhilî doğrulamada başarısız oldu. Lütfen AnimationRigData'nın doğru şekilde ayarlanıp ayarlanmadığını kontrol et.
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidRigDataR15Plus,AnimationRigData R15+ dâhilî doğrulamada başarısız oldu. Kemik animasyonları için lütfen AnimationRigData'nın doğru şekilde ayarlanıp ayarlanmadığını kontrol et.
Common.UGCValidation.ErrorLabel.CurveAnim_InvalidTags,CurveAnimation yalnızca tek bir zaman damgası etiketi içerebilir. Lütfen diğer tüm etiketleri kaldır.
Common.UGCValidation.ErrorLabel.CurveAnim_JointRotationExceeded,"CurveAnimation'da zaman olarak {time}. saniyede, {bodyPart} eklemi dinlenme pozisyonundan {rotation} derecelik bir dönüş açısına sahip. En fazla {maxRotation} dereceye izin verilir. Lütfen animasyonu düzelt."
Common.UGCValidation.ErrorLabel.CurveAnim_KeysTooClose,"CurveAnimation, maksimum {maxFPS} fps'lik animasyon için zaman açısından birbirine çok yakın anahtarlara sahip {curvePath} Eğrisini içeriyor. Lütfen animasyonu düzelt."
Common.UGCValidation.ErrorLabel.CurveAnim_LoopingNotEnabled,CurveAnimation '{animationName}' için Döngü etkinleştirilmemiş. Pazar yerine yüklenen animasyonlar döngüsel olmalıdır. Lütfen Döngü özelliğini etkinleştir.
Common.UGCValidation.ErrorLabel.CurveAnim_MultipleBodyRoots,CurveAnimation birden fazla vücut parçası veya HumanoidRootPart alt öğesi içeriyor. Lütfen bir vücut parçası veya HumanoidRootPart adı içeren yalnızca bir alt öğe olmasına dikkat et.
Common.UGCValidation.ErrorLabel.CurveAnim_MultipleRigData,CurveAnimation birden fazla AnimationRigData alt öğesi içeriyor. Lütfen yalnızca bir AnimationRigData alt öğesi bulunmasına dikkat et.
Common.UGCValidation.ErrorLabel.CurveAnim_NegativeKeyTime,"CurveAnimation, negatif zamana sahip bir anahtar içeren {curvePath} Eğrisini içeriyor. Lütfen animasyonu düzelt."
Common.UGCValidation.ErrorLabel.CurveAnim_NoBodyRoot,"CurveAnimation, sıfır adet vücut parçası veya HumanoidRootPart alt öğesi içeriyor. Lütfen bir vücut parçası veya HumanoidRootPart adında bir (ve yalnızca tek) alt öğe olmasına dikkat et."
Common.UGCValidation.ErrorLabel.CurveAnim_NoJointManipulation,CurveAnimation herhangi bir eklem manipülasyonu içermiyor.
Common.UGCValidation.ErrorLabel.CurveAnim_NoRigData,CurveAnimation sıfır adet AnimationRigData alt öğesi içeriyor. Lütfen bir (yalnızca bir) AnimationRigData alt öğesi bulunmasına dikkat et.
Common.UGCValidation.ErrorLabel.CurveAnim_NotCurveAnimation,Başvurulan animasyon bir CurveAnimation değil. Lütfen animasyonun doğru şekilde yüklenip yüklenmediğini kontrol et.
Common.UGCValidation.ErrorLabel.CurveAnim_PartTooFar,"CurveAnimation'da zaman olarak {time}. saniyede, {bodyPart} vücut parçası HumanoidRootPart'tan {distance} birim kare uzakta bulunuyor. Vücut parçaları HumanoidRootPart'tan en fazla {maxDistance} birim kare uzakta olabilir. Lütfen animasyonu düzelt."
