Key,Value
Amp.IDVUpsell.Modal.Disclaimer,請注意：您即將開始進行我們的第三方服務供應商提供的 ID 驗證程序。此過程中收集的資訊將用於維護您的帳號安全和/或啟用 Roblox 功能。
Amp.IDVUpsell.Modal.PrivacyLinkText,Roblox 生物辨識隱私權布告
Amp.IDVUpsell.Modal.QRHeaderText,掃描 QR 碼即開始
Amp.IDVUpsell.Modal.Title,需要驗證年齡
Amp.IDVUpsell.PrivacyPageHeader,隱私權政策
Amp.Upsell.Action.AskNow,立即詢問
Amp.Upsell.Description.PrologueEnablePurchase,由於地區限制，您需要家長許可才能進行此購買。
Amp.Upsell.Description.PrologueJoinExperience,需要取得家長許可，才能加入此體驗。
Amp.Upsell.Description.PrologueTextVpc,您需要家長的許可。
Amp.Upsell.Description.PrologueUnblockUser,您需要家長許可才能解除封鎖「{displayName}」
Amp.Upsell.Message.EmailSent,我們已傳送電子郵件至 {parentEmail}
Amp.Upsell.Message.EmailSentPluralParent,我們已傳送電子郵件給您連結的家長
Amp.Upsell.Title.AskYourParent,詢問您的家長
Amp.Upsell.Title.RequestSent,已傳送請求
Application.ConnectionError.Action.Ok,確定
Application.ConnectionError.ErrorCode,錯誤碼：{errorCode}
Application.Logout.Action.Logout,登出
Application.Logout.Message.Confirmation,確定登出？
Application.Logout.Title.Logout,
Application.Settings.AccountSettingsTitle,帳號設定
Application.Settings.AppSettingsTitle,App 設定
Application.Settings.DeviceSettings.Title,裝置設定
Application.Settings.VR.Comfort.Description,透過調整動作與視野來減緩動暈症狀。
Application.Settings.VR.Comfort.Profile.Description,選擇其中一項預設，或選擇「自訂」以手動設定各個舒適度選項。
Application.Settings.VR.Comfort.Profile.Option.Comfort,舒適
Application.Settings.VR.Comfort.Profile.Option.Custom,自訂
Application.Settings.VR.Comfort.Profile.Option.Default,預設
Application.Settings.VR.Comfort.Profile.Option.Expert,專家
Application.Settings.VR.Comfort.Profile.Title,舒適度個人檔案
Application.Settings.VR.Comfort.SafetyBubbleMode.Description,無需淡出就能決定誰可以接近你
Application.Settings.VR.Comfort.SafetyBubbleMode.Option.Anyone,任何人
Application.Settings.VR.Comfort.SafetyBubbleMode.Option.NoOne,沒有人
Application.Settings.VR.Comfort.SafetyBubbleMode.Option.OnlyFriends,僅限好友
Application.Settings.VR.Comfort.SafetyBubbleMode.Title,安全泡泡
Application.Settings.VR.Comfort.SteppedRotationEnabled.Description,以固定式漸進角度轉動檢視畫面，而非連續活動的移動設定。
Application.Settings.VR.Comfort.SteppedRotationEnabled.Title,階段式旋轉
Application.Settings.VR.Comfort.ThirdPersonFixedCamEnabled.Description,有助防止因流暢的攝影機鏡頭移動而引起的動暈症狀。移動時，鏡頭會保持原位，接著立即切換到身後。僅適用於第三人稱。
Application.Settings.VR.Comfort.ThirdPersonFixedCamEnabled.Title,第三人稱舒適攝影機鏡頭
Application.Settings.VR.Comfort.Title,舒適度設定
Application.Settings.VR.Comfort.VignetteEnabled.Description,可在動作期間縮小視野的舒適度設定，以防止或減緩動暈症狀。
Application.Settings.VR.Comfort.VignetteEnabled.Title,舒適暈影
Application.Settings.VRAccountSettingsExplanation,若要存取隱私權、安全監護與其他內容，請造訪網站或隨附裝置。
Application.Settings.VRAccountSettingsSubtitle,請造訪網站或隨附裝置
Application.Settings.VolumeSliderDescription,控制 Roblox 的整體音量，包括選單音效、遊戲音效和語音聊天。
Authentication.AccountPicker.Button.CreateAccount,建立帳號
Authentication.AccountPicker.Button.SignIntoAnotherAccount,登入其他帳號
Authentication.AccountPicker.Label.AllAccounts,所有帳號
Authentication.AccountPicker.Label.Manage,管理
Authentication.AccountPicker.Label.ManageAccounts,管理帳號
Authentication.AccountPicker.Label.RemoveAccount,要移除帳號嗎？
Authentication.AccountPicker.Label.RemoveAccountCancel,
Authentication.AccountPicker.Label.RemoveAccountDescription,除非再次登入，否則你將不會再在此裝置上看到此帳號。
Authentication.AccountPicker.Label.RemoveAccountRemove,移除
Authentication.AccountPicker.Label.SignedOut,已登出
Authentication.AccountRecovery.Action.AddAPasskey,是，新增密碼金鑰
Authentication.AccountRecovery.Action.Continue,
Authentication.AccountRecovery.Action.Delete,
Authentication.AccountRecovery.Action.DeleteAll,移除變更
Authentication.AccountRecovery.Action.DontDeleteCredentials,全部保留
Authentication.AccountRecovery.Action.Next,下一步
Authentication.AccountRecovery.Action.Ok,
Authentication.AccountRecovery.Action.ResetPassword,重置密碼
Authentication.AccountRecovery.Action.Save,保留
Authentication.AccountRecovery.Action.SendCode,傳送驗證碼給我
Authentication.AccountRecovery.Action.SkipAddingPasskey,否，略過此步驟
Authentication.AccountRecovery.Action.UpdatePassword,更新密碼
Authentication.AccountRecovery.Action.UseAnotherMethod,使用其他方式
Authentication.AccountRecovery.Action.UseBackupCode,使用備份碼
Authentication.AccountRecovery.Action.UseEmail,使用電子郵件地址
Authentication.AccountRecovery.Action.UseEmailInstead,改用電子郵件地址
Authentication.AccountRecovery.Action.UsePhone,使用手機
Authentication.AccountRecovery.Action.UsePhoneInstead,改為使用手機號碼
Authentication.AccountRecovery.Action.UseUsernameEmailInstead,改為使用使用者名稱或電子郵件
Authentication.AccountRecovery.Description.AccountSecuredConfirmation,所有變更均已移除。
Authentication.AccountRecovery.Description.CannotRecoverAccount,基於安全考量，若要復原已啟用雙步驟驗證的帳號，需要使用第二種不同的驗證方式。此帳號沒有可用於安全復原的備用方式。請嘗試重新存取主要的雙步驟驗證方式，或使用備份碼以略過雙步驟驗證。
Authentication.AccountRecovery.Description.ChooseAccount,請選擇要復原的帳號。
Authentication.AccountRecovery.Description.CreateNewPassword,請建立一個與舊密碼不同的高強度密碼。
Authentication.AccountRecovery.Description.CreateNewPasswordAddEmail,請建立新密碼並新增電子郵件地址，以便在日後保護帳號安全。
Authentication.AccountRecovery.Description.DeviceDoesNotSupportPasskey,你已加入升級版防護計畫。為了確保帳號安全，使用者必須擁有密碼金鑰或安全金鑰才能登入。此裝置不支援密碼金鑰，因此登入此裝置可能會有困難。日後，你可以使用「快速登入」功能，透過其他已登入的裝置登入。
Authentication.AccountRecovery.Description.EmailCodeSent,如果此電子郵件地址已有 Roblox 帳號，你將收到驗證碼。請檢查所有資料夾，垃圾郵件資料夾也包括在內。
Authentication.AccountRecovery.Description.EmailCodeSentForUser,如果提供的電子郵件地址已與帳號綁定，系統剛才已傳送 6 位數驗證碼至該電子郵件地址。請檢查所有資料夾，垃圾郵件資料夾也包括在內。
Authentication.AccountRecovery.Description.EmailUnavailableInfo,由於年齡變更，某些電子郵件地址可能因為變更而無法使用。不過，這些電子郵件地址仍可用於復原帳號。
Authentication.AccountRecovery.Description.EnhancedProtectionAddPasskey,你已加入升級版防護計畫。為了維護帳號安全，使用者必須擁有密碼金鑰或安全金鑰才能登入。{lineBreak}{lineBreak}若使用個人裝置，建議立即設定新的密碼金鑰。如此一來，日後你就能更輕鬆地在此裝置上登入。若使用共用或公共的裝置，請略過此步驟。
Authentication.AccountRecovery.Description.EnterABackupCode,現在，請輸入你之前已儲存的備份碼。
Authentication.AccountRecovery.Description.EnterContactMethodAssociatedWithYourAccount,請輸入可能已經與帳號綁定的電子郵件地址或手機號碼。若先前曾有購買紀錄，可嘗試使用帳務電子郵件地址。
Authentication.AccountRecovery.Description.EnterEmailAddress,現在，請輸入電子郵件地址。這可以是你在 Roblox 上購買商品時使用的電子郵件。
Authentication.AccountRecovery.Description.EnterPhoneBackupCodeOrAnotherEmail,現在，請輸入手機號碼、備份碼或其他電子郵件地址。這可以是你在 Roblox 上購買商品時使用的電子郵件
Authentication.AccountRecovery.Description.EnterPhoneNumberSecondMethod,現在，請輸入與你的帳號綁定的手機號碼。
Authentication.AccountRecovery.Description.EnterPhoneOrAnotherEmail,現在，請輸入手機號碼或其他電子郵件地址。這可以是你在 Roblox 上購買商品時使用的電子郵件。
Authentication.AccountRecovery.Description.InvalidateCredentialInfo,我們發現一項可能不是你執行的安全性變更。請移除你無法識別的變更
Authentication.AccountRecovery.Description.InvalidateCredentialsIntro,我們發現一些可能不是你執行的安全性變更。請移除你無法識別的變更。
Authentication.AccountRecovery.Description.InvalidateCredentialsWarning,保留無法識別的變更可能會造成帳號風險。變更移除後即無法復原。
Authentication.AccountRecovery.Description.KeepTwoStepMethodDynamic,你已在帳號中啟用{twoStepMethod}。若仍可存取，請保留。下次登入時，我們會要求你使用。
Authentication.AccountRecovery.Description.NoChangesMade,多增添一層防護，確保帳號安全。
Authentication.AccountRecovery.Description.PhoneCodeSent,如果此電話號碼已有 Roblox 帳號，你將收到驗證碼。請檢查簡訊或 WhatsApp。
Authentication.AccountRecovery.Description.PhoneCodeSentForUser,如果提供的電話號碼已與帳號綁定，系統剛才已傳送 6 位數驗證碼至該電話號碼。驗證碼可能會透過 WhatsApp 或簡訊傳送。
Authentication.AccountRecovery.Description.PlatformNotSupported,此平台或裝置不支援帳號復原功能。請選擇「確定」以關閉此視窗，並返回登入頁面改用其他裝置復原帳號。請在該裝置上選擇「快速登入」，並按照指示，透過先前登入過的其他裝置安全地登入。
Authentication.AccountRecovery.Description.SaveTwoStepMethod,若仍可存取，請保留。下次登入時，我們會要求你使用。
Authentication.AccountRecovery.Description.SendCodeContactMethodConfirmation,如果提供的聯絡方式已與 Roblox 帳號綁定，我們會將 6 位數驗證碼傳送至該聯絡方式。
Authentication.AccountRecovery.Description.SomethingWentWrongVerifyAgain,發生錯誤。按下「繼續」以重試。
Authentication.AccountRecovery.Description.TrustedLocationResetPassword,{username}，您好：您正從信任位置存取帳號。請立即重置密碼，以重新取得 Roblox 帳號存取權。
Authentication.AccountRecovery.Description.TrustedLocationResetPasswordSkip2SV,{username}，你好：你正在從信任的位置存取帳號。你可以略過雙步驟驗證，並立即重置密碼以完成復原
Authentication.AccountRecovery.Description.TrustedLocationSkip2SV,{username}，你好：你正在從信任的位置存取帳號。你可以略過雙步驟驗證並完成復原。
Authentication.AccountRecovery.Description.UpdateEmailConfirmation,我們注意到您使用其他電子郵件地址來復原帳號。我們會將您的電子郵件地址更新為：{email}
Authentication.AccountRecovery.Description.VerifyAgain,在恢復啟用雙步驟驗證的帳號前，請先驗證身分。按下「繼續」，即可再次觸發雙步驟驗證。
Authentication.AccountRecovery.Heading.AccountSecuredConfirmation,你的帳號已安全無虞
Authentication.AccountRecovery.Heading.BackupCodesGenerated,已產生備份碼
Authentication.AccountRecovery.Heading.BillingEmailAdded,已新增帳務電子郵件
Authentication.AccountRecovery.Heading.CannotRecoverAccount,我們無法復原你的帳號
Authentication.AccountRecovery.Heading.ChooseVerificationMethod,選擇驗證方式
Authentication.AccountRecovery.Heading.EmailAdded,已新增電子郵件
Authentication.AccountRecovery.Heading.EnhancedProtectionPostRecoveryPasskey,這是你的個人裝置嗎？
Authentication.AccountRecovery.Heading.EnhancedProtectionProgramPostRecoveryNoPasskey,由於此裝置不支援密碼金鑰，因此你可能會遇到行為受限的情況
Authentication.AccountRecovery.Heading.EnrolledInEnhancedProtection,已加入升級版防護計畫
Authentication.AccountRecovery.Heading.EnterSecondMethod,輸入第二種驗證方式
Authentication.AccountRecovery.Heading.InvalidateCredential,帳號變更
Authentication.AccountRecovery.Heading.InvalidateCredentials,
Authentication.AccountRecovery.Heading.NoChangesMade,未進行任何變更
Authentication.AccountRecovery.Heading.PasskeyAdded,已新增密碼金鑰
Authentication.AccountRecovery.Heading.PhoneNumberAdded,已新增手機號碼
Authentication.AccountRecovery.Heading.ResetPassword,
Authentication.AccountRecovery.Heading.RobloxAccountRecovery,Roblox 帳號復原
Authentication.AccountRecovery.Heading.SaveTwoStepMethod,是否要保留現有的雙步驟驗證方式？
Authentication.AccountRecovery.Heading.TwoStepMethodAdded,已新增{value}
Authentication.AccountRecovery.Heading.UpdateEmail,更新電子郵件地址
Authentication.AccountRecovery.Heading.UseAnotherDevice,請使用其他裝置
Authentication.AccountRecovery.Label.AddEmail,新增電子郵件地址
Authentication.AccountRecovery.Label.Authenticator2sv,驗證器 App 雙步驟驗證
Authentication.AccountRecovery.Label.Authenticator2svCapitalized,驗證器雙步驟驗證
Authentication.AccountRecovery.Label.BackupCode,備份碼
Authentication.AccountRecovery.Label.ConfirmNewPasswordV2,確認新密碼
Authentication.AccountRecovery.Label.Email2sv,電子郵件雙步驟驗證
Authentication.AccountRecovery.Label.Email2svCapitalized,
Authentication.AccountRecovery.Label.EmailUnavailable,無法使用電子郵件
Authentication.AccountRecovery.Label.EnterCode,輸入驗證碼
Authentication.AccountRecovery.Label.NewPasswordV2,新密碼
Authentication.AccountRecovery.Label.Or,或
Authentication.AccountRecovery.Label.PreviousContactMethodVerification,{contactMethod}已驗證
Authentication.AccountRecovery.Label.ResendCode,重新傳送驗證碼
Authentication.AccountRecovery.Label.ResendCodeTimer,{timeLeft} 秒後重新傳送驗證碼
Authentication.AccountRecovery.Label.SecurityKey2sv,安全金鑰雙步驟驗證
Authentication.AccountRecovery.Label.SecurityKey2svCapitalized,
Authentication.AccountRecovery.Label.UsernameEmail,使用者名稱／電子郵件地址
Authentication.AccountRecovery.LabelEmail,電子郵件地址
Authentication.AccountRecovery.LabelPhone,電話
Authentication.AccountRecovery.LabelTwoStepVerification,雙步驟驗證
Authentication.AccountRecovery.Message.Error.AccountNotFound,找不到帳號。
Authentication.AccountRecovery.Message.Error.InvalidCode,代碼無效。
Authentication.AccountRecovery.Message.Error.InvalidEmail,電子郵件地址無效。
Authentication.AccountRecovery.Message.Error.InvalidPassword,密碼無效。
Authentication.AccountRecovery.Message.Error.TooManyRequests,請求次數過多，請稍後再試。
Authentication.AccountRecovery.Message.Error.TryADifferentOne,請嘗試其他選項。
Authentication.AccountRecovery.MessagePasswordsDoNotMatch,密碼不相符。
Authentication.AccountRecovery.MessageUnknownError,未知錯誤
Authentication.AccountSwitch.Action.AddAccount,新增帳戶
Authentication.AccountSwitch.Action.AddAnAccount,新增帳號
Authentication.AccountSwitch.Action.Continue,
Authentication.AccountSwitch.Action.CreateNewAccount,建立新帳號
Authentication.AccountSwitch.Action.LogoutAllAccounts,登出所有帳戶
Authentication.AccountSwitch.Action.RemoveAllAccounts,要移除所有帳號嗎？
Authentication.AccountSwitch.Action.SignInToExistingAccount,登入現有帳號
Authentication.AccountSwitch.Action.SwitchAccount,切換帳戶
Authentication.AccountSwitch.Description.AccountLimit.2,已達到帳號數量上限。如要新增帳號，請先移除現有帳號。
Authentication.AccountSwitch.Description.ContinueSignOutOthers,繼續以 {username} 的身分使用，系統會將你登出其他帳號。
Authentication.AccountSwitch.Description.LogoutConfirmation,"在添加新帳號之前,您必須在此設備上登出其他 Roblox 帳號"
Authentication.AccountSwitch.Description.PleaseTryAgainLater,請稍後再試
Authentication.AccountSwitch.Description.RemoveAllAccounts,登出後，所有帳號將從此裝置中移除。
Authentication.AccountSwitch.Description.RemoveCurrentAccount,除非再次登入，否則你將不會再在此裝置上看到此帳號。你即將返回登陸頁面。
Authentication.AccountSwitch.Description.TryLoggingInDirectly.2,嘗試直接登入
Authentication.AccountSwitch.Header.CantSwitchAccountsSentenceCase,無法切換帳號
Authentication.AccountSwitch.Header.LogoutAllAccounts,
Authentication.AccountSwitch.Header.RemoveCurrentAccount,要移除目前的帳號嗎？
Authentication.AccountSwitch.Header.SignOutOtherAccounts,要登出其他帳號嗎？
Authentication.AccountSwitch.Header.SwitchAccountSentenceCase,切換帳號
Authentication.AccountSwitch.Heading.SwitchAccount,
Authentication.AccountSwitch.Label.AccountLimitReached.2,若要新增帳號，請先登出帳號。
Authentication.CrossDevice.Action.CancelLogin,
Authentication.CrossDevice.Action.ConfirmLogin,確認登入
Authentication.CrossDevice.Action.Done,完成
Authentication.CrossDevice.Action.Enter,輸入
Authentication.CrossDevice.Action.GoBack,返回
Authentication.CrossDevice.Action.Next,
Authentication.CrossDevice.Action.TryAgain,重新嘗試
Authentication.CrossDevice.Description.ConfirmOnSignedInDevice,在已登入的裝置上確認以繼續。
Authentication.CrossDevice.Description.QuickSignInInstructionsModal,在已登入的裝置上，掃描 QR 碼，或前往<b>「更多」>「快速登入」</b>，然後輸入下方的代碼。
Authentication.CrossDevice.Description.SigningInAs,以 {identifier} 的身分登入
Authentication.CrossDevice.EnterCodeInstruction,然後輸入此代碼
Authentication.CrossDevice.GoToInstruction,使用您的電腦或手機前往：
Authentication.CrossDevice.Heading.LoginAnotherDevice,在其他裝置登入
Authentication.CrossDevice.Heading.LoginCode,快速登入碼
Authentication.CrossDevice.Heading.LoginWarning,登入之前請注意：
Authentication.CrossDevice.Heading.QuickLogin,快速登入
Authentication.CrossDevice.Heading.SignInWithQrCode,使用 QR 碼登入
Authentication.CrossDevice.Heading.SigninAnotherDevice,在其他裝置上登入
Authentication.CrossDevice.Heading.WaitingForConfirmation,正在等待確認
Authentication.CrossDevice.Heading.Warning,警告！
Authentication.CrossDevice.Label.CodeHeader,選項 2
Authentication.CrossDevice.Label.CodeNotVerified,快速登入碼未經過驗證。
Authentication.CrossDevice.Label.Confirm,確認
Authentication.CrossDevice.Label.ConfirmAndLoginAs,確定使用 %s 登入您的其他裝置
Authentication.CrossDevice.Label.ConfirmOnDevice,在另外一個裝置確認登入
Authentication.CrossDevice.Label.ConfirmationMessage1,您即將在 %s 登入
Authentication.CrossDevice.Label.ConfirmationMessage2,此新裝置將獲得您的帳號、Robux 及道具欄的存取權限。
Authentication.CrossDevice.Label.ConfirmationMessage3,請確認這是您本人。
Authentication.CrossDevice.Label.Continue,
Authentication.CrossDevice.Label.DevicePrompt,在已登入的裝置輸入登入碼開始探索
Authentication.CrossDevice.Label.EnterCodeTextBox,輸入代碼
Authentication.CrossDevice.Label.EnterOtherDeviceCode,在另一個裝置上輸入驗證碼
Authentication.CrossDevice.Label.InvalidLocationError,您的位置無法對應到用來登入的裝置，請使用相同的網路重新嘗試。
Authentication.CrossDevice.Label.LogginInAs,以 %s 登入
Authentication.CrossDevice.Label.LoginInstructions,在已登入的裝置上前往：
Authentication.CrossDevice.Label.LoginInstructionsV2,"開啟 Roblox 應用程式,然後前往:"
Authentication.CrossDevice.Label.LoginLocation,<b>帳號設定 > 快速登入</b>輸入登入碼。
Authentication.CrossDevice.Label.LoginLocationV2,<b>更多頁面 > 快速登入</b> 輸入您的代碼。
Authentication.CrossDevice.Label.NotAvailableOnNetwork,此功能不在此網路開放，請稍後再試
Authentication.CrossDevice.Label.OK,
Authentication.CrossDevice.Label.QrCodeError,目前無法顯示 QR 碼。請重新整理此頁面，或者按照下列指示在另一個裝置上登入。
Authentication.CrossDevice.Label.QrCodeLogin,QR 碼登入
Authentication.CrossDevice.Label.QrHeader,選項 1
Authentication.CrossDevice.Label.QrInstructions,使用已登入的裝置的攝影機掃描 QR 碼。
Authentication.CrossDevice.Label.QuestCDLShortLinkInstruction,前往 <b>roblox.com/quest</b> 在您的電腦或手機上輸入此代碼並完成登入。
Authentication.CrossDevice.Label.QuickSignInWarning,基於安全考量，請僅輸入你在新裝置上產生的代碼。
Authentication.CrossDevice.Label.SigninInstructionHeading,若要在新裝置上以 {username} 的身分登入，請按照以下步驟操作：
Authentication.CrossDevice.Label.SigninInstructionOne,1. 在新裝置上開啟登入頁面
Authentication.CrossDevice.Label.SigninInstructionThree,3. 在下方欄位中輸入代碼
Authentication.CrossDevice.Label.SigninInstructionTwo,2. 選擇「快速登入」以取得代碼
Authentication.CrossDevice.Label.Warning1,• 只輸入您要求的驗證碼
Authentication.CrossDevice.Label.Warning2,• 絕對不要輸入其他使用者的驗證碼
Authentication.CrossDevice.Response.InvalidCode,輸入的驗證碼無效，請確認您的驗證碼正確。
Authentication.CrossDevice.Response.LoginFail,登入失敗
Authentication.CrossDevice.Response.LoginSuccess,登入成功
Authentication.Login.Action.ConnectionError.RetryReady,
Authentication.Login.Action.ConnectionError.RetryWait,請在 {WaitTime} 後重試
Authentication.Login.Action.Continue,
Authentication.Login.Action.DownloadNow,立即下載
Authentication.Login.Action.EmailACode,透過電子郵件發送代碼
Authentication.Login.Action.EmailMeCode,透過電子郵件傳送驗證碼
Authentication.Login.Action.EmailOtpWaitTime,{WaitTime} 秒後重新傳送代碼
Authentication.Login.Action.ForgotPasswordOrUsernameQuestionCapitalized,忘記密碼或使用者名稱？
Authentication.Login.Action.ForgotUsername,忘記使用者名稱了?
Authentication.Login.Action.ForgotUsernameOrPassword,忘記使用者名稱或密碼了嗎？
Authentication.Login.Action.LogInEmailOneTimeCode,透過電子郵件給我一次性驗證碼
Authentication.Login.Action.NeedHelp,需要幫助嗎？
Authentication.Login.Action.Next,
Authentication.Login.Action.QQLogin,QQ 登入
Authentication.Login.Action.QuickSignIn,
Authentication.Login.Action.ResendCode,
Authentication.Login.Action.SendCodeSentenceCase,傳送驗證碼
Authentication.Login.Action.SendVerificationEmail,傳送驗證電子郵件
Authentication.Login.Action.SignIn,登入
Authentication.Login.Action.SignInSentenceCase,
Authentication.Login.Action.SignInWithQrCode,
Authentication.Login.Action.UsePasskey,使用密碼金鑰
Authentication.Login.Action.WeChatLogin,微信登入
Authentication.Login.Button.CloseAndSwitchPlatformAccount,離開 Roblox 以切換成 {platformAccountName} 帳號
Authentication.Login.Button.UseDifferentRobloxAccount,使用其他 Roblox 帳號
Authentication.Login.Description.AccountSelectorHelp,您持有的所有帳號都已在此列出。
Authentication.Login.Description.DownloadNewVersion,你的帳號無法使用此版本的 Roblox。若要繼續，請先下載正確版本。
Authentication.Login.Description.EnterOneTimeCodeHelpV2,輸入我們剛才發送的驗證碼：{email}
Authentication.Login.Description.GetOneTimeCodeHelp,輸入帳號上經過驗證的電子郵件地址即可獲得一次性驗證碼。
Authentication.Login.Description.PasskeyDescription,您的帳號有密碼金鑰，這是比密碼更安全的登入方式。您可以使用指紋、臉部或螢幕所來登入此裝置。
Authentication.Login.Description.PasskeyLoginIncompatibleDevice,我們無法判斷您的裝置是否支援密碼金鑰。請再試一次，或輕觸「登入有問題」來使用電子郵件或手機恢復帳號。
Authentication.Login.Description.PasskeyMobileOnly,密碼金鑰僅適用於行動裝置。請選擇其他登入方式。
Authentication.Login.Description.SigningInWith,使用 <b>{identifier}</b> 登入
Authentication.Login.Description.UsernameHandle,@<b>{username}</b>
Authentication.Login.Description.VerificationCodeSentTo,若已擁有 Roblox 帳號，你將透過 {email} 收到驗證碼
Authentication.Login.Error.PasskeyOnlyAccount,您的帳號只有一組密碼金鑰可用於登入。請嘗試使用密碼金鑰登入或恢復帳號。
Authentication.Login.Error.PlatformAccountConnectionFailure,無法驗證平台帳號，請稍後再試。
Authentication.Login.Heading.EnterYourCode,
Authentication.Login.Heading.IncompatibleAccounts,帳號不相容
Authentication.Login.Heading.Login,
Authentication.Login.Heading.LoginRoblox,登入 Roblox
Authentication.Login.Heading.LoginRobloxAccountSwitching,登入現有帳戶
Authentication.Login.Heading.NewAppAvailable,下載新版 Roblox App
Authentication.Login.Heading.SignIn,
Authentication.Login.Heading.SignInAnotherWay,使用其他方式登入
Authentication.Login.Heading.SignInToRoblox,
Authentication.Login.Heading.SignInWithRoblox,使用 Roblox 登入
Authentication.Login.Label.AccountSelectorTitle,選擇要登入的帳號
Authentication.Login.Label.AgedUpUsername,新增獨特的 @使用者名稱
Authentication.Login.Label.ConnectionError.RetryDisabled,"對不起，連線到伺服器時發生問題。

目前已停用重新嘗試功能，請稍後再試。"
Authentication.Login.Label.ConnectionError.RetryReady,"對不起，連線到伺服器時發生問題。

請重新嘗試。"
Authentication.Login.Label.ConnectionError.RetryWait,"對不起，連線到伺服器時發生問題。

請稍後再試。"
Authentication.Login.Label.ConnectionError.Title,連線錯誤
Authentication.Login.Label.Email,
Authentication.Login.Label.EmailAddress,
Authentication.Login.Label.EmailNeedsVerification,您的電子郵件地址需要驗證
Authentication.Login.Label.EmailOrPhone,電子郵件或電話號碼
Authentication.Login.Label.EnterCode,
Authentication.Login.Label.EnterEmail,輸入電子郵件地址
