Key,Value
Amp.FAEUpsell.Modal.ExternalLink.ButtonStart,Empezar estimación de edad
Amp.FAEUpsell.Modal.ExternalLink.Text,Esto desbloquea más juegos y funciones como el chat.
Amp.FAEUpsell.Modal.ExternalLink.Title,Verifiquemos tu edad
Amp.FAEUpsell.Modal.Failed.ButtonClose,Cerrar
Amp.FAEUpsell.Modal.Failed.ButtonRetry,
Amp.FAEUpsell.Modal.Failed.Text,Algo salió mal. Inténtalo más tarde.
Amp.FAEUpsell.Modal.Failed.Title,Error de verificación de edad
Amp.FAEUpsell.Modal.Loading.ButtonCancel,
Amp.FAEUpsell.Modal.Loading.Text,"Esto puede tardar unos instantes. Si cancelas, es posible que no se verifique tu edad."
Amp.FAEUpsell.Modal.Loading.Title,Verificando tu edad
Amp.FAEUpsell.Modal.QRCode.Description,Accede a más juegos y funciones al completar una verificación de edad. Escanea este código QR con tu teléfono o tableta.
Amp.FAEUpsell.Modal.QRCode.Footer,¿No se escanea? Descarga la app de Roblox en tu dispositivo móvil y dirígete a Configuración > Información de la cuenta.
Amp.FAEUpsell.Modal.QRCode.Title,Completa una verificación de edad con la app móvil
Amp.IDVErrorScreen.Close,
Amp.IDVErrorScreen.Declined,"Lo sentimos, se rechazó la verificación por razones de seguridad. Si quieres intentarlo de nuevo, vuelve en unos días."
Amp.IDVErrorScreen.Retry,Algo salió mal. Actualiza la página inténtalo de nuevo.
Amp.IDVErrorScreen.Timeout,"Lo sentimos, el proceso de verificación tardó demasiado. Actualiza la página e inténtelo de nuevo."
Amp.IDVErrorScreen.Title,Error en la verificación
Amp.IDVUpsell.Button.Cancel,
Amp.IDVUpsell.Button.StartVerification,Empezar verificación
Amp.IDVUpsell.Directions.IDBody,"Licencia de conducir, pasaporte, documento de identidad, permiso de residencia"
Amp.IDVUpsell.Directions.IDHeader,Prepara un documento de identificación válido
Amp.IDVUpsell.Directions.PhoneBody,Necesitas un smartphone para poder continuar
Amp.IDVUpsell.Directions.PhoneHeader,Usa un smartphone
Amp.IDVUpsell.Modal.Disclaimer,Ten en cuenta que estás a punto de iniciar el proceso de verificación de identidad con nuestro proveedor de servicios externo. La información recolectada por medio de este proceso solo será usada para proporcionar seguridad a tu cuenta y/o habilitar funciones de Roblox.
Amp.IDVUpsell.Modal.PrivacyLinkText,Aviso de privacidad biométrica de Roblox
Amp.IDVUpsell.Modal.QRHeaderText,Escanea el código QR para comenzar
Amp.IDVUpsell.Modal.Title,Verificación de edad obligatoria
Amp.IDVUpsell.PrivacyPageHeader,Política de privacidad
Amp.Upsell.Action.AskNow,Preguntar ahora
Amp.Upsell.Description.PrologueEnablePurchase,"Debido a las restricciones regionales, necesita permiso parental para realizar esta compra."
Amp.Upsell.Description.PrologueJoinExperience,"Para unirte a esta experiencia, necesitas permiso parental."
Amp.Upsell.Description.PrologueTextVpc,Necesitas el permiso parental.
Amp.Upsell.Description.PrologueUnblockUser,"Para desbloquear a {displayName}, necesitas permiso parental"
Amp.Upsell.Message.EmailSent,Enviamos un correo electrónico a {parentEmail}
Amp.Upsell.Message.EmailSentPluralParent,Enviamos un correo electrónico al correo de tu padre o madre vinculado
Amp.Upsell.Title.AskYourParent,Pregunta a tus padres
Amp.Upsell.Title.RequestSent,Solicitud enviada
Application.ConnectionError.Action.Ok,Aceptar
Application.ConnectionError.ErrorCode,Código de error: {errorCode}
Application.Logout.Action.Logout,Cerrar sesión
Application.Logout.Message.Confirmation,¿Quieres cerrar la sesión?
Application.Logout.Title.Logout,
Application.Settings.AccountSettingsTitle,Configuración de la cuenta
Application.Settings.AppSettingsTitle,Configuración de la aplicación
Application.Settings.DeviceSettings.Title,Configuración del dispositivo
Application.Settings.VR.Comfort.Description,Reduce el mareo por movimiento al ajustar el movimiento y el campo de visión.
Application.Settings.VR.Comfort.Profile.Description,Elige uno de los preajustes o selecciona “Personalizado” para configurar manualmente cada opción de comodidad.
Application.Settings.VR.Comfort.Profile.Option.Comfort,Comodidad
Application.Settings.VR.Comfort.Profile.Option.Custom,Personalizado
Application.Settings.VR.Comfort.Profile.Option.Default,Predeterminado
Application.Settings.VR.Comfort.Profile.Option.Expert,Experto
Application.Settings.VR.Comfort.Profile.Title,Perfil de comodidad
Application.Settings.VR.Comfort.SafetyBubbleMode.Description,Decide quién puede acercarse a ti sin desvanecerse
Application.Settings.VR.Comfort.SafetyBubbleMode.Option.Anyone,Todos
Application.Settings.VR.Comfort.SafetyBubbleMode.Option.NoOne,Nadie
Application.Settings.VR.Comfort.SafetyBubbleMode.Option.OnlyFriends,Solo amistades
Application.Settings.VR.Comfort.SafetyBubbleMode.Title,Burbuja de seguridad
Application.Settings.VR.Comfort.SteppedRotationEnabled.Description,Configuración de locomoción que gira la vista en ángulos fijos e incrementales en lugar de un movimiento continuo.
Application.Settings.VR.Comfort.SteppedRotationEnabled.Title,Rotación escalonada
Application.Settings.VR.Comfort.ThirdPersonFixedCamEnabled.Description,Ayuda a prevenir los mareos por el movimiento suave de la cámara. La cámara se mantiene fija mientras te mueves y luego se coloca instantáneamente detrás de ti. Solo funciona en tercera persona.
Application.Settings.VR.Comfort.ThirdPersonFixedCamEnabled.Title,Cámara de comodidad en tercera persona
Application.Settings.VR.Comfort.Title,Ajustes de comodidad
Application.Settings.VR.Comfort.VignetteEnabled.Description,Configuración de comodidad que reduce tu campo de visión durante el movimiento para prevenir o aliviar el mareo por movimiento.
Application.Settings.VR.Comfort.VignetteEnabled.Title,Viñeta de comodidad
Application.Settings.VRAccountSettingsExplanation,"Para acceder a Privacidad, Controles de seguridad y más visita el sitio web o un dispositivo complementario."
Application.Settings.VRAccountSettingsSubtitle,Visitar el sitio web o el dispositivo complementario
Application.Settings.VolumeSliderDescription,"Controla el nivel general de sonido de Roblox, incluidos los efectos del menú, el sonido del juego y el chat de voz."
Authentication.AccountPicker.Button.CreateAccount,Crear cuenta
Authentication.AccountPicker.Button.SignIntoAnotherAccount,Iniciar sesión en otra cuenta
Authentication.AccountPicker.Label.AllAccounts,Todas las cuentas
Authentication.AccountPicker.Label.Manage,Gestionar
Authentication.AccountPicker.Label.ManageAccounts,Gestionar cuentas
Authentication.AccountPicker.Label.RemoveAccount,¿Eliminar cuenta?
Authentication.AccountPicker.Label.RemoveAccountCancel,
Authentication.AccountPicker.Label.RemoveAccountDescription,"Ya no verás esta cuenta en este dispositivo, a menos que inicies sesión de nuevo."
Authentication.AccountPicker.Label.RemoveAccountRemove,Eliminar
Authentication.AccountPicker.Label.SignedOut,Sesión cerrada
Authentication.AccountRecovery.Action.AddAPasskey,"Sí, agregar una nueva clave de acceso"
Authentication.AccountRecovery.Action.Continue,Continuar
Authentication.AccountRecovery.Action.Delete,
Authentication.AccountRecovery.Action.DeleteAll,Eliminar cambios
Authentication.AccountRecovery.Action.DontDeleteCredentials,Guardar todo
Authentication.AccountRecovery.Action.Next,Siguiente
Authentication.AccountRecovery.Action.Ok,
Authentication.AccountRecovery.Action.ResetPassword,Restablecer contraseña
Authentication.AccountRecovery.Action.Save,Guardar
Authentication.AccountRecovery.Action.SendCode,Envíame un código
Authentication.AccountRecovery.Action.SkipAddingPasskey,"No, omitir este paso"
Authentication.AccountRecovery.Action.UpdatePassword,Actualizar contraseña
Authentication.AccountRecovery.Action.UseAnotherMethod,Usar otro método
Authentication.AccountRecovery.Action.UseBackupCode,Usar código de respaldo
Authentication.AccountRecovery.Action.UseEmail,Usar correo electrónico
Authentication.AccountRecovery.Action.UseEmailInstead,Utilizar el correo electrónico en su lugar
Authentication.AccountRecovery.Action.UsePhone,Usar teléfono
Authentication.AccountRecovery.Action.UsePhoneInstead,O número de teléfono
Authentication.AccountRecovery.Action.UseUsernameEmailInstead,Utilizar nombre de usuario o correo electrónico en su lugar
Authentication.AccountRecovery.Description.AccountSecuredConfirmation,Se eliminaron todos los cambios.
Authentication.AccountRecovery.Description.CannotRecoverAccount,"Por tu seguridad, se requiere un segundo método de verificación distinto para recuperar tu cuenta habilitada para la verificación en 2 pasos. Esta cuenta no tiene un método de respaldo disponible para una recuperación segura. Intenta recuperar el acceso a tu método principal de 2SV o usa un código de respaldo para omitir el desafío de 2SV."
Authentication.AccountRecovery.Description.ChooseAccount,Elige la cuenta que quieres recuperar.
Authentication.AccountRecovery.Description.CreateNewPassword,Crea una contraseña segura que sea diferente de la anterior.
Authentication.AccountRecovery.Description.CreateNewPasswordAddEmail,Crea una nueva contraseña y añade un correo electrónico para ayudar a proteger tu cuenta en el futuro.
Authentication.AccountRecovery.Description.DeviceDoesNotSupportPasskey,"Estás inscrito en el Programa de protección mejorada. Para mantener tu cuenta segura, necesitarás una clave de acceso o una clave de seguridad para iniciar sesión. Este dispositivo no es compatible con las claves de acceso, por lo que iniciar sesión en este dispositivo podría ser un desafío. En el futuro, puedes usar el inicio de sesión rápido para usar otro dispositivo conectado para iniciar sesión."
Authentication.AccountRecovery.Description.EmailCodeSent,"Acabamos de enviar un código de verificación de 6 dígitos a la dirección de correo electrónico proporcionada, si esta está asociada con una cuenta. Revisa todas tus carpetas, incluida la del correo no deseado."
Authentication.AccountRecovery.Description.EmailCodeSentForUser,"Acabamos de enviar un código de verificación de 6 dígitos a la dirección de correo electrónico proporcionada, si esta está asociada con tu cuenta. Revisa todas tus carpetas, incluida la del correo no deseado."
Authentication.AccountRecovery.Description.EmailUnavailableInfo,"Es posible que algunos correos electrónicos no estén disponibles porque se modificaron debido a un cambio de edad. Sin embargo, aún se pueden utilizar para la recuperación de la cuenta."
Authentication.AccountRecovery.Description.EnhancedProtectionAddPasskey,"Estás inscrito en el Programa de protección mejorada. Para mantener tu cuenta segura, necesitarás una clave de acceso o una clave de seguridad para iniciar sesión.{lineBreak}{lineBreak}Si estás en tu dispositivo personal, te recomendamos que configures una nueva clave de acceso ahora. Esto facilita el inicio de sesión en este dispositivo en el futuro. Si estás en un dispositivo compartido o público, omite este paso."
Authentication.AccountRecovery.Description.EnterABackupCode,"Ahora, ingresa un código de respaldo que hayas guardado."
Authentication.AccountRecovery.Description.EnterContactMethodAssociatedWithYourAccount,"Ingresa un correo electrónico o un número de teléfono que puede estar asociado a tu cuenta. Si has realizado una compra antes, puedes probar tu correo electrónico de facturación."
Authentication.AccountRecovery.Description.EnterEmailAddress,"Ahora, ingresa una dirección de correo electrónico. Puede ser uno que hayas utilizado para comprar algo en Roblox."
Authentication.AccountRecovery.Description.EnterPhoneBackupCodeOrAnotherEmail,"Ahora, ingresa un número de teléfono, un código de respaldo u otra dirección de correo electrónico. Puede ser un correo electrónico que hayas utilizado para comprar algo en Roblox."
Authentication.AccountRecovery.Description.EnterPhoneNumberSecondMethod,"Ahora, ingresa un número de teléfono que esté asociado con tu cuenta."
Authentication.AccountRecovery.Description.EnterPhoneOrAnotherEmail,"Ahora, ingresa un número de teléfono u otra dirección de correo electrónico. Este podría ser un correo electrónico que hayas utilizado para comprar algo en Roblox."
Authentication.AccountRecovery.Description.InvalidateCredentialInfo,Encontramos un cambio de seguridad que es posible que no hayas realizado. Elimínalo si no lo reconoces
Authentication.AccountRecovery.Description.InvalidateCredentialsIntro,Encontramos cambios de seguridad que es posible que no hayas realizado. Elimina los que no reconozcas.
Authentication.AccountRecovery.Description.InvalidateCredentialsWarning,Conservar cambios no reconocidos puede poner en riesgo tu cuenta. La eliminación de los cambios no puede revertirse.
Authentication.AccountRecovery.Description.KeepTwoStepMethodDynamic,Activaste {twoStepMethod} en tu cuenta. Consérvalo si aún puedes acceder a él. Te lo pediremos cuando vuelvas a iniciar sesión.
Authentication.AccountRecovery.Description.NoChangesMade,Mantén tu cuenta protegida agregando una capa adicional de seguridad.
Authentication.AccountRecovery.Description.PhoneCodeSent,"Si existe una cuenta de Roblox para este número de teléfono, recibirás un código de verificación. Revisa tu SMS o WhatsApp."
Authentication.AccountRecovery.Description.PhoneCodeSentForUser,"Acabamos de enviar un código de verificación de 6 dígitos al número de teléfono que proporcionaste, si este está asociado con tu cuenta. El código puede enviarse por WhatsApp o SMS."
Authentication.AccountRecovery.Description.PlatformNotSupported,"La recuperación de la cuenta no es compatible con esta plataforma o dispositivo. Selecciona Aceptar para cerrar esta ventana y volver a la página de inicio de sesión. Recupera tu cuenta en otro dispositivo. Luego, elige Inicio de sesión rápido y sigue las instrucciones para iniciar sesión de forma segura desde el otro dispositivo que ya esté conectado."
Authentication.AccountRecovery.Description.SaveTwoStepMethod,Consérvalo si aún puedes acceder a él. Te pediremos que lo uses cuando vuelvas a iniciar sesión.
Authentication.AccountRecovery.Description.SendCodeContactMethodConfirmation,Te enviaremos un código de verificación de 6 dígitos al método de contacto proporcionado si está asociado con una cuenta Roblox.
Authentication.AccountRecovery.Description.SomethingWentWrongVerifyAgain,Algo salió mal. Presiona “Continuar” para volver a intentarlo.
Authentication.AccountRecovery.Description.TrustedLocationResetPassword,"Hola {username}, estás accediendo a tu cuenta desde una ubicación de confianza. Restablece tu contraseña ahora para recuperar el acceso a tu cuenta de Roblox."
Authentication.AccountRecovery.Description.TrustedLocationResetPasswordSkip2SV,"Hola, {username}. Estás accediendo a tu cuenta desde una ubicación de confianza. Puedes omitir la verificación en 2 pasos y restablecer tu contraseña ahora para completar la recuperación."
Authentication.AccountRecovery.Description.TrustedLocationSkip2SV,"Hola, {username}. Estás accediendo a tu cuenta desde una ubicación de confianza. Puedes omitir la verificación en 2 pasos y completar la recuperación."
Authentication.AccountRecovery.Description.UpdateEmailConfirmation,Nos dimos cuenta de que usaste un correo electrónico diferente para recuperar tu cuenta. Actualizaremos tu dirección de correo electrónico a {email}
Authentication.AccountRecovery.Description.VerifyAgain,Verifica que eres tú antes de recuperar tu cuenta habilitada para la verificación en 2 pasos. Presiona “Continuar” para activar nuevamente el desafío de verificación en 2 pasos.
Authentication.AccountRecovery.Heading.AccountSecuredConfirmation,Tu cuenta está protegida
Authentication.AccountRecovery.Heading.BackupCodesGenerated,Códigos de respaldo generados
Authentication.AccountRecovery.Heading.BillingEmailAdded,Correo electrónico de facturación añadido
Authentication.AccountRecovery.Heading.CannotRecoverAccount,No podemos recuperar tu cuenta
Authentication.AccountRecovery.Heading.ChooseVerificationMethod,Elegir método de verificación
Authentication.AccountRecovery.Heading.EmailAdded,Correo electrónico añadido
Authentication.AccountRecovery.Heading.EnhancedProtectionPostRecoveryPasskey,¿Es este su dispositivo personal?
Authentication.AccountRecovery.Heading.EnhancedProtectionProgramPostRecoveryNoPasskey,Es posible que experimentes comportamientos limitados en este dispositivo porque no admite la clave de acceso
Authentication.AccountRecovery.Heading.EnrolledInEnhancedProtection,Inscrito en el Programa de protección mejorada
Authentication.AccountRecovery.Heading.EnterSecondMethod,Ingresa un segundo método de verificación
Authentication.AccountRecovery.Heading.InvalidateCredential,Cambio en tu cuenta
Authentication.AccountRecovery.Heading.InvalidateCredentials,Cambios en tu cuenta
Authentication.AccountRecovery.Heading.NoChangesMade,No se realizaron cambios
Authentication.AccountRecovery.Heading.PasskeyAdded,Clave de acceso añadida
Authentication.AccountRecovery.Heading.PhoneNumberAdded,Número de teléfono añadido
Authentication.AccountRecovery.Heading.ResetPassword,
Authentication.AccountRecovery.Heading.RobloxAccountRecovery,Recuperación de la cuenta Roblox
Authentication.AccountRecovery.Heading.SaveTwoStepMethod,¿Conservamos el método de verificación en dos pasos actual?
Authentication.AccountRecovery.Heading.TwoStepMethodAdded,{value} añadido
Authentication.AccountRecovery.Heading.UpdateEmail,Actualiza tu correo electrónico
Authentication.AccountRecovery.Heading.UseAnotherDevice,Usa otro dispositivo
Authentication.AccountRecovery.Label.AddEmail,Añadir un correo electrónico
Authentication.AccountRecovery.Label.Authenticator2sv,verificación de dos pasos con aplicación de autenticación
Authentication.AccountRecovery.Label.Authenticator2svCapitalized,Autenticador de dos pasos
Authentication.AccountRecovery.Label.BackupCode,Código de respaldo
Authentication.AccountRecovery.Label.ConfirmNewPasswordV2,Confirmar nueva contraseña
Authentication.AccountRecovery.Label.Email2sv,verificación de dos pasos con correo electrónico
Authentication.AccountRecovery.Label.Email2svCapitalized,Verificación de dos pasos con correo electrónico
Authentication.AccountRecovery.Label.EmailUnavailable,correo electrónico no disponible
Authentication.AccountRecovery.Label.EnterCode,Ingresa el código
Authentication.AccountRecovery.Label.NewPasswordV2,Nueva contraseña
Authentication.AccountRecovery.Label.Or,o
Authentication.AccountRecovery.Label.PreviousContactMethodVerification,Verificado: {contactMethod}
Authentication.AccountRecovery.Label.ResendCode,Reenviar código
Authentication.AccountRecovery.Label.ResendCodeTimer,Reenviar código en {timeLeft} s
Authentication.AccountRecovery.Label.SecurityKey2sv,verificación de dos pasos con clave de seguridad
Authentication.AccountRecovery.Label.SecurityKey2svCapitalized,Verificación de dos pasos con clave de seguridad
Authentication.AccountRecovery.Label.UsernameEmail,Nombre de usuario o correo
Authentication.AccountRecovery.LabelEmail,Correo electrónico
Authentication.AccountRecovery.LabelPhone,Teléfono
Authentication.AccountRecovery.LabelTwoStepVerification,Verificación en dos pasos
Authentication.AccountRecovery.Message.Error.AccountNotFound,Cuenta no encontrada.
Authentication.AccountRecovery.Message.Error.InvalidCode,Código no válido.
Authentication.AccountRecovery.Message.Error.InvalidEmail,Correo electrónico no válido.
Authentication.AccountRecovery.Message.Error.InvalidPassword,Contraseña no válida.
Authentication.AccountRecovery.Message.Error.TooManyRequests,Demasiadas peticiones. Inténtalo de nuevo más tarde.
Authentication.AccountRecovery.Message.Error.TryADifferentOne,Prueba con uno diferente.
Authentication.AccountRecovery.MessagePasswordsDoNotMatch,La contraseña no coincide.
Authentication.AccountRecovery.MessageUnknownError,Error desconocido
Authentication.AccountSwitch.Action.AddAccount,Añadir cuenta
Authentication.AccountSwitch.Action.AddAnAccount,Añadir una cuenta
Authentication.AccountSwitch.Action.Continue,
Authentication.AccountSwitch.Action.CreateNewAccount,Crear cuenta nueva
Authentication.AccountSwitch.Action.LogoutAllAccounts,Cerrar sesión de todas las cuentas
Authentication.AccountSwitch.Action.RemoveAllAccounts,¿Eliminar todas las cuentas?
Authentication.AccountSwitch.Action.SignInToExistingAccount,Iniciar sesión en una cuenta existente
Authentication.AccountSwitch.Action.SwitchAccount,Cambiar cuentas
Authentication.AccountSwitch.Description.AccountLimit.2,"Alcanzaste el límite de cuentas. Para añadir una nueva, primero elimina una existente."
Authentication.AccountSwitch.Description.ContinueSignOutOthers,"Si continúas como {username}, se cerrarán tus otras cuentas."
Authentication.AccountSwitch.Description.LogoutConfirmation,Necesitarás cerrar sesión en tus otras cuentas de Roblox en este dispositivo antes de añadir una cuenta nueva
Authentication.AccountSwitch.Description.PleaseTryAgainLater,Inténtalo de nuevo más tarde
Authentication.AccountSwitch.Description.RemoveAllAccounts,"Una vez que cierres sesión, todas las cuentas se eliminarán de este dispositivo."
Authentication.AccountSwitch.Description.RemoveCurrentAccount,"Si lo haces, ya no verás esta cuenta en este dispositivo, a menos que inicies sesión de nuevo. Volverás a la página de inicio."
Authentication.AccountSwitch.Description.TryLoggingInDirectly.2,Intenta iniciar sesión directamente
Authentication.AccountSwitch.Header.CantSwitchAccountsSentenceCase,No se puede cambiar de cuenta
Authentication.AccountSwitch.Header.LogoutAllAccounts,Cerrar la sesión de todas las cuentas
Authentication.AccountSwitch.Header.RemoveCurrentAccount,¿Eliminar la cuenta actual?
Authentication.AccountSwitch.Header.SignOutOtherAccounts,¿Cerrar sesión en otras cuentas?
Authentication.AccountSwitch.Header.SwitchAccountSentenceCase,
Authentication.AccountSwitch.Heading.SwitchAccount,
Authentication.AccountSwitch.Label.AccountLimitReached.2,"Para añadir una cuenta, cierra la sesión de una primero."
Authentication.CrossDevice.Action.CancelLogin,
Authentication.CrossDevice.Action.ConfirmLogin,Confirmar inicio de sesión
Authentication.CrossDevice.Action.Done,Hecho
Authentication.CrossDevice.Action.Enter,Ingresar
Authentication.CrossDevice.Action.GoBack,Atrás
Authentication.CrossDevice.Action.Next,
Authentication.CrossDevice.Action.TryAgain,Intentar de nuevo
Authentication.CrossDevice.Description.ConfirmOnSignedInDevice,Confirma en el dispositivo donde hayas iniciado sesión para continuar.
Authentication.CrossDevice.Description.QuickSignInInstructionsModal,"En el dispositivo donde iniciaste sesión, escanea el código QR o ve a <b>Más > Inicio de sesión rápido</b> e ingresa el código que aparece a continuación."
Authentication.CrossDevice.Description.SigningInAs,Iniciando sesión como {identifier}
Authentication.CrossDevice.EnterCodeInstruction,"luego, ingresa este código"
Authentication.CrossDevice.GoToInstruction,En tu equipo de escritorio o teléfono ve a:
Authentication.CrossDevice.Heading.LoginAnotherDevice,Iniciar sesión en otro dispositivo
Authentication.CrossDevice.Heading.LoginCode,Código de inicio de sesión rápido
Authentication.CrossDevice.Heading.LoginWarning,"Para iniciar sesión, asegúrate de:"
Authentication.CrossDevice.Heading.QuickLogin,Inicio de sesión rápido
Authentication.CrossDevice.Heading.SignInWithQrCode,Inicia sesión con código QR
Authentication.CrossDevice.Heading.SigninAnotherDevice,
Authentication.CrossDevice.Heading.WaitingForConfirmation,Esperando confirmación
Authentication.CrossDevice.Heading.Warning,¡Advertencia!
Authentication.CrossDevice.Label.CodeHeader,Opción 2
Authentication.CrossDevice.Label.CodeNotVerified,El código de inicio de sesión rápido no se verificó.
Authentication.CrossDevice.Label.Confirm,Confirmar
Authentication.CrossDevice.Label.ConfirmAndLoginAs,Confirmando el inicio de sesión como %s en tu otro dispositivo
Authentication.CrossDevice.Label.ConfirmOnDevice,Confirma el inicio de sesión en tu dispositivo
Authentication.CrossDevice.Label.ConfirmationMessage1,Estás a punto de iniciar sesión en: %s
Authentication.CrossDevice.Label.ConfirmationMessage2,"Este nuevo dispositivo tendrá acceso a tu cuenta, a tus Robux y a tu inventario."
Authentication.CrossDevice.Label.ConfirmationMessage3,Confirma que eres tú.
Authentication.CrossDevice.Label.Continue,
Authentication.CrossDevice.Label.DevicePrompt,Ingresa este código en el dispositivo donde iniciaste sesión y empieza a explorar
Authentication.CrossDevice.Label.EnterCodeTextBox,
Authentication.CrossDevice.Label.EnterOtherDeviceCode,Ingresa un código de otro dispositivo
Authentication.CrossDevice.Label.InvalidLocationError,No pudimos hacer coincidir tu ubicación con el dispositivo que intentaba conectarse. Inténtalo de nuevo utilizando la misma red.
Authentication.CrossDevice.Label.LogginInAs,Iniciando sesión como %s
Authentication.CrossDevice.Label.LoginInstructions,"En el dispositivo donde iniciaste sesión, ve a:"
Authentication.CrossDevice.Label.LoginInstructionsV2,Abre tu aplicación de Roblox y ve a:
Authentication.CrossDevice.Label.LoginLocation,<b>Configuración de la cuenta > Inicio de sesión rápido</b> para ingresar tu código.
Authentication.CrossDevice.Label.LoginLocationV2,"<b>Página ""Más"" > Inicio de sesión rápido</b> para ingresar tu código."
Authentication.CrossDevice.Label.NotAvailableOnNetwork,La función no está disponible en esta red. Inténtalo de nuevo más tarde
Authentication.CrossDevice.Label.OK,
Authentication.CrossDevice.Label.QrCodeError,"Estamos teniendo problemas para mostrar un código QR. Actualiza esta página, o sigue las instrucciones a continuación para iniciar sesión en otro dispositivo."
Authentication.CrossDevice.Label.QrCodeLogin,Código QR de inicio de sesión
Authentication.CrossDevice.Label.QrHeader,Opción 1
Authentication.CrossDevice.Label.QrInstructions,Escanea este código QR desde la cámara de tu dispositivo conectado.
Authentication.CrossDevice.Label.QuestCDLShortLinkInstruction,Ve a <b>roblox.com/quest</b> en tu equipo de escritorio o teléfono para ingresar este código y completar el inicio de sesión.
Authentication.CrossDevice.Label.QuickSignInWarning,"Por tu seguridad, ingresa únicamente los códigos que hayas generado desde tu nuevo dispositivo."
Authentication.CrossDevice.Label.SigninInstructionHeading,Para iniciar sesión como {username} en un dispositivo nuevo:
Authentication.CrossDevice.Label.SigninInstructionOne,"1. En tu nuevo dispositivo, abre la página de inicio de sesión."
Authentication.CrossDevice.Label.SigninInstructionThree,3. Ingresa el código en el campo de abajo.
Authentication.CrossDevice.Label.SigninInstructionTwo,2. Selecciona Inicio de sesión rápido para obtener un código.
Authentication.CrossDevice.Label.Warning1,• ingresar solo los códigos que solicitaste;
Authentication.CrossDevice.Label.Warning2,• no ingresar nunca el código de otro usuario.
Authentication.CrossDevice.Response.InvalidCode,El código ingresado no es válido. Asegúrate de que esté escrito correctamente.
Authentication.CrossDevice.Response.LoginFail,Error al iniciar sesión
Authentication.CrossDevice.Response.LoginSuccess,Inicio de sesión correcto
Authentication.Login.Action.ConnectionError.RetryReady,Reintentarlo
Authentication.Login.Action.ConnectionError.RetryWait,Volver a intentar: {WaitTime}
Authentication.Login.Action.Continue,
Authentication.Login.Action.DownloadNow,Descarga ahora
Authentication.Login.Action.EmailACode,Enviar un código por correo electrónico
Authentication.Login.Action.EmailMeCode,Recibir código por correo electrónico
Authentication.Login.Action.EmailOtpWaitTime,Reenviar código en {WaitTime} s
Authentication.Login.Action.ForgotPasswordOrUsernameQuestionCapitalized,¿Olvidaste la contraseña o el nombre de usuario?
Authentication.Login.Action.ForgotUsername,¿Olvidaste el nombre de usuario?
Authentication.Login.Action.ForgotUsernameOrPassword,¿Olvidaste el nombre de usuario o la contraseña?
Authentication.Login.Action.LogInEmailOneTimeCode,Envíame un código de un solo uso
Authentication.Login.Action.NeedHelp,¿Necesitas ayuda?
Authentication.Login.Action.Next,
Authentication.Login.Action.QQLogin,Inicio de sesión QQ
Authentication.Login.Action.QuickSignIn,
Authentication.Login.Action.ResendCode,
Authentication.Login.Action.SendCodeSentenceCase,Enviar código
Authentication.Login.Action.SendVerificationEmail,Enviar correo de verificación
Authentication.Login.Action.SignIn,Iniciar sesión
Authentication.Login.Action.SignInSentenceCase,
Authentication.Login.Action.SignInWithQrCode,
Authentication.Login.Action.UsePasskey,Usar llave de acceso
