Key,Value
Amp.IDVUpsell.Directions.IDBody,"Sürücü Belgesi, Pasaport, Kimlik Kartı, Oturma İzni"
Amp.IDVUpsell.Directions.IDHeader,Geçerli bir kimlik belgesi hazırla
Amp.IDVUpsell.Directions.PhoneBody,Devam etmek için bir akıllı telefona ihtiyacın var
Amp.IDVUpsell.Directions.PhoneHeader,Bir akıllı telefon kullan
Amp.IDVUpsell.Modal.Disclaimer,"Lütfen Dikkat: Kimlik doğrulama sürecini, üçüncü taraf hizmet sağlayıcımızla başlatmak üzeresin. Bu işlem aracılığıyla toplanan bilgiler, hesabının güvenliğini sağlamak ve/veya Roblox özelliklerini etkinleştirmek amacıyla kullanılır."
Amp.IDVUpsell.Modal.PrivacyLinkText,Roblox Biyometrik Gizlilik Bildirimi
Amp.IDVUpsell.Modal.QRHeaderText,Başlamak için QR Kodunu tara
Amp.IDVUpsell.Modal.Title,Yaş Doğrulaması Gerekli
Amp.IDVUpsell.PrivacyPageHeader,Gizlilik Politikası
Amp.Upsell.Action.AskNow,Şimdi İste
Amp.Upsell.Description.PrologueEnablePurchase,Bölgesel kısıtlamalar nedeniyle bu satın alım işlemini gerçekleştirmek için ebeveyn iznine ihtiyacın var.
Amp.Upsell.Description.PrologueJoinExperience,Bu deneyime katılabilmek için ebeveyn iznine ihtiyacın var.
Amp.Upsell.Description.PrologueTextVpc,Ebeveyn iznine ihtiyacın var.
Amp.Upsell.Description.PrologueUnblockUser,{displayName} adlı kullanıcının engelini kaldırmak için ebeveyn iznine ihtiyacın var
Amp.Upsell.Message.EmailSent,{parentEmail} adresine bir e-posta yolladık
Amp.Upsell.Message.EmailSentPluralParent,Hesabına bağlantılı ebeveynlerine bir e-posta gönderdik
Amp.Upsell.Title.AskYourParent,Ebeveynine sor
Amp.Upsell.Title.RequestSent,Talep gönderildi
Application.ConnectionError.Action.Ok,Tamam
Application.ConnectionError.ErrorCode,Hata Kodu: {errorCode}
Application.Logout.Action.Logout,Çıkış Yap
Application.Logout.Message.Confirmation,Çıkış yapmak istediğine emin misin?
Application.Logout.Title.Logout,
Application.Settings.AccountSettingsTitle,Hesap Ayarları
Application.Settings.AppSettingsTitle,Uygulama Ayarları
Application.Settings.DeviceSettings.Title,Cihaz Ayarları
Application.Settings.VR.Comfort.Description,Hareketi ve görüş alanını ayarlayarak Hareket Hastalığını azaltır.
Application.Settings.VR.Comfort.Profile.Description,"Ön ayarlardan birini seç veya her bir konfor seçeneğini manuel olarak ayarlamak için ""Özel""i seç."
Application.Settings.VR.Comfort.Profile.Option.Comfort,Konforlu
Application.Settings.VR.Comfort.Profile.Option.Custom,Özel
Application.Settings.VR.Comfort.Profile.Option.Default,Varsayılan
Application.Settings.VR.Comfort.Profile.Option.Expert,Deneyimli
Application.Settings.VR.Comfort.Profile.Title,Konfor Profili
Application.Settings.VR.Comfort.SafetyBubbleMode.Description,Kimin avatarı ortadan kaybolmadan sana yaklaşabileceğine karar ver
Application.Settings.VR.Comfort.SafetyBubbleMode.Option.Anyone,Herkes
Application.Settings.VR.Comfort.SafetyBubbleMode.Option.NoOne,Hiç Kimse
Application.Settings.VR.Comfort.SafetyBubbleMode.Option.OnlyFriends,Yalnızca Arkadaşlar
Application.Settings.VR.Comfort.SafetyBubbleMode.Title,Güvenlik Balonu
Application.Settings.VR.Comfort.SteppedRotationEnabled.Description,"Görüntüyü sürekli bir hareket yerine sabit, artan açılarla döndüren devinme ayarı."
Application.Settings.VR.Comfort.SteppedRotationEnabled.Title,Kademeli Dönüş
Application.Settings.VR.Comfort.ThirdPersonFixedCamEnabled.Description,"Yumuşak kamera hareketinden kaynaklanan hareket hastalığını önlemeye yardımcı olur. Sen hareket ederken kamera yerinde kalır, ardından anında arkana geçer. Sadece üçüncü şahıs görünümünde çalışır."
Application.Settings.VR.Comfort.ThirdPersonFixedCamEnabled.Title,Üçüncü Şahıs Konfor Kamerası
Application.Settings.VR.Comfort.Title,Konfor Ayarları
Application.Settings.VR.Comfort.VignetteEnabled.Description,Hareket hastalığını önlemek veya hafifletmek için hareket sırasında görüş alanını küçülten konfor ayarı.
Application.Settings.VR.Comfort.VignetteEnabled.Title,Konforlu Vinyet
Application.Settings.VRAccountSettingsExplanation,"Gizliliğine, Güvenlik Denetimlerine ve daha fazlasına erişmek için lütfen Webi veya yardımcı bir cihazı kullan."
Application.Settings.VRAccountSettingsSubtitle,Webi veya Yardımcı bir cihazı kullan
Application.Settings.VolumeSliderDescription,"Menü efektleri, oyun sesi ve sesli sohbet de dâhil olmak üzere Roblox'un genel ses seviyesini kontrol et."
Authentication.AccountPicker.Button.CreateAccount,Hesap oluştur
Authentication.AccountPicker.Button.SignIntoAnotherAccount,Başka bir hesaba giriş yap
Authentication.AccountPicker.Label.AllAccounts,Tüm hesaplar
Authentication.AccountPicker.Label.Manage,Yönet
Authentication.AccountPicker.Label.ManageAccounts,Hesapları yönet
Authentication.AccountPicker.Label.RemoveAccount,Hesap kaldırılsın mı?
Authentication.AccountPicker.Label.RemoveAccountCancel,
Authentication.AccountPicker.Label.RemoveAccountDescription,Tekrar giriş yapmadığın sürece bu hesabı artık bu cihazda görmeyeceksin.
Authentication.AccountPicker.Label.RemoveAccountRemove,Kaldır
Authentication.AccountPicker.Label.SignedOut,Çıkış yapıldı
Authentication.AccountRecovery.Action.AddAPasskey,"Evet, yeni bir geçiş anahtarı ekle"
Authentication.AccountRecovery.Action.Continue,
Authentication.AccountRecovery.Action.Delete,
Authentication.AccountRecovery.Action.DeleteAll,Değişiklikleri kaldır
Authentication.AccountRecovery.Action.DontDeleteCredentials,Hepsi kalsın
Authentication.AccountRecovery.Action.Next,Sonraki
Authentication.AccountRecovery.Action.Ok,
Authentication.AccountRecovery.Action.ResetPassword,Şifreyi sıfırla
Authentication.AccountRecovery.Action.Save,Sakla
Authentication.AccountRecovery.Action.SendCode,Bana kod gönder
Authentication.AccountRecovery.Action.SkipAddingPasskey,"Hayır, bu adımı atla"
Authentication.AccountRecovery.Action.UpdatePassword,Şifreyi güncelle
Authentication.AccountRecovery.Action.UseAnotherMethod,Başka bir yöntem kullan
Authentication.AccountRecovery.Action.UseBackupCode,Yedek kod kullan
Authentication.AccountRecovery.Action.UseEmail,E-posta kullan
Authentication.AccountRecovery.Action.UseEmailInstead,Bunun yerine e-posta kullan
Authentication.AccountRecovery.Action.UsePhone,Telefon kullan
Authentication.AccountRecovery.Action.UsePhoneInstead,Bunun yerine telefon kullan
Authentication.AccountRecovery.Action.UseUsernameEmailInstead,Bunun yerine kullanıcı adı veya e-posta kullan
Authentication.AccountRecovery.Description.AccountSecuredConfirmation,Tüm değişiklikler kaldırıldı.
Authentication.AccountRecovery.Description.CannotRecoverAccount,2 Aşamalı Doğrulama özelliğinin etkin olduğu hesabını kurtarmak için kendi güvenliğin açısından ikinci ve farklı bir doğrulama yöntemi gerekiyor. Bu hesapta güvenli kurtarma amacıyla kullanılabilecek bir yedek yöntem yok. Lütfen birincil 2 aşamalı doğrulama yöntemine yeniden erişmeyi dene veya yedek kod kullanarak 2 aşamalı doğrulama işlemini atla.
Authentication.AccountRecovery.Description.ChooseAccount,Kurtarmak istediğin hesabı seç.
Authentication.AccountRecovery.Description.CreateNewPassword,Eski şifrenden farklı güçlü bir şifre oluştur.
Authentication.AccountRecovery.Description.CreateNewPasswordAddEmail,Gelecekte hesabını korumaya yardımcı olması için yeni bir şifre oluştur ve bir e-posta ekle.
Authentication.AccountRecovery.Description.DeviceDoesNotSupportPasskey,"Gelişmiş Koruma Programına kaydoldun. Giriş yaparken hesabının güvenliği için geçiş anahtarı veya güvenlik anahtarı kullanman gerekecek. Bu cihaz geçiş anahtarlarını desteklemediği için giriş yapmak zor olabilir. Bundan sonra kullanabileceğin Hızlı Giriş özelliği, zaten giriş yapmış olduğun başka bir cihaz üzerinden giriş yapmanı sağlar."
Authentication.AccountRecovery.Description.EmailCodeSent,Bu e-posta adresiyle ilişkili bir Roblox hesabı varsa doğrulama kodu alacaksın. Spam klasörü de dâhil olmak üzere tüm klasörlerini kontrol et.
Authentication.AccountRecovery.Description.EmailCodeSentForUser,Hesabınla ilişkiliyse verdiğin e-posta adresine 6 haneli bir doğrulama kodu gönderdik. Spam klasörü de dâhil olmak üzere tüm klasörlerini kontrol et.
Authentication.AccountRecovery.Description.EmailUnavailableInfo,Bazı e-postalar yaş değişimi nedeniyle değiştirildikleri için kullanılamayabilir. Yine de bu e-postalar hesap kurtarma işlemi için kullanılabilirler.
Authentication.AccountRecovery.Description.EnhancedProtectionAddPasskey,"Gelişmiş Koruma Programına kaydoldun. Giriş yaparken hesabının güvenliği için geçiş anahtarı veya güvenlik anahtarı kullanman gerekecek.{lineBreak}{lineBreak}Kişisel cihazını kullanıyorsan şimdi yeni bir geçiş anahtarı ayarlamanı öneririz. Bu, ileride bu cihazdan giriş yapmanı kolaylaştırır. Paylaşılan veya herkese açık bir cihaz kullanıyorsan bu adımı atla."
Authentication.AccountRecovery.Description.EnterABackupCode,Şimdi kaydettiğin bir yedek kodu gir.
Authentication.AccountRecovery.Description.EnterContactMethodAssociatedWithYourAccount,Hesabınla ilişkili olabilecek bir e-posta adresi veya telefon numarası gir. Daha önce bir satın alma işlemi yaptıysan faturalandırma e-postanı deneyebilirsin.
Authentication.AccountRecovery.Description.EnterEmailAddress,"Şimdi bir e-posta adresi gir. Bu, Roblox'ta bir şey satın alırken kullandığın bir e-posta olabilir."
Authentication.AccountRecovery.Description.EnterPhoneBackupCodeOrAnotherEmail,"Şimdi bir telefon numarası, yedek kod veya başka bir e-posta adresi gir. Bu, Roblox'ta bir şey satın alırken kullandığın bir e-posta olabilir."
Authentication.AccountRecovery.Description.EnterPhoneNumberSecondMethod,Şimdi hesabınla ilişkilendirilmiş bir telefon numarası gir.
Authentication.AccountRecovery.Description.EnterPhoneOrAnotherEmail,"Şimdi bir telefon numarası veya başka bir e-posta adresi gir. Bu, Roblox'ta bir şey satın alırken kullandığın bir e-posta olabilir."
Authentication.AccountRecovery.Description.InvalidateCredentialInfo,Bulduğumuz bir güvenlik değişikliğini sen yapmamış olabilirsin. Bu değişikliği tanımıyorsan kaldır.
Authentication.AccountRecovery.Description.InvalidateCredentialsIntro,Bulduğumuz bazı güvenlik değişikliklerini sen yapmamış olabilirsin. Tanımadığın değişiklik varsa kaldır.
Authentication.AccountRecovery.Description.InvalidateCredentialsWarning,Tanımadığın değişiklikleri tutmak hesabını riske atabilir. Değişiklikleri kaldırma işlemi geri alınamaz.
Authentication.AccountRecovery.Description.KeepTwoStepMethodDynamic,Hesabında {twoStepMethod} etkinleştirildi. Hâlâ erişebiliyorsan bunu sakla. Tekrar oturum açtığında kullanmanı isteyeceğiz.
Authentication.AccountRecovery.Description.NoChangesMade,Fazladan bir koruma katmanı ekleyerek hesabını güvende tut.
Authentication.AccountRecovery.Description.PhoneCodeSent,Bu telefon numarası için bir Roblox hesabı varsa doğrulama kodu alacaksın. SMS veya WhatsApp'ı kontrol et.
Authentication.AccountRecovery.Description.PhoneCodeSentForUser,"Hesabınla ilişkiliyse verdiğin telefon numarasına 6 haneli bir doğrulama kodu gönderdik. Kod, WhatsApp veya SMS ile gönderilebilir."
Authentication.AccountRecovery.Description.PlatformNotSupported,Hesap kurtarma bu platformda veya cihazda desteklenmiyor. Tamam'ı seçerek bu pencereyi kapat ve Giriş sayfasına dön. Lütfen başka bir cihazda hesabını kurtar. Ardından Hızlı Giriş'i seç ve giriş yapmış olduğun diğer cihazla güvenli şekilde giriş yapmak için talimatları izle.
Authentication.AccountRecovery.Description.SaveTwoStepMethod,Hâlâ erişebiliyorsan bunu sakla. Tekrar oturum açtığında kullanmanı isteyeceğiz.
Authentication.AccountRecovery.Description.SendCodeContactMethodConfirmation,Bir Roblox hesabıyla ilişkiliyse verdiğin iletişim yöntemine 6 haneli bir doğrulama kodu göndereceğiz.
Authentication.AccountRecovery.Description.SomethingWentWrongVerifyAgain,"Bir şeyler ters gitti. Tekrar denemek için ""Devam""a bas."
Authentication.AccountRecovery.Description.TrustedLocationResetPassword,"Merhaba {username}, hesabına güvenilir bir konumdan erişiyorsun. Roblox hesabına yeniden erişmek için şifreni şimdi sıfırla."
Authentication.AccountRecovery.Description.TrustedLocationResetPasswordSkip2SV,"Merhaba {username}, hesabına güvenilir bir konumdan erişiyorsun. Kurtarma işlemini tamamlamak için 2 adımlı doğrulamayı atlayarak şifreni şimdi sıfırlayabilirsin"
Authentication.AccountRecovery.Description.TrustedLocationSkip2SV,"Merhaba {username}, hesabına güvenilir bir konumdan erişiyorsun. 2 adımlı doğrulamayı atlayarak kurtarma işlemini tamamlayabilirsin."
Authentication.AccountRecovery.Description.UpdateEmailConfirmation,Hesabını kurtarmak için farklı bir e-posta kullandığını fark ettik. E-posta adresini şu şekilde güncelleyeceğiz: {email}
Authentication.AccountRecovery.Description.VerifyAgain,"2 Aşamalı Doğrulama özelliğinin etkin olduğu hesabını kurtarmadan önce kimliğini doğrula. 2 aşamalı doğrulama işlemini yeniden başlatmak için ""Devam et"" düğmesine bas."
Authentication.AccountRecovery.Heading.AccountSecuredConfirmation,Hesabın güvende
Authentication.AccountRecovery.Heading.BackupCodesGenerated,Yedek kodlar oluşturuldu
Authentication.AccountRecovery.Heading.BillingEmailAdded,Fatura e-postası eklendi
Authentication.AccountRecovery.Heading.CannotRecoverAccount,Hesabını kurtaramıyoruz
Authentication.AccountRecovery.Heading.ChooseVerificationMethod,Bir doğrulama yöntemi seç
Authentication.AccountRecovery.Heading.EmailAdded,E-posta eklendi
Authentication.AccountRecovery.Heading.EnhancedProtectionPostRecoveryPasskey,Bu senin kişisel cihazın mı?
Authentication.AccountRecovery.Heading.EnhancedProtectionProgramPostRecoveryNoPasskey,Geçiş anahtarını desteklemediği için bu cihazda yapabileceklerin sınırlı olabilir
Authentication.AccountRecovery.Heading.EnrolledInEnhancedProtection,Gelişmiş Koruma Programına kayıt yapıldı
Authentication.AccountRecovery.Heading.EnterSecondMethod,İkinci bir doğrulama yöntemi gir
Authentication.AccountRecovery.Heading.InvalidateCredential,Hesabındaki değişiklik
Authentication.AccountRecovery.Heading.InvalidateCredentials,Hesabında yapılan değişiklikler
Authentication.AccountRecovery.Heading.NoChangesMade,Değişiklik yapılmadı
Authentication.AccountRecovery.Heading.PasskeyAdded,Geçiş anahtarı eklendi
Authentication.AccountRecovery.Heading.PhoneNumberAdded,Telefon numarası eklendi
Authentication.AccountRecovery.Heading.ResetPassword,Şifreyi Sıfırla
Authentication.AccountRecovery.Heading.RobloxAccountRecovery,Roblox Hesap Kurtarma
Authentication.AccountRecovery.Heading.SaveTwoStepMethod,Mevcut iki aşamalı doğrulama yöntemi saklansın mı?
Authentication.AccountRecovery.Heading.TwoStepMethodAdded,{value} eklendi
Authentication.AccountRecovery.Heading.UpdateEmail,E-postanı Güncelle
Authentication.AccountRecovery.Heading.UseAnotherDevice,Başka bir cihaz kullan
Authentication.AccountRecovery.Label.AddEmail,Bir e-posta ekle
Authentication.AccountRecovery.Label.Authenticator2sv,kimlik doğrulama uygulaması 2 aşamalı doğrulama
Authentication.AccountRecovery.Label.Authenticator2svCapitalized,Kimlik Doğrulayıcı 2 Aşamalı Doğrulama
Authentication.AccountRecovery.Label.BackupCode,Yedek kod
Authentication.AccountRecovery.Label.ConfirmNewPasswordV2,Yeni şifreyi doğrula
Authentication.AccountRecovery.Label.Email2sv,e-posta 2 aşamalı doğrulama
Authentication.AccountRecovery.Label.Email2svCapitalized,E-posta 2 Aşamalı Doğrulama
Authentication.AccountRecovery.Label.EmailUnavailable,e-posta kullanılamıyor
Authentication.AccountRecovery.Label.EnterCode,Kodu gir
Authentication.AccountRecovery.Label.NewPasswordV2,Yeni şifre
Authentication.AccountRecovery.Label.Or,Veya
Authentication.AccountRecovery.Label.PreviousContactMethodVerification,{contactMethod} doğrulandı
Authentication.AccountRecovery.Label.ResendCode,Kodu tekrar gönder
Authentication.AccountRecovery.Label.ResendCodeTimer,Kodu {timeLeft} saniye sonra tekrar gönder
Authentication.AccountRecovery.Label.SecurityKey2sv,güvenlik anahtarı 2 aşamalı doğrulama
Authentication.AccountRecovery.Label.SecurityKey2svCapitalized,Güvenlik Anahtarı 2 Aşamalı Doğrulama
Authentication.AccountRecovery.Label.UsernameEmail,Kullanıcı Adı/E-posta
Authentication.AccountRecovery.LabelEmail,E-posta
Authentication.AccountRecovery.LabelPhone,Telefon
Authentication.AccountRecovery.LabelTwoStepVerification,İki Aşamalı Doğrulama
Authentication.AccountRecovery.Message.Error.AccountNotFound,Hesap bulunamadı.
Authentication.AccountRecovery.Message.Error.InvalidCode,Geçersiz kod.
Authentication.AccountRecovery.Message.Error.InvalidEmail,Geçersiz e-posta.
Authentication.AccountRecovery.Message.Error.InvalidPassword,Geçersiz şifre.
Authentication.AccountRecovery.Message.Error.TooManyRequests,Çok fazla istek yapıldı. Daha sonra tekrar dene.
Authentication.AccountRecovery.Message.Error.TryADifferentOne,Başka bir tane dene.
Authentication.AccountRecovery.MessagePasswordsDoNotMatch,Şifreler eşleşmiyor.
Authentication.AccountRecovery.MessageUnknownError,Bilinmeyen Hata
Authentication.AccountSwitch.Action.AddAccount,Hesap Ekle
Authentication.AccountSwitch.Action.AddAnAccount,Bir hesap ekle
Authentication.AccountSwitch.Action.Continue,
Authentication.AccountSwitch.Action.CreateNewAccount,Yeni Hesap Oluştur
Authentication.AccountSwitch.Action.LogoutAllAccounts,Tüm Hesaplardan Çık
Authentication.AccountSwitch.Action.RemoveAllAccounts,Tüm hesaplar kaldırılsın mı?
Authentication.AccountSwitch.Action.SignInToExistingAccount,Mevcut hesaba giriş yap
Authentication.AccountSwitch.Action.SwitchAccount,Hesap Değiştir
Authentication.AccountSwitch.Description.AccountLimit.2,Hesap sınırına ulaştın. Yeni bir hesap eklemek için lütfen mevcut bir hesabı kaldır.
Authentication.AccountSwitch.Description.ContinueSignOutOthers,{username} olarak devam etmek diğer hesaplarından çıkış yapmana sebep olur.
Authentication.AccountSwitch.Description.LogoutConfirmation,Yeni bir hesap eklemeden önce bu cihazdaki diğer Roblox hesaplarından çıkış yapman gerekiyor
Authentication.AccountSwitch.Description.PleaseTryAgainLater,Lütfen daha sonra tekrar dene
Authentication.AccountSwitch.Description.RemoveAllAccounts,Çıkış yaptığında tüm hesaplar bu cihazdan kaldırılacaktır.
Authentication.AccountSwitch.Description.RemoveCurrentAccount,Bunu yaparsan tekrar giriş yapmadığın sürece bu hesabı artık bu cihazda görmeyeceksin. Açılış sayfasına geri döneceksin.
Authentication.AccountSwitch.Description.TryLoggingInDirectly.2,Doğrudan giriş yapmayı dene
Authentication.AccountSwitch.Header.CantSwitchAccountsSentenceCase,Hesap değiştirilemiyor
Authentication.AccountSwitch.Header.LogoutAllAccounts,
Authentication.AccountSwitch.Header.RemoveCurrentAccount,Mevcut hesap kaldırılsın mı?
Authentication.AccountSwitch.Header.SignOutOtherAccounts,Diğer hesaplardan çıkış yapılsın mı?
Authentication.AccountSwitch.Header.SwitchAccountSentenceCase,Hesap değiştir
Authentication.AccountSwitch.Heading.SwitchAccount,
Authentication.AccountSwitch.Label.AccountLimitReached.2,Bir hesap eklemek için önce bir hesaptan çıkış yap.
Authentication.CrossDevice.Action.CancelLogin,
Authentication.CrossDevice.Action.ConfirmLogin,Girişi Onayla
Authentication.CrossDevice.Action.Done,Bitti
Authentication.CrossDevice.Action.Enter,Gir
Authentication.CrossDevice.Action.GoBack,Geri Dön
Authentication.CrossDevice.Action.Next,İleri
Authentication.CrossDevice.Action.TryAgain,Tekrar Dene
Authentication.CrossDevice.Description.ConfirmOnSignedInDevice,Devam etmek için giriş yaptığın cihazında onayla.
Authentication.CrossDevice.Description.QuickSignInInstructionsModal,Giriş yaptığın cihazda QR kodunu okut ya da <b>Daha Fazla > Hızlı giriş</b>'e git ve aşağıdaki kodu gir.
Authentication.CrossDevice.Description.SigningInAs,{identifier} olarak giriş yapılıyor
Authentication.CrossDevice.EnterCodeInstruction,sonra bu kodu gir
Authentication.CrossDevice.GoToInstruction,Bilgisayarından veya telefonundan aşağıdaki adrese git:
Authentication.CrossDevice.Heading.LoginAnotherDevice,Başka bir Cihaza giriş yap
Authentication.CrossDevice.Heading.LoginCode,Hızlı Giriş Kodu
Authentication.CrossDevice.Heading.LoginWarning,GİRİŞ YAPMAK İÇİN AŞAĞIDAKİLERİ YAPTIĞINDAN EMİN OL:
Authentication.CrossDevice.Heading.QuickLogin,Hızlı giriş
Authentication.CrossDevice.Heading.SignInWithQrCode,QR kodu ile giriş yap
Authentication.CrossDevice.Heading.SigninAnotherDevice,Başka bir cihazda giriş yap
Authentication.CrossDevice.Heading.WaitingForConfirmation,Onay bekleniyor
Authentication.CrossDevice.Heading.Warning,UYARI!
Authentication.CrossDevice.Label.CodeHeader,2. Seçenek
Authentication.CrossDevice.Label.CodeNotVerified,Hızlı Giriş kodu doğrulanmadı.
Authentication.CrossDevice.Label.Confirm,Onayla
Authentication.CrossDevice.Label.ConfirmAndLoginAs,Diğer cihazında %s olarak yaptığın giriş onaylanıyor
Authentication.CrossDevice.Label.ConfirmOnDevice,GİRİŞİ DİĞER CiHAZINDA ONAYLA
Authentication.CrossDevice.Label.ConfirmationMessage1,Şu hesaba giriş yapmak üzeresin: %s
Authentication.CrossDevice.Label.ConfirmationMessage2,"Bu yeni cihaz; hesabına, Robux'ına ve envanterine erişim sağlayacak."
Authentication.CrossDevice.Label.ConfirmationMessage3,Lütfen bu kişinin sen olduğunu onayla.
Authentication.CrossDevice.Label.Continue,
Authentication.CrossDevice.Label.DevicePrompt,BU KODU GİRMEK İÇİN GİRİŞ YAPTIĞIN CİHAZINA GİT VE KEŞFET
Authentication.CrossDevice.Label.EnterCodeTextBox,
Authentication.CrossDevice.Label.EnterOtherDeviceCode,Diğer Cihazdaki Kodu Gir
Authentication.CrossDevice.Label.InvalidLocationError,"Konumunu, giriş yapmaya çalışan cihazla eşleştiremedik. Lütfen aynı ağ üzerinde tekrar dene."
Authentication.CrossDevice.Label.LogginInAs,%s olarak giriş yapılıyor
Authentication.CrossDevice.Label.LoginInstructions,Kodunu giriş yapılmış olan cihazında girmek için:
Authentication.CrossDevice.Label.LoginInstructionsV2,Roblox uygulamanı aç ve şu seçeneği kullan:
Authentication.CrossDevice.Label.LoginLocation,<b>Hesap Ayarları > Hızlı Giriş</b> seçeneğine git.
Authentication.CrossDevice.Label.LoginLocationV2,Kodunu girmek için <b>Daha Fazla Sayfası > Hızlı Giriş</b> seçeneğini kullan.
Authentication.CrossDevice.Label.NotAvailableOnNetwork,"Bu özellik, bu ağda mevcut değil. Lütfen daha sonra tekrar dene"
Authentication.CrossDevice.Label.OK,
Authentication.CrossDevice.Label.QrCodeError,QR Kodunu görüntülemede sorun yaşıyoruz. Lütfen bu sayfayı yenile veya başka bir cihazda giriş yapmak için aşağıdaki talimatları izle.
Authentication.CrossDevice.Label.QrCodeLogin,QR Kodu ile Giriş
Authentication.CrossDevice.Label.QrHeader,1. Seçenek
Authentication.CrossDevice.Label.QrInstructions,Giriş yaptığın cihazının kamerası ile bu QR kodunu tara.
Authentication.CrossDevice.Label.QuestCDLShortLinkInstruction,Bu kodu girmek için bilgisayarından veya telefonundan <b>roblox.com/quest</b> adresine git ve giriş yapmayı tamamla.
Authentication.CrossDevice.Label.QuickSignInWarning,Güvenliğin için yalnızca yeni cihazından oluşturduğun kodları gir.
Authentication.CrossDevice.Label.SigninInstructionHeading,Yeni bir cihazda {username} olarak giriş yapmak için:
