Key,Value
Application.Settings.VR.Comfort.SafetyBubbleMode.Description,"Zdecyduj, kto może się do Ciebie zbliżyć bez konieczności zanikania"
Application.Settings.VR.Comfort.SafetyBubbleMode.Option.Anyone,Każdy
Application.Settings.VR.Comfort.SafetyBubbleMode.Option.NoOne,Nikt
Application.Settings.VR.Comfort.SafetyBubbleMode.Option.OnlyFriends,Tylko znajomi
Application.Settings.VR.Comfort.SafetyBubbleMode.Title,Bańka bezpieczeństwa
Application.Settings.VR.Comfort.SteppedRotationEnabled.Description,"Ustawienie poruszania się, które obraca widok pod stałymi, przyrostowymi kątami zamiast ciągłego ruchu."
Application.Settings.VR.Comfort.SteppedRotationEnabled.Title,Obrót stopniowy
Application.Settings.VR.Comfort.ThirdPersonFixedCamEnabled.Description,"Pomaga zapobiegać chorobie lokomocyjnej spowodowanej płynnym ruchem kamery. Kamera pozostaje na miejscu, gdy się poruszasz, a następnie natychmiast przesuwa się za Ciebie. Działa tylko w trybie trzecioosobowym."
Application.Settings.VR.Comfort.ThirdPersonFixedCamEnabled.Title,Kamera trzecioosobowa Comfort
Application.Settings.VR.Comfort.Title,Ustawienia komfortowe
Application.Settings.VR.Comfort.VignetteEnabled.Description,"Ustawienie komfortu, które ogranicza pole widzenia podczas ruchu, aby zapobiec chorobie lokomocyjnej lub złagodzić jej objawy."
Application.Settings.VR.Comfort.VignetteEnabled.Title,Winieta komfortowa
Application.Settings.VRAccountSettingsExplanation,"Aby uzyskać dostęp do ustawień prywatności, zabezpieczeń i nie tylko, odwiedź witrynę internetową lub użyj urządzenia towarzyszącego."
Application.Settings.VRAccountSettingsSubtitle,Odwiedź witrynę internetową lub użyj urządzenia towarzyszącego
Application.Settings.VolumeSliderDescription,"Ustawienie ogólnego poziomu głośności na platformie Roblox, w tym efektów menu, dźwięku w grze i czatu głosowego."
Authentication.AccountPicker.Button.CreateAccount,Utwórz konto
Authentication.AccountPicker.Button.SignIntoAnotherAccount,Zaloguj się na inne konto
Authentication.AccountPicker.Label.AllAccounts,Wszystkie konta
Authentication.AccountPicker.Label.Manage,Zarządzaj
Authentication.AccountPicker.Label.ManageAccounts,Zarządzaj kontami
Authentication.AccountPicker.Label.RemoveAccount,Usunąć konto?
Authentication.AccountPicker.Label.RemoveAccountCancel,
Authentication.AccountPicker.Label.RemoveAccountDescription,"To konto nie będzie już widoczne na tym urządzeniu, chyba że zalogujesz się ponownie."
Authentication.AccountPicker.Label.RemoveAccountRemove,Usuń
Authentication.AccountPicker.Label.SignedOut,Wylogowano
Authentication.AccountRecovery.Action.AddAPasskey,"Tak, dodaj nowy klucz dostępu"
Authentication.AccountRecovery.Action.Continue,
Authentication.AccountRecovery.Action.Delete,
Authentication.AccountRecovery.Action.DeleteAll,Usuń zmiany
Authentication.AccountRecovery.Action.DontDeleteCredentials,Zachowaj wszystkie
Authentication.AccountRecovery.Action.Next,Dalej
Authentication.AccountRecovery.Action.Ok,
Authentication.AccountRecovery.Action.ResetPassword,Zresetuj hasło
Authentication.AccountRecovery.Action.Save,Zachowaj
Authentication.AccountRecovery.Action.SendCode,Wyślij mi kod
Authentication.AccountRecovery.Action.SkipAddingPasskey,"Nie, pomiń ten krok"
Authentication.AccountRecovery.Action.UpdatePassword,Zaktualizuj hasło
Authentication.AccountRecovery.Action.UseAnotherMethod,Użyj innej metody
Authentication.AccountRecovery.Action.UseBackupCode,Użyj kodu awaryjnego
Authentication.AccountRecovery.Action.UseEmail,Użyj adresu e-mail
Authentication.AccountRecovery.Action.UseEmailInstead,Zamiast tego użyj adresu e-mail
Authentication.AccountRecovery.Action.UsePhone,Użyj numeru telefonu
Authentication.AccountRecovery.Action.UsePhoneInstead,Zamiast tego użyj numeru telefonu
Authentication.AccountRecovery.Action.UseUsernameEmailInstead,Zamiast tego wpisz nazwę użytkownika lub adres e-mail
Authentication.AccountRecovery.Description.AccountSecuredConfirmation,Wszystkie zmiany zostały usunięte.
Authentication.AccountRecovery.Description.CannotRecoverAccount,"Ze względów bezpieczeństwa do odzyskania konta, na którym włączona jest weryfikacja dwuetapowa, wymagana jest druga metoda weryfikacji innego typu. Na tym koncie nie ma dostępnej metody zapasowej, która umożliwiłaby jego bezpieczne odzyskanie. Spróbuj odzyskać dostęp do swojej podstawowej metody 2FA lub użyj kodu awaryjnego, aby pominąć weryfikację 2FA."
Authentication.AccountRecovery.Description.ChooseAccount,"Wybierz konto, które chcesz odzyskać."
Authentication.AccountRecovery.Description.CreateNewPassword,"Utwórz silne hasło, które różni się od starego."
Authentication.AccountRecovery.Description.CreateNewPasswordAddEmail,"Utwórz nowe hasło i dodaj adres e-mail, aby na przyszłość chronić swoje konto."
Authentication.AccountRecovery.Description.DeviceDoesNotSupportPasskey,"Zarejestrowaliśmy Cię w Programie zwiększonej ochrony. W celu zapewnienia bezpieczeństwa konta będziesz potrzebować klucza dostępu lub klucza zabezpieczeń, aby się zalogować. To urządzenie nie obsługuje kluczy dostępu, dlatego proces logowania się na nim może być trudniejszy. W przyszłości możesz korzystać z szybkiego logowania i logować się za pomocą innego urządzenia, na którym jesteś zalogowany(-a)."
Authentication.AccountRecovery.Description.EmailCodeSent,"Jeżeli istnieje konto Roblox powiązane z tym adresem e-mail, otrzymasz kod weryfikacyjny. Przejrzyj wszystkie foldery, w tym również spam."
Authentication.AccountRecovery.Description.EmailCodeSentForUser,"Jeżeli podany e-mail jest powiązany z Twoim kontem, za chwilę otrzymasz sześciocyfrowy kod weryfikacyjny. Sprawdź wszystkie foldery, w tym również spam."
Authentication.AccountRecovery.Description.EmailUnavailableInfo,"Niektóre adresy e-mail mogą być niedostępne, ponieważ zostały zmienione ze względu na zmianę wieku. Jednak nadal można ich używać do odzyskiwania konta."
Authentication.AccountRecovery.Description.EnhancedProtectionAddPasskey,"Zarejestrowaliśmy Cię w Programie zwiększonej ochrony. W celu zapewnienia bezpieczeństwa konta będziesz potrzebować klucza dostępu lub klucza zabezpieczeń, aby się zalogować.{lineBreak}{lineBreak}Jeśli korzystasz z prywatnego urządzenia, zalecamy, aby skonfigurować nowy klucz dostępu już teraz. Dzięki temu logowanie na tym urządzeniu będzie łatwiejsze. Jeżeli korzystasz ze współdzielonego lub publicznego urządzenia, pomiń ten krok."
Authentication.AccountRecovery.Description.EnterABackupCode,Teraz wprowadź zapisany kod awaryjny.
Authentication.AccountRecovery.Description.EnterContactMethodAssociatedWithYourAccount,"Wprowadź adres e-mail lub numer telefonu, który może być powiązany z Twoim kontem. Jeżeli kupowałeś(-łaś) już wcześniej, możesz spróbować podać adres e-mail do rozliczeń."
Authentication.AccountRecovery.Description.EnterEmailAddress,Teraz wprowadź adres e-mail. Może to być adres e-mail użyty przez Ciebie podczas zakupów na Robloxie.
Authentication.AccountRecovery.Description.EnterPhoneBackupCodeOrAnotherEmail,"Teraz wprowadź numer telefonu, kod awaryjny lub inny adres e-mail. Może to być adres e-mail użyty przez Ciebie podczas zakupów na Robloxie."
Authentication.AccountRecovery.Description.EnterPhoneNumberSecondMethod,Teraz wprowadź numer telefonu powiązany z Twoim kontem.
Authentication.AccountRecovery.Description.EnterPhoneOrAnotherEmail,Teraz wprowadź numer telefonu lub inny adres e-mail. Może to być adres e-mail użyty przez Ciebie podczas zakupów na Robloxie.
Authentication.AccountRecovery.Description.InvalidateCredentialInfo,"Wykryliśmy zmianę zabezpieczeń, którą mógł wprowadzić ktoś inny. Usuń ją, jeśli jej nie rozpoznajesz."
Authentication.AccountRecovery.Description.InvalidateCredentialsIntro,"Wykryliśmy zmiany zabezpieczeń, które mógł wprowadzić ktoś inny. Usuń te, których nie rozpoznajesz."
Authentication.AccountRecovery.Description.InvalidateCredentialsWarning,"Zachowanie zmian, których nie rozpoznajesz, może narazić Twoje konto na ryzyko. Usunięcie zmian jest nieodwracalne."
Authentication.AccountRecovery.Description.KeepTwoStepMethodDynamic,"Na Twoim koncie włączono: {twoStepMethod}. Zachowaj tę metodę, jeśli nadal masz do niej dostęp. Poprosimy Cię o jej użycie podczas ponownego logowania."
Authentication.AccountRecovery.Description.NoChangesMade,"Zadbaj o bezpieczeństwo konta, dodając dodatkową warstwę zabezpieczeń."
Authentication.AccountRecovery.Description.PhoneCodeSent,"Jeżeli istnieje konto Roblox powiązane z tym numerem telefonu, otrzymasz kod weryfikacyjny. Sprawdź SMS-y lub WhatsAppa."
Authentication.AccountRecovery.Description.PhoneCodeSentForUser,"Jeżeli podany numer telefonu jest powiązany z Twoim kontem, za chwilę otrzymasz sześciocyfrowy kod weryfikacyjny. Kod może zostać wysłany w wiadomości w aplikacji WhatsApp lub SMS-em"
Authentication.AccountRecovery.Description.PlatformNotSupported,"Odzyskiwanie konta nie jest obsługiwane na tej platformie lub urządzeniu. Wybierz OK, aby zamknąć to okno i wrócić do strony logowania. Odzyskaj swoje konto na innym urządzeniu. Następnie wybierz opcję „Szybkie logowanie” i postępuj zgodnie z instrukcjami, aby bezpiecznie zalogować się z innego zalogowanego urządzenia."
Authentication.AccountRecovery.Description.SaveTwoStepMethod,"Zachowaj tę metodę, jeśli nadal masz do niej dostęp. Poprosimy Cię o jej użycie podczas ponownego logowania."
Authentication.AccountRecovery.Description.SendCodeContactMethodConfirmation,"Wyślemy 6-cyfrowy kod weryfikacyjny na podaną przez Ciebie metodę kontaktu, jeśli jest ona powiązana z kontem Roblox."
Authentication.AccountRecovery.Description.SomethingWentWrongVerifyAgain,"Coś poszło nie tak. Naciśnij „Kontynuuj”, aby spróbować ponownie."
Authentication.AccountRecovery.Description.TrustedLocationResetPassword,"Cześć {username}, łączysz się ze swoim kontem z zaufanej lokalizacji. Zresetuj hasło teraz, aby odzyskać dostęp do konta Roblox."
Authentication.AccountRecovery.Description.TrustedLocationResetPasswordSkip2SV,"Cześć {username}, łączysz się ze swoim kontem z zaufanej lokalizacji. Możesz pominąć weryfikację dwuetapową i zresetować hasło teraz, aby dokończyć odzyskiwanie"
Authentication.AccountRecovery.Description.TrustedLocationSkip2SV,"Cześć {username}, łączysz się ze swoim kontem z zaufanej lokalizacji. Możesz pominąć weryfikację dwuetapową i dokończyć odzyskiwanie."
Authentication.AccountRecovery.Description.UpdateEmailConfirmation,"Zauważyliśmy, że do odzyskania konta użyto innego adresu e-mail. Zaktualizujemy Twój adres e-mail na: {email}"
Authentication.AccountRecovery.Description.VerifyAgain,"Zanim odzyskasz konto z włączoną weryfikacją dwuetapową, potwierdź swoją tożsamość. Naciśnij „Kontynuuj”, aby ponownie uruchomić weryfikację dwuetapową."
Authentication.AccountRecovery.Heading.AccountSecuredConfirmation,Twoje konto jest zabezpieczone
Authentication.AccountRecovery.Heading.BackupCodesGenerated,Wygenerowano kody awaryjne
Authentication.AccountRecovery.Heading.BillingEmailAdded,Dodano rozliczeniowy adres e-mail
Authentication.AccountRecovery.Heading.CannotRecoverAccount,Nie możemy odzyskać Twojego konta
Authentication.AccountRecovery.Heading.ChooseVerificationMethod,Wybierz metodę weryfikacji
Authentication.AccountRecovery.Heading.EmailAdded,Dodano adres e-mail
Authentication.AccountRecovery.Heading.EnhancedProtectionPostRecoveryPasskey,Czy to Twoje prywatne urządzenie?
Authentication.AccountRecovery.Heading.EnhancedProtectionProgramPostRecoveryNoPasskey,"To urządzenie nie obsługuje kluczy dostępu, dlatego niektóre funkcje mogą być ograniczone"
Authentication.AccountRecovery.Heading.EnrolledInEnhancedProtection,Zapisano do Programu zwiększonej ochrony
Authentication.AccountRecovery.Heading.EnterSecondMethod,Wprowadź drugą metodę weryfikacji
Authentication.AccountRecovery.Heading.InvalidateCredential,Zmiana na Twoim koncie
Authentication.AccountRecovery.Heading.InvalidateCredentials,Zmiany na Twoim koncie
Authentication.AccountRecovery.Heading.NoChangesMade,Nie wprowadzono żadnych zmian
Authentication.AccountRecovery.Heading.PasskeyAdded,Dodano klucz dostępu
Authentication.AccountRecovery.Heading.PhoneNumberAdded,Dodano numer telefonu
Authentication.AccountRecovery.Heading.ResetPassword,
Authentication.AccountRecovery.Heading.RobloxAccountRecovery,Odzyskiwanie konta Roblox
Authentication.AccountRecovery.Heading.SaveTwoStepMethod,Czy zachować obecną metodę weryfikacji dwuetapowej?
Authentication.AccountRecovery.Heading.TwoStepMethodAdded,Dodano {value}
Authentication.AccountRecovery.Heading.UpdateEmail,Zaktualizuj adres e-mail
Authentication.AccountRecovery.Heading.UseAnotherDevice,Użyj innego urządzenia
Authentication.AccountRecovery.Label.AddEmail,Dodaj adres e-mail
Authentication.AccountRecovery.Label.Authenticator2sv,aplikacja uwierzytelniająca 2fa
Authentication.AccountRecovery.Label.Authenticator2svCapitalized,Authenticator 2FA
Authentication.AccountRecovery.Label.BackupCode,Kod awaryjny
Authentication.AccountRecovery.Label.ConfirmNewPasswordV2,Potwierdź nowe hasło
Authentication.AccountRecovery.Label.Email2sv,adres e-mail 2fa
Authentication.AccountRecovery.Label.Email2svCapitalized,Adres e-mail 2FA
Authentication.AccountRecovery.Label.EmailUnavailable,adres e-mail niedostępny
Authentication.AccountRecovery.Label.EnterCode,Wprowadź kod
Authentication.AccountRecovery.Label.NewPasswordV2,Nowe hasło
Authentication.AccountRecovery.Label.Or,Lub
Authentication.AccountRecovery.Label.PreviousContactMethodVerification,Już zweryfikowano: {contactMethod}
Authentication.AccountRecovery.Label.ResendCode,Wyślij kod ponownie
Authentication.AccountRecovery.Label.ResendCodeTimer,Wyślij kod ponownie za {timeLeft} s
Authentication.AccountRecovery.Label.SecurityKey2sv,klucz zabezpieczeń 2fa
Authentication.AccountRecovery.Label.SecurityKey2svCapitalized,Klucz zabezpieczeń 2FA
Authentication.AccountRecovery.Label.UsernameEmail,Nazwa użytkownika / adres e-mail
Authentication.AccountRecovery.LabelEmail,Adres e-mail
Authentication.AccountRecovery.LabelPhone,Telefon
Authentication.AccountRecovery.LabelTwoStepVerification,Weryfikacja dwuetapowa
Authentication.AccountRecovery.Message.Error.AccountNotFound,Nie znaleziono konta.
Authentication.AccountRecovery.Message.Error.InvalidCode,Nieprawidłowy kod.
Authentication.AccountRecovery.Message.Error.InvalidEmail,Nieprawidłowy adres e-mail.
Authentication.AccountRecovery.Message.Error.InvalidPassword,Nieprawidłowe hasło.
Authentication.AccountRecovery.Message.Error.TooManyRequests,Przesłano zbyt wiele próśb. Spróbuj ponownie później.
Authentication.AccountRecovery.Message.Error.TryADifferentOne,Spróbuj użyć innej.
Authentication.AccountRecovery.MessagePasswordsDoNotMatch,Hasła nie są zgodne.
Authentication.AccountRecovery.MessageUnknownError,Nieznany błąd
Authentication.AccountSwitch.Action.AddAccount,Dodaj konto
Authentication.AccountSwitch.Action.AddAnAccount,
Authentication.AccountSwitch.Action.Continue,
Authentication.AccountSwitch.Action.CreateNewAccount,Utwórz nowe konto
Authentication.AccountSwitch.Action.LogoutAllAccounts,Wyloguj się ze wszystkich kont
Authentication.AccountSwitch.Action.RemoveAllAccounts,Usunąć wszystkie konta?
Authentication.AccountSwitch.Action.SignInToExistingAccount,Zaloguj się na istniejące konto
Authentication.AccountSwitch.Action.SwitchAccount,Przełącz konta
Authentication.AccountSwitch.Description.AccountLimit.2,"Osiągnięto limit kont. Usuń jedno z nich, aby dodać nowe."
Authentication.AccountSwitch.Description.ContinueSignOutOthers,Kontynuowanie jako {username} spowoduje wylogowanie z pozostałych kont.
Authentication.AccountSwitch.Description.LogoutConfirmation,Przed dodaniem nowego konta konieczne będzie wylogowanie się z pozostałych kont na platformie Roblox na tym urządzeniu
Authentication.AccountSwitch.Description.PleaseTryAgainLater,Spróbuj ponownie później
Authentication.AccountSwitch.Description.RemoveAllAccounts,Po wylogowaniu wszystkie konta zostaną usunięte z tego urządzenia.
Authentication.AccountSwitch.Description.RemoveCurrentAccount,"Jeśli to zrobisz, to konto nie będzie już widoczne na tym urządzeniu, chyba że zalogujesz się ponownie. Powrócisz do strony startowej."
Authentication.AccountSwitch.Description.TryLoggingInDirectly.2,Spróbuj zalogować się bezpośrednio
Authentication.AccountSwitch.Header.CantSwitchAccountsSentenceCase,Nie można przełączyć kont
Authentication.AccountSwitch.Header.LogoutAllAccounts,
Authentication.AccountSwitch.Header.RemoveCurrentAccount,Usunąć bieżące konto?
Authentication.AccountSwitch.Header.SignOutOtherAccounts,Wylogować się z innych kont?
Authentication.AccountSwitch.Header.SwitchAccountSentenceCase,
Authentication.AccountSwitch.Heading.SwitchAccount,
Authentication.AccountSwitch.Label.AccountLimitReached.2,"Aby dodać konto, wyloguj się najpierw z używanego konta."
Authentication.CrossDevice.Action.CancelLogin,
Authentication.CrossDevice.Action.ConfirmLogin,Potwierdź logowanie
Authentication.CrossDevice.Action.Done,Gotowe
Authentication.CrossDevice.Action.Enter,Wprowadź
Authentication.CrossDevice.Action.GoBack,Wstecz
Authentication.CrossDevice.Action.Next,
Authentication.CrossDevice.Action.TryAgain,
Authentication.CrossDevice.Description.ConfirmOnSignedInDevice,"Aby kontynuować, potwierdź na urządzeniu, na którym się zalogowano."
Authentication.CrossDevice.Description.QuickSignInInstructionsModal,Na zalogowanym urządzeniu zeskanuj kod QR lub wybierz kolejno <b>Więcej > Szybkie logowanie</b> i wprowadź poniższy kod.
Authentication.CrossDevice.Description.SigningInAs,Logujesz się jako {identifier}
Authentication.CrossDevice.EnterCodeInstruction,i wprowadź ten kod
Authentication.CrossDevice.GoToInstruction,Na komputerze lub telefonie wybierz:
Authentication.CrossDevice.Heading.LoginAnotherDevice,Zaloguj się na innym urządzeniu
Authentication.CrossDevice.Heading.LoginCode,Kod szybkiego logowania
Authentication.CrossDevice.Heading.LoginWarning,WSKAZÓWKI DOTYCZĄCE LOGOWANIA:
Authentication.CrossDevice.Heading.QuickLogin,Szybkie logowanie
Authentication.CrossDevice.Heading.SignInWithQrCode,Zaloguj się za pomocą kodu QR
Authentication.CrossDevice.Heading.SigninAnotherDevice,
Authentication.CrossDevice.Heading.WaitingForConfirmation,Oczekiwanie na potwierdzenie
Authentication.CrossDevice.Heading.Warning,OSTRZEŻENIE!
Authentication.CrossDevice.Label.CodeHeader,Opcja 2
Authentication.CrossDevice.Label.CodeNotVerified,Nie zweryfikowano kodu szybkiego logowania.
Authentication.CrossDevice.Label.Confirm,Potwierdź
Authentication.CrossDevice.Label.ConfirmAndLoginAs,Potwierdź logowanie jako %s na drugim urządzeniu
Authentication.CrossDevice.Label.ConfirmOnDevice,POTWIERDŹ LOGOWANIE NA DRUGIM URZĄDZENIU
Authentication.CrossDevice.Label.ConfirmationMessage1,Logujesz się na: %s
Authentication.CrossDevice.Label.ConfirmationMessage2,"To nowe urządzenie uzyska dostęp do twojego konta, Robuxów i wyposażenia."
Authentication.CrossDevice.Label.ConfirmationMessage3,"Potwierdź, że to ty."
Authentication.CrossDevice.Label.Continue,
Authentication.CrossDevice.Label.DevicePrompt,"PRZEJDŹ NA ZALOGOWANE URZĄDZENIE, ABY WPROWADZIĆ TEN KOD I ROZPOCZĄĆ EKSPLORACJĘ"
Authentication.CrossDevice.Label.EnterCodeTextBox,
Authentication.CrossDevice.Label.EnterOtherDeviceCode,Wprowadź kod z drugiego urządzenia
Authentication.CrossDevice.Label.InvalidLocationError,"Twoja lokalizacja jest niezgodna z lokalizacją urządzenia, na którym próbujesz się zalogować. Spróbuj ponownie w tej samej sieci."
Authentication.CrossDevice.Label.LogginInAs,Logowanie jako %s
Authentication.CrossDevice.Label.LoginInstructions,Na zalogowanym urządzeniu wybierz kolejno:
Authentication.CrossDevice.Label.LoginInstructionsV2,Otwórz aplikację Roblox i wybierz kolejno:
Authentication.CrossDevice.Label.LoginLocation,"<b>Ustawienia konta > Szybkie logowanie</b>, aby wprowadzić kod."
Authentication.CrossDevice.Label.LoginLocationV2,"<b>Więcej > Szybkie logowanie</b>, aby wprowadzić kod."
Authentication.CrossDevice.Label.NotAvailableOnNetwork,Ta funkcja nie jest dostępna w tej sieci. Spróbuj ponownie później.
Authentication.CrossDevice.Label.OK,
Authentication.CrossDevice.Label.QrCodeError,"Wystąpił problem z wyświetleniem kodu QR. Odśwież tę stronę lub wykonaj poniższe instrukcje, aby zalogować się na innym urządzeniu."
Authentication.CrossDevice.Label.QrCodeLogin,Logowanie przy użyciu kodu QR
Authentication.CrossDevice.Label.QrHeader,Opcja 1
Authentication.CrossDevice.Label.QrInstructions,Zeskanuj ten kod QR przy użyciu kamery zalogowanego urządzenia.
Authentication.CrossDevice.Label.QuestCDLShortLinkInstruction,"Na komputerze lub telefonie przejdź na stronę <b>roblox.com/quest</b>, aby wprowadzić ten kod i ukończyć logowanie."
Authentication.CrossDevice.Label.QuickSignInWarning,Dla własnego bezpieczeństwa wprowadzaj wyłącznie kody wygenerowane na nowym urządzeniu.
Authentication.CrossDevice.Label.SigninInstructionHeading,Aby zalogować się jako {username} na nowym urządzeniu:
