Key,Value
Amp.IDVUpsell.Directions.IDHeader,कोई मान्य ID तैयार करें
Amp.IDVUpsell.Directions.PhoneBody,"जारी रखने के लिए, आपको स्मार्टफ़ोन चाहिए"
Amp.IDVUpsell.Directions.PhoneHeader,स्मार्टफ़ोन इस्तेमाल करें
Amp.IDVUpsell.Modal.Disclaimer,"ध्यान दें: आपका ID वेरिफ़िकेशन प्रॉसेस हमारे थर्ड-पार्टी सर्विस प्रोवाइडर के साथ शुरू होने वाला है. इस प्रॉसेस से इकट्ठा की गई जानकारी का इस्तेमाल, आपके अकाउंट की सुरक्षा और/या Roblox फ़ीचर्स को चालू करने के लिए किया जाएगा."
Amp.IDVUpsell.Modal.PrivacyLinkText,Roblox बॉयोमीट्रिक प्राइवेसी नोटिस
Amp.IDVUpsell.Modal.QRHeaderText,"शुरू करने के लिए, QR कोड स्कैन करें"
Amp.IDVUpsell.Modal.Title,उम्र का वेरिफ़िकेशन ज़रूरी है
Amp.IDVUpsell.PrivacyPageHeader,प्राइवेसी पॉलिसी
Amp.Upsell.Action.AskNow,अभी पूछें
Amp.Upsell.Description.PrologueEnablePurchase,"क्षेत्रीय नियमों के कारण, आपको यह खरीदारी करने के लिए पेरेंट की परमिशन चाहिए."
Amp.Upsell.Description.PrologueJoinExperience,"इस एक्सपीरियंस को जॉइन करने के लिए, आपको पेरेंट की परमिशन चाहिए."
Amp.Upsell.Description.PrologueTextVpc,आपको पेरेंट की परमिशन चाहिए.
Amp.Upsell.Description.PrologueUnblockUser,"{displayName} को अनब्लॉक करने के लिए, आपको पेरेंट परमिशन चाहिए"
Amp.Upsell.Message.EmailSent,हमने {parentEmail} पर ईमेल भेजा है
Amp.Upsell.Message.EmailSentPluralParent,हमने आपके पेरेंट के अकाउंट पर ईमेल भेजा है
Amp.Upsell.Title.AskYourParent,अपने पेरेंट से पूछें
Amp.Upsell.Title.RequestSent,रिक्वेस्ट भेजी गई
Application.ConnectionError.Action.Ok,ठीक है
Application.ConnectionError.ErrorCode,गड़बड़ी कोड: {errorCode}
Application.Logout.Action.Logout,लॉग आउट करें
Application.Logout.Message.Confirmation,वाकई लॉग आउट करना है?
Application.Logout.Title.Logout,
Application.Settings.AccountSettingsTitle,अकाउंट सेटिंग्स
Application.Settings.AppSettingsTitle,ऐप सेटिंग्स
Application.Settings.DeviceSettings.Title,डिवाइस सेटिंग्स
Application.Settings.VR.Comfort.Description,मूवमेंट और फील्ड ऑफ़ व्यू को एडजस्ट करके मोशन सिकनेस को कम करता है.
Application.Settings.VR.Comfort.Profile.Description,"प्रीसेट में से कोई एक चुनें या हर कम्फ़र्ट विकल्प को मैन्युअल रूप से सेट करने के लिए ""कस्टम"" चुनें."
Application.Settings.VR.Comfort.Profile.Option.Comfort,कम्फ़र्ट
Application.Settings.VR.Comfort.Profile.Option.Custom,कस्टम
Application.Settings.VR.Comfort.Profile.Option.Default,डिफ़ॉल्ट
Application.Settings.VR.Comfort.Profile.Option.Expert,एक्सपर्ट
Application.Settings.VR.Comfort.Profile.Title,कम्फ़र्ट प्रोफ़ाइल
Application.Settings.VR.Comfort.SafetyBubbleMode.Description,तय करें कि फ़ेड आउट किए बिना कौन आपके करीब आ सकता है
Application.Settings.VR.Comfort.SafetyBubbleMode.Option.Anyone,कोई भी
Application.Settings.VR.Comfort.SafetyBubbleMode.Option.NoOne,कोई नहीं
Application.Settings.VR.Comfort.SafetyBubbleMode.Option.OnlyFriends,सिर्फ़ फ़्रेंड्स
Application.Settings.VR.Comfort.SafetyBubbleMode.Title,सेफ़्टी बबल
Application.Settings.VR.Comfort.SteppedRotationEnabled.Description,"लोकोमोशन सेटिंग जो व्यू को लगातार मोशन के बजाय फ़िक्स्ड, बढ़ते हुए ऐंगल में घुमाती है."
Application.Settings.VR.Comfort.SteppedRotationEnabled.Title,स्टेप्ड रोटेशन
Application.Settings.VR.Comfort.ThirdPersonFixedCamEnabled.Description,"स्मूथ कैमरा मोशन से मोशन सिकनेस को रोकने में मदद करता है. आपके चलने पर कैमरा अपनी जगह पर बना रहता है, फिर तुरंत आपके पीछे आ जाता है. सिर्फ़ थर्ड पर्सन में काम करता है."
Application.Settings.VR.Comfort.ThirdPersonFixedCamEnabled.Title,थर्ड पर्सन कम्फ़र्ट कैमरा
Application.Settings.VR.Comfort.Title,कम्फ़र्ट सेटिंग्स
Application.Settings.VR.Comfort.VignetteEnabled.Description,"कम्फ़र्ट सेटिंग, जिससे मोशन सिकनेस को रोकने या कम करने के लिए मूवमेंट के दौरान आपके फील्ड ऑफ़ व्यू को कम किया जाता है."
Application.Settings.VR.Comfort.VignetteEnabled.Title,कम्फ़र्ट विगनेट
Application.Settings.VRAccountSettingsExplanation,"अपनी प्राइवेसी और सिक्योरिटी कंट्रोल वगैरह ऐक्सेस करने के लिए, वेब या किसी कंपैनियन डिवाइस पर जाएँ."
Application.Settings.VRAccountSettingsSubtitle,वेब या कंपैनियन डिवाइस पर जाएँ
Application.Settings.VolumeSliderDescription,"Roblox का ओवरऑल साउंड लेवल कंट्रोल करें, जिसमें मेन्यू इफ़ेक्ट्स, गेम साउंड और वॉइस चैट शामिल हैं."
Authentication.AccountPicker.Button.CreateAccount,अकाउंट क्रिएट करें
Authentication.AccountPicker.Button.SignIntoAnotherAccount,दूसरे अकाउंट में साइन-इन करें
Authentication.AccountPicker.Label.AllAccounts,सभी अकाउंट
Authentication.AccountPicker.Label.Manage,मैनेज करें
Authentication.AccountPicker.Label.ManageAccounts,अकाउंट मैनेज करें
Authentication.AccountPicker.Label.RemoveAccount,अकाउंट हटाना है?
Authentication.AccountPicker.Label.RemoveAccountCancel,
Authentication.AccountPicker.Label.RemoveAccountDescription,"दोबारा साइन-इन करने तक, आपको इस डिवाइस पर यह अकाउंट नहीं दिखेगा."
Authentication.AccountPicker.Label.RemoveAccountRemove,हटाएँ
Authentication.AccountPicker.Label.SignedOut,साइन-आउट किया गया
Authentication.AccountRecovery.Action.AddAPasskey,"हाँ, एक नई पास-की जोड़ें"
Authentication.AccountRecovery.Action.Continue,
Authentication.AccountRecovery.Action.Delete,
Authentication.AccountRecovery.Action.DeleteAll,बदलाव हटाएँ
Authentication.AccountRecovery.Action.DontDeleteCredentials,सभी को बनाए रखें
Authentication.AccountRecovery.Action.Next,आगे जाएँ
Authentication.AccountRecovery.Action.Ok,
Authentication.AccountRecovery.Action.ResetPassword,पासवर्ड रीसेट करें
Authentication.AccountRecovery.Action.Save,बनाए रखें
Authentication.AccountRecovery.Action.SendCode,मुझे कोड भेजें
Authentication.AccountRecovery.Action.SkipAddingPasskey,"नहीं, इस स्टेप को छोड़ दें"
Authentication.AccountRecovery.Action.UpdatePassword,पासवर्ड अपडेट करें
Authentication.AccountRecovery.Action.UseAnotherMethod,कोई दूसरा तरीका इस्तेमाल करें
Authentication.AccountRecovery.Action.UseBackupCode,बैकअप कोड का इस्तेमाल करें
Authentication.AccountRecovery.Action.UseEmail,ईमेल इस्तेमाल करें
Authentication.AccountRecovery.Action.UseEmailInstead,इसके बजाय ईमेल इस्तेमाल करें
Authentication.AccountRecovery.Action.UsePhone,फ़ोन इस्तेमाल करें
Authentication.AccountRecovery.Action.UsePhoneInstead,इसके बजाय फ़ोन का इस्तेमाल करें
Authentication.AccountRecovery.Action.UseUsernameEmailInstead,इसके बजाय यूज़रनेम या ईमेल इस्तेमाल करें
Authentication.AccountRecovery.Description.AccountSecuredConfirmation,सभी बदलाव हटा दिए गए हैं.
Authentication.AccountRecovery.Description.CannotRecoverAccount,"आपकी सुरक्षा के लिए, 2-स्टेप वेरिफ़िकेशन की सुविधा वाले आपके अकाउंट को रिकवर करने के लिए, वेरिफ़िकेशन के एक और, नए तरीके की ज़रूरत होती है. इस अकाउंट में सुरक्षित रिकवरी के लिए कोई बैकअप तरीका उपलब्ध नहीं है. कृपया अपने प्राथमिक 2SV तरीके का ऐक्सेस फिर से पाने की कोशिश करें या 2SV चैलेंज को स्किप करने के लिए किसी बैकअप कोड का इस्तेमाल करें."
Authentication.AccountRecovery.Description.ChooseAccount,"वह अकाउंट चुनें, जिसे आपको रिकवर करना है."
Authentication.AccountRecovery.Description.CreateNewPassword,"एक मज़बूत पासवर्ड बनाएँ, जो आपके पुराने पासवर्ड से अलग हो."
Authentication.AccountRecovery.Description.CreateNewPasswordAddEmail,नया पासवर्ड बनाएँ और भविष्य में अपने अकाउंट को सुरक्षित रखने में मदद के लिए एक ईमेल जोड़ें.
Authentication.AccountRecovery.Description.DeviceDoesNotSupportPasskey,"आपने एन्हांस्ड प्रोटेक्शन प्रोग्राम में एनरोल किया हुआ है. अपने अकाउंट को सुरक्षित रखने के लिए, आपको पास-की या सिक्योरिटी-की से साइन इन करना होगा. इस डिवाइस पर पास-की काम नहीं करती है, इसलिए इस डिवाइस में साइन इन करना मुश्किल हो सकता है. आगे से, लॉग इन किए गए किसी और डिवाइस से साइन इन करने के लिए क्विक साइन-इन का इस्तेमाल किया जा सकता है."
Authentication.AccountRecovery.Description.EmailCodeSent,"अगर इस ईमेल से जुड़ा कोई Roblox अकाउंट मौजूद है, तो आपको एक वेरिफ़िकेशन कोड मिलेगा. स्पैम सहित सभी फ़ोल्डर चेक करें."
Authentication.AccountRecovery.Description.EmailCodeSentForUser,"अगर यह आपके अकाउंट से जुड़ा है, तो हमने अभी-अभी आपको दिए गए फ़ोन नंबर पर 6 अंकों का वेरिफ़िकेशन कोड भेजा है. स्पैम के साथ-साथ सभी फ़ोल्डर्स चेक करें."
Authentication.AccountRecovery.Description.EmailUnavailableInfo,"हो सकता है कि कुछ ईमेल उपलब्ध न हों, क्योंकि उम्र में बदलाव की वजह से उन्हें बदला गया था. हालाँकि, अभी भी अकाउंट रिकवरी के लिए उनका इस्तेमाल किया जा सकता है."
Authentication.AccountRecovery.Description.EnhancedProtectionAddPasskey,"आपने एन्हांस्ड प्रोटेक्शन प्रोग्राम में एनरोल किया हुआ है. अपने अकाउंट को सुरक्षित रखने के लिए, आपको पास-की या सिक्योरिटी-की से साइन इन करना होगा.{lineBreak}{lineBreak}अगर आप अपने निजी डिवाइस पर हैं, तो हम आपको अभी एक नई पास-की सेट अप करने का सुझाव देते हैं. इससे भविष्य में इस डिवाइस पर साइन इन करना आसान हो जाता है. अगर आप शेयर किए गए या सार्वजनिक डिवाइस पर हैं, तो इस स्टेप को छोड़ दें."
Authentication.AccountRecovery.Description.EnterABackupCode,"अब, अपना सेव किया हुआ बैकअप कोड डालें."
Authentication.AccountRecovery.Description.EnterContactMethodAssociatedWithYourAccount,"ऐसा ईमेल या फ़ोन नंबर डालें, जो आपके अकाउंट से जुड़ा हो. अगर आपने पहले खरीदारी की है, तो बिलिंग पते में दिया गया ईमेल डालकर देखें."
Authentication.AccountRecovery.Description.EnterEmailAddress,"अब, एक ईमेल पता डालें. यह ऐसा कोई ईमेल हो सकता है जिसका इस्तेमाल करके आपने Roblox पर कुछ खरीदा था."
Authentication.AccountRecovery.Description.EnterPhoneBackupCodeOrAnotherEmail,"अब एक फ़ोन नंबर, बैकअप कोड या कोई दूसरा ईमेल पता डालें. यह ऐसा कोई ईमेल हो सकता है जिसका इस्तेमाल करके आपने Roblox पर कुछ खरीदा हो."
Authentication.AccountRecovery.Description.EnterPhoneNumberSecondMethod,"अब, अपने अकाउंट से जुड़ा फ़ोन नंबर डालें"
Authentication.AccountRecovery.Description.EnterPhoneOrAnotherEmail,"अब, एक फ़ोन नंबर या कोई दूसरा ईमेल पता डालें. यह ऐसा कोई ईमेल हो सकता है जिसका इस्तेमाल करके आपने Roblox पर कुछ खरीदा था."
Authentication.AccountRecovery.Description.InvalidateCredentialInfo,"हमें सुरक्षा संबंधी एक ऐसा बदलाव मिला है, जो शायद आपने नहीं किया है. अगर आपको इसके बारे में नहीं पता, तो इसे हटा दें"
Authentication.AccountRecovery.Description.InvalidateCredentialsIntro,"हमें सुरक्षा संबंधी ऐसे बदलाव मिले हैं, जो शायद आपने नहीं किए हैं. हर उस बदलाव को हटाएँ, जिनके बारे में आपको नहीं पता."
Authentication.AccountRecovery.Description.InvalidateCredentialsWarning,"आपको जिन बदलावों के बारे में नहीं पता, उन्हें बनाए रखने पर आपका अकाउंट खतरे में पड़ सकता है. बदलावों को हटाने के बाद उन्हें वापस नहीं लिया जा सकता."
Authentication.AccountRecovery.Description.KeepTwoStepMethodDynamic,"आपने अपने अकाउंट पर {twoStepMethod} चालू कर दिया है. अगर यह अभी भी ऐक्सेस किया जा सकता है, तो इसे रखें. फिर से साइन इन करने पर, हम आपसे इसका इस्तेमाल करने के लिए कहेंगे."
Authentication.AccountRecovery.Description.NoChangesMade,सुरक्षा का एक और स्टेप जोड़कर अपना अकाउंट सुरक्षित रखें.
Authentication.AccountRecovery.Description.PhoneCodeSent,"अगर इस फ़ोन नंबर से जुड़ा कोई Roblox अकाउंट मौजूद है, तो आपको एक वेरिफ़िकेशन कोड मिलेगा. SMS या WhatsApp चेक करें."
Authentication.AccountRecovery.Description.PhoneCodeSentForUser,"अगर यह आपके अकाउंट से जुड़ा है, तो हमने अभी-अभी आपको दिए गए फ़ोन नंबर पर 6 अंकों का वेरिफ़िकेशन कोड भेजा है. यह कोड आपको WhatsApp या SMS के ज़रिये मिल सकता है."
Authentication.AccountRecovery.Description.PlatformNotSupported,"इस प्लैटफ़ॉर्म या डिवाइस पर अकाउंट रिकवरी की सुविधा उपलब्ध नहीं है. इस विंडो को बंद करने और साइन इन पेज पर लौटने के लिए ‘ठीक है’ चुनें. कृपया किसी दूसरे डिवाइस पर अपना अकाउंट रिकवर करें. फिर, 'क्विक साइन-इन' चुनें और लॉग इन किए गए दूसरे डिवाइस से सुरक्षित तरीके से साइन इन करने के निर्देशों का पालन करें."
Authentication.AccountRecovery.Description.SaveTwoStepMethod,"अगर यह अभी भी ऐक्सेस किया जा सकता है, तो इसे सेव करें. फिर से साइन इन करने पर, हम आपसे इसका इस्तेमाल करने के लिए कहेंगे."
Authentication.AccountRecovery.Description.SendCodeContactMethodConfirmation,"अगर यह किसी Roblox अकाउंट से जुड़ा हुआ है, तो हम आपके दिए गए संपर्क करने के तरीके पर 6 अंकों का वेरिफ़िकेशन कोड भेजेंगे."
Authentication.AccountRecovery.Description.SomethingWentWrongVerifyAgain,"कुछ गड़बड़ी हुई. फिर से कोशिश करने के लिए, ""जारी रखें"" दबाएँ."
Authentication.AccountRecovery.Description.TrustedLocationResetPassword,"हैलो {username}, आपने किसी भरोसेमंद लोकेशन से अपना अकाउंट ऐक्सेस किया है. अपने Roblox अकाउंट का ऐक्सेस फिर से पाने के लिए अभी अपना पासवर्ड रीसेट करें."
Authentication.AccountRecovery.Description.TrustedLocationResetPasswordSkip2SV,"हैलो {username}, आपने किसी भरोसेमंद लोकेशन से अपना अकाउंट ऐक्सेस किया है. रिकवरी पूरी करने के लिए आपके पास अपना 2-स्टेप वेरिफ़िकेशन छोड़कर अभी अपना पासवर्ड रीसेट करने का विकल्प है."
Authentication.AccountRecovery.Description.TrustedLocationSkip2SV,"हैलो {username}, आपने किसी भरोसेमंद लोकेशन से अपना अकाउंट ऐक्सेस किया है. आपके पास अपना 2-स्टेप वेरिफ़िकेशन छोड़कर रिकवरी पूरी करने का विकल्प है."
Authentication.AccountRecovery.Description.UpdateEmailConfirmation,हमने देखा है कि आपने अपना अकाउंट रिकवर करने के लिए किसी दूसरे ईमेल का इस्तेमाल किया है. हम आपका ईमेल पता अपडेट कर देंगे : {email}
Authentication.AccountRecovery.Description.VerifyAgain,"2-स्टेप वेरिफ़िकेशन की सुविधा वाले अपने अकाउंट को रिकवर करने से पहले, वेरिफ़ाई करें कि यह आप ही हैं. 2-स्टेप वेरिफ़िकेशन चैलेंज को फिर से ट्रिगर करने के लिए, ""जारी रखें"" दबाएँ."
Authentication.AccountRecovery.Heading.AccountSecuredConfirmation,आपका अकाउंट सुरक्षित है
Authentication.AccountRecovery.Heading.BackupCodesGenerated,बैकअप कोड जनरेट किए गए
Authentication.AccountRecovery.Heading.BillingEmailAdded,बिलिंग ईमेल जोड़ा गया
Authentication.AccountRecovery.Heading.CannotRecoverAccount,हम आपका अकाउंट रिकवर नहीं कर सकते
Authentication.AccountRecovery.Heading.ChooseVerificationMethod,वेरिफ़िकेशन का तरीका चुनें
Authentication.AccountRecovery.Heading.EmailAdded,ईमेल जोड़ा गया
Authentication.AccountRecovery.Heading.EnhancedProtectionPostRecoveryPasskey,क्या यह आपका निजी डिवाइस है?
Authentication.AccountRecovery.Heading.EnhancedProtectionProgramPostRecoveryNoPasskey,"इस डिवाइस पर आपको लिमिटेड बिहेवियर का अनुभव हो सकता है, क्योंकि इस पर पास-की काम नहीं करती है"
Authentication.AccountRecovery.Heading.EnrolledInEnhancedProtection,एन्हैंस्ड प्रोटेक्शन प्रोग्राम में एनरोल किया गया
Authentication.AccountRecovery.Heading.EnterSecondMethod,वेरिफ़िकेशन का दूसरा तरीका डालें
Authentication.AccountRecovery.Heading.InvalidateCredential,आपके अकाउंट में हुआ बदलाव
Authentication.AccountRecovery.Heading.InvalidateCredentials,आपके अकाउंट में हुए बदलाव
Authentication.AccountRecovery.Heading.NoChangesMade,कोई बदलाव नहीं किया गया
Authentication.AccountRecovery.Heading.PasskeyAdded,पास-की जोड़ी गई
Authentication.AccountRecovery.Heading.PhoneNumberAdded,फ़ोन नंबर जोड़ा गया
Authentication.AccountRecovery.Heading.ResetPassword,
Authentication.AccountRecovery.Heading.RobloxAccountRecovery,Roblox अकाउंट की रिकवरी
Authentication.AccountRecovery.Heading.SaveTwoStepMethod,क्या हमें दो-स्टेप वेरिफ़िकेशन का मौजूदा तरीका रखना चाहिए?
Authentication.AccountRecovery.Heading.TwoStepMethodAdded,{value} जोड़ा गया
Authentication.AccountRecovery.Heading.UpdateEmail,अपना ईमेल ऐड्रेस अपडेट करें
Authentication.AccountRecovery.Heading.UseAnotherDevice,कोई दूसरा डिवाइस इस्तेमाल करें
Authentication.AccountRecovery.Label.AddEmail,ईमेल एड्रेस जोड़ें
Authentication.AccountRecovery.Label.Authenticator2sv,ऑथेंटिकेटर ऐप 2SV (2-स्टेप वेरिफ़िकेशन)
Authentication.AccountRecovery.Label.Authenticator2svCapitalized,ऑथेंटिकेटर 2SV (टू-स्टेप वेरिफ़िकेशन)
Authentication.AccountRecovery.Label.BackupCode,बैकअप कोड
Authentication.AccountRecovery.Label.ConfirmNewPasswordV2,नया पासवर्ड कन्फ़र्म करें
Authentication.AccountRecovery.Label.Email2sv,ईमेल 2SV (2-स्टेप वेरिफ़िकेशन)
Authentication.AccountRecovery.Label.Email2svCapitalized,
Authentication.AccountRecovery.Label.EmailUnavailable,ईमेल उपलब्ध नहीं है
Authentication.AccountRecovery.Label.EnterCode,कोड डालें
Authentication.AccountRecovery.Label.NewPasswordV2,नया पासवर्ड
Authentication.AccountRecovery.Label.Or,या
Authentication.AccountRecovery.Label.PreviousContactMethodVerification,{contactMethod} वेरिफ़ाई किया गया
Authentication.AccountRecovery.Label.ResendCode,कोड फिर से भेजें
Authentication.AccountRecovery.Label.ResendCodeTimer,{timeLeft} सेकंड में फिर से कोड भेजें
Authentication.AccountRecovery.Label.SecurityKey2sv,सिक्योरिटी-की (key) 2SV (2-स्टेप वेरिफ़िकेशन)
Authentication.AccountRecovery.Label.SecurityKey2svCapitalized,सिक्योरिटी-की 2SV (2-स्टेप वेरिफ़िकेशन)
Authentication.AccountRecovery.Label.UsernameEmail,यूज़रनेम/ईमेल
Authentication.AccountRecovery.LabelEmail,ईमेल
Authentication.AccountRecovery.LabelPhone,फ़ोन नंबर
Authentication.AccountRecovery.LabelTwoStepVerification,2-स्टेप वेरिफ़िकेशन
Authentication.AccountRecovery.Message.Error.AccountNotFound,अकाउंट नहीं मिला.
Authentication.AccountRecovery.Message.Error.InvalidCode,कोड अमान्य है.
Authentication.AccountRecovery.Message.Error.InvalidEmail,ईमेल पता अमान्य है.
Authentication.AccountRecovery.Message.Error.InvalidPassword,पासवर्ड अमान्य है.
Authentication.AccountRecovery.Message.Error.TooManyRequests,"बहुत ज़्यादा रिक्वेस्ट भेजी जा चुकी हैं. बाद में, फिर से कोशिश करें."
Authentication.AccountRecovery.Message.Error.TryADifferentOne,कोई दूसरा तरीका आज़माएँ.
Authentication.AccountRecovery.MessagePasswordsDoNotMatch,पासवर्ड मैच नहीं होते.
Authentication.AccountRecovery.MessageUnknownError,अननोन गड़बड़ी हुई
Authentication.AccountSwitch.Action.AddAccount,अकाउंट जोड़ें
Authentication.AccountSwitch.Action.AddAnAccount,
Authentication.AccountSwitch.Action.Continue,
Authentication.AccountSwitch.Action.CreateNewAccount,नया अकाउंट बनाएँ
Authentication.AccountSwitch.Action.LogoutAllAccounts,सभी अकाउंट से लॉग आउट करें
Authentication.AccountSwitch.Action.RemoveAllAccounts,सभी अकाउंट हटाने हैं?
Authentication.AccountSwitch.Action.SignInToExistingAccount,मौजूदा अकाउंट में साइन इन करें
Authentication.AccountSwitch.Action.SwitchAccount,अकाउंट बदलें
Authentication.AccountSwitch.Description.AccountLimit.2,"आपकी अकाउंट लिमिट पूरी हो गई है. नया अकाउंट जोड़ने के लिए, पहले किसी मौजूदा अकाउंट को हटाना होगा."
Authentication.AccountSwitch.Description.ContinueSignOutOthers,"{username} के तौर पर जारी रखने पर, आपको आपके अन्य अकाउंट से साइन आउट कर दिया जाएगा."
Authentication.AccountSwitch.Description.LogoutConfirmation,"नया अकाउंट जोड़ने से पहले, आपको इस डिवाइस पर अपने दूसरे Roblox अकाउंट से लॉग आउट करना होगा"
Authentication.AccountSwitch.Description.PleaseTryAgainLater,"बाद में, फिर से कोशिश करें"
Authentication.AccountSwitch.Description.RemoveAllAccounts,"साइन आउट करने के बाद, इस डिवाइस से सभी अकाउंट हटा दिए जाएँगे."
Authentication.AccountSwitch.Description.RemoveCurrentAccount,"ऐसा करने पर, आपको यह अकाउंट इस डिवाइस पर तब तक नहीं दिखेगा, जब तक कि आप फिर से साइन इन न करें. आपको लैंडिंग पेज पर वापस ले जाया जाएगा."
Authentication.AccountSwitch.Description.TryLoggingInDirectly.2,सीधे लॉग इन करके देखें
Authentication.AccountSwitch.Header.CantSwitchAccountsSentenceCase,अकाउंट स्विच नहीं किया जा सकता
Authentication.AccountSwitch.Header.LogoutAllAccounts,
Authentication.AccountSwitch.Header.RemoveCurrentAccount,मौजूदा अकाउंट हटाना है?
Authentication.AccountSwitch.Header.SignOutOtherAccounts,अन्य अकाउंट से साइन आउट करना है?
Authentication.AccountSwitch.Header.SwitchAccountSentenceCase,
Authentication.AccountSwitch.Heading.SwitchAccount,
Authentication.AccountSwitch.Label.AccountLimitReached.2,"अकाउंट जोड़ने के लिए, पहले किसी अकाउंट से लॉग आउट करें."
Authentication.CrossDevice.Action.CancelLogin,
Authentication.CrossDevice.Action.ConfirmLogin,लॉग इन कंफ़र्म करें
Authentication.CrossDevice.Action.Done,हो गया
Authentication.CrossDevice.Action.Enter,डालें
Authentication.CrossDevice.Action.GoBack,वापस जाएँ
Authentication.CrossDevice.Action.Next,अगला
Authentication.CrossDevice.Action.TryAgain,
Authentication.CrossDevice.Description.ConfirmOnSignedInDevice,"जारी रखने के लिए, अपने साइन-इन किए हुए डिवाइस पर कन्फ़र्म करें."
Authentication.CrossDevice.Description.QuickSignInInstructionsModal,"अपने साइन-इन किए हुए डिवाइस पर, QR कोड स्कैन करें या <b>ज़्यादा > क्विक साइन-इन</b> पर जाकर नीचे कोड डालें."
Authentication.CrossDevice.Description.SigningInAs,{identifier} के तौर पर साइन-इन किया जा रहा है
Authentication.CrossDevice.EnterCodeInstruction,फिर यह कोड डालें
Authentication.CrossDevice.GoToInstruction,अपने कंप्यूटर या फ़ोन पर यहाँ जाएँ:
Authentication.CrossDevice.Heading.LoginAnotherDevice,दूसरे डिवाइस पर लॉग इन करें
