Key,Value
Application.Settings.VRAccountSettingsSubtitle,Visite na web ou um dispositivo acompanhante
Application.Settings.VolumeSliderDescription,"Controle o nível geral de som do aplicativo Roblox, incluindo efeitos de menu, som do jogo e chat de voz."
Authentication.AccountPicker.Button.CreateAccount,Criar conta
Authentication.AccountPicker.Button.SignIntoAnotherAccount,Entrar em outra conta
Authentication.AccountPicker.Label.AllAccounts,Todas as contas
Authentication.AccountPicker.Label.Manage,Gerenciar
Authentication.AccountPicker.Label.ManageAccounts,Gerenciar contas
Authentication.AccountPicker.Label.RemoveAccount,Remover conta?
Authentication.AccountPicker.Label.RemoveAccountCancel,
Authentication.AccountPicker.Label.RemoveAccountDescription,"Você não verá mais esta conta neste dispositivo, a menos que inicie sessão novamente."
Authentication.AccountPicker.Label.RemoveAccountRemove,Remover
Authentication.AccountPicker.Label.SignedOut,Saiu
Authentication.AccountRecovery.Action.AddAPasskey,"Sim, adicionar uma nova chave de acesso"
Authentication.AccountRecovery.Action.Continue,
Authentication.AccountRecovery.Action.Delete,
Authentication.AccountRecovery.Action.DeleteAll,Remover alterações
Authentication.AccountRecovery.Action.DontDeleteCredentials,Manter tudo
Authentication.AccountRecovery.Action.Next,Próximo
Authentication.AccountRecovery.Action.Ok,
Authentication.AccountRecovery.Action.ResetPassword,Redefinir senha
Authentication.AccountRecovery.Action.Save,Manter
Authentication.AccountRecovery.Action.SendCode,Envie-me um código
Authentication.AccountRecovery.Action.SkipAddingPasskey,"Não, pular esta etapa"
Authentication.AccountRecovery.Action.UpdatePassword,Atualizar senha
Authentication.AccountRecovery.Action.UseAnotherMethod,Usar outro método
Authentication.AccountRecovery.Action.UseBackupCode,Usar código de backup
Authentication.AccountRecovery.Action.UseEmail,Usar e-mail
Authentication.AccountRecovery.Action.UseEmailInstead,"Em vez disso, usar e-mail"
Authentication.AccountRecovery.Action.UsePhone,Usar telefone
Authentication.AccountRecovery.Action.UsePhoneInstead,"Em vez disso, usar telefone"
Authentication.AccountRecovery.Action.UseUsernameEmailInstead,"Em vez disso, usar nome de usuário ou e-mail"
Authentication.AccountRecovery.Description.AccountSecuredConfirmation,Todas as alterações foram removidas.
Authentication.AccountRecovery.Description.CannotRecoverAccount,"Para sua segurança, é necessário um segundo método de verificação, diferente do principal, para recuperar sua conta com verificação em duas etapas ativada. Esta conta não tem um método alternativo cadastrado para recuperação segura. Tente recuperar o acesso ao seu método principal de verificação em duas etapas ou use um código de backup para pular a etapa de verificação."
Authentication.AccountRecovery.Description.ChooseAccount,Escolha a conta que você deseja recuperar.
Authentication.AccountRecovery.Description.CreateNewPassword,Crie uma senha forte que seja diferente da anterior.
Authentication.AccountRecovery.Description.CreateNewPasswordAddEmail,Crie uma nova senha e adicione um e-mail para ajudar a proteger a sua conta no futuro.
Authentication.AccountRecovery.Description.DeviceDoesNotSupportPasskey,"Você está inscrito no Programa de Proteção Aprimorada. Para manter sua conta segura, você precisará de uma chave de acesso ou de segurança para entrar. Este dispositivo não aceita chaves de acesso, portanto, entrar neste dispositivo pode ser um desafio. A partir de agora, você pode usar a Entrada rápida para usar outro dispositivo conectado para entrar."
Authentication.AccountRecovery.Description.EmailCodeSent,"Se houver uma conta Roblox para este e-mail, você receberá um código de verificação. Confira todas as pastas, incluindo spam."
Authentication.AccountRecovery.Description.EmailCodeSentForUser,"Acabamos de enviar um código de verificação de 6 dígitos para o endereço de e-mail que você forneceu, se estiver associado a uma conta. Verifique todas as suas pastas, incluindo spam."
Authentication.AccountRecovery.Description.EmailUnavailableInfo,"Alguns e-mails podem estar indisponíveis porque foram alterados devido a uma mudança de idade. No entanto, eles ainda podem ser usados para recuperação da conta."
Authentication.AccountRecovery.Description.EnhancedProtectionAddPasskey,"Você está inscrito no Programa de Proteção Aprimorada. Para manter sua conta segura, você precisará de uma chave de acesso ou de segurança para entrar.{lineBreak}{lineBreak}Se você estiver no seu dispositivo pessoal, recomendamos configurar uma nova chave de acesso agora, para facilitar o acesso a sua conta neste dispositivo no futuro. Se você estiver em um dispositivo compartilhado ou público, pule esta etapa."
Authentication.AccountRecovery.Description.EnterABackupCode,"Agora, insira um código de backup que você salvou."
Authentication.AccountRecovery.Description.EnterContactMethodAssociatedWithYourAccount,"Insira um e-mail ou número de telefone que possa estar associado à sua conta. Se você fez uma compra antes, tente seu e-mail de cobrança."
Authentication.AccountRecovery.Description.EnterEmailAddress,"Agora, indique um e-mail. Pode ser um e-mail que você usou para comprar algo no Roblox."
Authentication.AccountRecovery.Description.EnterPhoneBackupCodeOrAnotherEmail,"Agora, indique um número de telefone, código de backup ou outro e-mail. Pode ser um e-mail que você usou para comprar algo no Roblox"
Authentication.AccountRecovery.Description.EnterPhoneNumberSecondMethod,"Agora, insira um número de telefone associado à sua conta."
Authentication.AccountRecovery.Description.EnterPhoneOrAnotherEmail,"Agora, indique um número de telefone ou outro e-mail. Pode ser um e-mail que você usou para comprar algo no Roblox."
Authentication.AccountRecovery.Description.InvalidateCredentialInfo,Encontramos uma alteração de segurança que você pode não ter feito. Remova-a se não a reconhecer
Authentication.AccountRecovery.Description.InvalidateCredentialsIntro,Encontramos alterações de segurança que você pode não ter feito. Remova as que você não reconhece.
Authentication.AccountRecovery.Description.InvalidateCredentialsWarning,Manter alterações não reconhecidas pode colocar sua conta em risco. A remoção de alterações não pode ser desfeita.
Authentication.AccountRecovery.Description.KeepTwoStepMethodDynamic,"Você ativou o {twoStepMethod} na sua conta. Se ainda consegue acessar por esse método, mantenha-o. Vamos pedir que você o use quando entrar de novo."
Authentication.AccountRecovery.Description.NoChangesMade,Mantenha sua conta segura adicionando uma camada extra de proteção.
Authentication.AccountRecovery.Description.PhoneCodeSent,"Se houver uma conta Roblox para este número de telefone, você receberá um código de verificação. Confira SMS ou WhatsApp."
Authentication.AccountRecovery.Description.PhoneCodeSentForUser,"Acabamos de enviar um código de verificação de 6 dígitos para o número de telefone que você forneceu, se ele estiver associado a uma conta. O código pode ser enviado por WhatsApp ou SMS."
Authentication.AccountRecovery.Description.PlatformNotSupported,"A recuperação de conta não está disponível nesta plataforma ou dispositivo. Selecione “OK” para fechar esta janela e voltar à página de login. Use outro dispositivo para recuperar sua conta. Em seguida, selecione “Entrada rápida” e siga as instruções para entrar na conta de forma segura no outro dispositivo conectado."
Authentication.AccountRecovery.Description.SaveTwoStepMethod,"Se ainda consegue acessar por esse método, mantenha-o. Vamos pedir que você o use quando entrar de novo."
Authentication.AccountRecovery.Description.SendCodeContactMethodConfirmation,"Vamos enviar um código de verificação de 6 dígitos para o método de contato que você forneceu, caso esteja associado a uma conta Roblox."
Authentication.AccountRecovery.Description.SomethingWentWrongVerifyAgain,"Algo deu errado. Pressione ""Continuar"" para tentar novamente."
Authentication.AccountRecovery.Description.TrustedLocationResetPassword,"Olá {username}, você está acessando sua conta de um local confiável. Redefina sua senha agora para recuperar o acesso à sua conta Roblox."
Authentication.AccountRecovery.Description.TrustedLocationResetPasswordSkip2SV,"Olá, {username}, você está acessando sua conta de um local confiável. Você pode pular a verificação em duas etapas e redefinir sua senha agora para concluir a recuperação"
Authentication.AccountRecovery.Description.TrustedLocationSkip2SV,"Olá, {username}, você está acessando sua conta de um local confiável. Você pode pular a verificação em duas etapas e concluir a recuperação."
Authentication.AccountRecovery.Description.UpdateEmailConfirmation,Notamos que você usou um e-mail diferente para recuperar sua conta. Iremos atualizar seu endereço de e-mail para: {email}
Authentication.AccountRecovery.Description.VerifyAgain,"Confirme sua identidade antes de recuperar sua conta habilitada para verificação em duas etapas. Pressione ""Continuar"" para acionar o desafio de verificação em duas etapas novamente."
Authentication.AccountRecovery.Heading.AccountSecuredConfirmation,Sua conta está protegida
Authentication.AccountRecovery.Heading.BackupCodesGenerated,Códigos de backup gerados
Authentication.AccountRecovery.Heading.BillingEmailAdded,E-mail de cobrança adicionado
Authentication.AccountRecovery.Heading.CannotRecoverAccount,Não podemos recuperar sua conta
Authentication.AccountRecovery.Heading.ChooseVerificationMethod,Escolha um método de verificação
Authentication.AccountRecovery.Heading.EmailAdded,E-mail adicionado
Authentication.AccountRecovery.Heading.EnhancedProtectionPostRecoveryPasskey,Este é seu dispositivo pessoal?
Authentication.AccountRecovery.Heading.EnhancedProtectionProgramPostRecoveryNoPasskey,"Os comportamentos podem ser limitados neste dispositivo, porque ele não aceita chave de acesso"
Authentication.AccountRecovery.Heading.EnrolledInEnhancedProtection,Inscrito no Programa de Proteção Aprimorada
Authentication.AccountRecovery.Heading.EnterSecondMethod,Indique um segundo método de verificação
Authentication.AccountRecovery.Heading.InvalidateCredential,Alteração na sua conta
Authentication.AccountRecovery.Heading.InvalidateCredentials,Alterações na sua conta
Authentication.AccountRecovery.Heading.NoChangesMade,Nenhuma alteração foi feita
Authentication.AccountRecovery.Heading.PasskeyAdded,Chave de acesso adicionada
Authentication.AccountRecovery.Heading.PhoneNumberAdded,Número de telefone adicionado
Authentication.AccountRecovery.Heading.ResetPassword,
Authentication.AccountRecovery.Heading.RobloxAccountRecovery,Recuperação da conta Roblox
Authentication.AccountRecovery.Heading.SaveTwoStepMethod,Devemos manter o método atual de verificação em duas etapas?
Authentication.AccountRecovery.Heading.TwoStepMethodAdded,{value} adicionado
Authentication.AccountRecovery.Heading.UpdateEmail,Atualize seu e-mail
Authentication.AccountRecovery.Heading.UseAnotherDevice,Use outro dispositivo
Authentication.AccountRecovery.Label.AddEmail,Adicionar um email
Authentication.AccountRecovery.Label.Authenticator2sv,aplicativo autenticador para verificação em duas etapas
Authentication.AccountRecovery.Label.Authenticator2svCapitalized,Autenticador para verificação em duas etapas
Authentication.AccountRecovery.Label.BackupCode,Código de backup
Authentication.AccountRecovery.Label.ConfirmNewPasswordV2,Confirmar nova senha
Authentication.AccountRecovery.Label.Email2sv,e-mail para verificação em duas etapas
Authentication.AccountRecovery.Label.Email2svCapitalized,E-mail para verificação em duas etapas
Authentication.AccountRecovery.Label.EmailUnavailable,e-mail indisponível
Authentication.AccountRecovery.Label.EnterCode,Digite o código
Authentication.AccountRecovery.Label.NewPasswordV2,Nova senha
Authentication.AccountRecovery.Label.Or,Ou
Authentication.AccountRecovery.Label.PreviousContactMethodVerification,{contactMethod} verificado
Authentication.AccountRecovery.Label.ResendCode,Reenviar código
Authentication.AccountRecovery.Label.ResendCodeTimer,Reenviar código em {timeLeft}s
Authentication.AccountRecovery.Label.SecurityKey2sv,chave de segurança para verificação em duas etapas
Authentication.AccountRecovery.Label.SecurityKey2svCapitalized,Chave de segurança para verificação em duas etapas
Authentication.AccountRecovery.Label.UsernameEmail,Nome de usuário/E-mail
Authentication.AccountRecovery.LabelEmail,E-mail
Authentication.AccountRecovery.LabelPhone,Telefone
Authentication.AccountRecovery.LabelTwoStepVerification,Verificação em duas etapas
Authentication.AccountRecovery.Message.Error.AccountNotFound,Conta não encontrada.
Authentication.AccountRecovery.Message.Error.InvalidCode,Código inválido.
Authentication.AccountRecovery.Message.Error.InvalidEmail,E-mail inválido.
Authentication.AccountRecovery.Message.Error.InvalidPassword,Senha inválida
Authentication.AccountRecovery.Message.Error.TooManyRequests,Muitas solicitações feitas. Tente novamente mais tarde.
Authentication.AccountRecovery.Message.Error.TryADifferentOne,Tente um diferente.
Authentication.AccountRecovery.MessagePasswordsDoNotMatch,As senhas não correspondem.
Authentication.AccountRecovery.MessageUnknownError,Erro desconhecido
Authentication.AccountSwitch.Action.AddAccount,Adicionar conta
Authentication.AccountSwitch.Action.AddAnAccount,Adicionar uma conta
Authentication.AccountSwitch.Action.Continue,
Authentication.AccountSwitch.Action.CreateNewAccount,Criar nova conta
Authentication.AccountSwitch.Action.LogoutAllAccounts,Sair de todas as contas
Authentication.AccountSwitch.Action.RemoveAllAccounts,Remover todas as contas?
Authentication.AccountSwitch.Action.SignInToExistingAccount,Entrar em uma conta existente
Authentication.AccountSwitch.Action.SwitchAccount,Trocar de conta
Authentication.AccountSwitch.Description.AccountLimit.2,"Você atingiu o limite da sua conta. Para adicionar uma nova, primeiro remova uma conta."
Authentication.AccountSwitch.Description.ContinueSignOutOthers,Continuar como {username} fará com que você saia de suas outras contas.
Authentication.AccountSwitch.Description.LogoutConfirmation,Você precisará sair de suas outras contas Roblox neste dispositivo antes de adicionar uma nova conta
Authentication.AccountSwitch.Description.PleaseTryAgainLater,Tente novamente mais tarde
Authentication.AccountSwitch.Description.RemoveAllAccounts,"Depois que você encerrar sessão, todas as contas serão removidas deste dispositivo."
Authentication.AccountSwitch.Description.RemoveCurrentAccount,"Se você fizer isso, não verá mais esta conta neste dispositivo, a menos que inicie uma sessão novamente. Você retornará à página inicial."
Authentication.AccountSwitch.Description.TryLoggingInDirectly.2,Tente entrar diretamente
Authentication.AccountSwitch.Header.CantSwitchAccountsSentenceCase,Não é possível trocar de conta
Authentication.AccountSwitch.Header.LogoutAllAccounts,
Authentication.AccountSwitch.Header.RemoveCurrentAccount,Remover conta atual?
Authentication.AccountSwitch.Header.SignOutOtherAccounts,Sair de outras contas?
Authentication.AccountSwitch.Header.SwitchAccountSentenceCase,
Authentication.AccountSwitch.Heading.SwitchAccount,
Authentication.AccountSwitch.Label.AccountLimitReached.2,"Para adicionar uma conta, saia primeiro de outra conta."
Authentication.CrossDevice.Action.CancelLogin,
Authentication.CrossDevice.Action.ConfirmLogin,Confirmar entrada
Authentication.CrossDevice.Action.Done,Pronto
Authentication.CrossDevice.Action.Enter,Entrar
Authentication.CrossDevice.Action.GoBack,Voltar
Authentication.CrossDevice.Action.Next,
Authentication.CrossDevice.Action.TryAgain,Tente novamente
Authentication.CrossDevice.Description.ConfirmOnSignedInDevice,Confirme no seu dispositivo conectado para continuar.
Authentication.CrossDevice.Description.QuickSignInInstructionsModal,"No dispositivo onde você iniciou a sessão, escaneie o código QR ou vá para <b>Mais > Entrada rápida</b> e insira o código abaixo."
Authentication.CrossDevice.Description.SigningInAs,Entrando como {identifier}
Authentication.CrossDevice.EnterCodeInstruction,"em seguida, insira este código"
Authentication.CrossDevice.GoToInstruction,"No seu computador ou telefone, vá para:"
Authentication.CrossDevice.Heading.LoginAnotherDevice,Entrar em outro dispositivo
Authentication.CrossDevice.Heading.LoginCode,Código de entrada rápida
Authentication.CrossDevice.Heading.LoginWarning,"PARA ENTRAR NA CONTA, TENHA CERTEZA DE QUE:"
Authentication.CrossDevice.Heading.QuickLogin,Acesso rápido
Authentication.CrossDevice.Heading.SignInWithQrCode,Entrar com código QR
Authentication.CrossDevice.Heading.SigninAnotherDevice,Iniciar sessão em outro dispositivo
Authentication.CrossDevice.Heading.WaitingForConfirmation,Aguardando confirmação
Authentication.CrossDevice.Heading.Warning,AVISO!
Authentication.CrossDevice.Label.CodeHeader,Opção 2
Authentication.CrossDevice.Label.CodeNotVerified,O código de entrada rápida não foi verificado.
Authentication.CrossDevice.Label.Confirm,Confirmar
Authentication.CrossDevice.Label.ConfirmAndLoginAs,Confirmando o login como %s em seu outro dispositivo
Authentication.CrossDevice.Label.ConfirmOnDevice,CONFIRME A ENTRADA EM SEU OUTRO DISPOSITIVO
Authentication.CrossDevice.Label.ConfirmationMessage1,Você está prestes a iniciar uma sessão em: %s
Authentication.CrossDevice.Label.ConfirmationMessage2,"Este novo dispositivo receberá acesso à sua conta, Robux e inventário."
Authentication.CrossDevice.Label.ConfirmationMessage3,Confirme sua identidade.
Authentication.CrossDevice.Label.Continue,
Authentication.CrossDevice.Label.DevicePrompt,INSIRA ESTE CÓDIGO NO DISPOSITIVO ONDE VOCÊ INICIOU UMA SESSÃO E EXPLORE
Authentication.CrossDevice.Label.EnterCodeTextBox,Inserir código
Authentication.CrossDevice.Label.EnterOtherDeviceCode,Digite o código de outro dispositivo
Authentication.CrossDevice.Label.InvalidLocationError,Não foi possível sincronizar seu local com o dispositivo no qual você está tentando iniciar a sessão. Tente novamente na mesma rede.
Authentication.CrossDevice.Label.LogginInAs,Iniciando sessão como %s
Authentication.CrossDevice.Label.LoginInstructions,"No dispositivo onde você entrou em sua conta, vá para:"
Authentication.CrossDevice.Label.LoginInstructionsV2,Abra seu aplicativo Roblox e vá para:
Authentication.CrossDevice.Label.LoginLocation,<b>Configurações de conta > Entrada rápida</b> para inserir seu código.
Authentication.CrossDevice.Label.LoginLocationV2,<b>Página Mais > Entrada rápida</b> para digitar seu código.
Authentication.CrossDevice.Label.NotAvailableOnNetwork,Esta funcionalidade não está disponível nesta rede. Tente novamente mais tarde
Authentication.CrossDevice.Label.OK,
Authentication.CrossDevice.Label.QrCodeError,Estamos tendo problemas para exibir um código QR. Atualize esta página ou siga as instruções abaixo para fazer login em outro dispositivo.
Authentication.CrossDevice.Label.QrCodeLogin,Código QR de entrada
Authentication.CrossDevice.Label.QrHeader,Opção 1
Authentication.CrossDevice.Label.QrInstructions,Escaneie este código QR com a câmera de seu dispositivo conectado.
Authentication.CrossDevice.Label.QuestCDLShortLinkInstruction,Vá para <b>roblox.com/quest</b> no seu computador ou telefone para digitar este código e completar o login.
Authentication.CrossDevice.Label.QuickSignInWarning,"Para sua segurança, insira apenas códigos que você gerou no seu novo dispositivo."
Authentication.CrossDevice.Label.SigninInstructionHeading,Para entrar como {username} em um novo dispositivo:
Authentication.CrossDevice.Label.SigninInstructionOne,"1. No seu novo dispositivo, abra a página de entrada"
Authentication.CrossDevice.Label.SigninInstructionThree,3. Insira esse código no campo abaixo
Authentication.CrossDevice.Label.SigninInstructionTwo,2. Selecione Entrada rápida para receber um código
Authentication.CrossDevice.Label.Warning1,• Só insira códigos que você solicitou
Authentication.CrossDevice.Label.Warning2,• Nunca insira um código de outro usuário
Authentication.CrossDevice.Response.InvalidCode,O código que você inseriu não é válido. Verifique se você inseriu o código corretamente.
Authentication.CrossDevice.Response.LoginFail,Falha ao entrar
Authentication.CrossDevice.Response.LoginSuccess,Sucesso ao entrar na conta
Authentication.Login.Action.ConnectionError.RetryReady,Repetir
Authentication.Login.Action.ConnectionError.RetryWait,Tentar novamente em: {WaitTime}
Authentication.Login.Action.Continue,
Authentication.Login.Action.DownloadNow,Baixar agora
Authentication.Login.Action.EmailACode,Enviar um código por e-mail
Authentication.Login.Action.EmailMeCode,Envie-me um código por e-mail
Authentication.Login.Action.EmailOtpWaitTime,Reenviar código em {WaitTime}s
Authentication.Login.Action.ForgotPasswordOrUsernameQuestionCapitalized,Esqueceu a senha ou nome de usuário?
Authentication.Login.Action.ForgotUsername,Esqueceu o nome de usuário?
Authentication.Login.Action.ForgotUsernameOrPassword,Esqueceu o nome de usuário/senha?
Authentication.Login.Action.LogInEmailOneTimeCode,Envie-me um código único por e-mail
Authentication.Login.Action.NeedHelp,Precisa de ajuda?
Authentication.Login.Action.Next,
Authentication.Login.Action.QQLogin,Entrar no QQ
Authentication.Login.Action.QuickSignIn,
Authentication.Login.Action.ResendCode,
Authentication.Login.Action.SendCodeSentenceCase,Enviar código
Authentication.Login.Action.SendVerificationEmail,Enviar e-mail de verificação
Authentication.Login.Action.SignIn,
Authentication.Login.Action.SignInSentenceCase,
Authentication.Login.Action.SignInWithQrCode,
Authentication.Login.Action.UsePasskey,Usar chave de acesso
Authentication.Login.Action.WeChatLogin,Entrar no WeChat
Authentication.Login.Button.CloseAndSwitchPlatformAccount,Saia da Roblox para mudar de conta para {platformAccountName}
Authentication.Login.Button.UseDifferentRobloxAccount,Use uma conta Roblox diferente
Authentication.Login.Description.AccountSelectorHelp,Todas as suas contas associadas estão listadas aqui.
Authentication.Login.Description.DownloadNewVersion,Esta versão do aplicativo Roblox não está disponível para sua conta. Baixe a versão correta para continuar.
Authentication.Login.Description.EnterOneTimeCodeHelpV2,Insira o código enviado para: {email}
Authentication.Login.Description.GetOneTimeCodeHelp,Digite o e-mail verificado na sua conta para receber um código único.
Authentication.Login.Description.PasskeyDescription,"Sua conta tem uma chave de acesso e um método de login mais seguro do que uma senha. Você pode usar sua impressão digital, rosto ou bloqueio de tela para fazer entrar na conta neste dispositivo."
Authentication.Login.Description.PasskeyLoginIncompatibleDevice,"Não é possível determinar se o dispositivo suporta a chave de acesso. Tente novamente ou toque em ""Problemas ao entrar na conta"" para recuperar sua conta com um número de e-mail ou telefone."
