Key,Value
Application.Settings.VR.Comfort.Profile.Option.Default,افتراضي
Application.Settings.VR.Comfort.Profile.Option.Expert,خبير
Application.Settings.VR.Comfort.Profile.Title,ملف الراحة الشخصي
Application.Settings.VR.Comfort.SafetyBubbleMode.Description,حدّد من يمكنه الاقتراب منك من دون حجب الرؤية
Application.Settings.VR.Comfort.SafetyBubbleMode.Option.Anyone,أي شخص
Application.Settings.VR.Comfort.SafetyBubbleMode.Option.NoOne,لا أحد
Application.Settings.VR.Comfort.SafetyBubbleMode.Option.OnlyFriends,الأصدقاء فقط
Application.Settings.VR.Comfort.SafetyBubbleMode.Title,حجاب الأمان
Application.Settings.VR.Comfort.SteppedRotationEnabled.Description,إعدادات الحركة التي تقوم بتدوير مجال رؤيتك إلى زوايا ثابتة ومتزايدة بدلًا من الحركة المستمرة.
Application.Settings.VR.Comfort.SteppedRotationEnabled.Title,الدوران المتقطع
Application.Settings.VR.Comfort.ThirdPersonFixedCamEnabled.Description,تساعد على منع دوار الحركة الناتج عن حركة الكاميرا السلسة. تظل الكاميرا في مكانها أثناء تحركك، ثم تنتقل على الفور خلفك. تعمل فقط في منظور الشخص الثالث.
Application.Settings.VR.Comfort.ThirdPersonFixedCamEnabled.Title,كاميرا الراحة للشخص الثالث
Application.Settings.VR.Comfort.Title,إعدادات الراحة
Application.Settings.VR.Comfort.VignetteEnabled.Description,إعدادات الراحة التي تقلل من مجال رؤيتك أثناء الحركة لمنع دوار الحركة أو تخفيفه.
Application.Settings.VR.Comfort.VignetteEnabled.Title,إطار الراحة Vignette
Application.Settings.VRAccountSettingsExplanation,للوصول إلى إعدادات الخصوصية والأمان لحسابك وغيرها، يرجى زيارة الموقع على الويب أو استخدام الجهاز المرافق.
Application.Settings.VRAccountSettingsSubtitle,زيارة الويب أو الجهاز المرافق
Application.Settings.VolumeSliderDescription,التحكم في مستوى الصوت في Roblox عمومًا بما في ذلك تأثيرات القائمة وصوت التجربة والمحادثة الصوتية.
Authentication.AccountPicker.Button.CreateAccount,إنشاء حساب
Authentication.AccountPicker.Button.SignIntoAnotherAccount,تسجيل الدخول إلى حساب آخر
Authentication.AccountPicker.Label.AllAccounts,كل الحسابات
Authentication.AccountPicker.Label.Manage,إدارة
Authentication.AccountPicker.Label.ManageAccounts,إدارة الحسابات
Authentication.AccountPicker.Label.RemoveAccount,إزالة الحساب؟
Authentication.AccountPicker.Label.RemoveAccountCancel,
Authentication.AccountPicker.Label.RemoveAccountDescription,لن يظهر هذا الحساب على هذا الجهاز بعد الآن، إلا عند تسجيل الدخول مرة أخرى.
Authentication.AccountPicker.Label.RemoveAccountRemove,إزالة
Authentication.AccountPicker.Label.SignedOut,تم تسجيل الخروج
Authentication.AccountRecovery.Action.AddAPasskey,نعم، أضِف مفتاح مرور جديدًا
Authentication.AccountRecovery.Action.Continue,
Authentication.AccountRecovery.Action.Delete,
Authentication.AccountRecovery.Action.DeleteAll,إزالة التغييرات
Authentication.AccountRecovery.Action.DontDeleteCredentials,الاحتفاظ بالكل
Authentication.AccountRecovery.Action.Next,التالي
Authentication.AccountRecovery.Action.Ok,
Authentication.AccountRecovery.Action.ResetPassword,إعادة تعيين كلمة المرور
Authentication.AccountRecovery.Action.Save,احتفظ
Authentication.AccountRecovery.Action.SendCode,أرسِل لي كودًا
Authentication.AccountRecovery.Action.SkipAddingPasskey,لا، تخطَّ هذه الخطوة
Authentication.AccountRecovery.Action.UpdatePassword,تحديث كلمة المرور
Authentication.AccountRecovery.Action.UseAnotherMethod,استخدام طريقة أخرى
Authentication.AccountRecovery.Action.UseBackupCode,استخدام الكود الاحتياطي
Authentication.AccountRecovery.Action.UseEmail,استخدام البريد الإلكتروني
Authentication.AccountRecovery.Action.UseEmailInstead,استخدام البريد الإلكتروني بدلاً من ذلك
Authentication.AccountRecovery.Action.UsePhone,استخدام الهاتف
Authentication.AccountRecovery.Action.UsePhoneInstead,استخدام الهاتف بدلاً من ذلك
Authentication.AccountRecovery.Action.UseUsernameEmailInstead,استخدم اسم المستخدم أو البريد الإلكتروني بدلاً من ذلك
Authentication.AccountRecovery.Description.AccountSecuredConfirmation,تمت إزالة جميع التغييرات.
Authentication.AccountRecovery.Description.CannotRecoverAccount,حرصًا على أمانك، يلزم وجود طريقة تحقُّق ثانية ومختلفة لاستعادة حسابك المفعّل عليه ميزة التحقُّق بخطوتين. لا تتوفر لهذا الحساب طريقة احتياطية لاستعادة آمنة. يُرجى محاولة استعادة الوصول إلى طريقة التحقُّق الأساسية بخطوتين، أو استخدام كود احتياطي لتجاوز إجراء التحقُّق بخطوتين.
Authentication.AccountRecovery.Description.ChooseAccount,اختر الحساب الذي تريد استعادته.
Authentication.AccountRecovery.Description.CreateNewPassword,أنشئ كلمة مرور قوية ومختلفة عن كلمة مرورك القديمة.
Authentication.AccountRecovery.Description.CreateNewPasswordAddEmail,أنشئ كلمة مرور جديدة وأضِف بريدًا إلكترونيًا للمساعدة في حماية حسابك في المستقبل.
Authentication.AccountRecovery.Description.DeviceDoesNotSupportPasskey,أنت مسجّل في برنامج الحماية المعزَّز. للحفاظ على أمان حسابك، ستحتاج إلى مفتاح مرور أو مفتاح أمان لتسجيل الدخول. لا يدعم هذا الجهاز مفاتيح المرور، لذا قد تواجه تحديًا عند تسجيل الدخول إلى هذا الجهاز. من الآن فصاعدًا، يمكنك استخدام تسجيل الدخول السريع لاستخدام جهاز آخر تم تسجيل الدخول عليه لتسهيل عملية تسجيل الدخول.
Authentication.AccountRecovery.Description.EmailCodeSent,إذا كان هناك حساب Roblox مرتبط بعنوان البريد الإلكتروني هذا، فستتلقى كود تحقق. يُرجى التحقق من كل مجلداتك، بما في ذلك مجلد الرسائل غير المرغوب بها.
Authentication.AccountRecovery.Description.EmailCodeSentForUser,لقد أرسلنا إليك الآن كود تحقق مكون من 6 أرقام إلى عنوان البريد الإلكتروني الذي قدمته، إذا كان مرتبطًا بحسابك. يُرجى التحقق من كل مجلداتك، بما في ذلك مجلد الرسائل غير المرغوب بها.
Authentication.AccountRecovery.Description.EmailUnavailableInfo,قد لا تتوفر بعض عناوين البريد الإلكتروني نظرًا لتغييرها نتيجة لتعديل العمر. ومع ذلك، سيظل بإمكانك استخدامها لاستعادة الحساب.
Authentication.AccountRecovery.Description.EnhancedProtectionAddPasskey,أنت مسجّل في برنامج الحماية المعزَّز. للحفاظ على أمان حسابك، ستحتاج إلى مفتاح مرور أو مفتاح أمان لتسجيل الدخول.{lineBreak}{lineBreak}إذا كنت تستخدم جهازك الشخصي، نقترح عليك إعداد مفتاح مرور جديد الآن. سيجعل ذلك تسجيل الدخول على هذا الجهاز أسهل في المستقبل. إذا كنت تستخدم جهازًا مشتركًا أو عامًا، يمكنك تخطي هذه الخطوة.
Authentication.AccountRecovery.Description.EnterABackupCode,الآن، أدخل كودًا احتياطيًا قمت بحفظه.
Authentication.AccountRecovery.Description.EnterContactMethodAssociatedWithYourAccount,أدخِل بريدًا إلكترونيًا أو رقم هاتف قد يكون مرتبطًا بحسابك. إذا أجريت عملية شراء مُسبقًا، يمكنك تجربة استخدام البريد الإلكتروني للفوترة.
Authentication.AccountRecovery.Description.EnterEmailAddress,الآن، أدخِل عنوان بريد إلكتروني. يمكن أن يكون بريدًا إلكترونيًا قد سبق لك استخدامه لإجراء عملية شراء على منصّة Roblox
Authentication.AccountRecovery.Description.EnterPhoneBackupCodeOrAnotherEmail,الآن، أدخِل رقم هاتف أو كود احتياطي أو عنوان بريد إلكتروني آخر. يمكن أن يكون هذا البريد الإلكتروني قد سبق لك استخدامه لإجراء عملية شراء على منصّة Roblox
Authentication.AccountRecovery.Description.EnterPhoneNumberSecondMethod,الآن، أدخِل رقم هاتف مرتبط بحسابك.
Authentication.AccountRecovery.Description.EnterPhoneOrAnotherEmail,الآن، أدخِل رقم هاتف أو عنوان بريد إلكتروني آخر. يمكن أن يكون بريدًا إلكترونيًا قد سبق لك استخدامه لإجراء عملية شراء على منصّة Roblox.
Authentication.AccountRecovery.Description.InvalidateCredentialInfo,لقد رصدنا تغييرًا أمنيًا ربما لم تكن أنت من أجراه. قم بإزالة التغيير إذا كنت لا تعرفه
Authentication.AccountRecovery.Description.InvalidateCredentialsIntro,لقد رصدنا تغييرات أمنية ربما لم تكن أنت من أجراها. قم بإزالة أي تغييرات لا تعرفها.
Authentication.AccountRecovery.Description.InvalidateCredentialsWarning,قد يؤدي الاحتفاظ بالتغييرات التي لم تتعرّف عليها إلى تعريض حسابك للخطر. لا يمكن التراجع عن إزالة التغييرات.
Authentication.AccountRecovery.Description.KeepTwoStepMethodDynamic,لقد قمت بتمكين طريقة التحقّق بخطوتين {twoStepMethod} على حسابك. احتفظ بطريقة التحقّق هذه إذا كان لا يزال بإمكانك الوصول إليها. سنطلب منك استخدامها عند تسجيل الدخول مرة أخرى.
Authentication.AccountRecovery.Description.NoChangesMade,حافِظ على أمان حسابك من خلال إضافة طبقة إضافية من الحماية.
Authentication.AccountRecovery.Description.PhoneCodeSent,إذا كان هناك حساب Roblox مرتبط برقم الهاتف هذا، فستتلقى كود تحقق. يُرجى التحقق من الرسائل القصيرة أو رسائل تطبيق WhatsApp.
Authentication.AccountRecovery.Description.PhoneCodeSentForUser,لقد أرسلنا إليك الآن كود تحقق مكون من 6 أرقام إلى رقم الهاتف الذي قدمته، إذا كان مرتبطًا بحسابك. قد يتم إرسال الكود عبر تطبيق WhatsApp أو عبر رسالة نصية قصيرة (SMS).
Authentication.AccountRecovery.Description.PlatformNotSupported,"عملية استعادة الحساب غير مدعومة على هذه المنصة أو على هذا الجهاز. اضغط على ""موافق"" لإغلاق هذه النافذة والعودة إلى صفحة تسجيل الدخول. يرجى استعادة حسابك على جهاز آخر، ثم اختر ""تسجيل الدخول السريع"" واتبع التعليمات لتسجيل الدخول بأمان باستخدام الجهاز الآخر الذي تم تسجيل الدخول عليه."
Authentication.AccountRecovery.Description.SaveTwoStepMethod,احتفظ بطريقة التحقّق بخطوتين هذه إذا كان لا يزال بإمكانك الوصول إليها. سنطلب منك استخدامها عند تسجيل الدخول مرة أخرى.
Authentication.AccountRecovery.Description.SendCodeContactMethodConfirmation,سنرسل إليك كود تحقق مكون من 6 أرقام إلى طريقة الاتصال التي قدمتها إذا كانت مرتبطة بحساب Roblox.
Authentication.AccountRecovery.Description.SomethingWentWrongVerifyAgain,"حدث خطأ ما. اضغط على ""متابعة"" لإعادة المحاولة."
Authentication.AccountRecovery.Description.TrustedLocationResetPassword,مرحبًا {username}، أنت تحاول الوصول إلى حسابك من موقع موثوق به. يُرجى إعادة تعيين كلمة مرورك الآن لاستعادة الوصول إلى حسابك في Roblox.
Authentication.AccountRecovery.Description.TrustedLocationResetPasswordSkip2SV,مرحبًا {username}، أنت تحاول الوصول إلى حسابك من موقع موثوق به. يمكنك تخطي عملية التحقُّق بخطوتين وإعادة تعيين كلمة مرورك الآن لإكمال عملية الاستعادة
Authentication.AccountRecovery.Description.TrustedLocationSkip2SV,مرحبًا {username}، أنت تحاول الوصول إلى حسابك من موقع موثوق به. يمكنك تخطي عملية التحقُّق بخطوتين وإكمال عملية الاستعادة.
Authentication.AccountRecovery.Description.UpdateEmailConfirmation,لاحظنا أنك استخدمت بريدًا إلكترونيًا مختلفًا لاستعادة حسابك. سنحدِّث عنوان بريدك الإلكتروني ليكون: {email}
Authentication.AccountRecovery.Description.VerifyAgain,"تحقّق من هويتك قبل استعادة الحساب المفعّل عليه ميزة التحقق بخطوتين. اضغط على ""متابعة"" لإعادة تشغيل تحدي التحقق بخطوتين."
Authentication.AccountRecovery.Heading.AccountSecuredConfirmation,تم تأمين حسابك
Authentication.AccountRecovery.Heading.BackupCodesGenerated,تم إنشاء الأكواد الاحتياطية
Authentication.AccountRecovery.Heading.BillingEmailAdded,تمت إضافة البريد الإلكتروني للفوترة
Authentication.AccountRecovery.Heading.CannotRecoverAccount,لا يمكننا استعادة حسابك
Authentication.AccountRecovery.Heading.ChooseVerificationMethod,اختر طريقة التحقق
Authentication.AccountRecovery.Heading.EmailAdded,تم إضافة البريد الإلكتروني
Authentication.AccountRecovery.Heading.EnhancedProtectionPostRecoveryPasskey,هل هذا جهازك الشخصي؟
Authentication.AccountRecovery.Heading.EnhancedProtectionProgramPostRecoveryNoPasskey,قد تواجه سلوكيات محدودة عند استخدام هذا الجهاز لأنه لا يدعم مفتاح المرور
Authentication.AccountRecovery.Heading.EnrolledInEnhancedProtection,تم التسجيل في برنامج الحماية المعزَّز
Authentication.AccountRecovery.Heading.EnterSecondMethod,أدخِل طريقة التحقُّق الثانية
Authentication.AccountRecovery.Heading.InvalidateCredential,تغيير تم على حسابك
Authentication.AccountRecovery.Heading.InvalidateCredentials,تغييرات تمت على حسابك
Authentication.AccountRecovery.Heading.NoChangesMade,لم يتم إجراء أي تغييرات
Authentication.AccountRecovery.Heading.PasskeyAdded,تمت إضافة مفتاح المرور
Authentication.AccountRecovery.Heading.PhoneNumberAdded,تمت إضافة رقم الهاتف
Authentication.AccountRecovery.Heading.ResetPassword,
Authentication.AccountRecovery.Heading.RobloxAccountRecovery,استرداد حساب Roblox
Authentication.AccountRecovery.Heading.SaveTwoStepMethod,هل ترغب في الاحتفاظ بطريقة التحقُّق بخطوتين الحالية؟
Authentication.AccountRecovery.Heading.TwoStepMethodAdded,تمت إضافة {value}
Authentication.AccountRecovery.Heading.UpdateEmail,تحديث بريدك الإلكتروني
Authentication.AccountRecovery.Heading.UseAnotherDevice,استخدام جهاز آخر
Authentication.AccountRecovery.Label.AddEmail,إضافة بريد إلكتروني
Authentication.AccountRecovery.Label.Authenticator2sv,تطبيق المصادقة لعملية التحقُّق بخطوتين
Authentication.AccountRecovery.Label.Authenticator2svCapitalized,عملية التحقُّق بخطوتين عبر تطبيق المصادقة (Authenticator)
Authentication.AccountRecovery.Label.BackupCode,الكود الاحتياطي
Authentication.AccountRecovery.Label.ConfirmNewPasswordV2,تأكيد كلمة المرور الجديدة
Authentication.AccountRecovery.Label.Email2sv,البريد الإلكتروني لعملية التحقُّق بخطوتين
Authentication.AccountRecovery.Label.Email2svCapitalized,عملية التحقُّق بخطوتين عبر البريد الإلكتروني
Authentication.AccountRecovery.Label.EmailUnavailable,البريد الإلكتروني غير متوفر
Authentication.AccountRecovery.Label.EnterCode,أدخِل الكود
Authentication.AccountRecovery.Label.NewPasswordV2,كلمة المرور الجديدة
Authentication.AccountRecovery.Label.Or,أو
Authentication.AccountRecovery.Label.PreviousContactMethodVerification,تم التحقُّق من {contactMethod}
Authentication.AccountRecovery.Label.ResendCode,إعادة إرسال الكود
Authentication.AccountRecovery.Label.ResendCodeTimer,إعادة إرسال الكود في {timeLeft} من الثواني
Authentication.AccountRecovery.Label.SecurityKey2sv,مفتاح الأمان لعملية التحقُّق بخطوتين
Authentication.AccountRecovery.Label.SecurityKey2svCapitalized,عملية التحقُّق بخطوتين عبر مفتاح الأمان
Authentication.AccountRecovery.Label.UsernameEmail,اسم المستخدم/البريد الإلكتروني
Authentication.AccountRecovery.LabelEmail,البريد الإلكتروني
Authentication.AccountRecovery.LabelPhone,الهاتف
Authentication.AccountRecovery.LabelTwoStepVerification,عملية التحقق بخطوتين
Authentication.AccountRecovery.Message.Error.AccountNotFound,لم يتم العثور على الحساب.
Authentication.AccountRecovery.Message.Error.InvalidCode,كود غير صالح.
Authentication.AccountRecovery.Message.Error.InvalidEmail,البريد الإلكتروني غير صالح.
Authentication.AccountRecovery.Message.Error.InvalidPassword,كلمة المرور غير صالحة.
Authentication.AccountRecovery.Message.Error.TooManyRequests,تم تقديم عدد كبير جدًا من الطلبات. يُرجى إعادة المحاولة لاحقًا.
Authentication.AccountRecovery.Message.Error.TryADifferentOne,جرّب طريقة اتصال أخرى.
Authentication.AccountRecovery.MessagePasswordsDoNotMatch,كلمتا المرور غير متطابقتين.
Authentication.AccountRecovery.MessageUnknownError,خطأ غير معروف
Authentication.AccountSwitch.Action.AddAccount,إضافة حساب
Authentication.AccountSwitch.Action.AddAnAccount,
Authentication.AccountSwitch.Action.Continue,
Authentication.AccountSwitch.Action.CreateNewAccount,إنشاء حساب جديد
Authentication.AccountSwitch.Action.LogoutAllAccounts,تسجيل الخروج من جميع الحسابات
Authentication.AccountSwitch.Action.RemoveAllAccounts,هل تريد إزالة كل الحسابات؟
Authentication.AccountSwitch.Action.SignInToExistingAccount,تسجيل الدخول إلى حساب موجود
Authentication.AccountSwitch.Action.SwitchAccount,تبديل الحسابات
Authentication.AccountSwitch.Description.AccountLimit.2,لقد وصلت إلى الحد الأقصى المسموح به لعدد الحسابات. لإضافة حساب جديد، يُرجى إزالة أحد الحسابات الحالية أولاً.
Authentication.AccountSwitch.Description.ContinueSignOutOthers,المتابعة باسم {username} ستؤدي إلى تسجيل خروجك من حساباتك الأخرى.
Authentication.AccountSwitch.Description.LogoutConfirmation,يتعين عليك تسجيل الخروج من حسابات Roblox الأخرى على هذا الجهاز قبل إضافة حساب جديد
Authentication.AccountSwitch.Description.PleaseTryAgainLater,الرجاء إعادة المحاولة لاحقًا
Authentication.AccountSwitch.Description.RemoveAllAccounts,بمجرد تسجيل الخروج، ستتم إزالة كل الحسابات من هذا الجهاز.
Authentication.AccountSwitch.Description.RemoveCurrentAccount,إذا قمت بذلك، فلن يظهر هذا الحساب على هذا الجهاز بعد الآن، ما لم تُسجِّل الدخول مرة أخرى. ستتم إعادتك إلى الصفحة الرئيسية.
Authentication.AccountSwitch.Description.TryLoggingInDirectly.2,حاول تسجيل دخول مباشرة
Authentication.AccountSwitch.Header.CantSwitchAccountsSentenceCase,لا يمكن تبديل الحسابات
Authentication.AccountSwitch.Header.LogoutAllAccounts,
Authentication.AccountSwitch.Header.RemoveCurrentAccount,هل تريد إزالة الحساب الحالي؟
Authentication.AccountSwitch.Header.SignOutOtherAccounts,هل تريد تسجيل الخروج من الحسابات الأخرى؟
Authentication.AccountSwitch.Header.SwitchAccountSentenceCase,
Authentication.AccountSwitch.Heading.SwitchAccount,
Authentication.AccountSwitch.Label.AccountLimitReached.2,لإضافة حساب، سجل الخروج من حساب ما أولاً.
Authentication.CrossDevice.Action.CancelLogin,
Authentication.CrossDevice.Action.ConfirmLogin,تأكيد تسجيل الدخول
Authentication.CrossDevice.Action.Done,تم
Authentication.CrossDevice.Action.Enter,إدخال
Authentication.CrossDevice.Action.GoBack,الرجوع
Authentication.CrossDevice.Action.Next,
Authentication.CrossDevice.Action.TryAgain,حاول مرة أخرى
Authentication.CrossDevice.Description.ConfirmOnSignedInDevice,أكّد على جهازك المُسجّل الدخول إليه للمتابعة.
Authentication.CrossDevice.Description.QuickSignInInstructionsModal,على جهازك المُسجَّل الدخول إليه، امسح كود الاستجابة السريعة (QR) أو انتقل إلى <b>المزيد > تسجيل الدخول السريع</b> وأدخل الكود أدناه.
Authentication.CrossDevice.Description.SigningInAs,جارٍ تسجيل الدخول بصفتك {identifier}
Authentication.CrossDevice.EnterCodeInstruction,ثم أدخل هذا الرمز
Authentication.CrossDevice.GoToInstruction,على حاسوبك أو هاتفك، انتقل إلى:
Authentication.CrossDevice.Heading.LoginAnotherDevice,تسجيل الدخول إلى جهاز آخر
Authentication.CrossDevice.Heading.LoginCode,رمز تسجيل الدخول السريع
Authentication.CrossDevice.Heading.LoginWarning,لتسجيل الدخول، تحقق أنك:
Authentication.CrossDevice.Heading.QuickLogin,تسجيل دخول سريع
Authentication.CrossDevice.Heading.SignInWithQrCode,تسجيل الدخول باستخدام كود QR
Authentication.CrossDevice.Heading.SigninAnotherDevice,تسجيل الدخول على جهاز آخر
Authentication.CrossDevice.Heading.WaitingForConfirmation,في انتظار التأكيد
Authentication.CrossDevice.Heading.Warning,تحذير!
Authentication.CrossDevice.Label.CodeHeader,الخيار 2
Authentication.CrossDevice.Label.CodeNotVerified,لم يتم التحقق من رمز تسجيل الدخول السريع.
Authentication.CrossDevice.Label.Confirm,تأكيد
Authentication.CrossDevice.Label.ConfirmAndLoginAs,تأكيد تسجيل دخولك كـ %s على جهازك الآخر
Authentication.CrossDevice.Label.ConfirmOnDevice,تأكيد تسجيل الدخول على جهازك الآخر
Authentication.CrossDevice.Label.ConfirmationMessage1,أنت على وشك تسجيل الدخول إلى: %s
Authentication.CrossDevice.Label.ConfirmationMessage2,سيتمكن هذا الجهاز الجديد من الوصول إلى حسابك و Robux والمقتنيات.
Authentication.CrossDevice.Label.ConfirmationMessage3,الرجاء تأكيد هويتك.
Authentication.CrossDevice.Label.Continue,
Authentication.CrossDevice.Label.DevicePrompt,انتقل إلى جهازك لتسجيل الدخول لإدخال هذا الرمز والاستكشاف
Authentication.CrossDevice.Label.EnterCodeTextBox,
Authentication.CrossDevice.Label.EnterOtherDeviceCode,أدخل الرمز من جهاز آخر
Authentication.CrossDevice.Label.InvalidLocationError,لم نتمكن من مطابقة موقعك مع الجهاز الذي يحاول تسجيل الدخول. الرجاء المحاولة مرة أخرى على الشبكة ذاتها.
Authentication.CrossDevice.Label.LogginInAs,تسجيل الدخول كـ %s
Authentication.CrossDevice.Label.LoginInstructions,على جهازك المسجل عليه الدخول، انتقل إلى:
Authentication.CrossDevice.Label.LoginInstructionsV2,افتح تطبيق Roblox ثم انتقل إلى:
Authentication.CrossDevice.Label.LoginLocation,<b>إعدادات الحساب > تسجيل الدخول السريع</b> لإدخال رمزك.
Authentication.CrossDevice.Label.LoginLocationV2,"<b>صفحة ""المزيد"" > تسجيل دخول سريع</b> لإدخال الكود."
